"Game Code","Play Number","Team Code","Player Code","Reception","Yards","Touchdown","1st Down","Fumble","Fumble Lost","Safety"
0749005120080828,146,51,84354,1,12,0,1,0,0,0
0749005120080828,152,749,1004416,1,3,0,0,1,0,0
0749005120080828,163,749,79448,1,13,0,1,0,0,0
0749005120080828,166,749,1011889,1,6,0,0,0,0,0
0749005120080828,173,51,84354,1,6,0,0,0,0,0
0749005120080828,177,51,1000326,1,10,0,1,0,0,0
0704008620080828,3,704,1003800,1,6,0,0,0,0,0
0704008620080828,10,86,68630,1,15,1,0,0,0,0
0704008620080828,21,704,1003800,1,5,0,1,0,0,0
0704008620080828,23,704,77022,1,5,0,0,0,0,0
0704008620080828,24,704,69670,1,9,0,1,0,0,0
0704008620080828,31,86,68636,1,4,0,1,0,0,0
0704008620080828,33,86,1000517,1,68,1,1,0,0,0
0704008620080828,36,704,77022,1,12,0,1,0,0,0
0704008620080828,37,704,1003823,1,7,0,0,0,0,0
0704008620080828,39,704,1003823,1,9,0,1,0,0,0
0704008620080828,40,704,69670,1,10,0,1,0,0,0
0704008620080828,42,704,1003823,1,9,0,0,0,0,0
0704008620080828,45,704,77022,1,11,0,0,0,0,0
0704008620080828,46,704,69670,1,23,0,1,0,0,0
0704008620080828,54,704,69670,1,24,0,1,0,0,0
0704008620080828,57,704,1003825,1,2,1,0,0,0,0
0704008620080828,63,86,1000520,1,3,0,0,0,0,0
0704008620080828,67,704,69661,1,-2,0,0,0,0,0
0704008620080828,75,86,1000517,1,23,0,1,0,0,0
0704008620080828,76,86,78339,1,4,0,0,0,0,0
0704008620080828,81,86,78334,1,34,1,1,0,0,0
0704008620080828,93,86,1000517,1,56,1,1,0,0,0
0704008620080828,96,704,77022,1,31,0,1,0,0,0
0704008620080828,103,704,1003823,1,4,0,0,0,0,0
0704008620080828,110,86,1000517,1,7,0,0,0,0,0
0704008620080828,120,704,69670,1,9,0,0,0,0,0
0704008620080828,124,704,69670,1,11,0,1,0,0,0
0704008620080828,136,86,1000520,1,7,0,0,0,0,0
0704008620080828,142,704,1003800,1,5,0,0,0,0,0
0704008620080828,160,704,1003823,1,9,0,0,0,0,0
0201012920080828,3,129,79975,1,6,0,1,0,0,0
0201012920080828,6,129,1008577,1,46,0,1,0,0,0
0201012920080828,13,201,1005139,1,8,0,1,0,0,0
0201012920080828,16,201,1005139,1,11,0,0,0,0,0
0201012920080828,19,129,79956,1,8,0,0,0,0,0
0201012920080828,26,201,1012755,1,29,0,1,0,0,0
0201012920080828,29,201,1012755,1,10,0,1,0,0,0
0201012920080828,31,201,78493,1,4,0,0,0,0,0
0201012920080828,33,201,1005139,1,13,0,1,0,0,0
0201012920080828,42,129,70449,1,20,0,1,0,0,0
0201012920080828,43,129,79977,1,5,0,0,0,0,0
0201012920080828,45,129,1008577,1,2,0,0,0,0,0
0201012920080828,53,129,79956,1,11,0,1,0,0,0
0201012920080828,61,201,78493,1,4,0,0,0,0,0
0201012920080828,65,129,79977,1,18,0,1,0,0,0
0201012920080828,66,129,1000680,1,3,0,0,0,0,0
0201012920080828,71,129,79975,1,2,0,0,0,0,0
0201012920080828,72,129,79956,1,4,0,1,0,0,0
0201012920080828,76,129,79977,1,12,0,1,0,0,0
0201012920080828,85,129,79975,1,18,1,1,0,0,0
0201012920080828,88,201,1005139,1,11,0,1,0,0,0
0201012920080828,89,201,78493,1,4,0,0,0,0,0
0201012920080828,90,201,1012755,1,-1,0,0,0,0,0
0201012920080828,98,201,1012755,1,7,0,1,0,0,0
0201012920080828,102,201,78493,1,15,0,1,0,0,0
0201012920080828,103,201,1012746,1,10,0,1,0,0,0
0201012920080828,106,201,1005139,1,8,0,1,0,0,0
0201012920080828,120,129,79956,1,10,0,0,0,0,0
0201012920080828,123,129,79977,1,8,0,0,0,0,0
0201012920080828,126,129,79956,1,5,1,0,0,0,0
0201012920080828,129,201,76690,1,19,0,1,0,0,0
0201012920080828,139,201,1005136,1,3,0,0,0,0,0
0201012920080828,140,201,1012755,1,21,0,1,0,0,0
0201012920080828,142,201,1005139,1,15,1,1,0,0,0
0201012920080828,148,129,79956,1,13,0,1,0,0,0
0201012920080828,151,129,79956,1,6,0,1,0,0,0
0201012920080828,152,129,79956,1,5,0,0,0,0,0
0201012920080828,158,129,1000678,1,11,1,1,0,0,0
0201012920080828,164,201,1012753,1,10,0,1,0,0,0
0201012920080828,170,129,79956,1,4,0,0,0,0,0
0202014020080828,3,202,76736,1,11,0,1,0,0,0
0202014020080828,5,202,76736,1,5,0,0,0,0,0
0202014020080828,6,202,1005153,1,-4,0,0,0,0,0
0202014020080828,9,140,1008629,1,24,0,1,0,0,0
0202014020080828,11,140,1008629,1,7,0,1,0,0,0
0202014020080828,13,140,1008629,1,11,0,1,0,0,0
0202014020080828,20,140,78426,1,15,1,0,0,0,0
0202014020080828,23,202,1012775,1,9,0,0,0,0,0
0202014020080828,26,202,1020140,1,8,0,0,0,0,0
0202014020080828,31,140,78426,1,7,0,0,0,0,0
0202014020080828,32,140,78426,1,9,0,1,0,0,0
0202014020080828,34,140,78426,1,14,0,0,0,0,0
0202014020080828,37,140,78427,1,18,0,1,0,0,0
0202014020080828,38,140,78427,1,6,0,0,0,0,0
0202014020080828,40,140,1000717,1,10,0,1,0,0,0
0202014020080828,47,140,78427,1,21,1,0,0,0,0
0202014020080828,52,202,1005153,1,-1,0,0,0,0,0
0202014020080828,54,140,78427,1,26,0,1,0,0,0
0202014020080828,60,202,1005146,1,17,0,1,0,0,0
0202014020080828,61,202,76736,1,8,0,0,0,0,0
0202014020080828,67,140,1008629,1,2,0,0,0,0,0
0202014020080828,78,202,76736,1,-2,0,0,1,1,0
0202014020080828,79,140,78426,1,47,1,1,0,0,0
0202014020080828,91,140,78426,1,9,0,0,0,0,0
0202014020080828,94,140,78427,1,15,0,1,0,0,0
0202014020080828,96,140,78427,1,19,0,1,0,0,0
0202014020080828,99,140,1000717,1,13,0,1,0,0,0
0202014020080828,102,140,1000717,1,7,0,1,0,0,0
0202014020080828,106,140,78427,1,9,0,1,0,0,0
0202014020080828,109,140,78427,1,7,0,0,0,0,0
0202014020080828,122,140,78427,1,8,0,0,0,0,0
0202014020080828,125,140,78413,1,23,0,1,0,0,0
0202014020080828,126,140,78427,1,15,1,1,0,0,0
0202014020080828,129,202,1005146,1,19,0,1,0,0,0
0202014020080828,130,202,1005146,1,61,1,1,0,0,0
0202014020080828,142,202,76736,1,10,0,1,0,0,0
0202014020080828,156,140,1015916,1,-2,0,0,0,0,0
0202014020080828,162,202,76736,1,6,0,0,0,0,0
0202014020080828,167,140,78456,1,8,0,1,0,0,0
0283016420080828,13,164,70621,1,28,0,1,0,0,0
0283016420080828,20,283,1020390,1,12,0,1,0,0,0
0283016420080828,25,164,70626,1,7,0,1,0,0,0
0283016420080828,33,283,1020328,1,17,0,1,0,0,0
0283016420080828,34,283,1020341,1,0,0,0,0,0,0
0283016420080828,35,283,1020335,1,6,0,0,0,0,0
0283016420080828,39,164,1008778,1,33,0,1,0,0,0
0283016420080828,48,283,1020387,1,6,0,0,0,0,0
0283016420080828,50,283,1020390,1,3,0,1,0,0,0
0283016420080828,55,283,1020387,1,15,0,1,0,0,0
0283016420080828,57,283,1020389,1,-1,0,0,0,0,0
0283016420080828,58,283,1020387,1,11,0,1,0,0,0
0283016420080828,72,164,1008788,1,19,0,1,0,0,0
0283016420080828,78,283,1020389,1,5,0,0,0,0,0
0283016420080828,84,164,1008778,1,13,0,1,0,0,0
0283016420080828,86,164,1008788,1,8,0,1,0,0,0
0283016420080828,87,164,70626,1,12,0,1,0,0,0
0283016420080828,99,164,70621,1,16,0,1,0,0,0
0283016420080828,100,164,70621,1,5,0,0,0,0,0
0283016420080828,102,164,78465,1,7,0,0,0,0,0
0283016420080828,104,164,1008788,1,5,0,1,0,0,0
0283016420080828,107,283,1020390,1,11,0,1,0,0,0
0283016420080828,108,283,1020389,1,14,0,1,0,0,0
0283016420080828,110,283,1020390,1,-1,0,0,0,0,0
0283016420080828,119,283,1020385,1,-1,0,0,0,0,0
0283016420080828,123,164,70621,1,13,0,1,0,0,0
0283016420080828,124,164,1008788,1,5,0,0,0,0,0
0283016420080828,126,164,1016068,1,13,0,1,0,0,0
0283016420080828,147,164,1016068,1,8,0,0,0,0,0
0283016420080828,151,164,1000878,1,9,0,0,1,1,0
0283016420080828,152,283,1020322,1,3,0,0,0,0,0
0283016420080828,154,283,1020322,1,23,0,1,0,0,0
0283016420080828,157,164,1016068,1,11,0,1,0,0,0
0283016420080828,160,164,1000882,1,21,0,1,0,0,0
0283016420080828,166,283,1020325,1,7,0,0,0,0,0
0305020420080828,4,305,78897,1,7,0,0,0,0,0
0305020420080828,12,204,1000960,1,16,0,1,0,0,0
0305020420080828,15,204,78553,1,13,0,1,0,0,0
0305020420080828,16,204,78553,1,5,0,0,0,0,0
0305020420080828,18,204,78524,1,22,0,1,0,0,0
0305020420080828,41,305,1020511,1,4,0,0,0,0,0
0305020420080828,44,305,1020511,1,-3,0,0,0,0,0
0305020420080828,53,204,1000966,1,4,0,0,0,0,0
0305020420080828,55,204,78553,1,17,0,1,0,0,0
0305020420080828,57,204,1000966,1,1,0,0,0,0,0
0305020420080828,58,204,68830,1,14,1,1,0,0,0
0305020420080828,61,305,1020530,1,13,0,1,0,0,0
0305020420080828,66,204,1000960,1,14,0,1,0,0,0
0305020420080828,72,204,1000986,1,5,0,0,0,0,0
0305020420080828,82,204,1000960,1,7,0,0,0,0,0
0305020420080828,87,204,1008858,1,24,0,0,1,1,0
0305020420080828,91,305,1005577,1,15,0,1,0,0,0
0305020420080828,97,305,1005583,1,19,0,1,0,0,0
0305020420080828,105,204,78553,1,6,0,0,0,0,0
0305020420080828,117,204,78553,1,5,0,0,0,0,0
0305020420080828,119,204,1008858,1,27,0,1,0,0,0
0305020420080828,121,204,68830,1,4,0,0,0,0,0
0305020420080828,122,204,1000966,1,7,0,1,0,0,0
0305020420080828,127,305,1005583,1,2,0,0,0,0,0
0305020420080828,133,204,78534,1,7,0,0,0,0,0
0305020420080828,146,204,78525,1,6,0,1,0,0,0
0305020420080828,150,204,78524,1,15,0,1,0,0,0
0305020420080828,153,204,1008862,1,5,0,0,0,0,0
0315025520080828,2,315,1005612,1,6,0,0,0,0,0
0315025520080828,4,315,78931,1,1,0,0,0,0,0
0315025520080828,8,255,1001191,1,9,0,1,0,0,0
0315025520080828,17,255,1009041,1,5,0,0,0,0,0
0315025520080828,30,255,1009049,1,29,0,1,0,0,0
0315025520080828,40,255,1009043,1,39,0,1,0,0,0
0315025520080828,51,315,1005612,1,-5,0,0,0,0,0
0315025520080828,52,315,1005612,1,7,0,0,0,0,0
0315025520080828,60,315,1005612,1,6,0,0,0,0,0
0315025520080828,63,315,1020570,1,6,0,1,0,0,0
0315025520080828,65,315,1020563,1,3,0,0,0,0,0
0315025520080828,75,315,1020570,1,19,0,1,0,0,0
0315025520080828,77,315,78931,1,3,0,0,0,0,0
0315025520080828,78,315,78922,1,16,0,1,0,0,0
0315025520080828,79,315,1013149,1,9,0,0,0,0,0
0315025520080828,80,315,78922,1,8,0,1,0,0,0
0315025520080828,93,315,1005621,1,1,0,0,0,0,0
0315025520080828,94,315,1005612,1,5,1,0,0,0,0
0315025520080828,100,255,1016346,1,5,0,1,0,0,0
0315025520080828,108,315,78931,1,4,0,0,0,0,0
0315025520080828,113,255,1009043,1,11,0,1,0,0,0
0315025520080828,126,315,1005612,1,-7,0,0,0,0,0
0315025520080828,127,315,1005612,1,1,0,0,0,0,0
0315025520080828,128,315,78931,1,9,0,0,0,0,0
0315025520080828,132,255,1001179,1,7,0,0,0,0,0
0315025520080828,150,255,1001179,1,30,0,1,0,0,0
0315025520080828,157,315,1020563,1,14,0,1,0,0,0
0315025520080828,159,315,1020570,1,4,0,0,0,0,0
0315025520080828,160,315,1005612,1,10,0,1,0,0,0
0315025520080828,169,315,1005612,1,16,1,0,0,0,0
0649031120080828,3,311,1009314,1,24,0,1,0,0,0
0649031120080828,5,311,72292,1,9,0,0,0,0,0
0649031120080828,15,649,1021498,1,7,0,0,1,1,0
0649031120080828,16,311,72292,1,9,0,0,0,0,0
0649031120080828,23,649,1021450,1,3,0,0,0,0,0
0649031120080828,31,311,1001468,1,1,0,0,0,0,0
0649031120080828,34,649,1021434,1,9,0,0,0,0,0
0649031120080828,35,649,1021498,1,12,0,1,0,0,0
0649031120080828,37,649,1021434,1,1,0,0,0,0,0
0649031120080828,47,649,1021434,1,9,0,1,0,0,0
0649031120080828,49,649,1021498,1,7,0,0,0,0,0
0649031120080828,54,311,1001505,1,16,0,1,0,0,0
0649031120080828,62,649,1021498,1,13,0,1,0,0,0
0649031120080828,63,649,1021426,1,12,0,1,0,0,0
0649031120080828,68,311,1016585,1,14,1,1,0,0,0
0649031120080828,73,649,1021426,1,13,0,1,0,0,0
0649031120080828,75,649,1021426,1,4,0,0,0,0,0
0649031120080828,82,649,1021450,1,0,0,0,0,0,0
0649031120080828,84,649,1021498,1,13,0,1,0,0,0
0649031120080828,86,649,1021426,1,17,0,1,0,0,0
0649031120080828,89,649,1021426,1,13,0,1,0,0,0
0649031120080828,91,649,1021434,1,3,0,0,0,0,0
0649031120080828,92,649,1021450,1,3,0,0,0,0,0
0649031120080828,97,311,72292,1,12,0,1,0,0,0
0649031120080828,102,311,1001505,1,9,0,1,0,0,0
0649031120080828,105,311,1016614,1,18,1,1,0,0,0
0649031120080828,108,649,1021426,1,4,0,0,0,0,0
0649031120080828,116,649,1021426,1,1,0,0,0,0,0
0649031120080828,117,649,1021450,1,4,0,0,0,0,0
0649031120080828,121,311,1001454,1,27,0,1,0,0,0
0649031120080828,123,311,72292,1,5,0,1,0,0,0
0649031120080828,130,649,1021434,1,11,0,1,0,0,0
0649031120080828,131,649,1021502,1,6,0,0,0,0,0
0649031120080828,137,649,1021450,1,5,0,0,0,0,0
0649031120080828,153,311,1016620,1,8,0,1,0,0,0
0649031120080828,154,311,1001458,1,7,0,0,0,0,0
0736041420080828,3,736,75686,1,5,0,0,0,0,0
0736041420080828,7,414,82583,1,17,0,1,0,0,0
0736041420080828,15,736,79411,1,4,0,1,0,0,0
0736041420080828,16,736,1011832,1,11,0,1,0,0,0
0736041420080828,17,736,75685,1,49,0,1,0,0,0
0736041420080828,20,736,75685,1,4,1,0,0,0,0
0736041420080828,25,736,79399,1,0,0,0,0,0,0
0736041420080828,33,414,1009761,1,15,0,1,0,0,0
0736041420080828,56,414,1009788,1,-2,0,0,0,0,0
0736041420080828,58,414,1009788,1,15,0,1,0,0,0
0736041420080828,61,414,69439,1,12,0,1,0,0,0
0736041420080828,63,414,1001929,1,30,1,1,0,0,0
0736041420080828,71,414,1001929,1,7,0,0,0,0,0
0736041420080828,77,414,82577,1,13,0,0,0,0,0
0736041420080828,95,414,1001923,1,9,0,0,0,0,0
0736041420080828,111,414,82583,1,15,0,1,0,0,0
0736041420080828,114,414,82583,1,10,0,0,0,0,0
0736041420080828,122,736,79421,1,13,0,1,0,0,0
0736041420080828,124,736,1011811,1,0,0,0,0,0,0
0736041420080828,129,414,1001929,1,7,0,0,0,0,0
0736041420080828,130,414,1001929,1,8,0,1,0,0,0
0736041420080828,133,414,82583,1,3,0,0,0,0,0
0736041420080828,147,736,1011831,1,5,0,1,0,0,0
0736041420080828,160,414,69439,1,19,0,0,0,0,0
0736041420080828,169,414,69422,1,5,0,0,0,0,0
0736041420080828,170,414,69422,1,6,0,1,0,0,0
0736041420080828,171,414,1001923,1,25,0,1,0,0,0
0736041420080828,174,414,69439,1,30,0,1,0,0,0
0048041520080828,4,415,77087,1,10,0,1,0,0,0
0048041520080828,11,48,1012226,1,9,0,0,0,0,0
0048041520080828,14,48,1012226,1,2,0,0,0,0,0
0048041520080828,19,415,77074,1,11,0,1,0,0,0
0048041520080828,22,415,1009813,1,6,0,0,0,0,0
0048041520080828,29,48,1019773,1,5,0,0,0,0,0
0048041520080828,34,415,1001964,1,35,0,1,0,0,0
0048041520080828,35,415,77084,1,19,0,1,0,0,0
0048041520080828,38,415,1009813,1,7,1,0,0,0,0
0048041520080828,49,415,1017019,1,9,0,0,0,0,0
0048041520080828,57,48,1012251,1,5,0,0,0,0,0
0048041520080828,65,415,1001974,1,11,0,1,0,0,0
0048041520080828,75,415,1001981,1,19,0,1,0,0,0
0048041520080828,81,48,1019771,1,2,0,0,0,0,0
0048041520080828,84,48,1012227,1,4,0,0,0,0,0
0048041520080828,95,415,1009813,1,7,0,0,0,0,0
0048041520080828,105,48,1012226,1,9,0,1,0,0,0
0048041520080828,106,48,1012226,1,4,0,0,0,0,0
0048041520080828,108,48,1019773,1,39,0,1,0,0,0
0048041520080828,114,48,1012301,1,2,1,0,0,0,0
0048041520080828,117,415,1017024,1,14,0,1,0,0,0
0048041520080828,120,415,1017019,1,20,0,1,0,0,0
0048041520080828,131,415,1017028,1,5,0,0,0,0,0
0048041520080828,134,415,1017028,1,8,0,1,0,0,0
0048041520080828,136,415,1017023,1,6,0,1,0,0,0
0048041520080828,138,415,1017028,1,3,0,0,0,0,0
0048041520080828,151,415,1001981,1,2,0,0,0,0,0
0048041520080828,159,48,1019785,1,-4,0,0,0,0,0
0716041920080828,3,419,82667,1,7,0,1,0,0,0
0716041920080828,4,419,1017119,1,11,0,1,0,0,0
0716041920080828,20,419,1009907,1,4,0,0,0,0,0
0716041920080828,21,419,1009907,1,19,0,1,0,0,0
0716041920080828,22,419,1009907,1,3,0,0,0,0,0
0716041920080828,25,419,1017143,1,5,0,0,0,0,0
0716041920080828,26,419,82667,1,2,0,1,0,0,0
0716041920080828,27,419,1017119,1,4,0,0,0,0,0
0716041920080828,37,716,1011498,1,5,0,0,0,0,0
0716041920080828,41,419,1017119,1,-1,0,0,0,0,0
0716041920080828,43,419,1002068,1,10,0,0,0,0,0
0716041920080828,46,716,1011499,1,30,0,1,0,0,0
0716041920080828,49,716,1003875,1,4,0,0,0,0,0
0716041920080828,50,716,1011498,1,5,0,0,0,0,0
0716041920080828,53,716,1011463,1,5,1,0,0,0,0
0716041920080828,58,419,1017143,1,4,0,1,0,0,0
0716041920080828,65,419,82667,1,6,0,0,0,0,0
0716041920080828,73,419,1017130,1,-2,0,0,0,0,0
0716041920080828,74,419,1017119,1,20,0,1,0,0,0
0716041920080828,89,716,1011499,1,7,0,0,0,0,0
0716041920080828,91,716,1011498,1,21,0,1,0,0,0
0716041920080828,106,716,1011499,1,9,0,1,0,0,0
0716041920080828,120,716,1011498,1,0,0,0,0,0,0
0716041920080828,134,716,1003902,1,8,0,0,0,0,0
0716041920080828,138,716,1011499,1,5,0,0,0,0,0
0716041920080828,143,419,1009907,1,8,0,0,0,0,0
0716041920080828,146,716,1003902,1,7,0,0,0,0,0
0716041920080828,149,419,1017130,1,46,1,1,0,0,0
0716041920080828,152,716,1003900,1,6,0,0,0,0,0
0716041920080828,156,419,1017119,1,19,0,1,0,0,0
0716041920080828,157,419,1017119,1,12,0,1,0,0,0
0716041920080828,163,716,75478,1,6,0,0,0,0,0
0716041920080828,164,716,1011498,1,8,0,1,0,0,0
0716041920080828,166,716,1011498,1,4,0,0,0,0,0
0716041920080828,167,716,1011499,1,6,0,1,0,0,0
0716041920080828,177,419,82667,1,12,0,1,0,0,0
0716041920080828,179,419,82667,1,11,0,1,0,0,0
0490064820080828,3,648,84526,1,10,0,1,0,0,0
0490064820080828,14,648,84526,1,9,0,1,0,0,0
0490064820080828,21,490,74528,1,12,0,1,0,0,0
0490064820080828,28,648,84526,1,7,0,0,0,0,0
0490064820080828,30,648,1003298,1,5,0,0,0,0,0
0490064820080828,33,648,84526,1,9,0,0,0,0,0
0490064820080828,41,490,1002573,1,4,0,0,0,0,0
0490064820080828,46,648,1010916,1,11,0,1,0,0,0
0490064820080828,48,648,84526,1,2,0,0,0,0,0
0490064820080828,50,648,86271,1,13,0,1,0,0,0
0490064820080828,65,490,1002573,1,4,0,0,0,0,0
0490064820080828,67,648,84526,1,0,0,0,0,0,0
0490064820080828,94,490,1017539,1,10,0,1,0,0,0
0490064820080828,102,648,86271,1,18,0,1,0,0,0
0490064820080828,112,648,1003298,1,16,0,1,0,0,0
0490064820080828,114,648,1003300,1,6,0,1,0,0,0
0490064820080828,133,648,1003307,1,13,0,1,0,0,0
0490064820080828,135,648,1010916,1,20,1,1,0,0,0
0490064820080828,138,490,1002573,1,19,0,1,0,0,0
0490064820080828,152,648,1003307,1,34,0,1,0,0,0
0490064820080828,155,648,1010918,1,12,0,0,1,0,0
0490064820080828,155,648,67114,0,0,0,1,0,0,0
0490064820080828,156,648,1003300,1,13,1,1,0,0,0
0528067420080828,6,674,1003521,1,3,0,0,0,0,0
0528067420080828,18,528,72661,1,0,0,0,0,0,0
0528067420080828,19,528,72661,1,13,0,0,0,0,0
0528067420080828,25,528,1010631,1,17,0,1,0,0,0
0528067420080828,31,528,72661,1,12,0,1,0,0,0
0528067420080828,40,674,1011105,1,10,0,1,0,0,0
0528067420080828,45,674,1011106,1,3,0,0,0,0,0
0528067420080828,48,674,1011105,1,12,0,0,0,0,0
0528067420080828,60,674,1011108,1,18,0,1,0,0,0
0528067420080828,62,674,1003542,1,14,0,0,0,0,0
0528067420080828,70,528,72661,1,55,1,1,0,0,0
0528067420080828,75,674,1011106,1,3,0,0,0,0,0
0528067420080828,76,674,1011105,1,8,0,1,0,0,0
0528067420080828,81,528,1010631,1,0,0,0,0,0,0
0528067420080828,83,528,1002945,1,20,0,1,0,0,0
0528067420080828,85,528,1002945,1,16,0,1,0,0,0
0528067420080828,87,528,1010607,1,17,0,1,0,0,0
0528067420080828,88,528,72661,1,11,0,1,0,0,0
0528067420080828,89,528,1002945,1,7,0,0,0,0,0
0528067420080828,90,528,1002945,1,4,1,1,0,0,0
0528067420080828,99,528,72661,1,15,0,1,0,0,0
0528067420080828,102,528,1010631,1,5,0,0,0,0,0
0528067420080828,103,528,1002945,1,4,0,1,0,0,0
0528067420080828,118,674,71740,1,5,0,0,0,0,0
0528067420080828,137,674,71743,1,15,1,1,0,0,0
0528067420080828,140,528,1002945,1,6,0,0,0,0,0
0528067420080828,142,528,1002945,1,13,0,1,0,0,0
0528067420080828,143,528,1002945,1,8,0,0,0,0,0
0528067420080828,144,528,1002945,1,4,0,1,0,0,0
0528067420080828,147,528,72661,1,3,0,0,0,0,0
0528067420080828,148,528,72661,1,11,0,1,0,0,0
0528067420080828,161,528,1002945,1,14,0,1,0,0,0
0528067420080828,176,528,1010631,1,17,0,1,0,0,0
0528067420080828,178,528,1010607,1,15,0,1,0,0,0
0528067420080828,179,528,1002973,1,3,0,0,1,0,0
0528067420080828,180,528,1010607,1,6,0,0,0,0,0
0528067420080828,182,528,72661,1,11,0,1,0,0,0
0528067420080828,183,528,1002945,1,24,0,1,0,0,0
0528067420080828,184,528,72661,1,18,0,1,0,0,0
0528067420080828,185,528,72661,1,3,1,0,0,0,0
0528067420080828,194,528,1002945,1,12,0,1,0,0,0
0528067420080828,197,528,1002945,1,19,0,1,0,0,0
0528067420080828,198,528,72661,1,5,0,0,0,0,0
0528067420080828,200,528,1010607,1,16,0,0,1,1,0
0663057420080829,3,663,81014,1,6,0,0,0,0,0
