"Game Code","Date","Visit Team Code","Home Team Code","Stadium Code","Site"
0466052920110910,09/10/2011,466,529,108,TEAM
0472042820110910,09/10/2011,472,428,153,TEAM
0473003120110910,09/10/2011,473,31,8,TEAM
0483077420110910,09/10/2011,483,774,69,TEAM
0485076820110910,09/10/2011,485,768,143,TEAM
0490074920110910,09/10/2011,490,749,83,TEAM
0494029520110910,09/10/2011,494,295,43,TEAM
0502015620110910,09/10/2011,502,156,23,TEAM
0503032820110910,09/10/2011,503,328,51,TEAM
0508036520110910,09/10/2011,508,365,55,TEAM
0513041820110910,09/10/2011,513,418,66,TEAM
0528079620110910,09/10/2011,528,796,141,TEAM
0559057420110910,09/10/2011,559,574,127,TEAM
0572068820110910,09/10/2011,572,688,92,TEAM
0587045720110910,09/10/2011,587,457,78,TEAM
0626072520110910,09/10/2011,626,725,93,TEAM
0630011020110910,09/10/2011,630,110,15,TEAM
0648025720110910,09/10/2011,648,257,36,TEAM
0649030120110910,09/10/2011,649,301,44,TEAM
0659043320110910,09/10/2011,659,433,76,TEAM
0664038820110910,09/10/2011,664,388,142,TEAM
0670081120110910,09/10/2011,670,811,144,TEAM
0671033120110910,09/10/2011,671,331,100,TEAM
0674019320110910,09/10/2011,674,193,80,TEAM
0683008620110910,09/10/2011,683,86,91,TEAM
0690000520110910,09/10/2011,690,5,154,TEAM
0698072120110910,09/10/2011,698,721,21,TEAM
0704066320110910,09/10/2011,704,663,122,TEAM
0709051820110910,09/10/2011,709,518,99,TEAM
0719071820110910,09/10/2011,719,718,58,TEAM
0726077220110910,09/10/2011,726,772,148,TEAM
0732065720110910,09/10/2011,732,657,14,TEAM
0742019620110910,09/10/2011,742,196,81,TEAM
0746030620110910,09/10/2011,746,306,47,TEAM
0758073120110910,09/10/2011,758,731,133,TEAM
1004036620110910,09/10/2011,1004,366,59,TEAM
1092051920110910,09/10/2011,1092,519,95,TEAM
2915014720110910,09/10/2011,2915,147,112,TEAM
0365043020110915,09/15/2011,365,430,77,TEAM
0066070920110916,09/16/2011,66,709,102,TEAM
0311016420110916,09/16/2011,311,164,25,TEAM
0005014020110917,09/17/2011,5,140,97,TEAM
0028030120110917,09/17/2011,28,301,44,TEAM
0030074220110917,09/17/2011,30,742,136,TEAM
0037014720110917,09/17/2011,37,147,112,TEAM
0043040420110917,09/17/2011,43,404,115,TEAM
0086004720110917,09/17/2011,86,47,48,TEAM
0128023120110917,09/17/2011,128,231,31,TEAM
0129077420110917,09/17/2011,129,774,69,TEAM
0149025720110917,09/17/2011,149,257,36,TEAM
0156015720110917,09/17/2011,156,157,22,NEUTRAL
0193006720110917,09/17/2011,193,67,61,TEAM
0204041820110917,09/17/2011,204,418,66,TEAM
0228065120110917,09/17/2011,228,651,35,TEAM
0277046520110917,09/17/2011,277,465,89,TEAM
0288036620110917,09/17/2011,288,366,59,TEAM
0295069720110917,09/17/2011,295,697,120,TEAM
0305077220110917,09/17/2011,305,772,148,TEAM
0328025520110917,09/17/2011,328,255,37,TEAM
0331032720110917,09/17/2011,331,327,52,TEAM
0367033420110917,09/17/2011,367,334,53,TEAM
0388051920110917,09/17/2011,388,519,95,TEAM
0414042820110917,09/17/2011,414,428,153,TEAM
0416051320110917,09/17/2011,416,513,49,TEAM
0433073620110917,09/17/2011,433,736,117,TEAM
0466063020110917,09/17/2011,466,630,18,TEAM
0483067120110917,09/17/2011,483,671,56,TEAM
0494009620110917,09/17/2011,494,96,13,TEAM
0497000820110917,09/17/2011,497,8,5,TEAM
0498069820110917,09/17/2011,498,698,125,TEAM
0508066320110917,09/17/2011,508,663,122,TEAM
0509072520110917,09/17/2011,509,725,93,TEAM
0518041520110917,09/17/2011,518,415,30,TEAM
0521071920110917,09/17/2011,521,719,105,TEAM
0522023420110917,09/17/2011,522,234,33,TEAM
0539069020110917,09/17/2011,539,690,109,TEAM
0545031220110917,09/17/2011,545,312,41,TEAM
0646049020110917,09/17/2011,646,490,82,TEAM
0647030620110917,09/17/2011,647,306,47,TEAM
0654055920110917,09/17/2011,654,559,50,TEAM
0655066420110917,09/17/2011,655,664,75,TEAM
0669052920110917,09/17/2011,669,529,108,TEAM
0674002920110917,09/17/2011,674,29,11,TEAM
0676005120110917,09/17/2011,676,51,132,TEAM
0688065720110917,09/17/2011,688,657,14,TEAM
0694023520110917,09/17/2011,694,235,27,TEAM
0700047320110917,09/17/2011,700,473,87,TEAM
0703011020110917,09/17/2011,703,110,15,TEAM
0704047220110917,09/17/2011,704,472,88,TEAM
0716003120110917,09/17/2011,716,31,6,TEAM
0718000920110917,09/17/2011,718,9,2,TEAM
0726064820110917,09/17/2011,726,648,113,TEAM
0732007720110917,09/17/2011,732,77,134,TEAM
0746045720110917,09/17/2011,746,457,78,TEAM
0754062620110917,09/17/2011,754,626,16,TEAM
0756046320110917,09/17/2011,756,463,84,TEAM
0768039220110917,09/17/2011,768,392,64,TEAM
0771043420110917,09/17/2011,771,434,73,TEAM
0796050320110917,09/17/2011,796,503,147,NEUTRAL
0811007120110917,09/17/2011,811,71,96,TEAM
1092074920110917,09/17/2011,1092,749,83,TEAM
1320010720110917,09/17/2011,1320,107,17,TEAM
0490014020110922,09/22/2011,490,140,97,TEAM
0128007720110923,09/23/2011,128,77,134,TEAM
0009019620110924,09/24/2011,9,196,81,TEAM
0031000820110924,09/24/2011,31,8,5,TEAM
0071041420110924,09/24/2011,71,414,101,TEAM
0090050320110924,09/24/2011,90,503,45,TEAM
0096029520110924,09/24/2011,96,295,43,TEAM
0107075620110924,09/24/2011,107,756,139,TEAM
0108027720110924,09/24/2011,108,277,39,TEAM
0110052820110924,09/24/2011,110,528,107,TEAM
0129041620110924,09/24/2011,129,416,68,TEAM
0156073120110924,09/24/2011,156,731,133,TEAM
0157051820110924,09/24/2011,157,518,99,TEAM
0164008620110924,09/24/2011,164,86,91,TEAM
0204053920110924,09/24/2011,204,539,111,TEAM
0229003720110924,09/24/2011,229,37,1,TEAM
0234014720110924,09/24/2011,234,147,112,TEAM
0235033420110924,09/24/2011,235,334,53,TEAM
0254028820110924,09/24/2011,254,288,126,TEAM
0257043320110924,09/24/2011,257,433,76,TEAM
0306049720110924,09/24/2011,306,497,160,TEAM
0327041520110924,09/24/2011,327,415,30,TEAM
0365076820110924,09/24/2011,365,768,143,TEAM
0366043020110924,09/24/2011,366,430,77,TEAM
0400006720110924,09/24/2011,400,67,61,TEAM
0419071620110924,09/24/2011,419,716,4,TEAM
0434052220110924,09/24/2011,434,522,103,TEAM
0457025520110924,09/24/2011,457,255,37,TEAM
0463081120110924,09/24/2011,463,811,144,TEAM
0466070020110924,09/24/2011,466,700,129,TEAM
0472063020110924,09/24/2011,472,630,18,TEAM
0493042820110924,09/24/2011,493,428,153,TEAM
0498031220110924,09/24/2011,498,312,41,TEAM
0513054520110924,09/24/2011,513,545,110,TEAM
0519058720110924,09/24/2011,519,587,86,TEAM
0521069720110924,09/24/2011,521,697,120,TEAM
0529002920110924,09/24/2011,529,29,11,TEAM
0550069820110924,09/24/2011,550,698,125,TEAM
0574005120110924,09/24/2011,574,51,132,TEAM
0624047320110924,09/24/2011,624,473,87,TEAM
0626041820110924,09/24/2011,626,418,66,TEAM
0646033120110924,09/24/2011,646,331,100,TEAM
0650079620110924,09/24/2011,650,796,141,TEAM
0657002820110924,09/24/2011,657,28,10,TEAM
0663040420110924,09/24/2011,663,404,115,TEAM
0664074620110924,09/24/2011,664,746,137,TEAM
0667046520110924,09/24/2011,667,465,89,TEAM
0671023120110924,09/24/2011,671,231,31,TEAM
0690039220110924,09/24/2011,690,392,64,TEAM
0691072120110924,09/24/2011,691,721,21,TEAM
0704065120110924,09/24/2011,704,651,35,TEAM
0709068820110924,09/24/2011,709,688,92,TEAM
0718019320110924,09/24/2011,718,193,80,TEAM
0719006620110924,09/24/2011,719,66,42,TEAM
0725004720110924,09/24/2011,725,47,48,TEAM
0736064820110924,09/24/2011,736,648,113,TEAM
0741000520110924,09/24/2011,741,5,154,TEAM
0742038820110924,09/24/2011,742,388,142,TEAM
0774030120110924,09/24/2011,774,301,44,TEAM
1004003020110924,09/24/2011,1004,30,7,TEAM
0288070420110929,09/29/2011,288,704,124,TEAM
0651054520110929,09/29/2011,651,545,110,TEAM
0731007720110930,09/30/2011,731,77,134,TEAM
0005020420111001,10/01/2011,5,204,71,TEAM
0008023520111001,10/01/2011,8,235,27,TEAM
0009071620111001,10/01/2011,9,716,4,TEAM
0029065720111001,10/01/2011,29,657,14,TEAM
0030077220111001,10/01/2011,30,772,148,TEAM
0037064820111001,10/01/2011,37,648,113,TEAM
0047052220111001,10/01/2011,47,522,103,TEAM
0051032720111001,10/01/2011,51,327,52,TEAM
0061041520111001,10/01/2011,61,415,30,TEAM
0071076820111001,10/01/2011,71,768,143,TEAM
0086069420111001,10/01/2011,86,694,114,TEAM
0110067420111001,10/01/2011,110,674,19,TEAM
0140041420111001,10/01/2011,140,414,101,TEAM
0147074220111001,10/01/2011,147,742,136,TEAM
0193023120111001,10/01/2011,193,231,31,TEAM
0229067120111001,10/01/2011,229,671,56,TEAM
0255049020111001,10/01/2011,255,490,82,TEAM
0277036620111001,10/01/2011,277,366,59,TEAM
0295074620111001,10/01/2011,295,746,137,TEAM
0331051920111001,10/01/2011,331,519,95,TEAM
0334036520111001,10/01/2011,334,365,55,TEAM
0388036720111001,10/01/2011,388,367,54,TEAM
0404041920111001,10/01/2011,404,419,116,TEAM
0416051820111001,10/01/2011,416,518,99,TEAM
0428041820111001,10/01/2011,428,418,66,TEAM
0430025720111001,10/01/2011,430,257,36,TEAM
0433009620111001,10/01/2011,433,96,13,TEAM
0457019620111001,10/01/2011,457,196,81,TEAM
0463079620111001,10/01/2011,463,796,141,TEAM
0466006620111001,10/01/2011,466,66,42,TEAM
0472047320111001,10/01/2011,472,473,87,TEAM
0497071920111001,10/01/2011,497,719,105,TEAM
0503012920111001,10/01/2011,503,129,70,TEAM
0509030120111001,10/01/2011,509,301,44,TEAM
0513055920111001,10/01/2011,513,559,50,TEAM
0528002820111001,10/01/2011,528,28,10,TEAM
0539030620111001,10/01/2011,539,306,47,TEAM
0574066420111001,10/01/2011,574,664,75,TEAM
0587068820111001,10/01/2011,587,688,92,TEAM
0630015620111001,10/01/2011,630,156,23,TEAM
0663069820111001,10/01/2011,663,698,125,TEAM
0697003120111001,10/01/2011,697,31,155,NEUTRAL
0700032820111001,10/01/2011,700,328,51,TEAM
0703031120111001,10/01/2011,703,311,40,TEAM
0709069020111001,10/01/2011,709,690,109,TEAM
0711039220111001,10/01/2011,711,392,64,TEAM
0718072520111001,10/01/2011,718,725,93,TEAM
0721072620111001,10/01/2011,721,726,62,TEAM
0749006720111001,10/01/2011,749,67,61,TEAM
0754015720111001,10/01/2011,754,157,20,TEAM
0756073220111001,10/01/2011,756,732,135,TEAM
0774016420111001,10/01/2011,774,164,25,TEAM
0107052920111006,10/06/2011,107,529,108,TEAM
0772041920111006,10/06/2011,772,419,116,TEAM
0066009620111007,10/07/2011,66,96,13,TEAM
0028073220111008,10/08/2011,28,732,135,TEAM
0029052820111008,10/08/2011,29,528,107,TEAM
0030049820111008,10/08/2011,30,498,57,TEAM
0037003120111008,10/08/2011,37,31,6,TEAM
0067014720111008,10/08/2011,67,147,112,TEAM
0071077420111008,10/08/2011,71,774,69,TEAM
0129049020111008,10/08/2011,129,490,82,TEAM
0157067420111008,10/08/2011,157,674,19,TEAM
0164076820111008,10/08/2011,164,768,143,TEAM
0196028820111008,10/08/2011,196,288,126,TEAM
0204070920111008,10/08/2011,204,709,102,TEAM
0229049720111008,10/08/2011,229,497,160,TEAM
0231000520111008,10/08/2011,231,5,154,TEAM
0234074920111008,10/08/2011,234,749,83,TEAM
0235036520111008,10/08/2011,235,365,55,TEAM
0257069420111008,10/08/2011,257,694,114,TEAM
0301030620111008,10/08/2011,301,306,47,TEAM
0311005120111008,10/08/2011,311,51,132,TEAM
0312053920111008,10/08/2011,312,539,111,TEAM
0328052120111008,10/08/2011,328,521,104,TEAM
0331050320111008,10/08/2011,331,503,45,TEAM
0334064820111008,10/08/2011,334,648,113,TEAM
0366029520111008,10/08/2011,366,295,43,TEAM
0367045720111008,10/08/2011,367,457,78,TEAM
0388012820111008,10/08/2011,388,128,146,TEAM
0392025520111008,10/08/2011,392,255,37,TEAM
0404057420111008,10/08/2011,404,574,127,TEAM
0415074220111008,10/08/2011,415,742,136,TEAM
0418050920111008,10/08/2011,418,509,46,TEAM
0428055920111008,10/08/2011,428,559,50,TEAM
0430000920111008,10/08/2011,430,9,2,TEAM
0434032720111008,10/08/2011,434,327,52,TEAM
0465046620111008,10/08/2011,465,466,90,TEAM
0518046320111008,10/08/2011,518,463,84,TEAM
0519008620111008,10/08/2011,519,86,91,TEAM
0522070320111008,10/08/2011,522,703,121,NEUTRAL
0545058720111008,10/08/2011,545,587,86,TEAM
0630007720111008,10/08/2011,630,77,134,TEAM
0664072620111008,10/08/2011,664,726,62,TEAM
0688071820111008,10/08/2011,688,718,58,TEAM
0690004720111008,10/08/2011,690,47,48,TEAM
0697070020111008,10/08/2011,697,700,129,TEAM
0698062620111008,10/08/2011,698,626,16,TEAM
0716067120111008,10/08/2011,716,671,56,TEAM
0721051320111008,10/08/2011,721,513,49,TEAM
0725041420111008,10/08/2011,725,414,101,TEAM
0736000820111008,10/08/2011,736,8,5,TEAM
0754011020111008,10/08/2011,754,110,15,TEAM
0811073120111008,10/08/2011,811,731,133,TEAM
0626072120111013,10/13/2011,626,721,21,TEAM
0657010720111013,10/13/2011,657,107,17,TEAM
0277063020111014,10/14/2011,277,630,18,TEAM
0008043320111015,10/15/2011,8,433,76,TEAM
0009071920111015,10/15/2011,9,719,105,TEAM
0028052920111015,10/15/2011,28,529,108,TEAM
0047051920111015,10/15/2011,47,519,95,TEAM
0051069720111015,10/15/2011,51,697,120,TEAM
0066015620111015,10/15/2011,66,156,23,TEAM
0077052820111015,10/15/2011,77,528,107,TEAM
0086069020111015,10/15/2011,86,690,109,TEAM
0128066320111015,10/15/2011,128,663,122,TEAM
0147039220111015,10/15/2011,147,392,64,TEAM
0157075620111015,10/15/2011,157,756,139,TEAM
0196040420111015,10/15/2011,196,404,115,TEAM
0204012920111015,10/15/2011,204,129,70,TEAM
0234019320111015,10/15/2011,234,193,80,TEAM
0235003720111015,10/15/2011,235,37,1,TEAM
0255074620111015,10/15/2011,255,746,137,TEAM
0257073620111015,10/15/2011,257,736,117,TEAM
0295047220111015,10/15/2011,295,472,88,TEAM
0306079620111015,10/15/2011,306,796,141,TEAM
0311043420111015,10/15/2011,311,434,73,TEAM
0327070020111015,10/15/2011,327,700,129,TEAM
0365069420111015,10/15/2011,365,694,114,TEAM
0367014020111015,10/15/2011,367,140,97,TEAM
0414033120111015,10/15/2011,414,331,100,TEAM
0415045720111015,10/15/2011,415,457,78,TEAM
0418041620111015,10/15/2011,418,416,68,TEAM
0465081120111015,10/15/2011,465,811,144,TEAM
0473046620111015,10/15/2011,473,466,90,TEAM
0497067120111015,10/15/2011,497,671,56,TEAM
0498071620111015,10/15/2011,498,716,4,TEAM
0509031220111015,10/15/2011,509,312,41,TEAM
0518030120111015,10/15/2011,518,301,44,TEAM
0521070320111015,10/15/2011,521,703,119,TEAM
0522032820111015,10/15/2011,522,328,51,TEAM
0559053920111015,10/15/2011,559,539,111,TEAM
0574038820111015,10/15/2011,574,388,142,TEAM
0648043020111015,10/15/2011,648,430,77,TEAM
0651016420111015,10/15/2011,651,164,25,TEAM
0674075420111015,10/15/2011,674,754,138,TEAM
0704071820111015,10/15/2011,704,718,58,TEAM
0709007120111015,10/15/2011,709,71,96,TEAM
0726058720111015,10/15/2011,726,587,86,TEAM
0731009620111015,10/15/2011,731,96,13,TEAM
0732054520111015,10/15/2011,732,545,110,TEAM
0742074920111015,10/15/2011,742,749,83,TEAM
0772022920111015,10/15/2011,772,229,159,TEAM
0774050320111015,10/15/2011,774,503,45,TEAM
0231003020111018,10/18/2011,231,30,7,TEAM
0110002920111020,10/20/2011,110,29,11,TEAM
0128000920111020,10/20/2011,128,9,2,TEAM
0587036720111021,10/21/2011,587,367,54,TEAM
0768068820111021,10/21/2011,768,688,92,TEAM
0031043320111022,10/22/2011,31,433,76,TEAM
0037036520111022,10/22/2011,37,365,55,TEAM
0067074220111022,10/22/2011,67,742,136,TEAM
0096046620111022,10/22/2011,96,466,90,TEAM
0129004720111022,10/22/2011,129,47,48,TEAM
0140065120111022,10/22/2011,140,651,35,TEAM
0156070420111022,10/22/2011,156,704,124,TEAM
0196072620111022,10/22/2011,196,726,62,TEAM
0255041520111022,10/22/2011,255,415,30,TEAM
0294007720111022,10/22/2011,294,77,134,TEAM
0301055920111022,10/22/2011,301,559,50,TEAM
0306031220111022,10/22/2011,306,312,41,TEAM
0315033420111022,10/22/2011,315,334,53,TEAM
0327032820111022,10/22/2011,327,328,51,TEAM
0366073120111022,10/22/2011,366,731,133,TEAM
0388028820111022,10/22/2011,388,288,126,TEAM
0392023420111022,10/22/2011,392,234,33,TEAM
0404071820111022,10/22/2011,404,718,58,TEAM
0414070920111022,10/22/2011,414,709,102,TEAM
0419022920111022,10/22/2011,419,229,159,TEAM
0457014720111022,10/22/2011,457,147,112,TEAM
0463042820111022,10/22/2011,463,428,153,TEAM
0472027720111022,10/22/2011,472,277,39,TEAM
0473069820111022,10/22/2011,473,698,125,TEAM
0490074620111022,10/22/2011,490,746,137,TEAM
0498049720111022,10/22/2011,498,497,160,TEAM
0503008620111022,10/22/2011,503,86,91,TEAM
0519000520111022,10/22/2011,519,5,154,TEAM
0521043420111022,10/22/2011,521,434,73,TEAM
0528075420111022,10/22/2011,528,754,140,TEAM
0529015720111022,10/22/2011,529,157,20,TEAM
0539050920111022,10/22/2011,539,509,46,TEAM
0657051320111022,10/22/2011,657,513,49,TEAM
0663066420111022,10/22/2011,663,664,75,TEAM
0671077220111022,10/22/2011,671,772,148,TEAM
0690007120111022,10/22/2011,690,71,96,TEAM
0694000820111022,10/22/2011,694,8,5,TEAM
0697031120111022,10/22/2011,697,311,40,TEAM
0700052220111022,10/22/2011,700,522,103,TEAM
0719057420111022,10/22/2011,719,574,127,TEAM
0721006620111022,10/22/2011,721,66,42,TEAM
0725073620111022,10/22/2011,725,736,117,TEAM
0732010720111022,10/22/2011,732,107,17,TEAM
0749019320111022,10/22/2011,749,193,80,TEAM
0756067420111022,10/22/2011,756,674,19,TEAM
0774020420111022,10/22/2011,774,204,71,TEAM
0796041620111022,10/22/2011,796,416,68,TEAM
0716023120111025,10/25/2011,716,231,31,TEAM
0164054520111026,10/26/2011,164,545,110,TEAM
0574028820111027,10/27/2011,574,288,126,TEAM
0746041520111027,10/27/2011,746,415,30,TEAM
0077069820111028,10/28/2011,77,698,155,NEUTRAL
0009038820111029,10/29/2011,9,388,142,TEAM
0029075620111029,10/29/2011,29,756,139,TEAM
0031073620111029,10/29/2011,31,736,117,TEAM
0047077420111029,10/29/2011,47,774,69,TEAM
0051052120111029,10/29/2011,51,521,104,TEAM
0067039220111029,10/29/2011,67,392,64,TEAM
0071033120111029,10/29/2011,71,331,100,TEAM
0086041420111029,10/29/2011,86,414,101,TEAM
0107011020111029,10/29/2011,107,110,15,TEAM
0129000520111029,10/29/2011,129,5,154,TEAM
0147025520111029,10/29/2011,147,255,37,TEAM
0156046520111029,10/29/2011,156,465,89,TEAM
0157002820111029,10/29/2011,157,28,10,TEAM
0236072520111029,10/29/2011,236,725,93,TEAM
0257023520111029,10/29/2011,257,235,28,NEUTRAL
0277029520111029,10/29/2011,277,295,43,TEAM
0301053920111029,10/29/2011,301,539,111,TEAM
0311070020111029,10/29/2011,311,700,129,TEAM
0312042820111029,10/29/2011,312,428,153,TEAM
0328070320111029,10/29/2011,328,703,119,TEAM
0404012820111029,10/29/2011,404,128,146,TEAM
0416046320111029,10/29/2011,416,463,84,TEAM
0430033420111029,10/29/2011,430,334,53,TEAM
0433003720111029,10/29/2011,433,37,1,TEAM
0434069720111029,10/29/2011,434,697,120,TEAM
0466047220111029,10/29/2011,466,472,88,TEAM
0490023420111029,10/29/2011,490,234,33,TEAM
0497003020111029,10/29/2011,497,30,7,TEAM
0509030620111029,10/29/2011,509,306,47,TEAM
0522032720111029,10/29/2011,522,327,52,TEAM
0528073220111029,10/29/2011,528,732,135,TEAM
0559041820111029,10/29/2011,559,418,66,TEAM
0630036620111029,10/29/2011,630,366,59,TEAM
0648069420111029,10/29/2011,648,694,114,TEAM
0663071920111029,10/29/2011,663,719,105,TEAM
0664070420111029,10/29/2011,664,704,124,TEAM
0671041920111029,10/29/2011,671,419,116,TEAM
0674065720111029,10/29/2011,674,657,14,TEAM
0688036720111029,10/29/2011,688,367,54,TEAM
0718019620111029,10/29/2011,718,196,81,TEAM
0721047320111029,10/29/2011,721,473,87,TEAM
0726051320111029,10/29/2011,726,513,49,TEAM
0742019320111029,10/29/2011,742,193,80,TEAM
0749045720111029,10/29/2011,749,457,78,TEAM
0754052920111029,10/29/2011,754,529,108,TEAM
0768058720111029,10/29/2011,768,587,86,TEAM
0772049820111029,10/29/2011,772,498,57,TEAM
0796051820111029,10/29/2011,796,518,99,TEAM
0811062620111029,10/29/2011,811,626,16,TEAM
0503070920111101,11/01/2011,503,709,102,TEAM
0690051920111102,11/02/2011,690,519,95,TEAM
0005041420111103,11/03/2011,5,414,101,TEAM
0234006720111103,11/03/2011,234,67,61,TEAM
0719012820111103,11/03/2011,719,128,146,TEAM
0129033120111104,11/04/2011,129,331,100,TEAM
0657015720111104,11/04/2011,657,157,20,TEAM
0028011020111105,11/05/2011,28,110,15,TEAM
0030022920111105,11/05/2011,30,229,159,TEAM
0047020420111105,11/05/2011,47,204,71,TEAM
0066046520111105,11/05/2011,66,465,89,TEAM
0140054520111105,11/05/2011,140,545,110,TEAM
0193041520111105,11/05/2011,193,415,30,TEAM
0231077220111105,11/05/2011,231,772,148,TEAM
0288000920111105,11/05/2011,288,9,2,TEAM
0295063020111105,11/05/2011,295,630,18,TEAM
0306051820111105,11/05/2011,306,518,99,TEAM
0327052120111105,11/05/2011,327,521,104,TEAM
0328031120111105,11/05/2011,328,311,40,TEAM
0365000820111105,11/05/2011,365,8,5,TEAM
0366009620111105,11/05/2011,366,96,13,TEAM
0367076820111105,11/05/2011,367,768,143,TEAM
0418031220111105,11/05/2011,418,312,41,TEAM
0419069420111105,11/05/2011,419,694,114,TEAM
0428041620111105,11/05/2011,428,416,68,TEAM
