"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","1st Down","Sack","Fumble","Fumble Lost","Safety"
0108002820110901,140,28,1030919,1,14,0,1,0,0,0,0
0108002820110901,141,28,1030915,1,6,0,0,0,0,0,0
0108002820110901,142,28,1030915,1,2,0,0,0,0,0,0
0108002820110901,143,28,1030915,1,1,0,0,0,0,0,0
0108002820110901,144,28,1030915,1,1,1,0,0,0,0,0
0108002820110901,147,108,1035192,1,7,0,0,0,0,0,0
0108002820110901,148,108,1035192,1,6,0,1,0,0,0,0
0108002820110901,150,108,1035192,1,11,0,1,0,0,0,0
0108002820110901,152,108,1035192,1,8,0,0,0,0,0,0
0108002820110901,155,108,1012393,1,1,1,0,0,0,0,0
0108002820110901,158,28,1030915,1,-1,0,0,0,0,0,0
0108002820110901,162,28,1030915,1,8,0,0,0,0,0,0
0108002820110901,165,28,1030915,1,6,0,0,0,0,0,0
0108002820110901,166,28,1030915,1,9,0,1,0,0,0,0
0108002820110901,167,28,1030915,1,1,0,0,0,0,0,0
0108002820110901,168,28,1030919,1,2,0,0,0,0,0,0
0108002820110901,170,28,1030915,1,3,0,0,0,0,0,0
0108002820110901,171,28,1030915,1,0,0,0,0,0,0,0
0647012920110901,4,129,1023551,1,3,0,1,0,0,0,0
0647012920110901,8,647,1035985,1,-2,0,0,0,0,0,0
0647012920110901,9,647,1036005,1,10,0,0,0,0,0,0
0647012920110901,10,647,1036005,1,10,0,1,0,0,0,0
0647012920110901,13,647,1035989,1,9,0,1,0,0,0,0
0647012920110901,14,647,1035985,1,5,0,0,0,0,0,0
0647012920110901,16,647,1036005,1,-3,0,0,0,0,0,0
0647012920110901,19,647,1035985,1,-5,0,0,0,0,0,0
0647012920110901,22,129,1023560,1,4,0,0,0,1,0,0
0647012920110901,26,647,1035989,1,-1,0,0,0,0,0,0
0647012920110901,27,647,1035989,1,4,0,0,0,0,0,0
0647012920110901,31,129,1023551,1,0,0,0,0,0,0,0
0647012920110901,36,647,1035985,1,-2,0,0,0,0,0,0
0647012920110901,37,647,1035985,1,9,0,0,0,0,0,0
0647012920110901,40,129,1023560,1,0,0,0,0,0,0,0
0647012920110901,44,647,1036005,1,0,0,0,0,0,0,0
0647012920110901,49,129,1015886,1,-1,0,0,0,0,0,0
0647012920110901,52,647,1035989,1,2,0,0,0,0,0,0
0647012920110901,54,647,1035985,1,6,0,1,0,0,0,0
0647012920110901,55,647,1035989,1,3,0,0,0,0,0,0
0647012920110901,57,647,1035989,1,3,0,0,0,0,0,0
0647012920110901,58,647,1035985,1,0,0,0,0,0,0,0
0647012920110901,62,129,1023551,1,0,0,0,0,0,0,0
0647012920110901,63,129,1023551,1,1,0,1,0,0,0,0
0647012920110901,69,647,1035985,1,2,0,0,0,0,0,0
0647012920110901,72,647,1043761,1,5,0,0,0,0,0,0
0647012920110901,73,647,1036005,1,2,0,0,0,0,0,0
0647012920110901,79,647,1035989,1,7,0,0,0,0,0,0
0647012920110901,80,647,1035985,1,4,0,1,0,0,0,0
0647012920110901,81,647,1035985,1,-2,0,0,0,0,0,0
0647012920110901,86,129,1023551,1,7,0,0,0,0,0,0
0647012920110901,89,647,1043761,1,3,0,0,0,0,0,0
0647012920110901,90,647,1035985,1,4,0,0,0,0,0,0
0647012920110901,91,647,1043761,1,4,0,1,0,0,0,0
0647012920110901,93,647,1014017,1,-9,0,0,0,0,0,0
0647012920110901,94,647,1035985,1,4,0,0,0,0,0,0
0647012920110901,98,129,1015886,1,-2,0,0,0,0,0,0
0647012920110901,102,647,1036005,1,-1,0,0,0,0,0,0
0647012920110901,105,129,1023551,1,3,0,0,0,0,0,0
0647012920110901,107,647,1035989,1,1,0,0,0,0,0,0
0647012920110901,108,647,1035989,1,5,0,0,0,0,0,0
0647012920110901,111,129,1015886,1,8,0,0,0,0,0,0
0647012920110901,112,129,1015886,1,1,0,0,0,0,0,0
0647012920110901,113,129,1023551,1,1,0,1,0,0,0,0
0647012920110901,114,129,1023551,1,5,0,0,0,0,0,0
0647012920110901,115,129,1023551,1,8,0,1,0,0,0,0
0647012920110901,117,129,1023551,1,2,0,0,0,0,0,0
0647012920110901,118,129,1015896,1,2,0,0,0,0,0,0
0647012920110901,119,129,1023551,1,9,0,1,0,0,0,0
0647012920110901,122,129,1023551,1,1,1,0,0,0,0,0
0647012920110901,125,647,1043761,1,3,0,0,0,0,0,0
0647012920110901,126,647,1043761,1,0,0,0,0,0,0,0
0647012920110901,128,647,1036005,1,9,0,0,0,0,0,0
0647012920110901,129,647,1043761,1,-3,0,0,0,0,0,0
0647012920110901,130,647,1035985,1,-7,0,0,1,0,0,0
0647012920110901,133,129,1023560,1,3,0,0,0,0,0,0
0647012920110901,137,647,1035985,1,-1,0,0,0,0,0,0
0647012920110901,140,129,1023551,1,1,0,0,0,0,0,0
0647012920110901,147,647,1035989,1,0,0,0,0,0,0,0
0647012920110901,149,647,1035985,1,8,0,0,0,0,0,0
0647012920110901,150,647,1014017,1,-12,0,0,0,0,0,0
0647012920110901,151,647,1035985,1,-10,0,0,1,0,0,0
0647012920110901,154,129,1023560,1,5,0,0,0,0,0,0
0647012920110901,155,129,1023560,1,6,0,1,0,0,0,0
0647012920110901,157,129,1023560,1,3,0,0,0,0,0,0
0647012920110901,159,129,1015896,1,-18,0,0,1,1,0,0
0647012920110901,161,647,1036005,1,0,0,0,0,0,0,0
0647012920110901,165,129,1023551,1,12,0,1,0,0,0,0
0647012920110901,166,129,1023551,1,7,0,0,0,0,0,0
0647012920110901,167,129,1023560,1,6,0,1,0,0,0,0
0647012920110901,168,129,1023560,1,0,0,0,0,0,0,0
0647012920110901,169,129,1023560,1,-2,0,0,0,0,0,0
0647012920110901,170,129,1023560,1,9,0,0,0,0,0,0
0647012920110901,173,647,1035985,1,-5,0,0,0,0,0,0
0647012920110901,178,129,1023551,1,2,0,0,0,0,0,0
0647012920110901,179,129,1023551,1,9,0,1,0,0,0,0
0647012920110901,180,129,1023551,1,2,0,0,0,0,0,0
0647012920110901,181,129,1023560,1,-9,0,0,0,0,0,0
0497023120110901,4,231,1031856,1,7,0,0,0,0,0,0
0497023120110901,5,231,1031856,1,9,1,1,0,0,0,0
0497023120110901,8,497,1017575,1,0,0,0,0,0,0,0
0497023120110901,9,497,1017575,1,7,0,0,0,0,0,0
0497023120110901,10,497,1017575,1,2,0,0,0,0,0,0
0497023120110901,11,497,1017575,1,0,0,0,0,0,0,0
0497023120110901,15,497,1017575,1,5,0,0,0,0,0,0
0497023120110901,19,497,1017575,1,2,0,0,0,0,0,0
0497023120110901,20,497,1017575,1,10,0,1,0,0,0,0
0497023120110901,21,497,1017575,1,-2,0,0,0,0,0,0
0497023120110901,25,231,1031856,1,0,0,0,0,0,0,0
0497023120110901,26,231,1031856,1,8,0,0,0,0,0,0
0497023120110901,29,231,1009945,1,6,0,0,0,0,0,0
0497023120110901,32,231,1016209,1,4,0,0,0,0,0,0
0497023120110901,33,231,1016209,1,6,0,1,0,0,0,0
0497023120110901,35,231,1031856,1,19,1,1,0,0,0,0
0497023120110901,39,497,1017575,1,2,0,0,0,0,0,0
0497023120110901,40,497,1025321,1,-9,0,0,1,1,1,0
0497023120110901,41,231,1016222,1,31,0,1,0,0,0,0
0497023120110901,42,231,1016209,1,1,1,0,0,0,0,0
0497023120110901,45,497,1025321,1,1,0,0,0,0,0,0
0497023120110901,46,497,1017558,1,2,0,0,0,0,0,0
0497023120110901,51,231,1031856,1,6,0,0,0,0,0,0
0497023120110901,52,231,1031856,1,3,0,0,0,0,0,0
0497023120110901,53,231,1031856,1,6,0,1,0,0,0,0
0497023120110901,54,231,1031856,1,-1,0,0,0,0,0,0
0497023120110901,59,497,1017558,1,2,0,0,0,0,0,0
0497023120110901,63,231,1031856,1,-1,0,0,0,0,0,0
0497023120110901,68,497,1017575,1,-2,0,0,0,0,0,0
0497023120110901,69,497,1017575,1,5,0,0,0,0,0,0
0497023120110901,72,231,1016209,1,16,0,1,0,0,0,0
0497023120110901,73,231,1016209,1,18,0,1,0,0,0,0
0497023120110901,74,231,1016209,1,5,0,0,0,0,0,0
0497023120110901,75,231,1009945,1,-4,0,0,1,0,0,0
0497023120110901,77,231,1016209,1,2,0,0,0,0,0,0
0497023120110901,78,231,1016209,1,2,0,0,0,0,0,0
0497023120110901,82,497,1017575,1,1,0,0,0,0,0,0
0497023120110901,83,497,1025321,1,3,0,0,0,0,0,0
0497023120110901,86,231,1031856,1,0,0,0,0,0,0,0
0497023120110901,88,231,1031856,1,5,0,0,0,0,0,0
0497023120110901,97,231,1016209,1,6,0,0,0,0,0,0
0497023120110901,99,231,1016209,1,1,0,0,0,0,0,0
0497023120110901,101,497,1017575,1,5,0,0,0,0,0,0
0497023120110901,105,497,1017575,1,-1,0,0,0,0,0,0
0497023120110901,106,497,1025321,1,-5,0,0,1,0,0,0
0497023120110901,109,231,1031856,1,5,0,0,0,0,0,0
0497023120110901,110,231,1031856,1,8,0,1,0,0,0,0
0497023120110901,111,231,1016222,1,18,0,1,0,0,0,0
0497023120110901,114,231,1016209,1,19,1,1,0,0,0,0
0497023120110901,117,497,1017575,1,0,0,0,0,0,0,0
0497023120110901,118,497,1017575,1,14,0,1,0,0,0,0
0497023120110901,120,497,1017575,1,-2,0,0,0,0,0,0
0497023120110901,122,497,1033197,1,7,0,0,0,0,0,0
0497023120110901,129,231,1016209,1,0,0,0,0,0,0,0
0497023120110901,131,231,1016209,1,4,0,0,0,0,0,0
0497023120110901,133,497,1017558,1,2,0,0,0,0,0,0
0497023120110901,135,497,1025321,1,2,0,0,0,0,0,0
0497023120110901,137,497,1017558,1,-1,0,0,0,0,0,0
0497023120110901,139,497,1017575,1,-3,0,0,0,0,0,0
0497023120110901,142,231,1031856,1,0,0,0,0,0,0,0
0497023120110901,144,231,66643,1,-25,0,0,0,1,1,0
0497023120110901,151,231,1031856,1,3,0,0,0,0,0,0
0497023120110901,153,231,1016209,1,9,0,0,0,0,0,0
0497023120110901,156,231,1016209,1,1,0,0,0,0,0,0
0497023120110901,159,497,1033186,1,12,0,1,0,0,0,0
0497023120110901,160,497,1033186,1,1,0,0,0,0,0,0
0497023120110901,162,497,1025321,1,-4,0,0,0,1,0,0
0497023120110901,164,231,1018432,1,11,0,1,0,0,0,0
0497023120110901,165,231,1018432,1,0,0,0,0,0,0,0
0497023120110901,166,231,1023852,1,1,0,0,0,0,0,0
0497023120110901,174,497,1033186,1,25,0,1,0,0,0,0
0497023120110901,175,497,1033186,1,3,0,0,0,0,0,0
0497023120110901,177,497,1033186,1,3,0,1,0,0,0,0
0497023120110901,178,497,1033186,1,0,0,0,0,0,0,0
0497023120110901,181,497,1033186,1,2,0,0,0,0,0,0
0497023120110901,182,497,1033186,1,0,0,0,0,0,0,0
0497023120110901,183,231,1018432,1,-1,0,0,0,0,0,1
0497023120110901,185,497,1040747,1,8,0,0,0,0,0,0
0769025520110901,2,769,1044114,1,0,0,0,0,0,0,0
0769025520110901,3,769,1044114,1,1,0,0,0,0,0,0
0769025520110901,4,769,1036499,1,-5,0,0,1,1,1,0
0769025520110901,5,255,1023956,1,5,1,0,0,0,0,0
0769025520110901,10,769,1044116,1,2,0,0,0,0,0,0
0769025520110901,11,769,1044116,1,2,0,0,0,0,0,0
0769025520110901,14,255,1023955,1,9,0,0,0,0,0,0
0769025520110901,15,255,1023955,1,5,0,1,0,0,0,0
0769025520110901,16,255,1016318,1,-1,0,0,0,1,0,0
0769025520110901,20,769,1044116,1,8,0,0,0,0,0,0
0769025520110901,21,769,1044116,1,3,0,1,0,0,0,0
0769025520110901,23,769,1044116,1,2,0,0,0,0,0,0
0769025520110901,24,769,1044116,1,1,0,0,0,0,0,0
0769025520110901,26,255,1023955,1,3,0,0,0,0,0,0
0769025520110901,27,255,1023956,1,77,1,1,0,0,0,0
0769025520110901,30,769,1044114,1,5,0,0,0,0,0,0
0769025520110901,31,769,1044114,1,3,0,0,0,0,0,0
0769025520110901,33,769,1044114,1,2,0,0,0,0,0,0
0769025520110901,34,769,1036499,1,-2,0,0,1,0,0,0
0769025520110901,37,255,1016327,1,2,0,0,0,0,0,0
0769025520110901,39,255,1031927,1,7,1,0,0,0,0,0
0769025520110901,42,769,1044116,1,1,0,0,0,0,0,0
0769025520110901,44,769,1036499,1,2,0,0,0,0,0,0
0769025520110901,46,255,1031930,1,1,0,0,0,1,1,0
0769025520110901,48,769,1044114,1,4,0,0,0,0,0,0
0769025520110901,49,769,1036499,1,-7,0,0,1,0,0,0
0769025520110901,53,769,1036499,1,2,1,0,0,0,0,0
0769025520110901,56,255,1023955,1,3,0,0,0,0,0,0
0769025520110901,57,255,1016318,1,-14,0,0,0,1,0,0
0769025520110901,58,255,1016318,1,10,0,0,0,0,0,0
0769025520110901,60,769,1036507,1,-2,0,0,0,0,0,0
0769025520110901,66,255,1023955,1,5,0,0,0,0,0,0
0769025520110901,67,255,1016318,1,19,0,1,0,0,0,0
0769025520110901,68,255,1023955,1,4,0,0,0,0,0,0
0769025520110901,69,255,1023956,1,-4,0,0,0,0,0,0
0769025520110901,71,255,1023955,1,3,1,0,0,0,0,0
0769025520110901,74,769,1044116,1,3,0,0,0,0,0,0
0769025520110901,77,769,1044114,1,1,0,0,0,0,0,0
0769025520110901,83,769,1044114,1,-2,0,0,0,0,0,0
0769025520110901,85,769,1036499,1,0,0,0,0,0,0,0
0769025520110901,86,769,1044116,1,4,1,0,0,0,0,0
0769025520110901,95,769,1044114,1,16,0,1,0,0,0,0
0769025520110901,96,769,1044114,1,3,0,0,0,0,0,0
0769025520110901,97,769,1044116,1,0,0,0,0,0,0,0
0769025520110901,111,255,1023956,1,6,0,0,0,0,0,0
0769025520110901,112,255,1023955,1,6,0,1,0,0,0,0
0769025520110901,113,255,1016318,1,15,0,1,0,0,0,0
0769025520110901,114,255,1016318,1,5,0,0,0,0,0,0
0769025520110901,115,255,1023955,1,6,0,1,0,0,0,0
0769025520110901,116,255,1016327,1,20,1,1,0,0,0,0
0769025520110901,120,769,1044116,1,1,0,0,0,0,0,0
0769025520110901,130,255,1031927,1,3,0,0,0,0,0,0
0769025520110901,131,255,1031927,1,3,0,0,0,0,0,0
0769025520110901,132,255,1016321,1,7,0,1,0,0,0,0
0769025520110901,133,255,1031927,1,-1,0,0,0,1,0,0
0769025520110901,134,255,1031927,1,5,0,0,0,0,0,0
0769025520110901,135,255,1031927,1,1,0,0,0,1,0,0
0769025520110901,137,769,1028727,1,4,0,0,0,0,0,0
0769025520110901,138,769,1044146,1,1,0,0,0,0,0,0
0769025520110901,141,255,1031930,1,4,0,0,0,0,0,0
0769025520110901,147,769,1044114,1,-1,0,0,0,0,0,0
0769025520110901,148,769,1036499,1,16,0,1,0,0,0,0
0769025520110901,149,769,1036536,1,-9,0,0,0,0,0,0
0769025520110901,153,255,1031930,1,4,0,0,0,0,0,0
0769025520110901,154,255,1031930,1,1,0,0,0,0,0,0
0769025520110901,155,255,1031927,1,22,0,1,0,0,0,0
0769025520110901,156,255,1031942,1,-3,0,0,0,0,0,0
0769025520110901,157,255,1031927,1,2,0,0,0,0,0,0
0769025520110901,159,255,1031927,1,1,0,0,0,0,0,0
0769025520110901,160,255,1031927,1,4,0,0,0,0,0,0
0769025520110901,161,255,1031927,1,5,0,1,0,0,0,0
0769025520110901,162,255,1031930,1,2,0,0,0,0,0,0
0769025520110901,163,255,1031927,1,2,0,0,0,0,0,0
0769025520110901,165,255,1031927,1,1,0,0,0,0,0,0
0769025520110901,167,255,1031927,1,0,0,0,0,0,0,0
0769025520110901,168,255,1031934,1,5,1,0,0,0,0,0
0769025520110901,171,769,1044146,1,3,0,0,0,0,0,0
0769025520110901,173,769,1044146,1,3,0,0,0,0,0,0
0769025520110901,176,769,1044114,1,7,0,0,0,0,0,0
0769025520110901,177,769,1044114,1,4,0,1,0,0,0,0
0769025520110901,185,255,1016335,1,28,0,1,0,0,0,0
0769025520110901,186,255,1016335,1,2,0,0,0,0,0,0
0769025520110901,187,255,1031932,1,1,0,0,0,0,0,0
0769025520110901,188,255,1023959,1,6,0,0,0,0,0,0
0769025520110901,190,255,1016335,1,0,0,0,0,0,0,0
0769025520110901,191,769,1044146,1,33,0,1,0,0,0,0
0769025520110901,192,769,1036498,1,-7,0,0,1,0,0,0
0769025520110901,194,769,1044146,1,2,0,0,0,0,0,0
0071029520110901,2,295,1015318,1,2,0,0,0,0,0,0
0071029520110901,6,295,1015318,1,9,0,0,0,0,0,0
0071029520110901,10,71,1023314,1,0,0,0,0,0,0,0
0071029520110901,12,71,1023314,1,-2,0,0,0,0,0,0
0071029520110901,15,71,1023314,1,-1,0,0,0,0,0,0
0071029520110901,17,71,1023314,1,0,0,0,0,0,0,0
0071029520110901,19,295,1015318,1,2,0,0,0,0,0,0
0071029520110901,27,295,1015318,1,11,0,1,0,0,0,0
0071029520110901,29,295,1015318,1,9,0,1,0,0,0,0
0071029520110901,31,295,1016475,1,2,0,0,0,0,0,0
0071029520110901,34,71,1038819,1,4,0,0,0,0,0,0
0071029520110901,37,71,1031228,1,9,0,0,0,0,0,0
0071029520110901,39,71,1023314,1,6,0,0,0,0,0,0
0071029520110901,40,71,1023287,1,5,0,1,0,0,0,0
0071029520110901,42,71,1023314,1,0,0,0,0,0,0,0
0071029520110901,52,71,1038819,1,52,0,1,0,0,0,0
0071029520110901,53,71,1023314,1,9,1,0,0,0,0,0
0071029520110901,56,295,1015318,1,6,0,0,0,0,0,0
0071029520110901,57,295,1015318,1,4,0,1,0,0,0,0
0071029520110901,63,71,1023314,1,5,0,0,0,0,0,0
0071029520110901,64,71,1038819,1,12,0,1,0,0,0,0
0071029520110901,66,71,1038819,1,1,1,0,0,0,0,0
0071029520110901,71,295,1015318,1,2,0,0,0,0,0,0
0071029520110901,75,71,1023314,1,5,0,0,0,0,0,0
0071029520110901,76,71,1038819,1,11,0,1,0,0,0,0
0071029520110901,77,71,1038819,1,4,0,0,0,0,0,0
0071029520110901,81,71,1038819,1,3,0,0,0,0,0,0
0071029520110901,83,71,1038819,1,0,0,0,0,0,0,0
0071029520110901,86,295,1016475,1,2,0,0,0,0,0,0
0071029520110901,95,71,1023314,1,5,0,0,0,0,0,0
0071029520110901,96,71,1023314,1,5,0,1,0,0,0,0
0071029520110901,97,71,66577,1,-2,0,0,0,0,0,0
0071029520110901,98,71,66577,1,-2,0,0,0,0,0,0
0071029520110901,100,71,1023314,1,-1,0,0,0,0,0,0
0071029520110901,104,295,1015318,1,-3,0,0,0,0,0,0
0071029520110901,105,295,1008118,1,0,0,0,0,0,0,0
0071029520110901,106,295,1015318,1,4,0,0,0,0,0,0
0071029520110901,108,71,1038819,1,6,0,0,0,0,0,0
0071029520110901,109,71,1038819,1,1,0,0,0,0,0,0
0071029520110901,111,71,1023314,1,3,0,0,0,0,0,0
0071029520110901,112,71,1023314,1,6,0,0,0,0,0,0
0071029520110901,113,71,1023314,1,3,0,1,0,0,0,0
0071029520110901,114,71,1038819,1,10,0,1,0,0,0,0
0071029520110901,116,71,1023287,1,-2,0,0,1,1,0,0
0071029520110901,119,71,1023314,1,0,0,0,0,0,0,0
0071029520110901,123,295,1015318,1,0,0,0,0,0,0,0
0071029520110901,127,71,1038819,1,2,0,0,0,0,0,0
0071029520110901,148,295,1008118,1,17,0,1,0,0,0,0
0071029520110901,155,71,1038819,1,6,0,0,0,0,0,0
0071029520110901,156,71,1038819,1,2,0,0,0,0,0,0
0071029520110901,157,71,1023314,1,-1,0,0,0,0,0,0
0071029520110901,160,295,1015318,1,-2,0,0,0,0,0,1
0071029520110901,162,71,1023314,1,3,0,0,0,0,0,0
0071029520110901,163,71,1038819,1,4,0,0,0,0,0,0
0071029520110901,164,71,1038819,1,2,0,0,0,0,0,0
0071029520110901,168,295,1008118,1,-2,0,0,1,0,0,0
0071029520110901,170,71,1038819,1,6,0,0,0,0,0,0
0071029520110901,171,71,1038819,1,1,0,0,0,0,0,0
0071029520110901,172,71,1038819,1,2,0,0,0,0,0,0
0071029520110901,178,295,1008118,1,-11,0,0,1,1,1,0
0071029520110901,180,71,1023287,1,-3,0,0,0,1,0,0
0071029520110901,181,71,1038819,1,4,0,0,0,0,0,0
0071029520110901,182,71,1038819,1,8,0,0,0,0,0,0
0071029520110901,183,71,1038819,1,0,0,0,0,0,0,0
0071029520110901,185,295,1008118,1,-12,0,0,1,0,0,0
0071029520110901,187,295,1008118,1,10,0,0,0,0,0,0
0071029520110901,191,295,1008118,1,2,0,0,1,1,1,0
0071029520110901,192,71,66577,1,-2,0,0,0,0,0,0
0071029520110901,193,71,66577,1,-2,0,0,0,0,0,0
0454036720110901,2,454,1035547,1,3,0,0,0,0,0,0
0454036720110901,3,454,1035547,1,3,0,0,0,0,0,0
0454036720110901,4,454,1029176,1,7,0,1,0,0,0,0
0454036720110901,12,367,1016875,1,6,0,0,0,0,0,0
0454036720110901,13,367,1016860,1,40,0,1,0,0,0,0
0454036720110901,15,367,1024553,1,1,0,0,0,0,0,0
0454036720110901,16,367,1024553,1,-4,0,0,0,1,1,0
0454036720110901,17,454,1035547,1,8,0,0,0,0,0,0
0454036720110901,19,454,1029176,1,4,0,1,0,0,0,0
0454036720110901,21,454,1029176,1,2,0,0,0,0,0,0
0454036720110901,24,367,1009617,1,1,0,0,0,0,0,0
0454036720110901,26,367,1032469,1,2,0,0,0,0,0,0
0454036720110901,32,367,1009617,1,5,0,0,0,0,0,0
0454036720110901,35,367,1024553,1,6,0,0,0,0,0,0
0454036720110901,40,454,1035547,1,9,0,0,0,0,0,0
0454036720110901,41,454,1035547,1,5,0,1,0,0,0,0
0454036720110901,42,454,1035543,1,0,0,0,0,0,0,0
0454036720110901,45,454,67037,1,-21,0,0,0,1,0,0
0454036720110901,46,367,1009617,1,11,0,1,0,0,0,0
0454036720110901,47,367,1009617,1,2,1,0,0,0,0,0
0454036720110901,51,454,1035547,1,10,0,1,0,0,0,0
0454036720110901,52,454,1035547,1,1,0,0,0,0,0,0
0454036720110901,57,367,1024553,1,3,0,0,0,0,0,0
0454036720110901,62,367,1024553,1,6,0,0,0,0,0,0
0454036720110901,66,454,1035547,1,5,0,0,0,0,0,0
0454036720110901,69,454,1035547,1,9,0,0,0,0,0,0
0454036720110901,70,454,1035547,1,5,0,1,0,0,0,0
0454036720110901,71,454,1035543,1,5,0,0,0,0,0,0
0454036720110901,72,454,1035543,1,4,0,0,0,0,0,0
0454036720110901,73,454,1029176,1,4,0,1,0,0,0,0
0454036720110901,74,454,1035547,1,4,0,0,0,0,0,0
0454036720110901,75,454,1035547,1,1,0,0,0,0,0,0
0454036720110901,78,367,1009617,1,22,0,1,0,0,0,0
0454036720110901,82,367,1024553,1,3,0,0,0,0,0,0
0454036720110901,83,367,1024553,1,5,0,0,0,0,0,0
0454036720110901,86,454,1035547,1,2,0,0,0,0,0,0
0454036720110901,87,454,1029176,1,-9,0,0,1,0,0,0
0454036720110901,89,367,1016875,1,-6,0,0,1,0,0,0
0454036720110901,90,367,1024553,1,3,0,0,0,0,0,0
0454036720110901,91,367,1016875,1,-2,0,0,0,0,0,0
0454036720110901,93,454,1035547,1,2,0,0,0,0,0,0
0454036720110901,95,454,1035543,1,1,0,0,0,0,0,0
0454036720110901,96,454,1035547,1,2,0,0,0,0,0,0
0454036720110901,97,454,1029176,1,12,0,1,0,0,0,0
0454036720110901,98,454,1029176,1,-2,0,0,0,1,0,0
0454036720110901,100,454,1035547,1,2,0,0,0,0,0,0
0454036720110901,104,454,1029176,1,2,0,0,0,0,0,0
0454036720110901,108,367,1024553,1,1,0,0,0,0,0,0
0454036720110901,111,367,1016860,1,8,0,0,0,0,0,0
0454036720110901,112,454,1035547,1,2,0,0,0,0,0,0
0454036720110901,114,454,1029176,1,7,0,1,0,0,0,0
0454036720110901,116,454,1035547,1,1,0,0,0,0,0,0
0454036720110901,120,367,1009617,1,1,0,0,0,0,0,0
0454036720110901,127,454,1020904,1,-2,0,0,0,0,0,0
0454036720110901,133,367,1016875,1,-10,0,0,0,1,1,0
0454036720110901,136,367,1024553,1,-2,0,0,0,0,0,0
0454036720110901,138,367,1024553,1,5,0,0,0,0,0,0
0454036720110901,139,367,1009617,1,3,0,0,0,0,0,0
0454036720110901,141,367,1016875,1,9,0,1,0,0,0,0
0454036720110901,142,367,1009617,1,20,0,0,0,1,1,0
0454036720110901,143,454,1035547,1,6,0,0,0,0,0,0
0454036720110901,145,454,1035547,1,5,0,1,0,0,0,0
0454036720110901,146,454,1035543,1,-2,0,0,0,0,0,0
0454036720110901,147,454,1035543,1,11,0,0,0,0,0,0
0454036720110901,148,454,1029176,1,7,0,1,0,0,0,0
0454036720110901,150,454,1035547,1,2,0,0,0,0,0,0
