"Game Code","Attendance","Duration"
0228065120110917,50128,195
0277046520110917,21248,189
0288036620110917,24628,201
0295069720110917,86623,173
0305077220110917,15793,189
0328025520110917,42025,180
0331032720110917,50483,189
0367033420110917,68170,206
0388051920110917,24244,185
0414042820110917,49950,193
0416051320110917,80795,199
0433073620110917,34579,201
0466063020110917,17238,183
0483067120110917,28741,182
0494009620110917,27542,165
0497000820110917,101821,190
0498069820110917,32719,177
0508066320110917,20083,170
0509072520110917,35784,183
0518041520110917,66279,180
0521071920110917,24563,199
0522023420110917,84392,188
0539069020110917,57323,186
0545031220110917,70585,197
0646049020110917,56756,175
0647030620110917,41203,212
0654055920110917,46116,182
0655066420110917,27433,175
0669052920110917,58847,167
0674002920110917,49636,198
0676005120110917,43090,162
0688065720110917,65873,193
0694023520110917,90744,229
0700047320110917,20674,286
0703011020110917,54583,189
0704047220110917,19751,193
0716003120110917,69861,212
0718000920110917,17658,152
0726064820110917,78807,182
0732007720110917,63742,222
0746045720110917,55000,198
0754062620110917,57286,196
0756046320110917,85110,212
0768039220110917,53627,208
0771043420110917,63420,179
0796050320110917,41068,172
0811007120110917,14813,195
1092074920110917,28765,179
1320010720110917,33952,187
0490014020110922,28431,192
0128007720110923,59874,190
0009019620110924,50023,188
0031000820110924,101821,184
0071041420110924,20828,178
0090050320110924,14321,217
0096029520110924,15110,204
0107075620110924,60437,194
0108027720110924,30756,199
0110052820110924,44352,173
0129041620110924,72119,187
0156073120110924,22599,200
0157051820110924,105096,196
0164008620110924,18215,187
0204053920110924,95636,189
0229003720110924,82249,185
0234014720110924,82000,211
0235033420110924,65134,195
0254028820110924,32005,183
0257043320110924,58042,200
0306049720110924,21181,192
0327041520110924,43786,186
0365076820110924,62056,220
0366043020110924,55116,195
0400006720110924,30176,182
0419071620110924,20185,199
0434052220110924,85547,218
0457025520110924,46849,185
0463081120110924,32617,187
0466070020110924,55664,202
0472063020110924,13456,181
0493042820110924,48802,176
0498031220110924,70585,180
0513054520110924,65050,197
0519058720110924,41388,195
0521069720110924,87358,223
0529002920110924,56096,208
0550069820110924,33825,177
0574005120110924,40088,208
0624047320110924,16313,218
0626041820110924,110707,188
0646033120110924,13352,194
0650079620110924,78880,184
0657002820110924,61495,200
0663040420110924,16748,185
0664074620110924,43220,213
0667046520110924,18102,196
0671023120110924,16780,220
0690039220110924,39102,181
0691072120110924,33487,194
0704065120110924,39628,195
0709068820110924,39116,225
0718019320110924,20138,188
0719006620110924,34019,193
0725004720110924,15288,175
0736064820110924,77015,199
0741000520110924,14257,191
0742038820110924,34424,197
0774030120110924,43684,211
1004003020110924,27918,205
0288070420110929,24111,216
0651054520110929,40025,203
0731007720110930,63513,196
0005020420111001,3375,193
0008023520111001,90888,201
0009071620111001,18044,210
0029065720111001,63707,187
0030077220111001,10813,216
0037064820111001,81767,239
0047052220111001,84921,199
0051032720111001,49399,211
0061041520111001,40387,203
0071076820111001,46603,180
0086069420111001,87758,176
0110067420111001,50360,178
0140041420111001,16408,176
0147074220111001,66233,185
0193023120111001,22682,206
0229067120111001,26339,215
0255049020111001,55811,200
0277036620111001,25212,236
0295074620111001,39827,206
0331051920111001,17155,197
0334036520111001,92660,188
0388036720111001,53267,177
0404041920111001,20098,189
0416051820111001,105306,191
0428041820111001,111106,195
0430025720111001,92746,186
0433009620111001,32063,210
0457019620111001,50610,184
0463079620111001,81384,202
0466006620111001,34098,183
0472047320111001,30091,190
0497071920111001,21240,180
0503012920111001,16539,216
0509030120111001,53243,196
0513055920111001,61555,201
0528002820111001,57437,205
0539030620111001,42621,203
0574066420111001,28656,206
0587068820111001,42152,260
0630015620111001,27683,193
0663069820111001,35632,223
0697003120111001,69838,223
0700032820111001,39621,214
0703031120111001,56390,215
0709069020111001,21705,175
0711039220111001,35573,180
0718072520111001,31235,180
0721072620111001,37506,212
0749006720111001,38265,205
0754015720111001,51928,192
0756073220111001,45412,164
0774016420111001,36648,213
0107052920111006,58796,218
0772041920111006,23307,277
0066009620111007,33871,195
0028073220111008,45089,177
0029052820111008,40403,194
0030049820111008,15027,192
0037003120111008,74191,212
0067014720111008,78000,184
0071077420111008,20238,182
0129049020111008,54388,176
0157067420111008,50360,173
0164076820111008,56179,218
0196028820111008,30126,201
0204070920111008,22909,190
0229049720111008,13142,160
0231000520111008,16016,182
0234074920111008,33116,229
0235036520111008,93022,196
0257069420111008,102455,201
0301030620111008,41665,191
0311005120111008,35625,212
0312053920111008,103497,178
0328052120111008,58030,180
0331050320111008,14251,187
0334064820111008,75838,203
0366029520111008,15309,210
0367045720111008,51500,178
0388012820111008,24750,167
0392025520111008,45905,203
0404057420111008,14179,182
0415074220111008,66233,201
0418050920111008,47330,196
0428055920111008,38207,185
0430000920111008,28351,193
0434032720111008,48435,197
0465046620111008,25978,184
0518046320111008,85426,194
0519008620111008,15051,203
0522070320111008,96009,214
0545058720111008,46079,211
0630007720111008,59782,170
0664072620111008,33462,223
0688071820111008,23188,190
0690004720111008,11874,164
0697070020111008,58416,219
0698062620111008,44248,195
0716067120111008,29775,198
0721051320111008,80795,203
0725041420111008,14979,177
0736000820111008,101821,179
0754011020111008,64217,182
0811073120111008,17561,173
0626072120111013,27490,191
0657010720111013,44043,193
0277063020111014,24643,214
0008043320111015,61792,183
0009071920111015,21494,206
0028052920111015,60055,201
0047051920111015,23146,190
0051069720111015,87361,204
0066015620111015,30027,183
0077052820111015,42584,190
0086069020111015,25820,173
0128066320111015,22932,192
0147039220111015,47961,207
0157075620111015,62147,173
0196040420111015,17975,178
0204012920111015,17158,195
0234019320111015,24687,193
0235003720111015,87451,198
0255074620111015,47692,182
0257073620111015,36640,214
0295047220111015,12711,193
0306079620111015,80732,189
0311043420111015,71004,180
0327070020111015,49744,200
0365069420111015,101822,193
0367014020111015,40971,192
0414033120111015,15245,173
0415045720111015,60000,204
0418041620111015,77515,207
0465081120111015,22985,184
0473046620111015,15369,184
0497067120111015,32823,176
0498071620111015,19818,195
0509031220111015,70585,190
0518030120111015,55229,173
0521070320111015,100101,207
0522032820111015,42580,217
0559053920111015,100820,199
0574038820111015,27509,186
0648043020111015,55418,198
0651016420111015,37162,176
0674075420111015,30843,181
0704071820111015,16690,200
0709007120111015,22408,201
0726058720111015,47138,181
0731009620111015,28854,195
0732054520111015,43719,197
0742074920111015,35026,184
0772022920111015,29103,165
0774050320111015,20277,202
0231003020111018,15573,204
0110002920111020,46565,222
0128000920111020,8872,184
0587036720111021,48435,190
0768068820111021,45265,211
0031043320111022,57951,214
0037036520111022,93098,191
0067074220111022,66233,195
0096046620111022,15113,190
0129004720111022,7160,186
0140065120111022,44248,220
0156070420111022,31797,201
0196072620111022,34612,216
0255041520111022,43716,181
0294007720111022,60043,184
0301055920111022,45146,185
0306031220111022,70585,189
0315033420111022,54098,198
0327032820111022,47157,194
0366073120111022,16037,184
0388028820111022,32107,198
0392023420111022,72697,199
0404071820111022,25158,204
0414070920111022,25910,177
0419022920111022,16344,196
0457014720111022,79000,209
0463042820111022,49187,179
0472027720111022,33671,386
0473069820111022,33833,172
0490074620111022,46030,199
0498049720111022,17815,178
0503008620111022,13370,217
0519000520111022,14760,194
0521043420111022,64202,199
0528075420111022,49219,180
0529015720111022,52123,178
0539050920111022,40004,195
0657051320111022,80795,190
0663066420111022,32685,203
0671077220111022,15122,189
0690007120111022,12056,175
0694000820111022,101821,183
0697031120111022,51131,207
0700052220111022,85204,223
0719057420111022,17314,194
0721006620111022,34196,188
0725073620111022,32210,195
0732010720111022,35182,169
0749019320111022,22258,205
0756067420111022,50360,194
0774020420111022,6772,170
0796041620111022,76405,203
0716023120111025,15852,225
0164054520111026,40219,197
0574028820111027,32112,224
0746041520111027,40403,187
0077069820111028,50094,214
0009038820111029,20735,187
0029075620111029,59825,200
0031073620111029,33247,204
0047077420111029,16548,143
0051052120111029,58274,207
0067039220111029,29945,192
0071033120111029,10152,174
0086041420111029,16131,180
0107011020111029,55604,186
0129000520111029,14327,191
0147025520111029,55646,186
0156046520111029,21289,180
0157002820111029,53168,185
0236072520111029,39481,170
0257023520111029,84524,224
0277029520111029,10461,207
0301053920111029,97828,200
0311070020111029,59260,200
0312042820111029,46543,180
0328070320111029,99211,186
0404012820111029,37683,184
0416046320111029,85641,194
0430033420111029,57891,170
0433003720111029,85347,193
0434069720111029,86934,217
0466047220111029,15782,216
0490023420111029,80849,187
0497003020111029,19761,166
0509030620111029,39239,194
0522032720111029,51004,198
0528073220111029,45017,179
0559041820111029,112115,184
0630036620111029,19642,200
0648069420111029,96655,189
0663071920111029,21261,192
0664070420111029,24906,195
0671041920111029,13500,204
0674065720111029,93607,241
0688036720111029,44817,187
0718019620111029,49410,205
0721047320111029,16691,165
0726051320111029,80795,186
0742019320111029,27392,204
0749045720111029,57000,200
0754052920111029,59126,185
0768058720111029,47303,229
0772049820111029,13428,215
0796051820111029,105511,197
0811062620111029,29730,179
0503070920111101,19004,223
0690051920111102,17490,200
0005041420111103,12968,200
0234006720111103,38729,180
0719012820111103,36712,187
0129033120111104,10132,191
0657015720111104,50083,202
0028011020111105,65438,199
0030022920111105,15162,179
0047020420111105,3288,199
0066046520111105,26281,200
0140054520111105,49362,202
0193041520111105,62053,186
0231077220111105,15293,164
0288000920111105,13909,205
0295063020111105,10621,187
0306051820111105,105195,183
0327052120111105,58895,210
0328031120111105,51575,184
0365000820111105,101821,201
0366009620111105,27965,203
0367076820111105,57287,205
0418031220111105,70585,191
0419069420111105,88211,159
0428041620111105,72219,201
0433033420111105,56882,201
0434005120111105,40194,225
0457049020111105,57583,214
0472025720111105,92746,185
0473062620111105,28362,164
0498067120111105,28176,217
0509046320111105,85115,195
0513074920111105,36307,184
0529075620111105,69407,177
0559079620111105,80566,201
0648003120111105,73804,205
0651058720111105,36911,215
0664019620111105,50345,183
0674052820111105,42835,194
0688016420111105,38769,191
0695043020111105,55096,198
0697052220111105,85709,228
0698081120111105,17673,173
0700070320111105,100506,190
0704057420111105,14372,190
0716072620111105,33359,195
0718066320111105,20106,183
0725072120111105,46709,193
0731027720111105,30301,206
0732002920111105,50839,180
0736023520111105,90144,196
0746039220111105,37401,195
0754010720111105,35506,181
0503007120111108,13752,190
0774070920111108,16107,256
0414069020111109,17050,192
0288071820111110,17657,216
0519012920111110,12127,228
0742025520111110,50140,186
0651068820111111,41582,220
0008043020111112,57871,186
0009040420111112,17848,188
0028075420111112,27213,196
0029015720111112,48111,202
0037025720111112,92746,195
0051032820111112,35188,198
0086020420111112,3830,180
0096047220111112,14227,215
0110073220111112,45039,182
0128066420111112,32925,222
0193074620111112,45733,211
0196070420111112,25571,179
0229023120111112,17378,178
0235064820111112,80250,196
0277046620111112,16527,207
0295007720111112,57770,194
0331000520111112,19889,182
0334073620111112,33718,188
0366043320111112,44123,191
0388071920111112,17672,199
0392051320111112,70251,183
0415023420111112,82322,213
0416031220111112,70585,215
0418030120111112,60670,203
0419049820111112,11987,170
0463053920111112,107903,207
0465047320111112,14937,167
0490006720111112,33712,149
0497071620111112,17103,203
0518055920111112,43334,211
0521070020111112,57205,190
0528010720111112,39602,170
0529067420111112,50360,198
0545036720111112,51321,179
0574050920111112,26886,176
0587072520111112,30028,193
0626015620111112,16811,174
0630073120111112,14593,178
0671003020111112,20261,203
0694003120111112,72103,201
0697032720111112,46204,247
0698006620111112,34146,213
0703043420111112,61323,188
0726066320111112,21080,184
0749014720111112,79000,205
0756065720111112,64756,187
0768014020111112,48152,225
0772036520111112,92917,201
0796042820111112,49158,166
0811072120111112,33823,194
0047050320111115,12391,219
0519007120111116,11804,203
0774041420111116,15729,190
0388040420111117,15101,202
0457074220111117,66233,198
0664000920111117,14103,206
0521031120111118,52027,225
0709012920111118,12741,189
0005008620111119,14509,180
0029002820111119,72694,220
0030041920111119,12806,210
0066062620111119,52256,208
0067051320111119,80795,202
0096027720111119,28907,195
0107067420111119,50360,209
0128019620111119,50277,207
0140058720111119,47447,198
0141064820111119,76816,163
0147049020111119,57583,199
0156069820111119,34094,175
0157011020111119,57334,174
0204033120111119,10253,191
0229071620111119,14342,190
0231049820111119,10587,198
0244023520111119,84674,194
0253000820111119,101821,175
0255019320111119,18747,191
0306041620111119,74128,185
0312055920111119,40106,197
0327070320111119,100705,186
0328069720111119,86411,191
0334025720111119,92746,196
0365043320111119,59877,174
0366046620111119,11639,177
0367016420111119,34483,206
0392074920111119,30112,201
0415065120111119,57572,180
0428050920111119,26215,179
0430003120111119,55761,197
0463041820111119,113718,210
0465072120111119,24401,181
0472007720111119,57134,185
0473081120111119,14959,180
0522005120111119,40281,229
0539051820111119,105493,172
0625003720111119,85347,174
0657052920111119,59933,194
0663028820111119,32207,192
0700043420111119,54309,201
0718057420111119,15461,164
0719070420111119,23849,211
0725069020111119,25516,155
0726063020111119,25114,175
0731029520111119,8216,230
0732075420111119,16419,216
0736069420111119,91367,201
0746023420111119,77178,213
0756052820111119,42766,180
0772049720111119,17011,197
0796030120111119,45519,175
0414051920111122,14155,192
0703069720111124,88645,228
0005077420111125,16582,189
0031036520111125,93108,202
0067041520111125,43952,192
0071008620111125,12262,213
0107002820111125,52350,217
0157073220111125,45026,175
0204050320111125,13012,187
0288071920111125,29015,206
0312046320111125,85595,186
0331069020111125,16368,176
0367065120111125,33416,191
0545076820111125,60932,202
0704012820111125,21127,188
0709004720111125,6873,185
0008003720111126,87451,194
0009022920111126,12044,180
0110065720111126,93607,180
0140068820111126,38159,208
0147064820111126,83422,192
0193045720111126,58500,211
0196038820111126,22456,211
0231041920111126,10227,181
0234023520111126,90798,210
0257025520111126,54925,194
0301042820111126,41549,177
0311052220111126,84326,198
0392049020111126,55323,214
0404066420111126,26347,191
0416050920111126,32172,182
0433043020111126,55270,171
0434032820111126,47059,187
0466073120111126,15784,185
0472036620111126,17458,193
0513067420111126,50360,203
0518041820111126,114132,215
0528052920111126,59802,199
0539079620111126,79708,189
0559030620111126,42005,205
0574066320111126,14442,190
0587016420111126,37857,196
0626046520111126,19075,168
0630009620111126,25492,172
0671002920111126,38819,191
0694033420111126,59855,189
0700005120111126,51615,224
0716077220111126,15432,206
0718027720111126,27411,185
0721015620111126,14107,173
0736074920111126,28020,192
0742074620111126,61124,184
0754075620111126,64559,181
0811006620111126,33773,162
0768065120111201,41743,218
0110052920111202,59376,207
0519050320111202,13052,204
0077027720111203,34446,207
0096062620111203,32790,205
0164014020111203,27930,210
0257036520111203,74515,236
0295046620111203,10027,191
0311032720111203,47392,194
0419049720111203,15962,170
0465069820111203,32012,164
0473006620111203,33878,180
0498022920111203,15171,158
0522052120111203,58141,195
0664028820111203,32413,228
0688054520111203,40058,184
0703005120111203,46543,202
0716003020111203,14156,198
0731047220111203,13631,190
0742014720111203,73675,202
0796041620111203,64152,213
0811015620111203,17207,188
0725072620111210,80789,196
0519073120111217,28076,208
0626067120111217,42841,230
0690081120111217,25762,176
0231038820111220,20072,204
0698036620111221,24607,209
0028006620111222,35720,202
0466066420111224,32630,218
0434045720111226,41728,192
0367049020111227,58427,202
0774055920111227,46177,220
0107070320111228,56313,212
0709072120111228,25042,205
0234051320111229,68305,206
0756005120111229,65256,221
0077071920111230,30258,201
0312052220111230,54247,203
0430074920111230,55208,212
0587031120111230,38328,204
0140073620111231,57103,212
0255073220111231,48123,200
0301011020111231,29878,200
0697050920111231,68395,199
0746003720111231,72919,203
0288053920120102,46817,210
0416025720120102,49429,250
0463064820120102,61351,183
0518023520120102,61312,189
0674052120120102,69927,217
0796052920120102,91245,206
0418074220120103,64512,206
0768014720120104,67563,228
0327003120120106,80956,214
0663054520120107,29726,200
0030050320120108,38734,233
0008036520120109,78237,181
