"Team Code","Game Code","Rush Att","Rush Yard","Rush TD","Pass Att","Pass Comp","Pass Yard","Pass TD","Pass Int","Pass Conv","Kickoff Ret","Kickoff Ret Yard","Kickoff Ret TD","Punt Ret","Punt Ret Yard","Punt Ret TD","Fum Ret","Fum Ret Yard","Fum Ret TD","Int Ret","Int Ret Yard","Int Ret TD","Misc Ret","Misc Ret Yard","Misc Ret TD","Field Goal Att","Field Goal Made","Off XP Kick Att","Off XP Kick Made","Off 2XP Att","Off 2XP Made","Def 2XP Att","Def 2XP Made","Safety","Points","Punt","Punt Yard","Kickoff","Kickoff Yard","Kickoff Touchback","Kickoff Out-Of-Bounds","Kickoff Onside","Fumble","Fumble Lost","Tackle Solo","Tackle Assist","Tackle For Loss","Tackle For Loss Yard","Sack","Sack Yard","QB Hurry","Fumble Forced","Pass Broken Up","Kick/Punt Blocked","1st Down Rush","1st Down Pass","1st Down Penalty","Time Of Possession","Penalty","Penalty Yard","Third Down Att","Third Down Conv","Fourth Down Att","Fourth Down Conv","Red Zone Att","Red Zone TD","Red Zone Field Goal"
9,0128000920111020,36,174,1,42,31,327,2,2,0,5,71,0,2,8,0,0,0,0,2,21,0,0,0,0,2,2,3,2,0,0,0,0,0,26,2,73,5,278,0,0,0,1,0,28,34,3.0,6,0.0,0,1,0,3,0,8,17,2,2059,5,45,15,9,1,0,4,2,0
9,0009038820111029,34,70,2,43,21,240,0,3,0,10,205,0,3,-4,0,0,0,0,1,16,0,0,0,0,0,0,2,2,0,0,0,0,0,14,5,165,3,189,0,0,0,4,2,23,62,4.0,9,1.0,6,3,0,1,0,4,15,0,1822,4,40,11,2,3,0,4,2,0
9,0288000920111105,33,115,0,31,17,154,1,1,0,9,189,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,13,7,265,2,105,0,0,1,0,0,31,60,1.0,1,0.0,0,0,1,3,0,7,8,2,1922,6,62,13,3,0,0,3,1,1
9,0009040420111112,33,191,1,48,29,410,4,0,0,5,107,0,1,10,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,1,0,0,0,41,2,92,8,477,0,0,0,2,2,33,26,2.0,5,0.0,0,0,1,0,0,10,19,2,1986,5,42,13,7,1,1,6,3,2
9,0664000920111117,52,189,3,26,17,236,1,0,0,6,103,0,0,0,0,0,0,0,1,41,0,0,0,0,2,2,4,4,0,0,0,0,0,34,3,116,7,408,0,0,0,3,2,50,14,3.0,11,1.0,8,0,2,2,0,11,11,1,2208,4,40,17,12,0,0,6,4,2
9,0009022920111126,40,192,3,26,17,190,2,1,0,7,131,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,2,94,6,293,0,1,0,1,1,43,34,3.0,4,0.0,0,0,3,2,0,10,12,2,1716,4,28,11,8,0,0,5,5,0
28,0108002820110901,40,217,3,32,24,300,2,1,0,3,161,1,6,93,0,0,0,0,0,0,0,0,0,0,2,2,6,6,0,0,0,0,0,48,1,54,9,611,1,0,0,1,1,46,10,6.0,37,4.0,28,0,0,5,0,10,14,0,1772,4,40,12,5,4,2,6,4,1
28,0434002820110909,31,104,1,33,25,388,4,0,0,7,150,0,3,27,0,0,0,0,0,0,0,0,0,0,2,1,5,4,0,0,0,0,0,37,4,144,6,405,1,0,0,1,1,55,8,4.0,24,2.0,19,0,1,5,0,9,13,3,2537,12,110,9,3,0,0,4,3,1
28,0028030120110917,34,106,1,45,25,256,1,2,0,3,78,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,6,217,3,190,0,0,0,1,1,35,42,4.0,17,2.0,13,0,2,2,0,9,10,2,1900,8,91,17,7,2,1,3,1,0
28,0657002820110924,36,169,3,32,25,223,2,0,1,4,93,0,1,6,0,0,0,0,2,77,1,0,0,0,0,0,5,5,1,1,0,0,0,43,5,224,7,393,0,1,0,2,0,42,24,6.0,18,2.0,10,0,2,1,0,6,13,4,1671,5,48,12,6,1,0,5,4,0
28,0528002820111001,34,108,2,37,24,258,2,3,0,3,55,0,2,87,1,0,0,0,4,40,0,0,0,0,1,0,5,5,0,0,0,0,0,35,5,219,6,395,0,0,0,3,1,50,14,4.0,30,3.0,27,0,1,11,0,6,12,7,1726,6,74,10,1,1,0,3,2,0
28,0028073220111008,38,74,1,41,25,325,3,0,1,3,46,0,0,0,0,1,10,0,3,0,0,0,0,0,2,2,3,3,1,1,0,0,0,35,6,254,7,411,1,0,0,1,0,29,56,8.0,29,3.0,23,0,3,4,0,5,16,1,1943,10,77,19,8,2,2,6,4,2
28,0028052920111015,35,169,1,46,29,291,2,2,0,8,138,0,1,5,0,0,0,0,1,21,0,0,0,0,2,2,3,3,0,0,0,0,0,27,8,344,6,379,1,0,0,1,0,50,20,7.0,12,0.0,0,0,2,0,0,6,14,2,2025,8,95,16,5,1,1,5,2,2
28,0157002820111029,36,207,4,29,19,315,2,0,0,3,91,0,2,1,0,0,0,0,2,31,0,0,0,0,2,2,6,6,0,0,0,0,0,48,5,200,9,613,1,1,0,1,1,43,34,7.0,29,2.0,20,0,1,4,0,11,14,0,1609,11,106,11,4,0,0,5,4,1
28,0028011020111105,38,201,2,39,22,264,2,0,0,6,164,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,28,5,192,5,319,0,1,0,1,0,51,6,8.0,35,4.0,26,0,3,5,0,14,13,2,1641,5,50,14,7,0,0,4,3,0
28,0028075420111112,25,60,1,44,28,351,1,0,0,7,169,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,0,0,0,0,0,27,6,243,6,374,1,0,0,1,1,52,10,3.0,7,1.0,4,1,0,0,0,3,16,2,1642,6,41,16,5,2,1,5,2,1
28,0029002820111119,23,61,2,65,36,487,1,2,0,6,137,0,2,57,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,3,145,6,395,3,0,0,3,1,51,18,8.0,26,1.0,9,0,0,4,0,4,21,3,1675,8,92,17,9,2,1,5,2,2
28,0107002820111125,32,213,2,37,21,264,3,2,0,8,189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,38,2,102,7,421,0,0,0,2,2,50,18,5.0,11,0.0,0,0,3,0,0,8,12,2,1617,11,121,12,6,2,2,4,3,1
28,0028006620111222,21,-11,0,47,30,395,2,1,0,5,187,1,0,0,0,0,0,0,2,54,0,0,0,0,1,1,3,3,0,0,0,0,0,24,6,224,5,256,0,0,0,2,1,42,28,5.0,13,0.0,0,0,0,2,0,1,17,4,1681,10,92,13,3,3,0,3,0,1
29,0501002920110903,20,75,1,42,34,412,5,0,0,2,50,0,2,15,0,0,0,0,1,0,0,0,0,0,1,0,6,5,0,0,0,0,0,41,3,152,7,485,6,0,0,1,0,41,20,9.0,47,2.0,21,0,2,1,0,6,17,1,1427,10,74,7,2,2,1,5,4,0
29,0029052120110908,21,41,1,51,37,398,1,0,0,3,57,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,5,240,3,196,0,0,0,1,1,71,5,5.0,19,1.0,13,2,0,5,0,2,19,0,1718,11,67,16,8,3,1,2,1,0
29,0674002920110917,23,51,0,39,28,282,1,0,0,6,139,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,10,5,250,3,210,1,0,0,1,0,41,22,0.0,0,0.0,0,0,0,5,0,6,12,1,1452,3,25,12,4,1,0,3,1,1
29,0529002920110924,35,82,1,57,34,398,3,0,1,9,197,0,1,8,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,1,0,0,0,31,5,222,4,280,2,0,2,2,0,45,12,5.0,11,0.0,0,0,0,3,0,9,16,1,2086,9,91,19,6,7,5,5,3,1
29,0029065720111001,33,129,2,53,41,425,4,2,1,5,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,1,1,0,0,0,41,2,83,6,412,2,0,1,0,0,47,16,4.0,6,0.0,0,0,0,1,0,10,25,2,2030,9,68,12,6,1,1,5,5,0
29,0029052820111008,19,53,2,45,31,378,1,2,1,5,87,0,2,9,0,0,0,0,2,32,1,0,0,0,1,0,2,1,2,1,0,0,0,27,3,71,5,348,2,0,0,3,2,47,36,6.0,17,0.0,0,0,1,2,0,5,15,3,1447,6,45,10,3,3,1,3,2,0
29,0110002920111020,46,254,3,44,28,319,3,1,0,0,0,0,5,26,0,0,0,0,0,0,0,0,0,0,2,2,6,6,0,0,0,0,0,48,2,120,10,626,3,0,0,0,0,38,4,6.0,22,2.0,13,0,2,4,0,12,16,4,2147,8,73,16,10,1,1,6,5,1
29,0029075620111029,19,36,0,50,32,388,2,3,1,7,171,0,2,-2,0,0,0,0,3,91,1,0,0,0,3,3,2,2,1,1,0,0,0,31,4,149,7,443,1,0,0,2,1,44,28,3.0,14,2.0,13,0,0,4,0,4,19,2,1663,6,56,11,3,0,0,3,1,2
29,0732002920111105,32,131,1,43,25,326,2,2,0,6,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,5,133,3,210,0,0,1,1,1,40,16,3.0,10,1.0,6,0,1,3,0,8,16,4,1766,11,96,14,8,2,0,2,0,0
29,0029015720111112,23,60,2,53,35,352,1,3,0,5,92,0,1,7,0,0,0,0,1,29,1,0,0,0,2,1,2,2,2,0,0,0,0,29,2,112,5,261,4,0,1,4,1,53,7,3.0,7,0.0,0,1,0,1,1,4,17,2,1628,7,77,14,5,3,1,4,3,1
29,0029002820111119,28,101,1,52,36,393,3,0,0,3,47,0,0,0,0,0,0,0,2,82,0,0,0,0,3,1,4,4,0,0,0,0,0,31,6,284,6,355,0,0,0,0,0,57,8,6.0,25,1.0,10,0,3,14,0,6,16,4,1925,11,89,17,9,0,0,3,2,0
29,0671002920111126,32,121,3,48,37,373,3,2,0,6,186,0,0,0,0,1,10,0,0,0,0,0,0,0,2,1,6,6,0,0,0,0,0,45,1,55,8,527,1,0,0,0,0,40,16,5.0,20,1.0,13,0,2,2,0,6,15,4,2078,3,20,16,7,3,3,6,5,0
30,0030030120110903,32,60,1,32,20,290,0,1,0,4,66,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,1,15,4,175,4,267,2,0,0,4,2,49,30,8.0,32,3.0,21,2,2,2,0,3,12,0,1457,2,8,14,6,2,0,2,1,0
30,0404003020110910,46,236,2,33,29,375,4,1,0,2,31,0,2,19,0,0,0,0,0,0,0,0,0,0,3,2,5,5,1,0,0,0,0,47,2,90,9,546,2,0,0,1,1,33,46,10.0,42,5.0,26,0,1,3,0,11,17,0,1983,8,104,13,8,0,0,6,5,1
30,0030074220110917,31,64,1,36,16,205,0,2,0,1,19,0,1,4,0,0,0,0,2,34,0,0,0,0,1,0,1,1,0,0,0,0,0,7,6,227,3,198,0,0,0,0,0,38,48,7.0,15,2.0,6,4,1,1,0,5,8,2,1395,6,40,15,4,3,1,2,1,0
30,1004003020110924,56,375,3,32,23,271,1,1,0,4,83,0,4,35,0,0,0,0,1,31,1,0,0,0,6,6,5,5,0,0,0,0,0,53,0,0,12,713,1,0,0,2,1,24,58,8.0,24,2.0,15,0,1,5,0,21,11,0,1825,7,50,13,6,1,1,11,4,6
30,0030077220111001,28,25,1,50,38,419,2,0,0,3,46,0,3,50,0,0,0,0,2,3,0,0,0,0,5,2,3,2,0,0,0,0,0,26,3,109,6,370,0,0,0,0,0,36,30,6.0,14,1.0,8,0,1,1,0,3,21,0,1712,9,91,16,6,2,2,3,1,1
30,0030049820111008,25,84,1,43,27,261,1,3,0,4,54,0,3,57,1,0,0,0,3,51,0,0,0,0,1,1,3,3,0,0,0,0,0,24,6,267,5,259,0,0,0,1,1,44,30,9.0,34,3.0,24,6,1,9,1,6,10,0,1496,13,130,14,4,1,1,3,1,1
30,0231003020111018,45,238,3,24,14,147,1,1,0,5,76,0,2,6,0,0,0,0,1,16,0,0,0,0,2,2,4,4,0,0,0,0,0,34,4,150,6,103,2,0,0,0,0,29,50,5.0,26,2.0,21,0,2,2,0,12,7,2,1800,7,66,15,8,2,2,4,3,1
30,0497003020111029,38,218,2,42,28,322,3,1,0,2,40,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,5,4,0,0,0,0,0,37,1,31,7,434,0,0,0,1,1,21,64,6.0,31,4.0,29,0,1,4,0,13,15,1,1811,5,31,13,8,3,2,6,5,0
30,0030022920111105,49,172,4,39,26,257,1,1,0,3,105,0,2,0,0,1,7,0,2,0,0,0,0,0,3,1,4,4,1,1,0,0,0,39,2,91,7,369,0,1,0,0,0,29,40,9.0,37,4.0,31,1,3,2,0,12,14,2,2047,4,35,18,9,5,4,7,5,1
30,0671003020111112,45,169,1,33,21,228,2,0,0,4,92,0,2,-13,0,0,0,0,4,79,0,0,0,0,3,3,3,3,0,0,0,0,0,30,8,307,6,367,0,0,0,1,1,37,34,8.0,34,4.0,28,6,0,3,0,10,8,2,2072,12,83,17,5,2,1,5,2,3
30,0030041920111119,51,203,4,41,29,333,2,1,1,2,41,0,4,44,0,1,0,0,0,0,0,0,0,0,2,1,5,4,1,1,0,0,0,45,5,162,9,564,5,1,0,2,2,54,20,8.0,24,1.0,8,13,1,8,0,11,15,3,2071,4,28,18,9,1,0,6,4,1
30,0716003020111203,41,133,1,37,25,356,3,1,0,2,55,0,1,23,1,1,60,1,2,15,0,0,0,0,2,1,6,6,0,0,0,0,0,45,4,159,8,447,1,0,0,0,0,40,38,4.0,19,1.0,12,1,1,11,1,10,15,2,2124,6,61,15,7,1,1,6,3,0
30,0030050320120108,29,28,1,58,30,353,1,3,0,6,164,0,1,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,7,200,5,328,1,0,0,2,2,39,36,11.0,39,3.0,24,0,0,5,0,3,16,1,1667,7,58,21,5,4,2,5,2,2
31,0669003120110903,33,102,2,35,28,364,3,0,0,1,18,0,8,188,2,0,0,0,1,12,0,0,0,0,1,1,7,6,0,0,0,0,0,51,2,82,9,612,5,0,0,3,1,18,50,6.0,23,2.0,17,5,1,3,0,7,17,0,1889,8,76,12,6,2,2,4,3,1
31,0473003120110910,42,259,4,39,26,373,2,1,0,2,104,1,4,20,0,0,0,0,0,0,0,0,0,0,2,1,7,7,0,0,0,0,0,52,1,41,9,615,2,0,0,3,1,24,54,4.0,7,0.0,0,4,1,4,0,14,18,2,1895,7,45,9,4,1,1,6,5,1
31,0716003120110917,40,151,3,36,23,303,2,1,0,3,76,0,3,12,0,0,0,0,1,15,0,0,0,0,1,1,5,5,0,0,0,0,0,38,5,216,7,481,2,1,0,3,2,34,38,3.0,9,1.0,6,6,0,4,0,10,13,3,1814,4,27,16,8,1,1,3,2,1
31,0031000820110924,19,17,0,40,24,209,2,2,0,6,125,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,8,357,3,210,2,0,0,0,0,39,30,6.0,13,2.0,8,2,0,2,0,2,10,2,1629,3,17,15,4,2,1,2,2,0
31,0697003120111001,30,71,2,51,30,510,3,0,0,6,108,0,1,19,0,1,1,0,1,0,0,0,0,0,2,2,4,4,1,1,0,0,0,42,7,339,8,559,2,0,0,1,0,65,30,3.0,7,0.0,0,1,1,1,0,6,19,3,1684,14,112,17,8,0,0,5,3,2
31,0037003120111008,31,176,3,36,24,262,2,0,0,1,11,0,0,0,0,0,0,0,3,67,0,0,0,0,2,1,5,5,0,0,0,0,0,38,7,311,7,459,5,0,0,2,1,34,56,8.0,18,1.0,4,1,0,2,0,5,12,0,1637,4,26,16,5,1,1,6,4,1
31,0031043320111022,29,206,3,28,13,232,0,0,0,3,84,0,1,7,0,0,0,0,1,46,0,0,0,0,2,2,3,3,0,0,0,0,1,29,4,175,6,388,2,0,0,1,1,45,34,10.0,58,3.0,36,1,0,4,0,9,8,3,1362,2,4,13,4,3,2,6,2,2
31,0031073620111029,26,72,1,43,27,316,1,0,1,5,97,0,3,21,0,2,121,1,1,-2,0,0,0,0,3,3,2,2,1,1,0,0,0,31,5,206,7,486,2,0,0,3,2,45,24,6.0,18,2.0,9,1,1,3,0,5,16,1,1706,7,59,15,5,2,2,3,2,1
31,0648003120111105,35,136,2,38,20,299,2,1,0,4,178,1,1,0,0,0,0,0,1,9,0,0,0,0,5,3,5,5,0,0,0,0,0,44,0,0,9,612,3,0,0,1,0,31,32,7.0,38,5.0,35,2,2,2,0,6,12,2,1855,9,60,15,5,3,1,7,3,2
31,0694003120111112,30,254,3,27,17,245,3,1,0,1,9,0,1,60,1,0,0,0,1,7,0,0,0,0,1,0,7,7,0,0,0,0,0,49,3,148,8,532,4,0,0,2,1,31,57,5.0,18,1.0,11,5,1,5,0,10,10,1,1374,7,58,9,5,0,0,3,3,0
31,0430003120111119,39,166,2,45,33,373,3,0,0,4,64,0,4,25,0,1,4,0,0,0,0,0,0,0,4,3,5,5,0,0,0,0,0,44,2,86,9,603,5,0,0,2,1,28,38,6.0,37,3.0,31,4,1,4,0,9,19,1,2121,4,30,17,10,0,0,7,4,1
31,0031036520111125,28,47,0,22,14,207,1,1,0,3,29,0,0,0,0,1,47,1,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,5,252,4,280,2,0,0,4,2,25,76,2.0,11,2.0,11,5,1,1,0,3,7,1,1371,5,36,13,6,0,0,2,1,1
31,0327003120120106,30,129,0,31,20,216,2,0,0,3,71,0,3,62,1,0,0,0,1,61,0,0,0,0,3,3,3,2,0,0,0,0,0,29,4,187,7,473,4,1,0,1,1,39,24,11.0,44,7.0,28,3,1,1,0,7,5,1,1569,6,43,17,8,1,0,5,1,3
