"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Fair Catch","Touchback","Downed","Out Of Bounds","Onside","Onside Success"
1004027720090904,138,1004,1022487,1,67,0,0,0,0,0,0
1004027720090904,163,277,1024053,1,54,0,0,0,0,0,0
0719071820090904,1,719,1018871,1,62,0,0,0,0,0,0
0719071820090904,15,719,1018871,1,65,0,0,0,0,0,0
0719071820090904,30,719,1018871,1,67,0,0,0,0,0,0
0719071820090904,34,719,1018871,1,62,0,0,0,0,0,0
0719071820090904,82,718,1003921,1,63,0,0,0,0,0,0
0719071820090904,90,718,1003921,1,63,0,0,0,0,0,0
0719071820090904,101,719,1018871,1,63,0,0,0,0,0,0
0719071820090904,116,718,1003921,1,60,0,0,0,0,0,0
0719071820090904,137,719,1018871,1,58,0,0,0,0,0,0
0719071820090904,146,718,1003921,1,45,0,0,0,0,0,0
0719071820090904,168,719,1018871,1,60,0,0,0,0,0,0
0574000920090905,1,574,1010796,1,63,0,0,0,0,0,0
0574000920090905,26,9,1022953,1,67,0,0,0,0,0,0
0574000920090905,52,9,1022953,1,56,0,0,1,0,0,0
0574000920090905,62,9,1022953,1,60,0,0,0,0,0,0
0574000920090905,74,574,1010796,1,64,0,0,0,0,0,0
0574000920090905,96,9,1022953,1,68,0,0,0,0,0,0
0574000920090905,98,9,1022953,1,63,0,0,0,0,0,0
0574000920090905,113,574,1010796,1,65,0,0,0,0,0,0
0574000920090905,120,9,1022953,1,66,0,0,0,0,0,0
0574000920090905,137,574,1010796,1,65,0,0,0,0,0,0
0574000920090905,146,9,1022953,1,61,0,0,0,0,0,0
0574000920090905,162,9,1022953,1,63,0,0,0,0,0,0
0574000920090905,167,574,1010796,0,14,0,0,0,0,1,0
0294002820090905,1,294,1020406,1,70,0,0,0,0,0,0
0294002820090905,12,28,1008024,1,70,0,1,0,0,0,0
0294002820090905,37,28,1008024,1,70,0,1,0,0,0,0
0294002820090905,74,28,1008024,1,72,0,0,0,0,0,0
0294002820090905,79,28,1008024,1,67,0,0,0,0,0,0
0294002820090905,89,28,1008024,1,67,0,0,0,0,0,0
0294002820090905,106,28,1008024,1,61,0,0,0,0,0,0
0294002820090905,115,28,1008024,1,70,0,0,0,0,0,0
0294002820090905,121,294,1020406,1,61,0,0,0,0,0,0
0294002820090905,126,28,1008024,1,70,0,0,0,0,0,0
0294002820090905,136,28,1008024,1,69,0,0,0,0,0,0
0294002820090905,156,28,1008024,1,70,0,0,0,0,0,0
0129002920090905,1,29,1008050,1,63,0,0,0,0,0,0
0129002920090905,21,29,1008050,1,54,0,0,0,0,0,0
0129002920090905,40,29,1008050,1,62,0,0,0,0,0,0
0129002920090905,64,29,1008050,1,48,0,0,0,0,0,0
0129002920090905,85,129,1008580,1,66,0,0,0,0,0,0
0129002920090905,122,29,1008050,1,62,0,0,0,0,0,0
0129002920090905,135,129,1008580,1,61,0,0,0,0,0,0
0129002920090905,142,29,1008050,1,63,0,0,0,0,0,0
0432003020090905,1,30,1015415,1,66,0,0,0,1,0,0
0432003020090905,16,30,1015415,1,44,0,0,0,1,0,0
0432003020090905,29,30,1015415,1,60,0,0,0,0,0,0
0432003020090905,43,30,1015415,1,56,0,0,0,0,0,0
0432003020090905,69,30,1015415,1,57,0,0,0,0,0,0
0432003020090905,78,30,1015415,1,63,0,0,0,0,0,0
0432003020090905,83,30,1015415,1,60,0,0,0,0,0,0
0432003020090905,91,432,1027949,1,61,0,0,0,0,0,0
0432003020090905,96,30,1015415,1,59,0,0,0,0,0,0
0432003020090905,109,30,1015415,1,61,0,0,0,0,0,0
0432003020090905,127,30,1015415,1,60,0,0,0,0,0,0
0669003120090905,1,669,1006976,1,61,0,0,0,0,0,0
0669003120090905,3,31,1008130,1,64,0,0,0,0,0,0
0669003120090905,19,31,1008130,1,66,0,0,0,0,0,0
0669003120090905,31,669,1006976,1,68,0,0,0,0,0,0
0669003120090905,37,31,1008130,1,55,0,0,0,1,0,0
0669003120090905,61,31,1008130,1,68,0,0,0,0,0,0
0669003120090905,74,669,1006976,1,70,0,1,0,0,0,0
0669003120090905,87,31,1008130,1,64,0,0,0,0,0,0
0669003120090905,89,31,1008130,1,61,0,0,0,1,0,0
0669003120090905,105,31,1008130,1,53,0,0,0,0,0,0
0669003120090905,119,31,1023070,1,65,0,0,0,1,0,0
0669003120090905,148,31,1023070,1,70,0,0,0,0,0,0
0366003720090905,1,366,1024521,1,63,0,0,0,0,0,0
0366003720090905,17,37,1008147,1,69,0,0,0,0,0,0
0366003720090905,29,366,1024521,1,62,0,0,0,0,0,0
0366003720090905,42,37,1008147,1,67,0,0,0,0,0,0
0366003720090905,89,366,1024521,1,38,0,0,0,0,0,0
0366003720090905,93,37,1008147,1,67,0,0,0,0,0,0
0366003720090905,111,37,1008147,1,56,0,0,0,0,0,0
0366003720090905,135,37,1008162,1,63,0,0,0,0,0,0
0366003720090905,143,366,1024521,1,65,0,0,0,0,0,0
0366003720090905,154,37,1008162,1,67,0,0,0,0,0,0
0366003720090905,178,37,1008162,1,70,0,0,0,0,0,0
0500006720090905,1,67,1015612,1,59,0,0,0,0,0,0
0500006720090905,8,67,1015612,1,59,0,0,0,0,0,0
0500006720090905,19,67,1015612,1,55,0,0,0,0,0,0
0500006720090905,32,67,1015612,1,70,0,1,0,0,0,0
0500006720090905,55,67,1015612,1,58,0,0,0,0,0,0
0500006720090905,71,67,1015612,1,64,0,0,0,0,0,0
0500006720090905,85,67,1015612,1,64,0,0,0,0,0,0
0500006720090905,87,500,1006298,1,53,0,0,0,0,0,0
0500006720090905,95,500,1006345,1,42,1,0,0,0,0,0
0500006720090905,104,67,1015612,1,66,0,0,0,0,0,0
0500006720090905,157,67,1000406,1,63,0,0,0,0,0,0
0108009620090905,1,108,1012404,1,67,0,0,0,0,0,0
0108009620090905,14,96,1008447,1,56,0,0,0,0,0,0
0108009620090905,28,96,1015743,1,59,0,0,0,0,0,0
0108009620090905,65,96,1008447,1,61,0,0,0,0,0,0
0108009620090905,76,96,1015743,1,54,0,0,0,0,0,0
0108009620090905,95,96,1008447,1,64,0,0,0,0,0,0
0108009620090905,97,96,1015743,1,70,0,1,0,0,0,0
0108009620090905,111,96,1015743,1,64,0,0,0,0,0,0
0108009620090905,127,96,1008447,1,58,0,0,0,0,0,0
0108009620090905,145,108,1012404,1,55,0,0,0,0,0,0
0392010720090905,1,107,1022630,1,63,0,0,0,0,0,0
0392010720090905,19,107,1022630,1,56,0,0,0,0,0,0
0392010720090905,23,107,1022630,1,56,0,0,0,0,0,0
0392010720090905,34,392,1024639,1,64,0,0,0,0,0,0
0392010720090905,60,392,1024639,1,67,0,0,0,0,0,0
0392010720090905,70,107,1022630,1,64,0,0,0,0,0,0
0392010720090905,85,107,1022630,1,62,0,0,0,0,0,0
0392010720090905,99,107,1022630,0,15,0,0,0,0,1,0
0392010720090905,107,392,1024639,1,63,0,0,0,0,0,0
0392010720090905,113,107,1022630,1,52,0,0,0,0,0,0
0392010720090905,125,107,1015780,1,67,0,0,0,0,0,0
0392010720090905,132,392,1024639,1,59,0,0,0,0,0,0
0392010720090905,154,107,1015780,1,63,0,0,0,0,0,0
0626011020090905,1,110,1015819,1,56,0,0,0,0,0,0
0626011020090905,17,626,1004208,1,52,0,0,0,0,0,0
0626011020090905,29,110,1015819,1,70,0,0,0,0,0,0
0626011020090905,36,626,1004208,1,47,0,0,0,0,0,0
0626011020090905,39,110,1015819,1,70,0,0,0,0,0,0
0626011020090905,73,110,1015819,1,59,0,0,0,0,0,0
0626011020090905,85,110,1015819,1,60,0,0,0,0,0,0
0626011020090905,97,626,1018123,1,62,0,0,0,0,0,0
0626011020090905,125,110,1015819,1,69,0,0,0,0,0,0
0626011020090905,138,110,1015819,1,70,0,0,0,0,0,0
0625012820090905,1,128,1022742,1,70,0,0,0,0,0,0
0625012820090905,52,625,1028466,1,63,0,0,0,0,0,0
0625012820090905,84,128,1022742,1,70,0,1,0,0,0,0
0625012820090905,87,625,1028466,1,65,0,0,0,0,0,0
0625012820090905,89,128,1022742,1,62,0,0,0,0,0,0
0625012820090905,93,625,1028466,1,34,0,0,0,0,0,0
0625012820090905,97,625,1028466,1,41,1,0,0,0,0,0
0625012820090905,110,128,1022742,1,69,0,0,0,0,0,0
0625012820090905,124,625,1028466,1,59,0,0,0,0,0,0
0625012820090905,143,128,1022742,1,61,0,0,0,0,0,0
0419014720090905,1,419,1017128,1,66,0,0,0,0,0,0
0419014720090905,3,147,1015951,1,68,0,0,0,0,0,0
0419014720090905,36,147,1015951,1,65,0,0,0,0,0,0
0419014720090905,54,419,1017128,1,38,0,0,0,0,0,0
0419014720090905,66,147,1015951,1,57,0,0,0,0,0,0
0419014720090905,73,147,1015951,1,70,0,0,0,0,0,0
0419014720090905,84,147,1015951,1,67,0,0,0,0,0,0
0419014720090905,97,147,1015951,1,62,0,0,0,0,0,0
0419014720090905,100,147,1015951,1,70,0,0,0,0,0,0
0419014720090905,109,419,1017128,1,48,0,0,0,0,0,0
0419014720090905,122,147,1015951,1,67,0,0,0,0,0,0
0575019320090905,1,193,1016094,1,64,0,0,0,0,0,0
0575019320090905,21,575,1006675,1,61,0,0,0,0,0,0
0575019320090905,33,575,1006675,1,56,0,0,0,0,0,0
0575019320090905,57,575,1006675,1,66,0,0,0,0,0,0
0575019320090905,63,193,1016094,1,63,0,0,0,0,0,0
0575019320090905,89,575,1006675,1,69,0,0,0,0,0,0
0575019320090905,138,575,1006675,1,66,0,0,0,0,0,0
0575019320090905,158,575,1006675,1,63,0,0,0,0,0,0
0575019320090905,168,193,1016095,1,7,0,0,0,0,0,0
0027019620090905,1,27,1019752,1,58,0,0,0,0,0,0
0027019620090905,9,196,1008824,1,64,0,0,0,0,0,0
0027019620090905,19,196,1008824,1,65,0,0,0,0,0,0
0027019620090905,35,196,1008824,1,62,0,0,0,0,0,0
0027019620090905,53,196,1008824,1,70,0,0,0,0,0,0
0027019620090905,67,27,1019752,1,70,0,1,0,0,0,0
0027019620090905,89,196,1008824,1,70,0,1,0,0,0,0
0027019620090905,96,196,1008824,1,71,0,0,0,0,0,0
0027019620090905,117,27,1019752,1,65,0,0,0,0,0,0
0027019620090905,136,27,1019752,1,64,0,0,0,0,0,0
0027019620090905,152,27,1019752,1,67,0,0,0,0,0,0
0027019620090905,169,27,1019752,1,64,0,0,0,0,0,0
0725020420090905,1,725,1011637,1,69,0,0,0,0,0,0
0725020420090905,22,725,1011637,1,60,0,0,0,0,0,0
0725020420090905,59,725,1011637,1,54,0,0,0,0,0,0
0725020420090905,80,204,78564,1,58,0,0,0,0,0,0
0725020420090905,123,204,78564,1,60,0,0,0,0,0,0
0725020420090905,135,725,1011637,1,65,0,0,0,0,0,0
0725020420090905,147,725,1011637,1,40,0,0,0,0,0,0
0725020420090905,159,204,1008881,0,8,0,0,0,0,1,0
0048023520090905,1,235,1016285,1,62,0,0,0,1,0,0
0048023520090905,12,235,1016285,1,63,0,0,0,0,0,0
0048023520090905,39,235,1016285,1,61,0,0,0,0,0,0
0048023520090905,53,235,1016285,1,60,0,0,0,0,0,0
0048023520090905,64,235,1016285,1,68,0,0,0,0,0,0
0048023520090905,78,235,1016285,1,58,0,0,0,0,0,0
0048023520090905,88,48,1012284,1,55,0,0,0,0,0,0
0048023520090905,90,235,1016285,1,63,0,0,0,0,0,0
0048023520090905,107,48,1012284,1,65,0,0,0,0,0,0
0048023520090905,115,235,1016285,1,70,0,0,0,0,0,0
0048023520090905,147,235,1016285,1,70,0,0,0,0,0,0
0048023520090905,164,235,1016285,1,67,0,0,0,0,0,0
0315025520090905,1,315,1027758,1,67,0,0,0,0,0,0
0315025520090905,4,255,1009037,1,63,0,0,0,0,0,0
0315025520090905,10,255,1009037,1,66,0,0,0,0,0,0
0315025520090905,36,255,1009037,1,66,0,0,0,0,0,0
0315025520090905,62,315,1027758,1,67,0,0,0,0,0,0
0315025520090905,68,255,1009037,1,62,0,0,0,0,0,0
0315025520090905,89,255,1009037,1,69,0,0,0,0,0,0
0315025520090905,92,255,1009037,1,63,0,0,0,0,0,0
0315025520090905,132,315,1027758,0,32,0,0,0,0,1,0
0315025520090905,142,255,1009037,1,70,0,0,0,0,0,0
0315025520090905,173,315,1027758,1,62,0,0,0,0,0,0
0508028820090905,1,288,1016430,1,63,0,0,0,1,0,0
0508028820090905,13,288,1016430,1,67,0,0,0,0,0,0
0508028820090905,23,288,1016430,1,64,0,0,0,0,0,0
0508028820090905,32,288,1016430,1,70,0,0,0,0,0,0
0508028820090905,46,288,1016442,1,68,0,0,0,0,0,0
0508028820090905,65,288,1016442,1,41,0,0,0,0,0,0
0508028820090905,89,508,1028328,1,62,0,0,0,0,0,0
0508028820090905,96,288,1016442,1,70,0,1,0,0,0,0
0508028820090905,99,508,1028328,1,70,0,0,0,0,0,0
0508028820090905,112,288,1016442,1,62,0,0,0,0,0,0
0508028820090905,173,288,1016442,1,60,0,0,0,0,0,0
0434030120090905,1,434,1017298,1,65,0,0,0,0,0,0
0434030120090905,24,434,1017298,1,70,0,0,0,0,0,0
0434030120090905,37,434,1017298,1,70,0,0,0,0,0,0
0434030120090905,47,301,1016521,1,58,0,0,0,0,0,0
0434030120090905,64,434,1017298,1,66,0,0,0,0,0,0
0434030120090905,90,434,1017298,1,53,0,0,0,0,0,0
0434030120090905,91,301,1016521,1,69,0,0,0,0,0,0
0434030120090905,102,434,1017298,1,70,0,0,0,0,0,0
0434030120090905,124,434,1017298,1,70,0,0,0,0,0,0
0434030120090905,141,301,1016521,1,57,0,0,0,0,0,0
0434030120090905,153,434,1017298,1,70,0,0,0,0,0,0
0504031220090905,1,504,1013782,1,60,0,0,0,0,0,0
0504031220090905,16,312,1007889,1,70,0,1,0,0,0,0
0504031220090905,31,504,1013782,1,70,0,1,0,0,0,0
0504031220090905,66,504,1013782,1,59,0,0,0,0,0,0
0504031220090905,88,312,1007889,1,61,0,0,0,0,0,0
0504031220090905,96,504,1013782,1,60,0,0,0,0,0,0
0504031220090905,104,312,1007889,1,51,0,0,0,0,0,0
0504031220090905,138,312,1007889,1,61,0,0,0,0,0,0
0504031220090905,164,504,1013782,1,59,0,0,0,0,0,0
0400032720090905,1,327,1009368,1,67,0,0,0,0,0,0
0400032720090905,36,400,1027910,1,58,0,0,0,0,0,0
0400032720090905,47,327,1009368,1,60,0,0,0,0,0,0
0400032720090905,73,327,1009368,1,66,0,0,0,0,0,0
0400032720090905,98,327,1009368,1,37,0,0,1,0,0,0
0400032720090905,100,400,1027910,1,68,0,0,0,0,0,0
0400032720090905,147,400,1027910,1,42,0,0,0,0,0,0
0502032820090905,1,502,1013712,1,56,0,0,0,0,0,0
0502032820090905,14,328,1009421,1,68,0,0,0,0,0,0
0502032820090905,46,328,1009421,1,70,0,1,0,0,0,0
0502032820090905,57,328,1009421,1,70,0,1,0,0,0,0
0502032820090905,78,328,1009421,1,70,0,0,0,0,0,0
0502032820090905,86,328,1009421,1,69,0,0,0,0,0,0
0502032820090905,97,502,1013712,1,50,0,0,0,0,0,0
0502032820090905,131,328,1009421,1,62,0,0,0,0,0,0
0502032820090905,155,328,1009421,1,68,0,0,0,0,0,0
0502032820090905,166,328,1009421,1,68,0,0,0,0,0,0
0305036720090905,1,305,1020509,1,66,0,0,0,0,0,0
0305036720090905,17,367,1016862,1,52,0,0,0,0,0,0
0305036720090905,36,305,1020509,1,62,0,0,0,0,0,0
0305036720090905,55,367,1016862,1,64,0,0,0,0,0,0
0305036720090905,67,367,1016862,1,59,0,0,0,0,0,0
0305036720090905,89,367,1016862,1,60,0,0,0,0,0,0
0305036720090905,111,367,1016862,1,53,0,0,0,0,0,0
0305036720090905,124,367,1016862,1,56,0,0,0,0,0,0
0305036720090905,132,305,1020509,1,65,0,0,0,0,0,0
0305036720090905,146,367,1016862,1,44,0,0,0,0,0,0
0659038820090905,1,388,1016924,1,70,0,1,0,0,0,0
0659038820090905,37,659,1014200,1,66,0,0,0,0,0,0
0659038820090905,69,388,1016924,1,53,0,0,0,1,0,0
0659038820090905,82,659,1014200,1,54,0,0,0,0,0,0
0659038820090905,85,659,1014200,1,51,0,0,0,0,0,0
0659038820090905,93,388,1016924,1,59,0,0,0,1,0,0
0659038820090905,105,388,1016907,1,52,0,0,0,0,0,0
0659038820090905,119,388,1016907,1,57,0,0,0,0,0,0
0659038820090905,130,659,1014200,1,50,0,0,0,0,0,0
0659038820090905,144,388,1016924,1,66,0,0,0,0,0,0
0659038820090905,177,659,1014200,0,13,0,0,0,1,1,0
0334041420090905,1,334,1001687,1,70,0,0,0,0,0,0
0334041420090905,56,334,1001687,1,58,0,0,0,0,0,0
0334041420090905,70,334,1001687,1,53,0,0,0,0,0,0
0334041420090905,84,334,1001687,1,62,0,0,0,0,0,0
0334041420090905,93,414,1016995,1,70,0,1,0,0,0,0
0334041420090905,105,334,1001687,1,60,0,0,0,0,0,0
0334041420090905,120,334,1001687,1,55,0,0,0,0,0,0
0334041420090905,143,334,1001687,1,70,0,0,0,0,0,0
0440041620090905,1,416,1001990,1,55,0,0,0,0,0,0
0440041620090905,22,416,1001990,1,69,0,0,0,0,0,0
0440041620090905,45,416,1001990,1,66,0,0,0,0,0,0
0440041620090905,60,416,1017052,1,67,0,0,0,0,0,0
0440041620090905,93,416,1017052,1,66,0,0,0,0,0,0
0440041620090905,95,440,1005806,1,67,0,0,0,0,0,0
0440041620090905,108,416,1017052,1,70,0,1,0,0,0,0
0440041620090905,120,416,1017052,1,63,0,0,0,0,0,0
0440041620090905,134,440,1005806,1,61,0,0,0,0,0,0
0440041620090905,142,416,1017052,1,58,0,0,0,0,0,0
0440041620090905,162,416,1017052,1,65,0,0,0,0,0,0
0774041820090905,1,418,1002048,1,70,0,0,0,0,0,0
0774041820090905,15,418,1002048,1,63,0,0,0,0,0,0
0774041820090905,42,418,1002048,1,66,0,0,0,0,0,0
0774041820090905,60,418,1002048,1,64,0,0,0,0,0,0
0774041820090905,73,418,1002048,1,66,0,0,0,0,0,0
0774041820090905,88,418,1002048,1,70,0,1,0,0,0,0
0774041820090905,105,774,1019399,1,67,0,0,0,0,0,0
0774041820090905,157,774,1019399,1,61,0,0,0,0,0,0
0314043020090905,1,314,1027689,1,60,0,0,0,0,0,0
0314043020090905,18,430,1024911,1,64,0,0,0,0,0,0
0314043020090905,89,430,1024911,1,67,0,0,0,0,0,0
0314043020090905,91,430,1024911,1,70,0,0,0,0,0,0
0314043020090905,99,430,1024911,1,62,0,0,0,0,0,0
0314043020090905,111,430,1024911,1,67,0,0,0,0,0,0
0314043020090905,124,430,1024911,1,67,0,0,0,0,0,0
0314043020090905,137,430,1024911,1,60,0,0,0,0,0,0
0314043020090905,151,314,1027689,1,51,0,0,0,0,0,0
0314043020090905,166,430,1024911,1,54,0,0,0,0,0,0
0141045720090905,1,457,1022631,1,65,0,0,0,0,0,0
0141045720090905,39,457,1022631,1,67,0,0,0,0,0,0
0141045720090905,53,457,1022631,1,66,0,0,0,0,0,0
0141045720090905,67,457,1022631,1,67,0,0,0,0,0,0
0141045720090905,78,457,1022631,1,51,0,0,0,0,0,0
0141045720090905,91,141,1012518,1,64,0,0,0,0,0,0
0141045720090905,120,457,1022631,1,66,0,0,0,0,0,0
0141045720090905,129,457,1022631,1,62,0,0,0,0,0,0
0141045720090905,148,141,1012518,1,50,0,0,0,0,0,0
0141045720090905,156,457,1022631,1,61,0,0,0,0,0,0
0141045720090905,170,141,1012518,0,17,0,0,0,0,1,0
0229046320090905,1,463,1010095,1,70,0,1,0,0,0,0
0229046320090905,21,463,1010095,1,70,0,1,0,0,0,0
0229046320090905,49,463,1010095,1,63,0,0,0,0,0,0
0229046320090905,65,229,1000241,1,69,0,0,0,0,0,0
0229046320090905,85,463,1010095,1,63,0,0,0,0,0,0
0229046320090905,92,229,1000241,1,88,0,0,0,0,0,0
0229046320090905,100,463,1010095,1,70,0,0,0,0,0,0
0229046320090905,114,463,1010095,1,70,0,0,0,0,0,0
0229046320090905,139,463,1010095,1,77,0,0,0,0,0,0
0229046320090905,166,463,1010095,1,69,0,0,0,0,0,0
0102046520090905,1,102,1019859,1,70,0,0,0,0,0,0
0102046520090905,12,465,1002407,1,56,0,0,0,0,0,0
0102046520090905,29,465,1002407,1,68,0,0,0,0,0,0
0102046520090905,76,465,1002407,1,58,0,0,0,0,0,0
0102046520090905,103,465,1002407,1,57,0,0,0,0,0,0
0102046520090905,121,465,1002407,1,70,0,1,0,0,0,0
0102046520090905,137,465,1002407,1,63,0,0,0,0,0,0
0102046520090905,151,465,1002407,1,70,0,1,0,0,0,0
0295047220090905,1,472,1010219,1,70,0,0,0,0,0,0
0295047220090905,12,295,1024136,1,57,0,0,0,0,0,0
0295047220090905,34,295,1024136,1,70,0,1,0,0,0,0
0295047220090905,69,295,1024136,1,70,0,1,0,0,0,0
0295047220090905,71,295,1024136,1,69,0,0,0,0,0,0
0295047220090905,93,295,1024136,1,70,0,1,0,0,0,0
0295047220090905,122,472,1010219,1,70,0,0,0,0,0,0
0711050920090905,1,509,1002721,1,55,0,0,0,1,0,0
0711050920090905,19,509,1002721,1,64,0,0,0,0,0,0
0711050920090905,35,509,1002721,1,70,0,0,0,0,0,0
0711050920090905,48,509,1002721,1,69,0,0,0,0,0,0
0711050920090905,58,509,1002721,1,66,0,0,0,0,0,0
0711050920090905,64,711,1022066,1,58,0,0,0,0,0,0
0711050920090905,84,711,1028920,1,57,0,0,0,0,0,0
0711050920090905,92,509,1002721,1,60,0,0,0,0,0,0
0711050920090905,100,711,1028920,1,62,0,0,0,0,0,0
0711050920090905,115,711,1028920,1,64,0,0,0,0,0,0
0711050920090905,131,509,1002721,1,56,0,0,0,0,0,0
0711050920090905,152,509,1017679,1,70,0,1,0,0,0,0
0466051320090905,1,466,1010171,1,60,0,0,0,0,0,0
0466051320090905,16,513,1025437,1,62,0,0,0,0,0,0
0466051320090905,35,513,1025437,1,39,0,0,1,0,0,0
0466051320090905,43,513,1025437,1,66,0,0,0,0,0,0
0466051320090905,71,513,1025437,1,69,0,0,0,0,0,0
0466051320090905,81,513,1025437,1,56,0,0,0,0,0,0
0466051320090905,93,513,1025437,1,59,0,0,0,0,0,0
0726051820090905,1,726,1019028,1,68,0,0,0,0,0,0
0726051820090905,9,518,81526,1,70,0,0,0,0,0,0
0726051820090905,26,726,1019028,1,52,0,0,0,0,0,0
0726051820090905,37,518,81526,1,61,0,0,0,0,0,0
0726051820090905,57,518,81526,1,70,0,0,0,0,0,0
