"Game Code","Date","Visit Team Code","Home Team Code","Stadium Code","Site"
0434030120090905,09/05/2009,434,301,149,NEUTRAL
0440041620090905,09/05/2009,440,416,68,TEAM
0466051320090905,09/05/2009,466,513,49,TEAM
0473069720090905,09/05/2009,473,697,120,TEAM
0483072120090905,09/05/2009,483,721,21,TEAM
0494070020090905,09/05/2009,494,700,129,TEAM
0498070320090905,09/05/2009,498,703,119,TEAM
0500006720090905,09/05/2009,500,67,61,TEAM
0502032820090905,09/05/2009,502,328,51,TEAM
0503079620090905,09/05/2009,503,796,141,TEAM
0504031220090905,09/05/2009,504,312,41,TEAM
0508028820090905,09/05/2009,508,288,126,TEAM
0550052820090905,09/05/2009,550,528,107,TEAM
0574000920090905,09/05/2009,574,9,2,TEAM
0575019320090905,09/05/2009,575,193,80,TEAM
0625012820090905,09/05/2009,625,128,146,TEAM
0626011020090905,09/05/2009,626,110,15,TEAM
0630065720090905,09/05/2009,630,657,14,TEAM
0659038820090905,09/05/2009,659,388,142,TEAM
0665067120090905,09/05/2009,665,671,56,TEAM
0669003120090905,09/05/2009,669,31,8,TEAM
0674075420090905,09/05/2009,674,754,138,TEAM
0676066320090905,09/05/2009,676,663,122,TEAM
0709055920090905,09/05/2009,709,559,50,TEAM
0711050920090905,09/05/2009,711,509,46,TEAM
0725020420090905,09/05/2009,725,204,71,TEAM
0726051820090905,09/05/2009,726,518,99,TEAM
0758081120090905,09/05/2009,758,811,144,TEAM
0769073620090905,09/05/2009,769,736,117,TEAM
0772069420090905,09/05/2009,772,694,114,TEAM
0774041820090905,09/05/2009,774,418,66,TEAM
0786074620090905,09/05/2009,786,746,137,TEAM
0817054520090905,09/05/2009,817,545,110,TEAM
2915065120090905,09/05/2009,2915,651,35,TEAM
0156015720090906,09/06/2009,156,157,20,TEAM
0433040420090906,09/06/2009,433,404,115,TEAM
0140058720090907,09/07/2009,140,587,86,TEAM
0415023420090907,09/07/2009,415,234,33,TEAM
0147025520090910,09/10/2009,147,255,37,TEAM
0157070920090911,09/11/2009,157,709,102,TEAM
0030046320090912,09/12/2009,30,463,84,TEAM
0071043420090912,09/12/2009,71,434,73,TEAM
0077071820090912,09/12/2009,77,718,58,TEAM
0096079620090912,09/12/2009,96,796,141,TEAM
0110069420090912,09/12/2009,110,694,114,TEAM
0128066420090912,09/12/2009,128,664,75,TEAM
0129041620090912,09/12/2009,129,416,68,TEAM
0193072520090912,09/12/2009,193,725,93,TEAM
0196076820090912,09/12/2009,196,768,143,TEAM
0204050920090912,09/12/2009,204,509,46,TEAM
0207010720090912,09/12/2009,207,107,12,TEAM
0231000820090912,09/12/2009,231,8,5,TEAM
0277075420090912,09/12/2009,277,754,140,NEUTRAL
0288052120090912,09/12/2009,288,521,104,TEAM
0290058720090912,09/12/2009,290,587,86,TEAM
0294052220090912,09/12/2009,294,522,103,TEAM
0295075620090912,09/12/2009,295,756,139,TEAM
0299030120090912,09/12/2009,299,301,44,TEAM
0312031120090912,09/12/2009,312,311,40,TEAM
0315023420090912,09/12/2009,315,234,33,TEAM
0317039220090912,09/12/2009,317,392,64,TEAM
0327067120090912,09/12/2009,327,671,56,TEAM
0328070420090912,09/12/2009,328,704,124,TEAM
0331006720090912,09/12/2009,331,67,61,TEAM
0366072620090912,09/12/2009,366,726,62,TEAM
0388074220090912,09/12/2009,388,742,136,TEAM
0404041920090912,09/12/2009,404,419,116,TEAM
0414006620090912,09/12/2009,414,66,42,TEAM
0430003720090912,09/12/2009,430,37,1,TEAM
0446000520090912,09/12/2009,446,5,154,TEAM
0454049020090912,09/12/2009,454,490,82,TEAM
0457016420090912,09/12/2009,457,164,25,TEAM
0469004720090912,09/12/2009,469,47,48,TEAM
0501002920090912,09/12/2009,501,29,11,TEAM
0513041820090912,09/12/2009,513,418,66,TEAM
0519049720090912,09/12/2009,519,497,123,TEAM
0528046520090912,09/12/2009,528,465,89,TEAM
0545008620090912,09/12/2009,545,86,91,TEAM
0553047220090912,09/12/2009,553,472,88,TEAM
0559052920090912,09/12/2009,559,529,108,TEAM
0574070020090912,09/12/2009,574,700,129,TEAM
0648025720090912,09/12/2009,648,257,36,TEAM
0651077220090912,09/12/2009,651,772,148,TEAM
0654014020090912,09/12/2009,654,140,97,TEAM
0657051820090912,09/12/2009,657,518,99,TEAM
0663000920090912,09/12/2009,663,9,2,TEAM
0667062620090912,09/12/2009,667,626,16,TEAM
0674074920090912,09/12/2009,674,749,83,TEAM
0688053920090912,09/12/2009,688,539,111,TEAM
0698074620090912,09/12/2009,698,746,137,TEAM
0699049820090912,09/12/2009,699,498,57,TEAM
0703081120090912,09/12/2009,703,811,144,TEAM
0716023520090912,09/12/2009,716,235,27,TEAM
0719047320090912,09/12/2009,719,473,87,TEAM
0721042820090912,09/12/2009,721,428,153,TEAM
0732063020090912,09/12/2009,732,630,18,TEAM
0736036520090912,09/12/2009,736,365,55,TEAM
0758015620090912,09/12/2009,758,156,23,TEAM
0771050320090912,09/12/2009,771,503,45,TEAM
0774030620090912,09/12/2009,774,306,47,TEAM
0255041520090917,09/17/2009,255,415,30,TEAM
0066009620090918,09/18/2009,66,96,13,TEAM
0009071620090919,09/19/2009,9,716,4,TEAM
0017012920090919,09/19/2009,17,129,70,TEAM
0029031220090919,09/19/2009,29,312,41,TEAM
0047072520090919,09/19/2009,47,725,93,TEAM
0048065120090919,09/19/2009,48,651,35,TEAM
0067014720090919,09/19/2009,67,147,112,TEAM
0071038820090919,09/19/2009,71,388,142,TEAM
0086012820090919,09/19/2009,86,128,146,TEAM
0090051920090919,09/19/2009,90,519,95,TEAM
0107042820090919,09/19/2009,107,428,153,TEAM
0140052820090919,09/19/2009,140,528,107,TEAM
0164005120090919,09/19/2009,164,51,132,TEAM
0193032820090919,09/19/2009,193,328,51,TEAM
0196045720090919,09/19/2009,196,457,78,TEAM
0204041820090919,09/19/2009,204,418,66,TEAM
0229064820090919,09/19/2009,229,648,113,TEAM
0231058720090919,09/19/2009,231,587,86,TEAM
0234007720090919,09/19/2009,234,77,134,TEAM
0244043420090919,09/19/2009,244,434,73,TEAM
0257003120090919,09/19/2009,257,31,6,TEAM
0277046520090919,09/19/2009,277,465,89,TEAM
0306000520090919,09/19/2009,306,5,154,TEAM
0311033120090919,09/19/2009,311,331,100,TEAM
0327011020090919,09/19/2009,327,110,15,TEAM
0367033420090919,09/19/2009,367,334,53,TEAM
0414077420090919,09/19/2009,414,774,69,TEAM
0416051320090919,09/19/2009,416,513,49,TEAM
0419039220090919,09/19/2009,419,392,64,TEAM
0430073620090919,09/19/2009,430,736,117,TEAM
0463074220090919,09/19/2009,463,742,136,TEAM
0466015620090919,09/19/2009,466,156,23,TEAM
0483036620090919,09/19/2009,483,366,59,TEAM
0497000820090919,09/19/2009,497,8,5,TEAM
0498002820090919,09/19/2009,498,28,10,TEAM
0503055920090919,09/19/2009,503,559,50,TEAM
0509068820090919,09/19/2009,509,688,92,TEAM
0518070920090919,09/19/2009,518,709,98,NEUTRAL
0574052120090919,09/19/2009,574,521,104,TEAM
0626029520090919,09/19/2009,626,295,43,TEAM
0630067420090919,09/19/2009,630,674,19,TEAM
0655043320090919,09/19/2009,655,433,76,TEAM
0657075620090919,09/19/2009,657,756,139,TEAM
0663075420090919,09/19/2009,663,754,138,TEAM
0670069820090919,09/19/2009,670,698,125,TEAM
0671036520090919,09/19/2009,671,365,55,TEAM
0690053920090919,09/19/2009,690,539,111,TEAM
0694023520090919,09/19/2009,694,235,27,TEAM
0695040420090919,09/19/2009,695,404,115,TEAM
0700070320090919,09/19/2009,700,703,119,TEAM
0704047220090919,09/19/2009,704,472,88,TEAM
0719052220090919,09/19/2009,719,522,103,TEAM
0721047320090919,09/19/2009,721,473,87,TEAM
0726054520090919,09/19/2009,726,545,110,TEAM
0731069720090919,09/19/2009,731,697,120,TEAM
0732052920090919,09/19/2009,732,529,108,TEAM
0746066420090919,09/19/2009,746,664,75,TEAM
0768003720090919,09/19/2009,768,37,1,TEAM
0811015720090919,09/19/2009,811,157,20,TEAM
1004077220090919,09/19/2009,1004,772,148,TEAM
1068074920090919,09/19/2009,1068,749,83,TEAM
1092049020090919,09/19/2009,1092,490,82,TEAM
2915079620090919,09/19/2009,2915,796,141,TEAM
0433064820090924,09/24/2009,433,648,113,TEAM
0434046620090925,09/25/2009,434,466,90,TEAM
0005012920090926,09/26/2009,5,129,70,TEAM
0009069720090926,09/26/2009,9,697,120,TEAM
0028025720090926,09/26/2009,28,257,36,TEAM
0029052820090926,09/26/2009,29,528,107,TEAM
0031000820090926,09/26/2009,31,8,5,TEAM
0047003720090926,09/26/2009,47,37,1,TEAM
0066007120090926,09/26/2009,66,71,96,TEAM
0086069020090926,09/26/2009,86,690,109,TEAM
0090063020090926,09/26/2009,90,630,18,TEAM
0096014020090926,09/26/2009,96,140,97,TEAM
0107052920090926,09/26/2009,107,529,108,TEAM
0128019620090926,09/26/2009,128,196,81,TEAM
0156007720090926,09/26/2009,156,77,134,TEAM
0235033420090926,09/26/2009,235,334,53,TEAM
0261052120090926,09/26/2009,261,521,104,TEAM
0283077420090926,09/26/2009,283,774,69,TEAM
0295050320090926,09/26/2009,295,503,45,TEAM
0301051820090926,09/26/2009,301,518,99,TEAM
0306041820090926,09/26/2009,306,418,66,TEAM
0312053920090926,09/26/2009,312,539,111,TEAM
0365043020090926,09/26/2009,365,430,77,TEAM
0367073220090926,09/26/2009,367,732,135,TEAM
0380068820090926,09/26/2009,380,688,92,TEAM
0388040420090926,09/26/2009,388,404,115,TEAM
0402071820090926,09/26/2009,402,718,58,TEAM
0414033120090926,09/26/2009,414,331,100,TEAM
0415074220090926,09/26/2009,415,742,136,TEAM
0416079620090926,09/26/2009,416,796,141,TEAM
0419049720090926,09/26/2009,419,497,123,TEAM
0428050920090926,09/26/2009,428,509,46,TEAM
0457025520090926,09/26/2009,457,255,37,TEAM
0465081120090926,09/26/2009,465,811,144,TEAM
0472047320090926,09/26/2009,472,473,87,TEAM
0489019320090926,09/26/2009,489,193,80,TEAM
0498022920090926,09/26/2009,498,229,26,TEAM
0508005120090926,09/26/2009,508,51,132,TEAM
0513055920090926,09/26/2009,513,559,50,TEAM
0519069420090926,09/26/2009,519,694,114,TEAM
0545049020090926,09/26/2009,545,490,82,TEAM
0572016420090926,09/26/2009,572,164,25,TEAM
0587039220090926,09/26/2009,587,392,64,TEAM
0624071920090926,09/26/2009,624,719,105,TEAM
0626072120090926,09/26/2009,626,721,21,TEAM
0651023420090926,09/26/2009,651,234,33,TEAM
0664032820090926,09/26/2009,664,328,51,TEAM
0667073120090926,09/26/2009,667,731,133,TEAM
0671046320090926,09/26/2009,671,463,84,TEAM
0692032720090926,09/26/2009,692,327,52,TEAM
0698014720090926,09/26/2009,698,147,112,TEAM
0700028820090926,09/26/2009,700,288,126,TEAM
0704070320090926,09/26/2009,704,703,119,TEAM
0709023120090926,09/26/2009,709,231,31,TEAM
0716003020090926,09/26/2009,716,30,7,TEAM
0725031120090926,09/26/2009,725,311,40,TEAM
0736057420090926,09/26/2009,736,574,127,TEAM
0749006720090926,09/26/2009,749,67,61,TEAM
0754065720090926,09/26/2009,754,657,14,TEAM
0756067420090926,09/26/2009,756,674,19,TEAM
0772072620090926,09/26/2009,772,726,62,TEAM
0277036620090930,09/30/2009,277,366,59,TEAM
0157076820091001,10/01/2009,157,768,143,TEAM
0664000920091001,10/01/2009,664,9,2,TEAM
0545036720091002,10/02/2009,545,367,54,TEAM
0731007720091002,10/02/2009,731,77,134,TEAM
0008033420091003,10/03/2009,8,334,53,TEAM
0030031220091003,10/03/2009,30,312,41,TEAM
0037069420091003,10/03/2009,37,694,114,TEAM
0108006620091003,10/03/2009,108,66,42,TEAM
0110067420091003,10/03/2009,110,674,19,TEAM
0129008620091003,10/03/2009,129,86,91,TEAM
0140041420091003,10/03/2009,140,414,101,TEAM
0147039220091003,10/03/2009,147,392,64,TEAM
0156029520091003,10/03/2009,156,295,43,TEAM
0196038820091003,10/03/2009,196,388,142,TEAM
0231049820091003,10/03/2009,231,498,57,TEAM
0234006720091003,10/03/2009,234,67,61,TEAM
0255043020091003,10/03/2009,255,430,77,TEAM
0288070420091003,10/03/2009,288,704,124,TEAM
0327031120091003,10/03/2009,327,311,74,NEUTRAL
0331005120091003,10/03/2009,331,51,132,TEAM
0365025720091003,10/03/2009,365,257,36,TEAM
0404012820091003,10/03/2009,404,128,146,TEAM
0418041620091003,10/03/2009,418,416,68,TEAM
0433073620091003,10/03/2009,433,736,117,TEAM
0465046620091003,10/03/2009,465,466,90,TEAM
0472062620091003,10/03/2009,472,626,16,TEAM
0473070020091003,10/03/2009,473,700,129,TEAM
0490074920091003,10/03/2009,490,749,83,TEAM
0509055920091003,10/03/2009,509,559,50,TEAM
0518030620091003,10/03/2009,518,306,47,TEAM
0519007120091003,10/03/2009,519,71,96,TEAM
0522041520091003,10/03/2009,522,415,30,TEAM
0528002820091003,10/03/2009,528,28,10,TEAM
0539030120091003,10/03/2009,539,301,44,TEAM
0647064820091003,10/03/2009,647,648,113,TEAM
0651068820091003,10/03/2009,651,688,92,TEAM
0657010720091003,10/03/2009,657,107,12,TEAM
0663069820091003,10/03/2009,663,698,125,TEAM
0690020420091003,10/03/2009,690,204,71,TEAM
0697003120091003,10/03/2009,697,31,155,NEUTRAL
0709004720091003,10/03/2009,709,47,48,TEAM
0718072520091003,10/03/2009,718,725,93,TEAM
0719057420091003,10/03/2009,719,574,127,TEAM
0721072620091003,10/03/2009,721,726,62,TEAM
0742019320091003,10/03/2009,742,193,80,TEAM
0746045720091003,10/03/2009,746,457,78,TEAM
0754052920091003,10/03/2009,754,529,108,TEAM
0756051320091003,10/03/2009,756,513,49,TEAM
0774050320091003,10/03/2009,774,503,45,TEAM
0796042820091003,10/03/2009,796,428,153,TEAM
0811022920091003,10/03/2009,811,229,26,TEAM
0419071620091006,10/06/2009,419,716,4,TEAM
0463043420091008,10/08/2009,463,434,73,TEAM
0366046620091009,10/09/2009,366,466,90,TEAM
0008043320091010,10/10/2009,8,433,76,TEAM
0028075420091010,10/10/2009,28,754,138,TEAM
0029075620091010,10/10/2009,29,756,139,TEAM
0037003120091010,10/10/2009,37,31,6,TEAM
0047069020091010,10/10/2009,47,690,109,TEAM
0051052220091010,10/10/2009,51,522,103,TEAM
0067074220091010,10/10/2009,67,742,136,TEAM
0071033120091010,10/10/2009,71,331,100,TEAM
0077046520091010,10/10/2009,77,465,89,TEAM
0096027720091010,10/10/2009,96,277,39,TEAM
0157070320091010,10/10/2009,157,703,119,TEAM
0164054520091010,10/10/2009,164,545,110,TEAM
0193049020091010,10/10/2009,193,490,82,TEAM
0196066320091010,10/10/2009,196,663,122,TEAM
0201053920091010,10/10/2009,201,539,111,TEAM
0204012920091010,10/10/2009,204,129,70,TEAM
0228041520091010,10/10/2009,228,415,30,TEAM
0231077220091010,10/10/2009,231,772,148,TEAM
0235036520091010,10/10/2009,235,365,55,TEAM
0253045720091010,10/10/2009,253,457,78,TEAM
0255023420091010,10/10/2009,255,234,33,TEAM
0257069420091010,10/10/2009,257,694,114,TEAM
0288043020091010,10/10/2009,288,430,77,TEAM
0295063020091010,10/10/2009,295,630,18,TEAM
0306074620091010,10/10/2009,306,746,137,TEAM
0311032820091010,10/10/2009,311,328,51,TEAM
0327070020091010,10/10/2009,327,700,129,TEAM
0334064820091010,10/10/2009,334,648,113,TEAM
0388071820091010,10/10/2009,388,718,58,TEAM
0392074920091010,10/10/2009,392,749,83,TEAM
0414050920091010,10/10/2009,414,509,46,TEAM
0416030120091010,10/10/2009,416,301,44,TEAM
0418031220091010,10/10/2009,418,312,41,TEAM
0473081120091010,10/10/2009,473,811,144,TEAM
0497067120091010,10/10/2009,497,671,56,TEAM
0519000520091010,10/10/2009,519,5,154,TEAM
0521069720091010,10/10/2009,521,697,120,TEAM
0529011020091010,10/10/2009,529,110,15,TEAM
0559042820091010,10/10/2009,559,428,153,TEAM
0664036720091010,10/10/2009,664,367,54,TEAM
0674052820091010,10/10/2009,674,528,107,TEAM
0698072120091010,10/10/2009,698,721,21,TEAM
0699058720091010,10/10/2009,699,587,86,TEAM
0704040420091010,10/10/2009,704,404,115,TEAM
0726057420091010,10/10/2009,726,574,127,TEAM
0731047220091010,10/10/2009,731,472,88,TEAM
0732015620091010,10/10/2009,732,156,23,TEAM
0736072520091010,10/10/2009,736,725,93,TEAM
0768068820091010,10/10/2009,768,688,92,TEAM
0774070920091010,10/10/2009,774,709,102,TEAM
0796051820091010,10/10/2009,796,518,99,TEAM
1092008620091010,10/10/2009,1092,86,91,TEAM
0030049820091013,10/13/2009,30,498,57,TEAM
0066071920091014,10/14/2009,66,719,105,TEAM
0140065120091015,10/15/2009,140,651,35,TEAM
0545058720091016,10/16/2009,545,587,86,TEAM
0005008620091017,10/17/2009,5,86,91,TEAM
0009043320091017,10/17/2009,9,433,76,TEAM
0031023520091017,10/17/2009,31,235,27,TEAM
0051031120091017,10/17/2009,51,311,40,TEAM
0071004720091017,10/17/2009,71,47,48,TEAM
0077062620091017,10/17/2009,77,626,16,TEAM
0107011020091017,10/17/2009,107,110,15,TEAM
0129077420091017,10/17/2009,129,774,69,TEAM
0156069820091017,10/17/2009,156,698,125,TEAM
0178041820091017,10/17/2009,178,418,66,TEAM
0229049720091017,10/17/2009,229,497,123,TEAM
0257073620091017,10/17/2009,257,736,117,TEAM
0277029520091017,10/17/2009,277,295,43,TEAM
0288071820091017,10/17/2009,288,718,58,TEAM
0301030620091017,10/17/2009,301,306,47,TEAM
0312079620091017,10/17/2009,312,796,141,TEAM
0328015720091017,10/17/2009,328,157,20,TEAM
0331020420091017,10/17/2009,331,204,71,TEAM
0334003720091017,10/17/2009,334,37,1,TEAM
0367016420091017,10/17/2009,367,164,25,TEAM
0388076820091017,10/17/2009,388,768,143,TEAM
0404066420091017,10/17/2009,404,664,75,TEAM
0414051920091017,10/17/2009,414,519,95,TEAM
0415012820091017,10/17/2009,415,128,146,TEAM
0428053920091017,10/17/2009,428,539,111,TEAM
0430041920091017,10/17/2009,430,419,116,TEAM
0434052120091017,10/17/2009,434,521,104,TEAM
0466073120091017,10/17/2009,466,731,133,TEAM
0472036620091017,10/17/2009,472,366,59,TEAM
0490006720091017,10/17/2009,490,67,61,TEAM
0503070920091017,10/17/2009,503,709,102,TEAM
0509041620091017,10/17/2009,509,416,68,TEAM
0518055920091017,10/17/2009,518,559,50,TEAM
0522070320091017,10/17/2009,522,703,121,NEUTRAL
0574019620091017,10/17/2009,574,196,81,TEAM
0630009620091017,10/17/2009,630,96,13,TEAM
0648000820091017,10/17/2009,648,8,5,TEAM
0657051320091017,10/17/2009,657,513,49,TEAM
0671077220091017,10/17/2009,671,772,148,TEAM
0674002920091017,10/17/2009,674,29,11,TEAM
0697032720091017,10/17/2009,697,327,52,TEAM
0700046320091017,10/17/2009,700,463,84,TEAM
0716023120091017,10/17/2009,716,231,31,TEAM
0725069020091017,10/17/2009,725,690,109,TEAM
0726066320091017,10/17/2009,726,663,122,TEAM
0732046520091017,10/17/2009,732,465,89,TEAM
0742025520091017,10/17/2009,742,255,37,TEAM
0746039220091017,10/17/2009,746,392,64,TEAM
0749014720091017,10/17/2009,749,147,112,TEAM
0756002820091017,10/17/2009,756,28,10,TEAM
0811072120091017,10/17/2009,811,721,21,TEAM
0719070420091021,10/21/2009,719,704,124,TEAM
0234045720091022,10/22/2009,234,457,78,TEAM
0587072520091023,10/23/2009,587,725,93,TEAM
0005068820091024,10/24/2009,5,688,92,TEAM
0009038820091024,10/24/2009,9,388,142,TEAM
0028067420091024,10/24/2009,28,674,19,TEAM
0031043320091024,10/24/2009,31,433,76,TEAM
0037036520091024,10/24/2009,37,365,55,TEAM
0047020420091024,10/24/2009,47,204,71,TEAM
0066027720091024,10/24/2009,66,277,39,TEAM
0067051320091024,10/24/2009,67,513,49,TEAM
0086077420091024,10/24/2009,86,774,69,TEAM
0096047220091024,10/24/2009,96,472,88,TEAM
0110002920091024,10/24/2009,110,29,11,TEAM
0128057420091024,10/24/2009,128,574,127,TEAM
0129007120091024,10/24/2009,129,71,96,TEAM
0147041520091024,10/24/2009,147,415,30,TEAM
0157032720091024,10/24/2009,157,327,52,TEAM
0164076820091024,10/24/2009,164,768,143,TEAM
0229067120091024,10/24/2009,229,671,56,TEAM
0231003020091024,10/24/2009,231,30,7,TEAM
0235043020091024,10/24/2009,235,430,77,TEAM
0255074620091024,10/24/2009,255,746,137,TEAM
0295046620091024,10/24/2009,295,466,90,TEAM
0301055920091024,10/24/2009,301,559,50,TEAM
0306050920091024,10/24/2009,306,509,46,TEAM
0311046320091024,10/24/2009,311,463,84,TEAM
0312041620091024,10/24/2009,312,416,68,TEAM
0331051920091024,10/24/2009,331,519,95,TEAM
0366073120091024,10/24/2009,366,731,133,TEAM
0367014020091024,10/24/2009,367,140,97,TEAM
0392019320091024,10/24/2009,392,193,80,TEAM
0428051820091024,10/24/2009,428,518,99,TEAM
0465047320091024,10/24/2009,465,473,87,TEAM
0497071620091024,10/24/2009,497,716,4,TEAM
0498033420091024,10/24/2009,498,334,53,TEAM
0503041420091024,10/24/2009,503,414,101,TEAM
0521005120091024,10/24/2009,521,51,132,TEAM
0522032820091024,10/24/2009,522,328,51,TEAM
0528065720091024,10/24/2009,528,657,14,TEAM
0529075620091024,10/24/2009,529,756,139,TEAM
0539041820091024,10/24/2009,539,418,66,TEAM
0626015620091024,10/24/2009,626,156,23,TEAM
0651054520091024,10/24/2009,651,545,110,TEAM
0663028820091024,10/24/2009,663,288,126,TEAM
0690070920091024,10/24/2009,690,709,102,TEAM
0694000820091024,10/24/2009,694,8,5,TEAM
0697070020091024,10/24/2009,697,700,129,TEAM
0698007720091024,10/24/2009,698,77,134,TEAM
0703043420091024,10/24/2009,703,434,73,TEAM
0718066420091024,10/24/2009,718,664,75,TEAM
0721073220091024,10/24/2009,721,732,135,TEAM
0736064820091024,10/24/2009,736,648,113,TEAM
0749072620091024,10/24/2009,749,726,62,TEAM
0754010720091024,10/24/2009,754,107,12,TEAM
0772041920091024,10/24/2009,772,419,116,TEAM
0196040420091027,10/27/2009,196,404,115,TEAM
0457074220091029,10/29/2009,457,742,136,TEAM
0768065120091030,10/30/2009,768,651,35,TEAM
0005050320091031,10/31/2009,5,503,45,TEAM
0009070420091031,10/31/2009,9,704,124,TEAM
0030036720091031,10/31/2009,30,367,54,TEAM
0107002820091031,10/31/2009,107,28,10,TEAM
0110052820091031,10/31/2009,110,528,107,TEAM
0129006720091031,10/31/2009,129,67,61,TEAM
0140068820091031,10/31/2009,140,688,92,TEAM
0149014720091031,10/31/2009,149,147,112,TEAM
0193074620091031,10/31/2009,193,746,137,TEAM
0204003120091031,10/31/2009,204,31,6,TEAM
0255073620091031,10/31/2009,255,736,117,TEAM
0257023520091031,10/31/2009,257,235,28,NEUTRAL
0277046620091031,10/31/2009,277,466,90,TEAM
0306031220091031,10/31/2009,306,312,41,TEAM
0311069720091031,10/31/2009,311,697,120,TEAM
0327052220091031,10/31/2009,327,522,103,TEAM
0328070020091031,10/31/2009,328,700,129,TEAM
0366029520091031,10/31/2009,366,295,43,TEAM
0415074920091031,10/31/2009,415,749,83,TEAM
0416042820091031,10/31/2009,416,428,153,TEAM
0418030120091031,10/31/2009,418,301,44,TEAM
0419022920091031,10/31/2009,419,229,26,TEAM
0430033420091031,10/31/2009,430,334,53,TEAM
0433003720091031,10/31/2009,433,37,1,TEAM
0434015720091031,10/31/2009,434,157,20,TEAM
0463005120091031,10/31/2009,463,51,132,TEAM
0465069820091031,10/31/2009,465,698,125,TEAM
0472051820091031,10/31/2009,472,518,99,TEAM
0473062620091031,10/31/2009,473,626,16,TEAM
0490023420091031,10/31/2009,490,234,33,TEAM
0498071620091031,10/31/2009,498,716,4,TEAM
0519004720091031,10/31/2009,519,47,48,TEAM
0539050920091031,10/31/2009,539,509,46,TEAM
0559079620091031,10/31/2009,559,796,141,TEAM
0587016420091031,10/31/2009,587,164,25,TEAM
0630006620091031,10/31/2009,630,66,42,TEAM
0648069420091031,10/31/2009,648,694,114,TEAM
0657052920091031,10/31/2009,657,529,108,TEAM
0663071920091031,10/31/2009,663,719,105,TEAM
0664028820091031,10/31/2009,664,288,126,TEAM
0671023120091031,10/31/2009,671,231,31,TEAM
0690072620091031,10/31/2009,690,726,62,TEAM
0703052120091031,10/31/2009,703,521,104,TEAM
0709041420091031,10/31/2009,709,414,101,TEAM
0718036520091031,10/31/2009,718,365,55,TEAM
0721015620091031,10/31/2009,721,156,23,TEAM
0731009620091031,10/31/2009,731,96,13,TEAM
0754051320091031,10/31/2009,754,513,130,NEUTRAL
0772049720091031,10/31/2009,772,497,123,TEAM
0774033120091031,10/31/2009,774,331,100,TEAM
0811073220091031,10/31/2009,811,732,135,TEAM
0388012820091101,11/01/2009,388,128,146,TEAM
0071008620091103,11/03/2009,71,86,91,TEAM
0204050320091105,11/05/2009,204,503,45,TEAM
0414069020091105,11/05/2009,414,690,109,TEAM
0742019620091105,11/05/2009,742,196,81,TEAM
0066036620091106,11/06/2009,66,366,59,TEAM
0051043420091107,11/07/2009,51,434,73,TEAM
0077081120091107,11/07/2009,77,811,144,TEAM
0096029520091107,11/07/2009,96,295,43,TEAM
0128070320091107,11/07/2009,128,703,119,TEAM
0156046520091107,11/07/2009,156,465,89,TEAM
0164014020091107,11/07/2009,164,140,97,TEAM
0193045720091107,11/07/2009,193,457,78,TEAM
0202033420091107,11/07/2009,202,334,53,TEAM
0229000920091107,11/07/2009,229,9,2,TEAM
0231041920091107,11/07/2009,231,419,116,TEAM
0234014720091107,11/07/2009,234,147,112,TEAM
0244003720091107,11/07/2009,244,37,1,TEAM
