"Team Code","Game Code","Rush Att","Rush Yard","Rush TD","Pass Att","Pass Comp","Pass Yard","Pass TD","Pass Int","Pass Conv","Kickoff Ret","Kickoff Ret Yard","Kickoff Ret TD","Punt Ret","Punt Ret Yard","Punt Ret TD","Fum Ret","Fum Ret Yard","Fum Ret TD","Int Ret","Int Ret Yard","Int Ret TD","Misc Ret","Misc Ret Yard","Misc Ret TD","Field Goal Att","Field Goal Made","Off XP Kick Att","Off XP Kick Made","Off 2XP Att","Off 2XP Made","Def 2XP Att","Def 2XP Made","Safety","Points","Punt","Punt Yard","Kickoff","Kickoff Yard","Kickoff Touchback","Kickoff Out-Of-Bounds","Kickoff Onside","Fumble","Fumble Lost","Tackle Solo","Tackle Assist","Tackle For Loss","Tackle For Loss Yard","Sack","Sack Yard","QB Hurry","Fumble Forced","Pass Broken Up","Kick/Punt Blocked","1st Down Rush","1st Down Pass","1st Down Penalty","Time Of Possession","Penalty","Penalty Yard","Third Down Att","Third Down Conv","Fourth Down Att","Fourth Down Conv","Red Zone Att","Red Zone TD","Red Zone Field Goal"
5,0005007120091120,30,171,0,32,22,259,2,0,0,5,112,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,2,60,5,302,0,0,1,2,1,31,48,5.0,15,2.0,10,1,1,4,0,6,14,1,1737,8,59,11,5,2,1,4,1,2
5,0204000520091127,36,193,3,18,11,117,0,2,0,4,95,0,2,11,0,0,0,0,2,62,1,0,0,0,0,0,4,4,0,0,0,0,0,28,3,135,5,279,0,0,0,1,1,50,22,6.0,10,2.0,3,0,2,3,0,8,5,1,1514,6,54,11,4,2,0,3,2,0
8,0008074220090905,49,268,2,30,15,230,1,1,1,5,99,0,3,35,0,0,0,0,0,0,0,0,0,0,5,4,2,2,1,1,0,0,0,34,5,224,8,517,0,0,0,2,1,28,26,9.0,43,5.0,38,0,2,3,0,9,11,2,2222,10,83,17,6,0,0,8,3,3
8,0231000820090912,42,275,4,24,18,241,1,0,0,2,30,0,4,101,0,0,0,0,1,17,0,0,0,0,3,2,4,4,1,0,0,0,0,40,3,129,8,442,0,1,0,1,0,34,28,11.0,48,5.0,38,9,0,6,0,14,12,0,1898,7,65,10,3,1,1,5,2,2
8,0497000820090919,45,260,5,28,22,263,2,0,0,2,71,0,4,90,0,0,0,0,0,0,0,0,0,0,2,2,7,5,0,0,0,0,0,53,1,49,9,618,2,0,0,4,1,26,40,4.0,15,0.0,0,1,0,5,0,15,12,1,1843,2,15,14,10,1,1,7,5,2
8,0031000820090926,41,134,2,24,17,291,3,0,0,2,33,0,5,75,0,0,0,0,1,24,0,0,0,0,0,0,5,5,0,0,0,0,0,35,7,288,6,386,2,0,0,0,0,31,24,8.0,54,3.0,28,8,0,8,1,6,9,3,2016,7,60,15,6,1,0,3,2,0
8,0008033420091003,42,204,2,26,15,148,2,0,0,5,141,0,0,0,0,1,45,1,3,27,0,0,0,0,1,1,5,5,0,0,0,0,0,38,5,199,7,416,2,0,0,0,0,53,16,5.0,20,2.0,10,4,1,2,0,9,7,2,2004,6,47,17,8,3,2,5,3,1
8,0008043320091010,41,200,1,35,16,154,0,0,0,2,40,0,3,5,0,0,0,0,4,79,0,0,0,0,5,5,1,1,0,0,0,0,0,22,6,245,7,453,1,0,0,2,1,35,12,4.0,13,0.0,0,5,2,5,1,9,8,0,2299,4,30,20,4,4,4,6,0,5
8,0648000820091017,38,264,1,20,10,92,0,2,0,2,45,0,5,75,0,0,0,0,1,77,1,0,0,0,3,2,2,2,0,0,0,0,0,20,3,136,5,293,0,0,0,2,2,36,36,9.0,34,5.0,26,8,1,11,0,12,4,1,1697,10,113,10,3,0,0,3,1,2
8,0694000820091024,30,136,0,29,18,120,0,0,0,1,30,0,2,33,0,0,0,0,1,11,0,2,10,0,4,4,0,0,0,0,0,0,0,12,3,132,5,330,0,0,0,1,1,40,42,8.0,33,2.0,19,5,0,8,2,8,6,2,1662,1,10,14,5,1,0,1,0,1
8,0365000820091107,38,176,0,34,19,276,2,1,0,3,78,0,4,11,0,0,0,0,1,0,0,0,0,0,3,3,1,1,1,1,0,0,0,24,4,151,7,461,2,0,0,1,0,25,40,7.0,38,3.0,27,8,0,1,0,10,13,1,1972,4,20,14,4,1,1,2,0,2
8,0008043020091114,40,252,2,18,13,192,2,0,0,2,70,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,5,206,6,384,0,0,0,0,0,40,17,6.0,36,2.0,18,2,0,5,0,12,5,0,1896,3,25,11,4,1,0,1,1,0
8,0693000820091121,56,313,4,16,10,109,1,0,0,1,12,0,2,68,1,0,0,0,3,39,0,0,0,0,2,1,6,6,0,0,0,0,0,45,2,78,8,538,2,0,0,0,0,19,30,4.0,6,0.0,0,9,0,7,0,22,4,0,2222,5,61,11,5,2,1,4,2,1
8,0008003720091127,35,73,1,32,21,218,2,0,0,1,46,0,2,67,0,0,0,0,1,14,0,0,0,0,3,2,2,2,1,0,0,0,0,26,5,226,6,354,1,1,0,1,0,32,30,9.0,50,3.0,32,6,1,2,0,3,13,1,2027,4,26,14,5,1,0,4,2,2
8,0235000820091205,53,251,3,18,12,239,1,0,0,3,79,0,1,8,0,0,0,0,1,0,0,0,0,0,2,2,3,2,1,0,0,0,0,32,2,83,7,478,1,0,0,1,0,29,16,5.0,7,0.0,0,14,0,6,0,14,10,2,2377,1,5,15,11,0,0,6,4,1
8,0703000820100107,51,205,4,12,6,58,0,1,0,3,19,0,3,19,0,0,0,0,4,31,1,0,0,0,2,1,5,4,0,0,0,0,0,37,7,261,7,415,1,0,0,1,1,38,16,7.0,30,1.0,14,0,1,6,0,10,3,3,2019,5,38,12,2,1,0,4,3,1
9,0574000920090905,39,295,4,16,12,221,2,0,0,4,97,0,2,-2,0,0,0,0,1,44,0,1,14,0,1,1,6,5,0,0,0,0,0,44,3,96,8,504,0,0,0,2,2,41,16,6.0,27,1.0,9,0,1,8,1,11,9,0,1786,14,111,7,3,0,0,5,4,1
9,0663000920090912,34,222,2,37,18,226,2,4,0,4,102,0,2,27,0,0,0,0,2,32,1,0,0,0,0,0,4,3,1,0,0,0,0,33,6,254,6,347,0,2,0,2,1,41,30,6.0,16,1.0,4,0,2,5,0,7,13,0,1573,6,65,13,6,0,0,4,3,0
9,0009071620090919,35,176,0,29,15,109,1,1,1,3,71,0,1,0,0,0,0,0,1,4,0,0,0,0,2,2,0,0,1,1,0,0,0,14,6,275,4,220,0,0,0,2,0,39,32,7.0,27,2.0,10,0,3,2,0,9,6,3,1681,8,63,15,6,1,0,3,1,2
9,0009069720090926,35,229,2,25,9,74,0,0,0,8,124,0,0,0,0,1,15,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,19,8,331,4,222,0,0,1,0,0,35,70,6.0,17,1.0,5,0,1,3,0,9,3,1,1595,11,100,14,3,0,0,4,1,2
9,0664000920091001,47,222,1,13,6,23,1,0,0,3,55,0,1,11,0,0,0,0,1,40,1,0,0,0,3,3,3,3,0,0,0,0,0,30,7,299,7,417,0,0,0,0,0,48,22,4.0,27,3.0,24,0,1,1,0,10,2,2,1970,4,50,15,5,0,0,3,1,2
9,0009043320091017,40,230,1,21,12,121,0,1,0,5,143,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,13,6,242,3,190,0,0,0,0,0,29,38,7.0,21,0.0,0,0,0,2,0,14,4,0,1979,6,33,11,3,0,0,4,1,2
9,0009038820091024,34,232,0,27,16,200,1,0,0,6,109,0,2,14,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,6,271,2,87,0,0,0,0,0,30,62,2.0,10,1.0,7,4,2,4,0,7,9,0,1556,15,135,12,2,3,0,2,1,0
9,0009070420091031,41,234,1,16,9,141,3,0,0,2,56,0,0,0,0,0,0,0,2,143,1,0,0,0,2,1,5,5,0,0,0,0,0,38,3,143,6,350,0,0,0,0,0,39,46,6.0,24,2.0,15,11,1,5,0,11,6,1,1529,8,111,10,4,1,0,3,2,0
9,0229000920091107,35,330,4,19,14,292,4,0,0,3,90,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,8,8,0,0,0,0,0,56,2,96,9,515,0,0,0,1,0,50,24,4.0,24,3.0,23,0,0,3,0,11,12,1,1638,6,38,6,4,0,0,3,3,0
9,0009040420091114,42,111,1,26,19,376,3,0,0,4,66,0,2,7,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,6,192,6,314,0,0,0,2,1,50,14,8.0,36,4.0,23,0,3,2,0,7,14,1,1953,4,44,12,4,0,0,3,2,1
9,0009019620091121,49,273,0,27,19,247,2,1,0,6,107,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,1,1,0,0,0,21,1,43,4,225,0,0,1,1,1,21,46,7.0,10,0.0,0,2,0,2,0,16,8,0,2134,3,26,14,7,2,0,5,2,2
9,0128000920091128,32,205,1,35,20,322,3,1,0,4,58,0,2,-1,0,0,0,0,2,1,0,0,0,0,1,0,4,3,0,0,0,0,0,27,3,128,4,247,0,0,1,1,0,33,50,6.0,16,1.0,5,0,0,3,0,8,13,1,1603,5,48,12,5,3,0,2,1,0
28,0294002820090905,39,199,3,30,17,208,1,0,0,2,70,0,4,42,0,0,0,0,4,67,1,0,0,0,6,5,5,5,0,0,0,0,0,50,2,69,10,686,2,0,0,1,0,33,18,10.0,32,2.0,19,0,2,3,1,9,9,2,2054,8,67,14,4,2,2,10,3,5
28,0498002820090919,34,118,3,33,19,220,1,0,0,2,133,1,3,32,0,0,0,0,2,34,0,0,0,0,1,1,5,5,0,0,0,0,0,38,5,231,7,411,0,0,0,1,0,40,14,5.0,8,0.0,0,0,0,3,0,6,8,1,1949,12,122,15,7,1,0,5,4,1
28,0028025720090926,28,88,0,32,10,116,1,1,0,3,51,0,2,29,0,0,0,0,2,69,1,0,0,0,2,1,2,2,0,0,0,0,0,17,7,293,4,210,0,1,0,0,0,33,32,3.0,8,0.0,0,0,1,4,0,5,6,3,1803,8,74,13,4,0,0,3,1,1
28,0528002820091003,31,68,1,58,32,338,1,1,0,5,73,0,1,14,0,0,0,0,1,-5,0,0,0,0,1,1,2,2,0,0,0,0,0,17,5,267,4,218,0,2,0,3,1,34,16,3.0,14,1.0,8,0,0,3,0,4,20,2,2124,10,80,18,4,7,5,4,2,1
28,0028075420091010,37,220,3,33,22,190,1,3,1,3,33,0,5,30,0,0,0,0,2,27,0,0,0,0,0,0,3,1,1,1,0,0,0,27,5,244,5,284,0,0,0,3,3,47,12,23.0,110,12.0,82,6,3,2,0,14,7,1,1742,6,70,12,3,2,1,5,4,0
28,0756002820091017,27,169,1,36,22,295,2,0,0,2,34,0,2,10,0,0,0,0,2,6,0,0,0,0,3,1,3,3,0,0,0,0,0,24,4,175,5,304,1,0,0,2,1,44,10,5.0,16,3.0,10,0,0,2,0,7,12,5,1765,9,99,12,5,0,0,4,1,1
28,0028067420091024,25,129,0,30,13,161,2,0,0,7,140,0,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,6,258,3,182,0,0,0,1,1,47,30,3.0,16,0.0,0,0,2,3,0,6,8,1,1348,10,90,11,3,2,0,1,1,0
28,0107002820091031,26,82,1,30,17,247,2,2,0,5,110,0,2,26,0,1,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,7,330,4,245,0,0,0,2,1,52,16,6.0,30,3.0,19,0,4,4,0,4,9,2,1518,11,123,12,4,1,0,3,2,0
28,0657002820091107,33,81,0,50,23,266,1,3,0,3,77,0,2,7,0,0,0,0,1,17,0,0,0,0,1,1,1,0,0,0,0,0,0,9,8,328,3,184,0,0,0,3,1,30,24,5.0,10,1.0,5,0,0,4,0,7,13,3,2015,9,75,18,5,3,2,2,0,1
28,0028052920091114,38,84,2,32,18,127,1,1,0,9,135,0,2,6,0,0,0,0,1,13,0,0,0,0,0,0,3,3,0,0,0,0,0,21,8,301,4,237,0,0,0,1,0,36,26,4.0,7,0.0,0,1,1,1,0,4,7,3,2185,9,82,18,7,1,0,3,3,0
28,0028011020091121,33,118,0,22,15,197,2,1,0,4,92,0,1,14,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,13,4,170,3,183,0,0,0,6,5,44,20,7.0,15,0.0,0,0,0,6,0,10,5,2,1675,9,62,10,3,1,0,0,0,0
28,0029002820091128,30,86,0,33,17,217,2,0,0,3,66,0,4,71,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,9,383,4,259,0,0,0,2,1,38,22,4.0,13,1.0,10,0,1,6,0,6,8,0,1873,10,83,16,3,2,2,3,1,1
29,0129002920090905,46,246,1,30,19,202,0,1,0,2,64,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,1,1,0,0,0,0,0,19,3,123,6,352,0,0,0,1,1,36,12,3.0,17,2.0,12,0,1,2,0,15,9,0,2265,5,45,16,6,0,0,5,1,3
29,0501002920090912,47,365,3,28,20,194,2,1,0,3,84,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,5,4,0,0,0,0,0,34,0,0,6,403,3,0,0,1,1,33,10,2.0,11,1.0,7,0,1,1,0,16,11,0,2152,5,35,13,8,4,3,5,3,0
29,0029031220090919,25,148,0,26,10,105,1,1,0,6,146,0,1,4,0,0,0,0,1,38,1,0,0,0,1,1,2,2,0,0,0,0,0,17,6,229,3,188,0,0,1,1,0,38,54,6.0,35,3.0,32,0,0,4,0,3,4,1,1324,4,41,12,2,3,2,2,1,1
29,0029052820090926,33,134,2,34,25,254,3,0,0,2,44,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,5,5,0,0,0,0,1,37,5,225,6,363,1,0,0,1,0,38,46,7.0,32,5.0,25,0,0,5,0,8,13,4,1879,6,48,11,5,1,0,5,5,0
29,0029075620091010,30,77,2,53,39,384,1,2,0,6,140,0,2,-5,0,0,0,0,1,14,0,0,0,0,4,4,3,3,0,0,0,0,0,33,1,44,8,419,0,0,0,2,0,36,2,2.0,9,2.0,9,0,0,2,0,6,18,2,2359,8,81,16,8,2,0,8,3,4
29,0674002920091017,14,138,2,52,40,415,3,0,0,4,102,0,0,0,0,0,0,0,1,79,1,0,0,0,1,1,5,4,1,0,0,0,0,43,3,124,8,530,0,0,0,2,2,47,26,3.0,8,1.0,6,0,0,1,0,4,17,2,1430,9,56,10,5,1,1,3,2,1
29,0110002920091024,46,209,2,35,22,247,2,3,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,27,3,129,5,351,1,0,0,2,2,38,10,6.0,28,4.0,24,0,2,4,0,14,13,0,2138,2,11,16,9,1,1,4,2,0
29,0754002920091107,54,294,3,24,15,177,1,0,0,2,131,1,3,115,1,0,0,0,0,0,0,0,0,0,2,2,6,6,0,0,0,0,0,48,0,0,9,620,6,0,0,0,0,30,10,7.0,28,5.0,26,0,2,3,0,18,7,2,2479,5,54,14,9,3,1,6,3,2
29,0029010720091114,28,73,1,41,25,201,1,1,0,6,142,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,16,6,216,4,218,0,0,0,1,1,39,30,8.0,23,3.0,11,1,1,1,0,4,11,3,1693,8,65,13,3,2,0,3,2,1
29,0529002920091121,35,127,1,47,30,314,4,1,0,6,121,0,4,44,0,0,0,0,1,3,0,0,0,0,3,2,5,5,0,0,0,0,0,41,6,247,5,321,0,0,0,2,1,55,6,9.0,23,0.0,0,0,2,5,0,7,11,4,2828,8,50,17,8,0,0,6,4,0
29,0029002820091128,23,117,1,43,24,148,0,0,0,4,76,0,4,87,1,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,20,9,426,4,261,0,1,0,1,0,45,8,10.0,40,5.0,27,0,1,2,1,4,8,1,1727,3,13,16,2,2,1,3,0,2
29,0029065720091205,29,82,1,40,22,239,2,1,0,2,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,6,226,4,257,0,1,0,0,0,42,22,6.0,26,3.0,17,0,0,6,0,6,11,0,1878,6,35,17,9,2,1,3,2,0
29,0029046320091230,20,63,0,31,10,46,0,1,0,7,148,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,374,1,65,0,0,0,1,0,54,13,3.0,12,0.0,0,0,0,1,0,3,2,1,1308,2,25,15,3,2,1,1,0,0
30,0432003020090905,53,358,8,14,9,138,1,0,0,1,30,0,6,103,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,61,2,41,10,586,0,2,0,1,1,26,30,9.0,41,4.0,29,0,2,4,1,21,4,1,1882,7,52,7,3,1,1,8,8,0
30,0030046320090912,38,143,1,20,11,131,0,0,0,2,34,0,1,14,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9,5,225,3,196,1,0,0,2,1,42,26,3.0,17,2.0,16,2,0,4,0,11,3,1,1702,3,20,10,2,2,1,1,1,0
30,0716003020090926,25,70,2,27,15,235,1,0,0,6,160,0,3,5,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,5,163,6,394,0,0,0,4,3,50,32,9.0,14,0.0,0,0,2,2,0,5,7,1,1536,7,48,9,2,0,0,4,2,2
30,0030031220091003,25,80,0,40,22,216,2,1,0,5,74,0,1,-3,0,0,0,0,2,75,1,0,0,0,1,0,3,3,0,0,0,0,0,21,4,171,3,186,0,0,1,4,1,37,36,4.0,6,0.0,0,0,0,3,0,3,13,1,1701,3,37,14,7,2,1,3,2,0
30,0030049820091013,34,29,0,39,20,234,1,2,0,4,99,0,0,0,0,0,0,0,1,10,0,0,0,0,1,1,1,1,0,0,0,0,0,10,5,232,3,165,0,0,0,3,1,51,26,5.0,11,0.0,0,2,0,1,1,7,10,1,1810,16,105,15,7,2,1,3,1,0
30,0231003020091024,48,276,2,22,14,154,1,1,0,3,66,0,5,20,0,0,0,0,1,31,0,0,0,0,3,2,3,3,0,0,0,0,0,27,5,240,6,379,0,0,0,3,1,32,26,4.0,24,3.0,23,0,2,2,0,14,6,2,2133,9,72,13,4,0,0,7,3,2
30,0030036720091031,25,45,0,41,23,303,1,2,0,4,56,0,1,-1,0,0,0,0,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,5,181,4,255,1,0,0,0,0,48,14,5.0,18,2.0,11,0,0,1,0,4,11,3,1768,3,30,13,4,1,0,4,1,2
30,0671003020091107,28,57,2,24,11,182,0,2,0,4,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,18,5,225,4,250,1,0,0,4,1,47,30,2.0,3,0.0,0,0,1,4,0,6,5,1,1462,8,70,10,0,3,3,3,2,1
30,0030022920091114,36,176,0,27,20,168,1,0,0,5,78,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,18,4,175,6,340,0,0,0,1,0,30,42,1.0,1,0.0,0,0,0,0,0,10,7,1,1945,2,15,14,5,1,1,5,1,4
30,0030041920091121,36,44,1,28,13,176,1,1,0,6,159,0,3,19,0,0,0,0,1,36,0,0,0,0,1,0,2,2,0,0,0,0,0,14,7,314,3,194,0,0,0,2,1,49,18,7.0,10,1.0,2,0,0,6,0,3,7,3,1778,15,118,14,3,2,0,2,1,0
30,0497003020091128,46,244,4,28,18,240,0,3,0,4,69,0,5,41,0,0,0,0,1,28,0,1,0,0,1,1,4,3,0,0,0,0,0,30,4,190,6,366,1,0,0,0,0,33,22,6.0,26,1.0,8,0,1,4,2,13,10,0,2127,11,94,13,6,1,0,7,4,1
30,0030077220091203,34,101,1,20,16,146,1,0,0,3,64,0,4,56,0,2,41,1,1,43,0,0,0,0,2,1,3,3,0,0,0,0,0,24,2,83,5,308,0,0,0,3,2,46,28,10.0,62,7.0,54,0,3,0,0,4,8,1,1616,7,60,12,5,3,0,5,2,1
31,0669003120090905,30,144,2,41,30,447,3,1,0,2,115,1,2,-2,0,0,0,0,2,5,0,0,0,0,2,2,6,6,0,0,0,0,0,48,1,36,9,566,0,3,0,2,0,48,22,8.0,25,3.0,15,3,0,1,0,10,19,0,1824,8,60,10,3,3,3,6,4,2
31,0257003120090919,24,77,0,39,21,408,5,0,0,5,142,0,1,9,0,0,0,0,1,0,0,0,0,0,2,2,5,5,0,0,0,0,0,41,7,261,8,474,0,0,0,2,1,25,56,7.0,20,1.0,9,1,0,2,0,3,14,0,1688,11,100,14,3,2,1,4,2,2
31,0031000820090926,26,63,0,41,16,191,1,1,0,4,102,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,10,358,2,132,0,0,0,0,0,37,40,7.0,16,1.0,2,2,0,0,0,3,10,1,1584,11,98,14,2,3,1,1,1,0
31,0697003120091003,31,163,1,27,17,271,4,1,0,5,110,0,3,10,0,1,85,1,0,0,0,0,0,0,2,2,6,5,0,0,0,0,0,47,4,174,9,583,0,0,0,3,2,61,10,9.0,32,2.0,9,2,2,6,0,5,10,1,1667,7,52,12,5,0,0,3,2,1
31,0037003120091010,45,221,4,37,24,274,2,1,0,3,145,0,1,6,0,1,1,0,0,0,0,0,0,0,1,1,6,5,0,0,0,0,0,44,4,164,8,494,0,0,0,1,0,53,23,7.0,46,3.0,32,3,2,4,0,12,10,6,2307,5,45,13,5,2,0,6,5,1
31,0031023520091017,34,133,1,27,12,224,1,0,0,6,145,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,0,0,0,20,7,262,4,251,0,0,0,2,0,50,20,9.0,51,6.0,41,0,2,3,0,6,7,0,1720,10,92,13,2,1,1,4,1,2
31,0031043320091024,22,45,1,34,12,254,1,0,0,6,122,0,0,0,0,0,0,0,2,69,0,0,0,0,1,1,2,2,0,0,0,0,0,17,7,239,4,265,0,0,0,1,0,55,24,6.0,10,0.0,0,1,1,0,0,3,9,1,1367,6,40,13,4,1,0,1,1,0
31,0204003120091031,30,292,4,27,19,297,3,1,0,4,80,0,4,44,1,0,0,0,1,50,1,0,0,0,1,0,9,9,0,0,0,0,0,63,1,35,10,630,0,0,0,2,2,45,15,4.0,12,1.0,5,4,1,2,1,11,11,1,1663,7,45,9,4,2,1,4,4,0
31,0648003120091107,36,76,4,27,23,329,0,0,0,4,54,0,1,38,0,0,0,0,1,0,0,0,0,0,1,1,4,4,0,0,0,0,1,33,4,137,5,333,2,0,0,0,0,44,23,4.0,18,2.0,16,2,0,4,0,7,10,0,1943,1,5,16,10,1,0,5,4,1
31,0716003120091114,35,187,3,30,23,405,5,1,0,2,53,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,8,8,0,0,0,0,0,56,3,121,9,562,0,0,0,1,0,60,20,4.0,11,1.0,6,3,2,5,0,8,19,1,1911,9,63,9,5,1,1,5,5,0
31,0430003120091121,27,83,1,34,18,313,5,2,0,3,63,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,6,6,0,0,0,0,0,42,5,211,7,449,0,0,0,0,0,67,29,9.0,54,4.0,33,1,2,2,0,7,11,4,1656,4,24,11,6,0,0,3,3,0
31,0031036520091128,35,148,2,39,17,227,1,1,0,6,95,0,0,0,0,0,0,0,1,28,0,0,0,0,4,3,3,3,0,0,0,0,0,30,5,207,7,385,1,0,0,1,0,37,48,7.0,19,2.0,12,1,0,3,0,11,10,3,1833,4,30,15,5,1,1,5,3,1
31,0031019620100102,20,81,0,36,15,202,1,0,0,4,57,0,2,19,0,0,0,0,2,68,1,0,0,0,3,2,2,2,0,0,0,0,0,20,7,251,4,237,1,0,0,3,1,44,46,4.0,25,2.0,22,1,0,2,1,3,7,0,1325,4,25,13,0,3,1,2,0,2
