"Game Code","Play Number","Team Code","Player Code","Reception","Yards","Touchdown","1st Down","Fumble","Fumble Lost","Safety"
0529006620090903,12,66,1008301,1,16,0,1,0,0,0
0529006620090903,15,66,1008283,1,6,0,0,0,0,0
0529006620090903,18,66,1008301,1,1,0,0,0,0,0
0529006620090903,19,66,1008299,1,25,0,1,0,0,0
0529006620090903,23,66,1015568,1,5,0,0,0,0,0
0529006620090903,31,66,1008283,1,11,0,1,0,0,0
0529006620090903,35,66,1008299,1,10,0,1,0,0,0
0529006620090903,36,66,1000364,1,4,0,0,0,0,0
0529006620090903,56,66,1008301,1,10,1,1,0,0,0
0529006620090903,65,66,1008283,1,5,0,0,0,0,0
0529006620090903,75,66,1008299,1,8,0,0,0,0,0
0529006620090903,82,529,1010639,1,7,0,0,0,0,0
0529006620090903,91,66,1000379,1,8,0,1,0,0,0
0529006620090903,102,529,1017952,1,7,0,0,0,0,0
0529006620090903,109,529,79016,1,15,0,1,0,0,0
0529006620090903,110,529,1003360,1,6,0,0,0,0,0
0529006620090903,113,529,1010639,1,14,0,1,0,0,0
0529006620090903,121,66,1008283,1,10,0,1,0,0,0
0529006620090903,122,66,84434,1,12,0,0,1,1,0
0529006620090903,129,529,1017936,1,27,0,1,0,0,0
0529006620090903,134,529,1010639,1,11,0,0,0,0,0
0529006620090903,135,529,1010639,1,6,0,0,0,0,0
0529006620090903,141,66,1008301,1,25,0,1,0,0,0
0529006620090903,147,529,1017926,1,3,0,0,0,0,0
0529006620090903,148,529,79016,1,4,0,0,0,0,0
0529006620090903,155,529,1017930,1,7,0,0,0,0,0
0529006620090903,159,66,1008301,1,9,0,1,0,0,0
0529006620090903,169,529,1017952,1,6,0,0,0,0,0
0529006620090903,170,529,1010639,1,7,0,1,0,0,0
0716007120090903,3,716,1003902,1,12,0,1,0,0,0
0716007120090903,5,716,1003867,1,15,0,1,0,0,0
0716007120090903,6,716,1011498,1,21,0,1,0,0,0
0716007120090903,7,716,1022767,1,19,0,1,0,0,0
0716007120090903,11,71,84644,1,3,0,0,0,0,0
0716007120090903,15,71,1000455,1,1,0,0,0,0,0
0716007120090903,21,716,1003876,1,5,0,0,0,0,0
0716007120090903,23,716,1011463,1,0,0,0,0,0,0
0716007120090903,24,716,1011498,1,-3,0,0,0,0,0
0716007120090903,28,71,84644,1,10,0,1,0,0,0
0716007120090903,30,71,1008339,1,24,0,1,0,0,0
0716007120090903,32,71,84644,1,4,0,0,0,0,0
0716007120090903,34,71,84644,1,11,0,1,0,0,0
0716007120090903,38,716,1011463,1,8,0,0,0,0,0
0716007120090903,41,71,84644,1,16,0,1,0,0,0
0716007120090903,42,71,84644,1,3,0,0,0,0,0
0716007120090903,45,71,1000455,1,8,0,0,0,0,0
0716007120090903,48,716,1003874,1,14,0,1,0,0,0
0716007120090903,49,716,1018799,1,12,0,1,0,0,0
0716007120090903,50,716,1018796,1,7,0,0,0,0,0
0716007120090903,51,716,1022767,1,1,0,0,0,0,0
0716007120090903,52,716,1018799,1,7,0,1,0,0,0
0716007120090903,55,716,1018799,1,18,0,1,0,0,0
0716007120090903,57,716,1018796,1,20,0,1,0,0,0
0716007120090903,58,716,1011498,1,12,1,1,0,0,0
0716007120090903,62,71,84644,1,21,0,1,0,0,0
0716007120090903,64,71,1008353,1,6,0,1,0,0,0
0716007120090903,65,71,84644,1,4,0,0,0,0,0
0716007120090903,67,71,84644,1,13,0,1,0,0,0
0716007120090903,69,71,1008352,1,0,0,0,0,0,0
0716007120090903,71,71,84644,1,7,0,0,0,0,0
0716007120090903,73,71,84644,1,31,1,1,0,0,0
0716007120090903,78,716,1011463,1,-1,0,0,0,0,0
0716007120090903,79,716,1003867,1,9,0,0,0,0,0
0716007120090903,87,71,1000455,1,2,0,0,0,0,0
0716007120090903,88,71,1000413,1,7,0,0,0,0,0
0716007120090903,93,71,84644,1,5,0,0,0,0,0
0716007120090903,96,716,1018799,1,13,0,1,0,0,0
0716007120090903,97,716,1018799,1,4,0,0,0,0,0
0716007120090903,98,716,1003903,1,2,0,0,0,0,0
0716007120090903,101,71,1000461,1,40,0,1,0,0,0
0716007120090903,104,71,1000455,1,9,0,1,0,0,0
0716007120090903,105,71,1000455,1,4,0,0,0,0,0
0716007120090903,109,71,84644,1,7,0,1,0,0,0
0716007120090903,115,71,84644,1,8,1,0,0,0,0
0716007120090903,118,716,1018799,1,12,0,1,0,0,0
0716007120090903,120,716,1011498,1,-2,0,0,0,0,0
0716007120090903,121,716,1018799,1,25,0,1,0,0,0
0716007120090903,127,71,1000461,1,4,0,0,0,0,0
0716007120090903,130,716,1011498,1,9,0,0,0,0,0
0716007120090903,132,71,1000461,1,21,0,1,0,0,0
0716007120090903,134,71,84644,1,14,0,1,0,0,0
0716007120090903,136,71,1000455,1,6,0,0,0,0,0
0716007120090903,137,71,1008353,1,7,0,1,0,0,0
0716007120090903,150,71,1000461,1,7,0,0,0,0,0
0716007120090903,151,71,1000428,1,7,0,0,0,0,0
0716007120090903,152,71,1008352,1,29,0,1,0,0,0
0716007120090903,156,716,1003902,1,7,0,0,0,0,0
0716007120090903,166,716,1018799,1,11,0,1,0,0,0
0716007120090903,168,716,1003903,1,6,0,0,0,0,0
0202030620090903,7,306,1001441,1,12,0,1,0,0,0
0202030620090903,8,306,1001441,1,10,0,1,0,0,0
0202030620090903,16,306,1016575,1,29,0,1,0,0,0
0202030620090903,17,306,1009266,1,4,0,0,0,0,0
0202030620090903,18,306,1016575,1,8,0,1,0,0,0
0202030620090903,20,306,1016575,1,12,0,1,0,0,0
0202030620090903,26,202,1005144,1,61,1,1,0,0,0
0202030620090903,38,306,1016575,1,15,0,1,0,0,0
0202030620090903,40,306,1009259,1,3,0,0,0,0,0
0202030620090903,42,306,1016577,1,11,0,1,0,0,0
0202030620090903,46,306,1016575,1,11,0,1,0,0,0
0202030620090903,48,306,1001441,1,20,0,1,0,0,0
0202030620090903,56,202,1012775,1,16,0,1,0,0,0
0202030620090903,57,202,80332,1,7,0,0,0,0,0
0202030620090903,59,202,1012775,1,16,0,1,0,0,0
0202030620090903,64,306,1016575,1,7,0,0,0,0,0
0202030620090903,65,306,1009266,1,0,0,0,0,0,0
0202030620090903,66,306,1016575,1,35,0,1,0,0,0
0202030620090903,68,306,1016577,1,33,1,1,0,0,0
0202030620090903,73,202,1005144,1,0,0,0,0,0,0
0202030620090903,79,306,1001417,1,4,0,0,0,0,0
0202030620090903,84,202,1012775,1,1,0,0,0,0,0
0202030620090903,90,202,1012775,1,5,0,0,0,0,0
0202030620090903,91,202,80332,1,6,0,1,0,0,0
0202030620090903,92,202,80332,1,8,0,0,0,0,0
0202030620090903,98,306,1009266,1,21,0,1,0,0,0
0202030620090903,104,202,1020140,1,29,0,1,0,0,0
0202030620090903,107,202,1012775,1,6,0,0,0,0,0
0202030620090903,112,306,1001441,1,2,0,0,0,0,0
0202030620090903,117,202,1005144,1,5,0,0,0,0,0
0202030620090903,119,306,1016577,1,5,0,0,0,0,0
0202030620090903,127,202,1012775,1,22,0,1,0,0,0
0202030620090903,130,202,1012775,1,18,0,1,0,0,0
0202030620090903,137,306,1001441,1,13,0,1,0,0,0
0202030620090903,139,306,1016575,1,8,0,0,0,0,0
0202030620090903,140,306,1016577,1,15,0,1,0,0,0
0202030620090903,141,306,1016577,1,26,0,1,0,0,0
0202030620090903,143,306,81385,1,-2,0,0,0,0,0
0202030620090903,146,202,1005144,1,38,0,1,0,0,0
0202030620090903,152,306,1016577,1,7,0,0,0,0,0
0202030620090903,153,306,81385,1,6,0,1,0,0,0
0202030620090903,159,306,1009259,1,11,0,1,0,0,0
0202030620090903,165,202,1012775,1,20,0,1,0,0,0
0202030620090903,166,202,1012775,1,20,0,1,0,0,0
0493031120090903,5,311,1001468,1,14,0,1,0,0,0
0493031120090903,8,311,1009314,1,16,0,1,0,0,0
0493031120090903,15,493,1013610,1,12,0,0,0,0,0
0493031120090903,22,493,1006272,1,7,0,1,0,0,0
0493031120090903,32,493,1006222,1,13,0,1,0,0,0
0493031120090903,38,311,1001468,1,20,0,1,0,0,0
0493031120090903,43,311,1024259,1,18,0,1,0,0,0
0493031120090903,49,493,1028092,1,2,0,0,0,0,0
0493031120090903,57,493,1013610,1,14,0,1,0,0,0
0493031120090903,64,311,1024259,1,16,0,1,0,0,0
0493031120090903,66,311,1024259,1,6,0,1,0,0,0
0493031120090903,77,311,1001504,1,5,0,0,0,0,0
0493031120090903,78,311,1024259,1,-8,0,0,0,0,0
0493031120090903,85,493,1013588,1,36,0,1,0,0,0
0493031120090903,87,493,1013609,1,8,0,0,0,0,0
0493031120090903,93,311,1024259,1,12,0,1,0,0,0
0493031120090903,100,493,1013609,1,18,0,1,0,0,0
0493031120090903,107,311,1024259,1,9,0,1,0,0,0
0493031120090903,108,311,1001505,1,8,0,0,0,0,0
0493031120090903,111,311,1001504,1,39,1,1,0,0,0
0493031120090903,115,493,1013609,1,29,0,0,1,0,0
0493031120090903,115,493,1013589,0,0,0,1,0,0,0
0493031120090903,117,493,1028100,1,7,0,0,0,0,0
0493031120090903,120,493,1006272,1,4,0,0,0,0,0
0493031120090903,123,493,1013610,1,15,1,1,0,0,0
0493031120090903,126,311,1001504,1,11,0,1,0,0,0
0493031120090903,130,311,1001468,1,2,0,0,0,0,0
0493031120090903,152,311,1009286,1,17,0,1,0,0,0
0493031120090903,155,311,1001504,1,42,1,1,0,0,0
0493031120090903,160,493,1006222,1,4,0,0,0,0,0
0493031120090903,161,493,1013609,1,13,0,1,0,0,0
0493031120090903,162,493,1013588,1,-4,0,0,0,0,0
0493031120090903,167,311,1024241,1,11,0,1,0,0,0
0149033120090903,7,331,1024403,1,17,0,1,0,0,0
0149033120090903,9,331,1022814,1,5,0,0,0,0,0
0149033120090903,20,149,1027486,1,3,0,0,0,0,0
0149033120090903,24,331,1022814,1,13,0,0,0,0,0
0149033120090903,26,331,1024403,1,37,0,1,0,0,0
0149033120090903,29,331,82990,1,9,0,0,0,0,0
0149033120090903,36,331,1024403,1,8,0,1,0,0,0
0149033120090903,41,149,1027481,1,13,0,1,0,0,0
0149033120090903,50,331,1001674,1,3,0,0,0,0,0
0149033120090903,57,331,1001674,1,2,0,0,0,0,0
0149033120090903,61,331,82978,1,3,0,0,0,0,0
0149033120090903,63,149,1027501,1,9,0,0,0,0,0
0149033120090903,64,149,1019966,1,4,0,1,0,0,0
0149033120090903,75,331,1001674,1,0,0,0,0,0,0
0149033120090903,82,149,1020025,1,13,0,1,0,0,0
0149033120090903,84,149,1020025,1,15,0,1,0,0,0
0149033120090903,86,331,1024403,1,11,0,1,0,0,0
0149033120090903,88,331,82976,1,16,0,1,0,0,0
0149033120090903,89,331,82990,1,18,0,1,0,0,0
0149033120090903,92,331,82976,1,11,0,0,0,0,0
0149033120090903,104,331,1024403,1,6,0,0,0,0,0
0149033120090903,105,331,1024403,1,5,0,1,0,0,0
0149033120090903,106,331,83002,1,5,0,0,0,0,0
0149033120090903,108,331,82976,1,3,0,0,0,0,0
0149033120090903,125,331,1001674,1,0,0,0,0,0,0
0149033120090903,132,149,1019950,1,19,0,1,0,0,0
0149033120090903,136,149,1019981,1,1,0,0,0,0,0
0149033120090903,145,149,1019964,1,4,0,0,0,0,0
0149033120090903,147,331,1009455,1,24,0,1,0,0,0
0149033120090903,153,149,1020025,1,9,0,1,0,0,0
0149033120090903,156,149,1019966,1,12,0,1,0,0,0
0149033120090903,163,149,1027501,1,5,0,0,0,0,0
0149033120090903,169,331,1022814,1,5,0,0,0,0,0
0648049020090903,4,648,1025959,1,4,0,1,0,0,0
0648049020090903,5,648,1010923,1,5,0,0,0,0,0
0648049020090903,17,490,1002577,1,6,0,0,0,0,0
0648049020090903,21,490,1002553,1,6,0,1,0,0,0
0648049020090903,28,648,1025959,1,4,0,0,0,0,0
0648049020090903,32,490,83009,1,5,0,0,0,0,0
0648049020090903,36,648,1010936,1,5,0,0,0,0,0
0648049020090903,40,648,1003307,1,6,0,1,0,0,0
0648049020090903,51,648,1003307,1,15,0,1,0,0,0
0648049020090903,64,490,1017536,1,0,0,0,0,0,0
0648049020090903,72,490,1002577,1,4,0,0,0,0,0
0648049020090903,74,490,1010307,1,5,0,1,0,0,0
0648049020090903,80,490,1010307,1,8,0,0,0,0,0
0648049020090903,84,490,83009,1,3,0,0,0,0,0
0648049020090903,86,648,1010936,1,30,0,1,0,0,0
0648049020090903,89,648,1025959,1,14,0,1,0,0,0
0648049020090903,109,490,1002573,1,15,0,1,0,0,0
0648049020090903,115,648,1025959,1,12,0,1,0,0,0
0648049020090903,116,648,1010936,1,11,0,1,0,0,0
0648049020090903,118,648,1025926,1,5,0,0,0,0,0
0648049020090903,124,490,1010308,1,6,0,1,0,0,0
0648049020090903,125,490,1010308,1,7,0,0,0,0,0
0648049020090903,127,490,1010307,1,6,0,1,0,0,0
0648049020090903,133,490,1010307,1,3,0,0,0,0,0
0648049020090903,138,648,1010936,1,4,0,0,0,0,0
0648049020090903,152,648,1003307,1,33,0,1,0,0,0
0739069020090903,9,690,1011155,1,12,0,1,0,0,0
0739069020090903,17,739,1022185,1,19,0,1,0,0,0
0739069020090903,20,739,1007274,1,13,0,0,0,0,0
0739069020090903,24,690,1011183,1,4,0,0,0,0,0
0739069020090903,25,690,1026200,1,10,0,1,0,0,0
0739069020090903,27,690,1026200,1,1,0,0,0,0,0
0739069020090903,33,739,1022185,1,15,0,0,0,0,0
0739069020090903,36,690,1011155,1,15,0,1,0,0,0
0739069020090903,42,739,1022187,1,11,0,1,0,0,0
0739069020090903,50,690,1018463,1,6,0,0,0,0,0
0739069020090903,53,739,1007276,1,1,0,0,0,0,0
0739069020090903,54,739,1007313,1,10,0,0,1,1,0
0739069020090903,60,690,1003583,1,8,0,1,0,0,0
0739069020090903,68,739,1007276,1,6,0,1,0,0,0
0739069020090903,74,690,1018464,1,75,1,1,0,0,0
0739069020090903,80,739,1028672,1,10,0,1,0,0,0
0739069020090903,84,690,1011155,1,28,0,1,0,0,0
0739069020090903,90,690,1026200,1,3,0,0,0,0,0
0739069020090903,91,690,1011189,1,16,0,1,0,0,0
0739069020090903,92,690,1012020,1,20,0,1,0,0,0
0739069020090903,94,739,1007316,1,9,0,0,0,0,0
0739069020090903,96,739,1028672,1,5,0,0,0,0,0
0739069020090903,102,690,1003617,1,20,0,1,0,0,0
0739069020090903,104,690,1011189,1,9,0,1,0,0,0
0739069020090903,112,739,1022185,1,8,0,0,0,0,0
0739069020090903,113,739,1007313,1,27,0,1,0,0,0
0739069020090903,116,739,1007313,1,10,0,1,0,0,0
0739069020090903,117,739,1007281,1,5,1,0,0,0,0
0739069020090903,121,690,1011189,1,44,1,1,0,0,0
0739069020090903,124,739,1007281,1,24,0,1,0,0,0
0739069020090903,126,739,1022183,1,3,0,0,0,0,0
0739069020090903,128,739,1007313,1,26,0,1,0,0,0
0739069020090903,131,739,1007313,1,19,0,0,0,0,0
0739069020090903,137,690,1011189,1,10,0,1,0,0,0
0739069020090903,138,690,1003583,1,19,0,1,0,0,0
0739069020090903,148,739,1007313,1,15,0,1,0,0,0
0739069020090903,150,739,1007313,1,10,0,1,0,0,0
0739069020090903,151,739,1028672,1,9,0,0,0,0,0
0739069020090903,154,739,1007313,1,6,1,0,0,0,0
0739069020090903,158,690,1011189,1,14,0,1,0,0,0
0739069020090903,159,690,1011155,1,3,0,0,0,0,0
0739069020090903,161,739,1022187,1,6,0,0,0,0,0
0739069020090903,162,739,1028672,1,7,0,1,0,0,0
0739069020090903,163,739,1007313,1,19,0,1,0,0,0
0731073220090903,4,731,1011734,1,48,0,1,0,0,0
0731073220090903,12,732,1019100,1,8,0,0,0,0,0
0731073220090903,19,732,1019100,1,65,1,1,0,0,0
0731073220090903,32,732,69738,1,22,1,1,0,0,0
0731073220090903,44,732,1019100,1,13,0,1,0,0,0
0731073220090903,46,732,1011777,1,13,0,1,0,0,0
0731073220090903,47,732,1019100,1,12,0,1,0,0,0
0731073220090903,52,731,1026752,1,16,0,1,0,0,0
0731073220090903,57,732,69738,1,7,0,0,0,0,0
0731073220090903,59,732,1011804,1,6,0,1,0,0,0
0731073220090903,62,732,1004303,1,16,0,1,0,0,0
0731073220090903,63,732,69738,1,23,0,1,0,0,0
0731073220090903,74,732,1019100,1,13,0,1,0,0,0
0731073220090903,104,732,1011777,1,4,0,0,0,0,0
0731073220090903,107,731,1019089,1,11,0,1,0,0,0
0731073220090903,112,732,1019100,1,6,0,0,0,0,0
0731073220090903,118,732,69738,1,6,0,0,0,0,0
0731073220090903,131,732,1019100,1,20,0,1,0,0,0
0731073220090903,133,732,1019100,1,9,0,0,0,0,0
0731073220090903,134,732,1019100,1,22,0,1,0,0,0
0731073220090903,136,732,1019100,1,4,0,0,1,1,0
0731073220090903,146,731,1004253,1,9,0,0,0,0,0
0731073220090903,149,731,1019086,1,11,0,1,0,0,0
0731073220090903,153,731,1019089,1,7,0,0,0,0,0
0731073220090903,155,732,1011804,1,10,0,1,0,0,0
0731073220090903,158,732,1011804,1,7,0,0,0,0,0
0731073220090903,163,731,1011734,1,7,0,0,0,0,0
0731073220090903,164,731,1011734,1,2,0,0,0,0,0
0731073220090903,168,731,1011741,1,8,0,0,0,0,0
0731073220090903,181,731,1004253,1,2,0,0,0,0,0
1004027720090904,2,277,1001251,1,10,0,1,0,0,0
1004027720090904,5,1004,1014723,1,0,0,0,0,0,0
1004027720090904,6,1004,1014723,1,13,0,1,0,0,0
1004027720090904,11,277,1009128,1,14,0,1,0,0,0
1004027720090904,18,1004,1022481,1,13,0,1,0,0,0
1004027720090904,24,277,1009128,1,15,0,1,0,0,0
1004027720090904,38,277,1009128,1,1,0,0,0,0,0
1004027720090904,41,1004,1022476,1,29,0,1,0,0,0
1004027720090904,43,1004,1022481,1,6,0,0,0,0,0
1004027720090904,46,1004,1022485,1,14,0,1,0,0,0
1004027720090904,49,1004,1014720,1,7,0,1,0,0,0
1004027720090904,50,1004,1022485,1,6,0,0,0,0,0
1004027720090904,53,1004,1014667,1,4,1,0,0,0,0
1004027720090904,56,277,1001251,1,12,0,1,0,0,0
1004027720090904,59,277,1024060,1,17,0,1,0,0,0
1004027720090904,64,1004,1014723,1,13,0,1,0,0,0
1004027720090904,65,1004,1022481,1,6,0,0,0,0,0
1004027720090904,68,1004,1014671,1,2,0,0,0,0,0
1004027720090904,69,277,1009116,1,15,0,1,0,0,0
1004027720090904,70,277,1001251,1,44,0,1,0,0,0
1004027720090904,73,277,1001251,1,4,1,0,0,0,0
1004027720090904,86,1004,1014667,1,3,0,0,0,0,0
1004027720090904,90,277,1016420,1,7,0,0,0,0,0
1004027720090904,92,277,1001251,1,37,0,1,0,0,0
1004027720090904,93,277,1001251,1,7,0,0,0,0,0
1004027720090904,95,277,1009116,1,6,0,1,0,0,0
1004027720090904,98,277,1009116,1,3,1,0,0,0,0
1004027720090904,102,1004,1022476,1,11,0,1,0,0,0
1004027720090904,105,1004,1022476,1,5,0,0,0,0,0
1004027720090904,113,277,1009116,1,3,0,0,0,0,0
1004027720090904,129,1004,1022481,1,12,0,1,0,0,0
1004027720090904,130,1004,1014723,1,9,0,0,0,0,0
1004027720090904,131,1004,1022476,1,16,0,1,0,0,0
1004027720090904,133,1004,1028851,1,8,0,0,0,0,0
1004027720090904,139,277,1009116,1,7,0,0,0,0,0
1004027720090904,140,277,1024060,1,17,0,1,0,0,0
1004027720090904,143,277,1009128,1,3,0,0,0,0,0
1004027720090904,144,277,1009116,1,8,0,0,1,1,0
1004027720090904,149,1004,1014723,1,9,0,1,0,0,0
1004027720090904,155,277,1001251,1,66,0,1,0,0,0
1004027720090904,160,277,1024060,1,8,1,0,0,0,0
0719071820090904,7,719,1011533,1,6,0,0,0,0,0
0719071820090904,20,718,1003930,1,11,0,1,0,0,0
0719071820090904,26,719,1011561,1,23,0,1,0,0,0
0719071820090904,41,718,1003930,1,12,0,1,0,0,0
0719071820090904,42,718,1011510,1,39,0,1,0,0,0
0719071820090904,59,718,1003930,1,9,0,1,0,0,0
0719071820090904,70,719,83292,1,45,0,1,0,0,0
0719071820090904,72,719,83292,1,2,0,0,0,0,0
0719071820090904,76,718,86660,1,5,0,0,0,0,0
0719071820090904,77,718,1003912,1,26,0,1,0,0,0
0719071820090904,80,718,1026556,1,3,0,0,0,0,0
0719071820090904,87,719,1011565,1,23,0,1,0,0,0
0719071820090904,94,719,83292,1,3,0,0,0,0,0
0719071820090904,98,719,1011533,1,9,0,0,0,0,0
0719071820090904,103,718,86660,1,68,0,1,0,0,0
0719071820090904,114,718,1003930,1,20,1,1,0,0,0
0719071820090904,121,719,1018854,1,21,0,1,0,0,0
0719071820090904,123,719,83292,1,10,0,1,0,0,0
0719071820090904,126,719,83292,1,8,0,1,0,0,0
0719071820090904,130,718,86660,1,13,0,1,0,0,0
0719071820090904,131,718,1026573,1,6,0,0,0,0,0
0719071820090904,138,718,1003930,1,15,0,1,0,0,0
0719071820090904,139,718,86660,1,50,0,1,0,0,0
0719071820090904,144,718,86660,1,3,0,0,0,0,0
0719071820090904,148,719,1018854,1,15,0,1,0,0,0
0719071820090904,150,719,1011565,1,5,0,0,0,0,0
0719071820090904,152,719,1011533,1,5,0,0,0,0,0
0719071820090904,156,718,1026573,1,11,0,1,0,0,0
0719071820090904,159,718,1003912,1,11,0,1,0,0,0
0719071820090904,160,718,1003930,1,15,0,1,0,0,0
0719071820090904,165,719,1018854,1,24,0,1,0,0,0
0719071820090904,166,719,1011561,1,12,1,1,0,0,0
0719071820090904,169,718,1026557,1,4,0,0,0,0,0
0719071820090904,172,718,1003929,1,4,0,0,0,0,0
0574000920090905,4,9,1007992,1,3,0,0,0,0,0
0574000920090905,8,574,1003128,1,7,0,0,0,0,0
0574000920090905,12,574,1003140,1,12,0,1,0,0,0
0574000920090905,18,9,1022918,1,45,0,1,0,0,0
0574000920090905,28,574,1003128,1,10,0,0,0,0,0
0574000920090905,29,574,1003128,1,7,0,1,0,0,0
0574000920090905,35,574,1003128,1,5,0,1,0,0,0
0574000920090905,38,574,1010775,1,4,0,0,0,0,0
0574000920090905,41,9,1007992,1,3,0,0,0,0,0
0574000920090905,53,574,1003123,1,7,0,0,0,0,0
0574000920090905,54,574,1003123,1,7,0,1,0,0,0
0574000920090905,55,574,85298,1,8,0,0,0,0,0
0574000920090905,58,9,1000089,1,27,0,1,0,0,0
0574000920090905,60,9,1000089,1,9,1,1,0,0,0
0574000920090905,85,574,1003144,1,14,0,0,0,0,0
0574000920090905,89,9,1000089,1,6,0,0,0,0,0
0574000920090905,90,9,1022918,1,6,0,1,0,0,0
0574000920090905,91,9,1000098,1,17,0,1,0,0,0
0574000920090905,94,9,1000089,1,22,1,1,0,0,0
0574000920090905,101,574,1003128,1,15,0,1,0,0,0
0574000920090905,104,574,1010773,1,22,0,1,0,0,0
0574000920090905,105,574,1003123,1,6,0,0,0,0,0
0574000920090905,106,574,1003144,1,5,0,1,0,0,0
0574000920090905,115,9,1000098,1,13,0,1,0,0,0
0574000920090905,117,9,81942,1,35,0,1,0,0,0
0574000920090905,122,574,1003128,1,6,0,0,0,0,0
0574000920090905,126,574,1003128,1,9,0,0,0,0,0
0574000920090905,131,574,1003144,1,4,0,0,0,0,0
0574000920090905,132,574,1003140,1,9,0,1,0,0,0
0574000920090905,142,9,1000098,1,35,0,1,0,0,0
0574000920090905,164,574,1018067,1,52,1,1,0,0,0
0574000920090905,179,574,1018065,1,20,0,1,0,0,0
0574000920090905,180,574,1003128,1,8,0,0,0,0,0
0574000920090905,186,574,1003128,1,-2,0,0,0,0,0
0294002820090905,3,28,1000129,1,8,0,0,0,0,0
0294002820090905,5,28,1000102,1,5,0,0,0,0,0
0294002820090905,7,28,1015329,1,23,0,1,0,0,0
0294002820090905,15,294,78864,1,8,0,1,0,0,0
0294002820090905,16,294,78879,1,0,0,0,0,0,0
0294002820090905,21,28,1000129,1,8,0,0,0,0,0
0294002820090905,27,28,1000123,1,7,0,0,0,0,0
0294002820090905,30,28,1015329,1,7,0,1,0,0,0
0294002820090905,34,28,1000129,1,13,0,1,0,0,0
0294002820090905,53,28,1000129,1,6,0,0,0,0,0
0294002820090905,63,28,1022962,1,16,0,1,0,0,0
0294002820090905,66,28,1022962,1,4,0,0,0,0,0
0294002820090905,68,28,1000129,1,15,0,1,0,0,0
0294002820090905,76,294,78864,1,2,0,0,0,0,0
0294002820090905,86,28,1000123,1,14,0,0,0,0,0
0294002820090905,90,294,78864,1,2,0,0,0,0,0
0294002820090905,96,28,1000102,1,39,0,1,0,0,0
0294002820090905,107,294,1020441,1,-1,0,0,0,0,0
0294002820090905,108,294,1005506,1,2,0,0,0,0,0
0294002820090905,116,294,78879,1,22,0,1,0,0,0
0294002820090905,117,294,1005524,1,4,0,0,0,0,0
0294002820090905,123,28,1008044,1,10,0,1,0,0,0
0294002820090905,127,294,78879,1,3,0,0,0,0,0
0294002820090905,134,28,1015354,1,16,1,1,0,0,0
0294002820090905,148,28,1008022,1,4,0,0,0,0,0
0294002820090905,150,28,1000135,1,13,0,1,0,0,0
0129002920090905,3,129,1023548,1,4,0,0,0,0,0
0129002920090905,6,29,1015395,1,9,0,0,0,0,0
0129002920090905,8,29,1008054,1,9,0,0,1,1,0
