"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Blocked","Fair Catch","Touchback","Downed","Out Of Bounds"
0207052820060831,163,207,62679,1,32,0,1,0,0,0
0207052820060831,167,528,1002936,1,41,0,0,0,0,0
0704062620060831,24,704,83474,1,34,0,0,0,1,0
0704062620060831,55,626,58083,1,19,0,0,0,0,1
0704062620060831,68,626,58083,1,16,0,0,0,1,0
0704062620060831,72,704,83474,1,34,0,0,0,0,0
0676071920060831,20,676,1007090,1,41,0,0,0,0,0
0676071920060831,34,676,1007090,1,36,0,0,0,0,0
0676071920060831,53,676,1007090,1,35,0,1,0,0,0
0676071920060831,70,676,1007090,1,46,0,0,0,0,0
0676071920060831,96,676,1007090,1,36,0,0,0,0,1
0676071920060831,111,676,1007090,1,40,0,0,0,0,0
0676071920060831,120,719,64563,1,33,0,0,1,0,0
0676071920060831,125,676,1007106,1,42,0,0,0,1,0
0676071920060831,129,719,1003947,1,43,0,0,0,0,0
0676071920060831,138,719,64563,1,42,0,0,0,0,1
0676071920060831,156,676,1007090,1,43,0,0,0,0,0
0466009620060901,15,466,1002418,1,42,0,0,0,0,0
0466009620060901,33,466,1002418,1,42,0,0,0,0,0
0466009620060901,38,96,1000560,1,52,0,0,1,0,0
0466009620060901,42,466,1002418,1,35,0,1,0,0,0
0466009620060901,64,466,1002418,1,35,0,0,0,0,1
0466009620060901,69,96,1000560,1,31,0,0,0,0,0
0466009620060901,110,96,1000560,1,37,0,1,0,0,0
0466009620060901,148,466,1002418,1,30,0,1,0,0,0
0466009620060901,152,96,1000560,1,39,0,1,0,0,0
0277000820060902,25,277,47824,1,31,0,0,0,1,0
0277000820060902,48,277,47824,1,50,0,1,0,0,0
0277000820060902,52,8,1000029,1,55,0,0,0,1,0
0277000820060902,102,8,1000029,1,37,0,1,0,0,0
0277000820060902,126,277,47824,1,25,0,0,0,1,0
0277000820060902,132,8,1000029,1,27,0,0,0,1,0
0277000820060902,151,8,1000029,1,40,0,0,0,0,0
0077002920060902,13,77,79693,1,66,0,0,0,1,0
0077002920060902,18,29,59679,1,42,0,0,0,0,0
0077002920060902,22,77,79693,1,40,0,0,0,0,1
0077002920060902,26,29,59679,1,46,0,0,0,0,0
0077002920060902,53,77,79693,1,41,0,0,0,0,1
0077002920060902,61,29,45556,1,44,0,0,0,1,0
0077002920060902,72,77,79693,1,18,0,0,0,0,1
0077002920060902,76,29,45556,1,58,0,0,0,0,0
0077002920060902,135,29,45556,1,75,0,0,0,1,0
0077002920060902,144,77,79693,1,21,0,0,0,1,0
0077002920060902,148,29,45556,1,47,0,0,0,0,0
0725003020060902,6,30,81752,1,31,0,0,0,0,0
0725003020060902,29,725,85951,1,48,0,0,0,0,0
0725003020060902,48,30,81752,1,40,0,0,0,0,0
0725003020060902,52,725,85951,1,54,0,0,0,0,0
0725003020060902,83,725,85951,1,16,0,0,0,0,1
0725003020060902,94,725,85951,1,52,0,0,1,0,0
0725003020060902,100,30,81752,1,44,0,0,0,0,0
0725003020060902,104,725,85951,1,35,0,0,0,0,0
0725003020060902,110,30,81752,1,34,0,0,0,0,0
0725003020060902,118,725,85951,1,31,0,0,0,1,0
0725003020060902,125,30,81752,1,34,0,0,0,0,0
0725003020060902,131,725,85951,1,50,0,0,0,0,0
0725003020060902,142,30,81752,1,33,0,0,0,0,0
0657003120060902,19,31,66044,1,42,0,0,0,0,0
0657003120060902,29,31,66044,1,47,0,1,0,0,0
0657003120060902,41,657,69335,1,31,0,0,0,1,0
0657003120060902,54,31,66044,1,38,0,1,0,0,0
0657003120060902,100,657,69335,1,37,0,1,0,0,0
0657003120060902,119,31,66044,1,46,0,0,1,0,0
0657003120060902,140,31,66044,1,37,0,0,0,1,0
0657003120060902,174,657,69335,1,39,0,0,0,0,0
0754003720060902,5,754,79457,1,49,0,0,0,0,0
0754003720060902,15,754,79457,1,48,0,0,0,0,0
0754003720060902,53,754,79457,1,43,0,0,0,0,0
0754003720060902,66,754,79457,1,37,0,0,0,0,0
0754003720060902,77,754,79457,1,39,0,1,0,0,0
0754003720060902,83,37,56893,1,56,0,0,0,0,0
0754003720060902,96,754,79457,1,43,0,1,0,0,0
0754003720060902,102,37,56893,1,42,0,0,0,1,0
0754003720060902,129,754,79457,1,36,0,0,0,0,1
0796007120060902,30,71,1000415,1,32,0,0,0,0,1
0796007120060902,44,71,66577,1,0,1,0,0,0,0
0796007120060902,53,71,1000415,1,42,0,0,0,0,0
0796007120060902,57,796,61819,1,50,0,0,0,1,0
0796007120060902,61,71,1000415,1,27,0,0,0,0,1
0796007120060902,73,71,1000415,1,25,0,0,0,0,0
0796007120060902,86,796,61819,1,45,0,0,0,0,0
0796007120060902,149,71,1000415,1,39,0,0,0,0,0
0732011020060902,25,732,83808,1,32,0,0,0,0,1
0732011020060902,46,732,83808,1,39,0,0,1,0,0
0732011020060902,52,110,70368,1,50,0,0,0,0,0
0732011020060902,56,732,83808,1,46,0,1,0,0,0
0732011020060902,61,110,70368,1,25,0,1,0,0,0
0732011020060902,80,110,70368,1,53,0,0,1,0,0
0732011020060902,101,732,83808,1,54,0,0,0,0,0
0732011020060902,126,110,70368,1,37,0,1,0,0,0
0732011020060902,131,732,83808,1,42,0,0,0,0,0
0732011020060902,146,732,83808,1,43,0,1,0,0,0
0732011020060902,165,110,70368,1,49,0,0,1,0,0
0739012820060902,5,128,76482,1,26,0,1,0,0,0
0739012820060902,27,739,1007310,1,11,0,0,0,0,1
0739012820060902,63,739,1007310,1,35,0,0,0,0,0
0739012820060902,104,739,1007310,1,40,0,0,0,1,0
0739012820060902,108,128,66597,1,0,1,0,0,0,0
0739012820060902,149,739,1007310,1,41,0,0,0,0,0
0202014020060902,6,140,70504,1,25,0,1,0,0,0
0202014020060902,11,202,64732,1,42,0,0,0,1,0
0202014020060902,26,202,64732,1,33,0,0,0,0,0
0202014020060902,30,140,70504,1,40,0,0,0,1,0
0202014020060902,36,202,64732,1,29,0,0,0,0,0
0202014020060902,40,140,70504,1,28,0,1,0,0,0
0202014020060902,49,202,64732,1,38,0,0,0,1,0
0202014020060902,55,140,70504,1,42,0,1,0,0,0
0202014020060902,92,202,64732,1,35,0,0,0,0,0
0202014020060902,97,140,70504,1,41,0,1,0,0,0
0202014020060902,147,140,70504,1,42,0,1,0,0,0
0202014020060902,171,202,64732,1,35,0,1,0,0,0
0229014720060902,5,229,1001006,1,39,0,0,0,1,0
0229014720060902,13,229,1001006,1,34,0,0,0,0,0
0229014720060902,30,229,1001006,1,53,0,0,0,1,0
0229014720060902,45,229,1001006,1,38,0,0,0,0,0
0229014720060902,132,229,1001006,1,36,0,0,0,0,0
0229014720060902,150,229,1001006,1,41,0,0,0,0,0
0758015620060902,8,758,1007378,1,38,0,0,0,0,0
0758015620060902,25,758,1007378,1,25,0,0,0,1,0
0758015620060902,42,758,1007378,1,41,0,0,0,1,0
0758015620060902,61,758,1007378,1,44,0,0,0,1,0
0758015620060902,82,156,57455,1,42,0,0,0,0,0
0758015620060902,87,758,1007378,1,41,0,0,0,0,0
0758015620060902,103,758,1007378,1,39,0,0,0,0,0
0758015620060902,107,156,57455,1,43,0,0,0,0,0
0758015620060902,115,758,1007378,1,62,0,0,0,0,0
0758015620060902,140,758,1007378,1,32,0,0,0,0,0
0440015720060902,6,440,1005791,1,37,0,0,0,0,0
0440015720060902,37,157,86999,1,19,0,0,0,0,1
0440015720060902,67,440,61771,1,32,0,0,0,0,0
0440015720060902,71,157,80133,1,40,0,0,0,0,0
0440015720060902,76,440,1005791,1,47,0,0,0,1,0
0440015720060902,81,157,86999,1,39,0,1,0,0,0
0440015720060902,92,157,86999,1,40,0,0,0,0,0
0440015720060902,105,157,80133,1,41,0,0,0,0,0
0440015720060902,115,440,1005791,1,21,0,0,0,0,1
0440015720060902,119,157,58524,1,43,0,0,0,0,0
0440015720060902,140,157,86999,1,41,0,0,0,0,0
0575019320060902,12,193,1000885,1,23,0,0,0,0,1
0575019320060902,16,575,1006675,1,29,0,1,0,0,0
0575019320060902,21,193,1000885,1,37,0,0,0,0,0
0575019320060902,26,575,1006675,1,32,0,0,0,0,0
0575019320060902,58,193,1000885,1,25,0,1,0,0,0
0575019320060902,65,575,1006675,1,35,0,1,0,0,0
0575019320060902,90,575,1006675,1,32,0,0,0,0,0
0575019320060902,95,193,1000885,1,46,0,0,0,1,0
0575019320060902,122,193,1000885,1,25,0,0,0,1,0
0575019320060902,129,575,1006675,1,29,0,0,0,0,0
0664023520060902,18,235,57629,1,34,0,1,0,0,0
0664023520060902,45,664,77368,1,43,0,0,0,0,0
0664023520060902,51,235,57629,1,38,0,0,0,0,1
0664023520060902,56,664,77368,1,50,0,0,0,0,0
0664023520060902,72,664,77368,1,52,0,0,0,0,0
0664023520060902,82,664,77368,1,38,0,0,0,0,0
0664023520060902,116,235,57629,1,37,0,1,0,0,0
0513025520060902,12,513,60152,1,44,0,0,0,0,0
0513025520060902,19,255,1001174,1,40,0,0,0,0,1
0513025520060902,25,513,60152,1,59,0,0,0,0,0
0513025520060902,33,255,1001174,1,44,0,0,0,0,1
0513025520060902,38,513,60152,1,61,0,0,0,0,0
0513025520060902,62,255,1001174,1,53,0,0,0,0,0
0513025520060902,67,513,60152,1,45,0,0,0,0,0
0513025520060902,103,255,1001174,1,41,0,0,0,0,0
0513025520060902,129,255,1001174,1,49,0,0,1,0,0
0513025520060902,141,255,1001174,1,53,0,0,0,0,0
0513025520060902,148,513,60152,1,43,0,0,1,0,0
0513025520060902,157,255,1001174,1,57,0,0,0,0,0
0772025720060902,5,257,61924,1,45,0,0,0,0,0
0772025720060902,9,772,76116,1,50,0,0,0,0,0
0772025720060902,13,772,76116,1,46,0,0,0,0,0
0772025720060902,26,772,76116,1,45,0,0,0,0,0
0772025720060902,39,772,76116,1,45,0,0,0,0,0
0772025720060902,56,772,76116,1,26,0,0,0,0,1
0772025720060902,71,772,76116,1,42,0,0,0,0,1
0772025720060902,76,257,61924,1,49,0,0,1,0,0
0772025720060902,92,772,76116,1,36,0,0,0,0,1
0772025720060902,108,257,61924,1,33,0,1,0,0,0
0772025720060902,113,772,76116,1,40,0,0,0,0,0
0772025720060902,121,772,76116,1,29,0,0,0,0,1
0772025720060902,135,772,76116,1,36,0,0,0,0,1
0201030120060902,10,301,1001393,1,28,0,0,0,0,1
0201030120060902,14,201,78517,1,39,0,0,0,0,0
0201030120060902,25,201,78517,1,56,0,0,0,1,0
0201030120060902,69,201,78517,1,48,0,0,0,1,0
0201030120060902,136,201,78517,1,34,0,0,0,0,0
0201030120060902,144,201,78517,1,47,0,0,1,0,0
0201030120060902,156,301,1001393,1,28,0,1,0,0,0
0774030620060902,18,774,57885,1,44,0,0,0,0,0
0774030620060902,22,306,48299,1,12,0,0,0,0,0
0774030620060902,32,306,48299,1,47,0,1,0,0,0
0774030620060902,39,774,57885,1,41,0,0,0,0,0
0774030620060902,44,306,48299,1,44,0,0,1,0,0
0774030620060902,52,774,57885,1,34,0,0,0,0,0
0774030620060902,56,306,48299,1,42,0,0,0,0,0
0774030620060902,105,774,57885,1,43,0,0,0,0,0
0774030620060902,111,774,57885,1,28,0,0,0,0,1
0774030620060902,127,774,57885,1,44,0,0,1,0,0
0774030620060902,145,774,57885,1,39,0,0,0,0,0
0441031220060902,5,312,57258,1,34,0,0,0,0,0
0441031220060902,9,441,64357,1,46,0,0,0,0,1
0441031220060902,26,441,1005865,1,36,0,0,0,0,0
0441031220060902,31,312,57258,1,38,0,0,0,0,0
0441031220060902,36,441,1005865,1,49,0,1,0,0,0
0441031220060902,42,312,57258,1,47,0,0,0,0,0
0441031220060902,53,441,64357,1,50,0,0,0,0,0
0441031220060902,82,441,64357,1,45,0,0,0,0,0
0441031220060902,91,441,64357,1,47,0,0,0,0,0
0441031220060902,119,441,1005865,1,44,0,0,0,0,0
0441031220060902,133,441,1005865,1,41,0,0,0,0,1
0441031220060902,157,441,1005865,1,49,0,0,0,0,0
0299032720060902,19,327,77365,1,39,0,1,0,0,0
0299032720060902,23,299,81323,1,39,0,0,0,0,0
0299032720060902,46,299,81323,1,36,0,0,1,0,0
0299032720060902,52,299,81323,1,35,0,1,0,0,0
0299032720060902,74,299,81323,1,34,0,0,0,0,0
0299032720060902,100,327,77365,1,36,0,0,0,1,0
0299032720060902,160,327,77365,1,44,0,0,1,0,0
0508032820060902,6,328,66977,1,0,1,0,0,0,0
0508032820060902,35,508,72406,1,42,0,0,0,0,0
0508032820060902,46,508,72406,1,35,0,0,0,1,0
0508032820060902,55,508,67063,1,0,1,0,0,0,0
0508032820060902,105,508,72406,1,20,0,0,0,0,0
0508032820060902,111,508,72406,1,32,0,0,0,1,0
0508032820060902,115,328,74475,1,28,0,0,0,0,1
0508032820060902,166,508,72406,1,27,0,1,0,0,0
0671036520060902,5,671,84957,1,48,0,0,0,1,0
0671036520060902,30,365,62609,1,39,0,1,0,0,0
0671036520060902,35,671,84957,1,47,0,0,0,0,0
0671036520060902,39,365,62609,1,43,0,0,0,0,0
0671036520060902,43,671,84957,1,30,0,0,0,0,0
0671036520060902,67,671,84957,1,28,0,0,0,1,0
0671036520060902,98,671,84957,1,48,0,0,0,0,0
0671036520060902,126,671,84957,1,45,0,0,0,0,0
0786039220060902,5,786,53020,1,36,0,0,0,1,0
0786039220060902,19,786,66716,1,0,1,0,0,0,0
0786039220060902,28,786,56840,1,48,0,0,0,0,0
0786039220060902,44,786,56840,1,33,0,0,0,0,0
0786039220060902,60,786,56840,1,29,0,0,0,0,0
0786039220060902,84,786,56840,1,23,0,0,0,1,0
0786039220060902,105,786,56840,1,38,0,0,0,0,0
0786039220060902,109,392,49052,1,58,0,0,0,1,0
0786039220060902,121,786,56840,1,26,0,0,0,1,0
0786039220060902,129,392,49052,1,37,0,0,0,0,1
0786039220060902,136,786,56840,1,35,0,0,0,1,0
0786039220060902,140,392,49052,1,50,0,0,0,0,1
0786039220060902,146,786,56840,1,35,0,0,0,1,0
0786039220060902,150,392,49052,1,40,0,0,0,0,0
0295041620060902,5,416,49175,1,50,0,0,0,0,0
0295041620060902,15,295,84619,1,38,0,0,0,1,0
0295041620060902,49,416,49175,1,63,0,0,1,0,0
0295041620060902,85,295,84619,1,43,0,0,0,1,0
0295041620060902,110,416,49175,1,54,0,0,0,0,0
0295041620060902,114,295,84619,1,45,0,0,0,1,0
0295041620060902,152,295,84619,1,53,0,0,0,0,0
0736041820060902,20,736,1004321,1,30,0,1,0,0,0
0736041820060902,25,418,82634,1,45,0,0,0,0,0
0736041820060902,38,736,1004321,1,38,0,1,0,0,0
0736041820060902,67,736,1004321,1,39,0,0,0,0,0
0736041820060902,76,736,1004321,1,47,0,0,0,0,0
0736041820060902,88,736,1004321,1,37,0,0,0,1,0
0736041820060902,97,418,82634,1,35,0,0,0,1,0
0736041820060902,101,736,1004321,1,37,0,0,0,0,0
0736041820060902,123,736,1004321,1,26,0,0,0,0,1
0736041820060902,127,418,61698,1,37,0,0,0,1,0
0736041820060902,142,418,82634,1,45,0,0,0,0,0
0454043420060902,13,454,84856,1,69,0,0,1,0,0
0454043420060902,30,454,84856,1,35,0,1,0,0,0
0454043420060902,43,454,84856,1,41,0,1,0,0,0
0454043420060902,63,454,84856,1,36,0,0,0,0,0
0454043420060902,76,454,84856,1,7,0,0,0,1,0
0454043420060902,99,434,74306,1,33,0,0,0,1,0
0454043420060902,103,454,67037,1,0,1,0,0,0,0
0454043420060902,119,454,84856,1,31,0,1,0,0,0
0454043420060902,123,434,74306,1,34,0,1,0,0,0
0454043420060902,127,454,84856,1,57,0,0,0,1,0
0587045720060902,7,587,80615,1,28,0,0,0,1,0
0587045720060902,14,457,49677,1,28,0,0,0,1,0
0587045720060902,94,457,49677,1,34,0,1,0,0,0
0587045720060902,133,587,80615,1,30,0,0,0,0,1
0587045720060902,155,587,80615,1,37,0,0,0,0,1
0366046320060902,5,366,85664,1,27,0,0,0,0,0
0366046320060902,9,463,74943,1,47,0,0,1,0,0
0366046320060902,14,366,85664,1,31,0,0,0,1,0
0366046320060902,19,463,74943,1,27,0,0,0,0,0
0366046320060902,28,366,85664,1,32,0,0,0,0,0
0366046320060902,113,366,85664,1,46,0,0,0,0,0
0366046320060902,117,463,74943,1,53,0,0,0,0,0
0366046320060902,121,366,85664,1,34,0,0,0,0,0
0366046320060902,168,366,85664,1,12,0,0,0,1,0
0366046320060902,180,366,85664,1,42,0,0,0,1,0
0294046520060902,26,294,78884,1,31,0,1,0,0,0
0294046520060902,30,465,83195,1,38,0,0,0,1,0
0294046520060902,57,294,78884,1,45,0,0,0,0,0
0294046520060902,77,294,78884,1,36,0,0,0,0,1
0294046520060902,103,294,78884,1,40,0,1,0,0,0
0294046520060902,138,294,78884,1,53,0,0,0,0,0
0294046520060902,142,465,83195,1,55,0,0,0,1,0
0294046520060902,184,294,66956,1,0,1,0,0,0,0
0550047320060902,21,473,82802,1,38,0,0,0,0,0
0550047320060902,25,550,80369,1,35,0,0,0,0,0
0550047320060902,39,550,80369,1,38,0,0,0,0,0
0550047320060902,47,473,82802,1,20,0,0,0,1,0
0550047320060902,51,550,80369,1,45,0,0,0,0,0
0550047320060902,67,550,80369,1,45,0,0,0,0,0
0550047320060902,75,473,82802,1,35,0,1,0,0,0
0550047320060902,96,473,82802,1,44,0,0,0,0,0
0550047320060902,115,473,82802,1,38,0,1,0,0,0
0550047320060902,121,550,80369,1,40,0,0,0,0,0
0550047320060902,135,473,82802,1,42,0,0,1,0,0
0550047320060902,142,550,80369,1,43,0,0,0,0,0
0027049020060902,9,490,44230,1,54,0,0,0,1,0
0027049020060902,13,27,1004893,1,42,0,0,0,0,0
0027049020060902,17,490,44230,1,33,0,1,0,0,0
0027049020060902,21,27,1004893,1,32,0,1,0,0,0
0027049020060902,30,27,1004893,1,27,0,0,0,1,0
0027049020060902,34,490,44230,1,41,0,0,0,1,0
0027049020060902,38,27,1004893,1,31,0,0,0,0,0
0027049020060902,80,490,44230,1,42,0,0,0,1,0
0027049020060902,98,27,1004893,1,28,0,1,0,0,0
0027049020060902,112,27,1004893,1,42,0,0,0,1,0
0027049020060902,119,490,44230,1,31,0,0,0,0,1
0027049020060902,124,27,1004893,1,36,0,1,0,0,0
0027049020060902,130,490,44230,1,35,0,1,0,0,0
0027049020060902,135,27,1004893,1,45,0,1,0,0,0
0027049020060902,139,490,44230,1,30,0,0,0,0,1
0027049020060902,143,27,1004893,1,37,0,1,0,0,0
0027049020060902,148,490,44230,1,37,0,1,0,0,0
0503051820060902,8,503,83091,1,40,0,0,0,0,0
0503051820060902,22,503,83091,1,42,0,0,0,1,0
0503051820060902,29,503,83091,1,11,0,0,0,0,1
0503051820060902,50,503,83091,1,49,0,0,1,0,0
0503051820060902,89,518,72503,1,43,0,1,0,0,0
0503051820060902,115,503,83091,1,42,0,0,0,0,0
0503051820060902,152,503,83091,1,43,0,0,0,0,0
0695051920060902,5,695,79279,1,43,0,0,0,0,0
0695051920060902,10,519,81546,1,45,0,0,0,1,0
0695051920060902,17,695,79279,1,18,0,0,0,0,1
0695051920060902,33,695,79279,1,35,0,0,0,0,0
0695051920060902,41,519,81546,1,48,0,0,1,0,0
0695051920060902,51,519,81546,1,31,0,1,0,0,0
0695051920060902,60,695,79279,1,44,0,0,0,0,0
0695051920060902,70,519,81546,1,47,0,1,0,0,0
0695051920060902,77,695,67143,1,0,1,0,0,0,0
0695051920060902,88,519,81546,1,41,0,0,0,0,1
0695051920060902,127,695,79279,1,32,0,0,0,0,0
0695051920060902,132,519,81546,1,45,0,0,0,0,1
0695051920060902,140,695,79279,1,36,0,0,0,0,0
0695051920060902,155,695,79279,1,47,0,0,0,0,0
