"Game Code","Play Number","Team Code","Player Code","Reception","Yards","Touchdown","1st Down","Fumble","Fumble Lost","Safety"
0690008620060831,131,690,71827,1,9,0,0,0,0,0
0690008620060831,133,690,56472,1,10,0,1,0,0,0
0690008620060831,144,86,78339,1,14,0,1,0,0,0
0690008620060831,145,86,78339,1,7,0,0,0,0,0
0690008620060831,150,690,71827,1,-2,0,0,0,0,0
0690008620060831,153,86,1000522,1,13,0,1,0,0,0
0067012920060831,16,129,57716,1,7,0,1,0,0,0
0067012920060831,17,129,79956,1,7,0,0,0,0,0
0067012920060831,19,129,79977,1,2,0,0,0,0,0
0067012920060831,21,67,69979,1,22,0,1,0,0,0
0067012920060831,23,67,57729,1,8,0,1,0,0,0
0067012920060831,24,67,69997,1,7,0,0,0,0,0
0067012920060831,26,67,69982,1,5,0,1,0,0,0
0067012920060831,29,67,57728,1,13,0,1,0,0,0
0067012920060831,31,67,57729,1,2,0,0,0,0,0
0067012920060831,32,67,69982,1,7,0,1,0,0,0
0067012920060831,37,129,79978,1,17,0,1,0,0,0
0067012920060831,41,129,57716,1,9,0,0,0,0,0
0067012920060831,48,67,57751,1,7,0,0,0,0,0
0067012920060831,52,129,57711,1,6,0,1,0,0,0
0067012920060831,55,129,57716,1,10,0,0,0,0,0
0067012920060831,57,129,57711,1,2,0,0,0,0,0
0067012920060831,61,67,57729,1,15,0,1,0,0,0
0067012920060831,64,67,69979,1,10,0,1,0,0,0
0067012920060831,65,67,69997,1,4,0,0,0,0,0
0067012920060831,67,67,84458,1,10,0,1,0,0,0
0067012920060831,68,67,57729,1,4,0,0,0,0,0
0067012920060831,69,67,45873,1,27,0,1,0,0,0
0067012920060831,76,129,79977,1,13,0,0,0,0,0
0067012920060831,79,67,57729,1,8,0,1,0,0,0
0067012920060831,81,67,57751,1,5,0,0,1,0,0
0067012920060831,81,67,69979,0,3,1,1,0,0,0
0067012920060831,85,129,46415,1,13,0,1,0,0,0
0067012920060831,90,67,57728,1,7,0,0,0,0,0
0067012920060831,91,67,57728,1,2,0,0,0,0,0
0067012920060831,98,67,45873,1,8,0,0,0,0,0
0067012920060831,103,129,46415,1,8,0,0,0,0,0
0067012920060831,105,129,79977,1,5,0,0,0,0,0
0067012920060831,108,67,45881,1,7,0,1,0,0,0
0067012920060831,110,67,57728,1,2,0,0,0,0,0
0067012920060831,115,129,46415,1,13,0,0,0,0,0
0067012920060831,120,129,79977,1,8,0,0,0,0,0
0067012920060831,122,129,79956,1,4,0,0,0,0,0
0067012920060831,124,129,79977,1,13,1,1,0,0,0
0067012920060831,128,67,57748,1,12,0,1,0,0,0
0067012920060831,130,67,45873,1,4,0,0,1,1,0
0067012920060831,134,67,45873,1,8,0,1,0,0,0
0067012920060831,137,67,84465,1,16,0,1,0,0,0
0067012920060831,138,67,84458,1,9,0,0,0,0,0
0067012920060831,141,67,57729,1,24,1,1,0,0,0
0067012920060831,145,129,79956,1,0,0,0,0,0,0
0067012920060831,151,67,69979,1,24,0,1,0,0,0
0067012920060831,153,67,84465,1,14,0,1,0,0,0
0067012920060831,154,67,57728,1,8,0,0,0,0,0
0067012920060831,155,67,45873,1,19,1,1,0,0,0
0067012920060831,158,129,46415,1,11,0,1,0,0,0
0067012920060831,160,129,46415,1,10,0,1,0,0,0
0067012920060831,162,129,70473,1,12,0,1,0,0,0
0067012920060831,171,129,57716,1,12,0,1,0,0,0
0067012920060831,174,129,46415,1,47,0,1,0,0,0
0067012920060831,177,129,79977,1,10,0,1,0,0,0
0067012920060831,178,129,79978,1,4,0,0,0,0,0
0067012920060831,191,67,69997,1,2,0,0,0,0,0
0572016420060831,2,572,1006596,1,18,0,1,0,0,0
0572016420060831,11,164,70642,1,24,1,1,0,0,0
0572016420060831,26,164,70642,1,7,0,1,0,0,0
0572016420060831,29,164,46663,1,8,0,0,0,0,0
0572016420060831,35,572,1006570,1,18,0,1,0,0,0
0572016420060831,57,164,70615,1,14,0,1,0,0,0
0572016420060831,75,572,1006609,1,25,1,1,0,0,0
0572016420060831,79,164,46690,1,61,1,1,0,0,0
0572016420060831,100,572,1006564,1,5,0,0,0,0,0
0572016420060831,107,164,70642,1,11,0,1,0,0,0
0572016420060831,110,164,78465,1,7,0,0,0,0,0
0572016420060831,128,164,70637,1,17,0,1,0,0,0
0572016420060831,151,572,1006609,1,13,0,1,0,0,0
0572016420060831,155,572,1006572,1,5,0,0,0,0,0
0572016420060831,170,572,1006608,1,11,0,1,0,0,0
0709031120060831,2,311,34255,1,4,0,0,0,0,0
0709031120060831,4,311,57438,1,6,0,1,0,0,0
0709031120060831,5,311,57435,1,5,0,0,1,1,0
0709031120060831,6,709,79310,1,5,0,0,0,0,0
0709031120060831,9,709,79310,1,4,0,0,0,0,0
0709031120060831,11,709,75231,1,4,0,1,0,0,0
0709031120060831,15,709,79315,1,4,0,0,0,0,0
0709031120060831,16,311,57438,1,30,0,1,0,0,0
0709031120060831,18,311,72292,1,32,0,1,0,0,0
0709031120060831,25,709,75243,1,4,0,0,0,0,0
0709031120060831,30,311,34255,1,16,0,1,0,0,0
0709031120060831,32,311,44073,1,10,0,1,0,0,0
0709031120060831,36,311,84896,1,4,0,0,0,0,0
0709031120060831,39,311,57438,1,3,0,0,0,0,0
0709031120060831,42,709,75243,1,9,0,0,0,0,0
0709031120060831,44,709,75243,1,9,0,0,0,0,0
0709031120060831,48,709,75243,1,5,0,0,0,0,0
0709031120060831,49,709,59305,1,6,0,1,0,0,0
0709031120060831,51,709,56592,1,3,0,0,0,0,0
0709031120060831,52,709,75243,1,15,0,1,0,0,0
0709031120060831,54,709,75243,1,14,0,0,0,0,0
0709031120060831,56,709,75239,1,8,0,1,0,0,0
0709031120060831,57,709,75231,1,21,0,1,0,0,0
0709031120060831,58,709,75243,1,4,1,0,0,0,0
0709031120060831,64,311,44073,1,8,0,0,0,0,0
0709031120060831,72,709,79310,1,9,0,0,0,0,0
0709031120060831,78,709,79287,1,9,0,0,0,0,0
0709031120060831,82,709,79310,1,2,0,0,0,0,0
0709031120060831,83,709,75243,1,10,0,1,0,0,0
0709031120060831,90,311,34255,1,10,0,1,0,0,0
0709031120060831,100,709,59305,1,18,0,1,0,0,0
0709031120060831,102,709,75258,1,3,0,0,0,0,0
0709031120060831,103,709,59305,1,4,0,1,0,0,0
0709031120060831,106,709,75243,1,0,0,0,0,0,0
0709031120060831,107,709,79287,1,15,0,1,0,0,0
0709031120060831,111,709,75243,1,21,1,1,0,0,0
0709031120060831,120,311,44073,1,28,0,1,0,0,0
0709031120060831,122,311,44076,1,-1,0,0,0,0,0
0709031120060831,128,709,79287,1,8,0,1,0,0,0
0709031120060831,129,709,75243,1,9,0,0,1,1,0
0709031120060831,132,311,72292,1,18,0,1,0,0,0
0709031120060831,137,709,59305,1,17,0,1,0,0,0
0709031120060831,138,709,79287,1,4,0,0,0,0,0
0709031120060831,141,709,75243,1,14,0,1,0,0,0
0709031120060831,142,709,59305,1,11,0,1,0,0,0
0709031120060831,144,709,75231,1,4,0,0,0,0,0
0709031120060831,146,709,75231,1,1,0,0,0,0,0
0709031120060831,147,709,59305,1,31,0,1,0,0,0
0709031120060831,156,709,59305,1,8,0,0,0,0,0
0709031120060831,159,311,44073,1,7,0,0,0,0,0
0709031120060831,164,709,75243,1,25,1,1,0,0,0
0709031120060831,168,709,79310,1,22,0,1,0,0,0
0709031120060831,174,311,57438,1,29,1,1,0,0,0
0709031120060831,176,311,57438,1,25,1,1,0,0,0
0709031120060831,179,709,59305,1,-2,0,0,0,0,0
0709031120060831,180,709,59305,1,9,0,0,0,0,0
0428033120060831,14,428,63655,1,17,0,1,0,0,0
0428033120060831,15,428,1002129,1,39,1,1,0,0,0
0428033120060831,25,428,74156,1,15,0,1,0,0,0
0428033120060831,28,428,74150,1,17,0,1,0,0,0
0428033120060831,34,331,48633,1,24,0,1,0,0,0
0428033120060831,35,331,48633,1,65,0,0,1,1,0
0428033120060831,39,428,57140,1,11,0,1,0,0,0
0428033120060831,44,428,57140,1,12,0,1,0,0,0
0428033120060831,52,428,63669,1,0,0,0,0,0,0
0428033120060831,63,331,48633,1,14,0,0,0,0,0
0428033120060831,85,331,48633,1,6,0,0,0,0,0
0428033120060831,90,428,57140,1,35,0,1,0,0,0
0428033120060831,98,331,74508,1,31,0,1,0,0,0
0428033120060831,100,331,48633,1,9,0,1,0,0,0
0428033120060831,137,331,1001650,1,1,0,0,1,1,0
0509041420060831,4,509,81460,1,5,0,0,0,0,0
0509041420060831,10,509,81458,1,5,0,0,0,0,0
0509041420060831,16,414,57796,1,5,0,0,0,0,0
0509041420060831,19,509,50151,1,3,0,0,0,0,0
0509041420060831,22,414,57792,1,5,0,0,0,0,0
0509041420060831,24,414,57792,1,8,0,1,0,0,0
0509041420060831,32,509,81460,1,3,0,0,0,0,0
0509041420060831,33,509,81458,1,-1,0,0,0,0,0
0509041420060831,35,414,57792,1,6,0,0,0,0,0
0509041420060831,38,414,82577,1,-9,0,0,1,0,0
0509041420060831,52,414,57792,1,10,0,1,0,0,0
0509041420060831,55,414,57792,1,20,0,1,0,0,0
0509041420060831,62,509,81460,1,7,0,1,0,0,0
0509041420060831,65,509,81460,1,4,0,0,0,0,0
0509041420060831,76,414,69422,1,13,0,1,0,0,0
0509041420060831,78,414,57788,1,14,0,1,0,0,0
0509041420060831,80,414,57792,1,10,0,1,0,0,0
0509041420060831,83,414,69422,1,6,0,1,0,0,0
0509041420060831,90,509,50156,1,11,0,1,0,0,0
0509041420060831,93,509,50151,1,14,0,1,0,0,0
0509041420060831,94,509,50151,1,15,0,1,0,0,0
0509041420060831,96,509,81458,1,19,1,1,0,0,0
0509041420060831,99,414,57792,1,53,0,1,0,0,0
0509041420060831,111,509,81452,1,20,0,1,0,0,0
0509041420060831,118,414,57792,1,11,0,0,0,0,0
0509041420060831,126,509,50151,1,1,0,0,0,0,0
0509041420060831,130,414,57792,1,21,0,1,0,0,0
0509041420060831,132,414,69444,1,-1,0,0,0,0,0
0509041420060831,134,414,69444,1,3,0,0,0,0,0
0231041920060831,2,231,64596,1,5,0,0,0,0,0
0231041920060831,4,231,64596,1,7,0,1,0,0,0
0231041920060831,5,231,64602,1,3,0,0,0,0,0
0231041920060831,7,231,64602,1,18,0,1,0,0,0
0231041920060831,10,231,64602,1,7,0,0,0,0,0
0231041920060831,11,231,1001071,1,2,0,1,0,0,0
0231041920060831,15,231,64596,1,6,0,1,0,0,0
0231041920060831,26,231,64596,1,17,0,1,0,0,0
0231041920060831,28,231,86165,1,6,0,0,0,0,0
0231041920060831,32,231,64596,1,1,0,0,0,0,0
0231041920060831,36,419,77109,1,4,0,0,0,0,0
0231041920060831,37,419,77125,1,2,0,0,0,0,0
0231041920060831,39,231,1001071,1,9,0,0,0,0,0
0231041920060831,41,419,77125,1,18,0,1,0,0,0
0231041920060831,50,419,82666,1,9,0,0,0,0,0
0231041920060831,53,419,82666,1,14,0,0,0,0,0
0231041920060831,58,231,64596,1,10,0,1,0,0,0
0231041920060831,59,231,64602,1,12,0,1,0,0,0
0231041920060831,65,419,82666,1,7,0,0,0,0,0
0231041920060831,66,419,77125,1,8,0,1,0,0,0
0231041920060831,72,419,77125,1,11,0,1,0,0,0
0231041920060831,82,419,82663,1,5,0,0,0,0,0
0231041920060831,84,231,64602,1,20,0,1,0,0,0
0231041920060831,91,419,77109,1,1,0,0,0,0,0
0231041920060831,103,231,64596,1,5,0,0,0,0,0
0231041920060831,105,231,64602,1,6,0,1,0,0,0
0231041920060831,108,231,64602,1,2,0,0,0,0,0
0231041920060831,111,419,57768,1,4,0,0,0,0,0
0231041920060831,126,231,64596,1,0,0,0,0,0,0
0231041920060831,136,231,53258,1,-1,0,0,0,0,0
0231041920060831,137,231,64596,1,13,0,1,0,0,0
0231041920060831,139,231,64596,1,-1,0,0,0,0,0
0231041920060831,140,231,64596,1,3,0,0,0,0,0
0648043020060831,9,648,86271,1,12,0,1,0,0,0
0648043020060831,17,430,82689,1,7,0,0,0,0,0
0648043020060831,20,648,61961,1,-2,0,0,0,0,0
0648043020060831,21,648,57002,1,11,0,0,0,0,0
0648043020060831,23,648,71498,1,6,0,0,0,0,0
0648043020060831,36,648,84526,1,42,0,1,0,0,0
0648043020060831,56,648,57001,1,9,0,0,0,0,0
0648043020060831,66,430,82689,1,12,0,1,0,0,0
0648043020060831,74,648,57001,1,8,0,0,0,0,0
0648043020060831,78,430,58487,1,4,0,1,0,0,0
0648043020060831,80,648,71498,1,7,0,0,0,0,0
0648043020060831,84,648,86271,1,4,0,0,0,0,0
0648043020060831,86,648,57001,1,4,0,0,0,0,0
0648043020060831,88,648,1003300,1,20,0,1,0,0,0
0648043020060831,90,648,86271,1,3,0,0,0,0,0
0648043020060831,98,430,82689,1,11,0,1,0,0,0
0648043020060831,100,430,82689,1,7,0,0,0,0,0
0648043020060831,106,648,61961,1,4,0,0,0,0,0
0648043020060831,107,648,61961,1,11,0,0,0,0,0
0648043020060831,114,648,61961,1,54,1,1,0,0,0
0648043020060831,118,430,82689,1,4,0,0,0,0,0
0648043020060831,131,430,58487,1,17,0,1,0,0,0
0648043020060831,143,430,58485,1,20,0,1,0,0,0
0655047220060831,6,472,85078,1,6,0,0,0,0,0
0655047220060831,9,472,83247,1,22,0,1,0,0,0
0655047220060831,10,472,83247,1,12,0,1,0,0,0
0655047220060831,11,472,60821,1,12,0,1,0,0,0
0655047220060831,12,472,83247,1,6,0,0,0,0,0
0655047220060831,18,655,65291,1,11,0,0,0,0,0
0655047220060831,20,472,83267,1,37,1,1,0,0,0
0655047220060831,24,472,83267,1,6,0,0,0,0,0
0655047220060831,26,655,1006832,1,19,0,1,0,0,0
0655047220060831,27,655,65291,1,21,0,1,0,0,0
0655047220060831,31,655,85907,1,25,1,1,0,0,0
0655047220060831,40,655,1006800,1,6,0,0,0,0,0
0655047220060831,41,655,1006830,1,10,0,1,0,0,0
0655047220060831,42,655,1006800,1,4,0,0,0,0,0
0655047220060831,44,655,1006830,1,10,0,1,0,0,0
0655047220060831,49,472,83267,1,2,0,0,0,0,0
0655047220060831,51,472,85077,1,18,0,1,0,0,0
0655047220060831,53,472,1002512,1,16,0,1,0,0,0
0655047220060831,54,472,83247,1,7,0,0,0,0,0
0655047220060831,57,472,85077,1,5,0,0,0,0,0
0655047220060831,58,472,1002512,1,8,0,1,0,0,0
0655047220060831,61,472,83247,1,15,1,0,0,0,0
0655047220060831,66,472,83267,1,12,0,1,0,0,0
0655047220060831,69,472,83267,1,54,0,1,0,0,0
0655047220060831,75,655,65291,1,-3,0,0,0,0,0
0655047220060831,85,655,65291,1,3,0,0,0,0,0
0655047220060831,109,655,85907,1,1,0,0,0,0,0
0655047220060831,115,472,85078,1,1,0,0,0,0,0
0655047220060831,125,472,83247,1,16,0,1,0,0,0
0655047220060831,129,472,83267,1,28,0,1,0,0,0
0655047220060831,132,472,85078,1,3,0,0,0,0,0
0655047220060831,138,472,60821,1,29,0,1,0,0,0
0655047220060831,144,655,1006801,1,9,0,0,0,0,0
0655047220060831,148,655,1006801,1,2,0,0,0,0,0
0655047220060831,149,655,1006800,1,8,0,0,0,0,0
0655047220060831,150,655,1006805,1,-4,0,0,0,0,0
0655047220060831,153,472,85077,1,12,0,1,0,0,0
0655047220060831,154,472,83267,1,7,0,0,0,0,0
0655047220060831,156,472,1002512,1,5,0,0,0,0,0
0655047220060831,158,472,83247,1,15,0,1,0,0,0
0655047220060831,165,655,65291,1,3,0,0,0,0,0
0655047220060831,172,472,85077,1,9,0,0,0,0,0
0655047220060831,173,472,1002512,1,5,0,1,0,0,0
0655047220060831,175,472,1002512,1,7,0,1,0,0,0
0655047220060831,179,472,60819,1,6,0,0,0,0,0
0655047220060831,186,655,1006834,1,5,0,0,0,0,0
0017049820060831,3,17,1004773,1,0,0,0,1,1,0
0017049820060831,12,17,1004806,1,-1,0,0,0,0,0
0017049820060831,13,17,1004834,1,7,0,0,0,0,0
0017049820060831,17,17,1004806,1,9,0,1,0,0,0
0017049820060831,20,17,1004834,1,8,0,1,0,0,0
0017049820060831,21,17,1004833,1,3,0,0,0,0,0
0017049820060831,23,17,1004834,1,39,0,0,1,1,0
0017049820060831,31,17,1004834,1,0,0,0,0,0,0
0017049820060831,37,498,49917,1,8,0,0,0,0,0
0017049820060831,38,498,49937,1,11,0,1,0,0,0
0017049820060831,45,17,1004773,1,6,0,0,0,0,0
0017049820060831,47,498,79153,1,12,0,1,0,0,0
0017049820060831,49,498,1002640,1,11,0,0,0,0,0
0017049820060831,75,17,1004773,1,5,0,0,0,0,0
0017049820060831,81,498,79137,1,3,0,0,0,0,0
0017049820060831,95,498,86021,1,6,0,0,0,0,0
0017049820060831,96,498,1002640,1,13,0,1,0,0,0
0017049820060831,107,498,86021,1,17,0,1,0,0,0
0017049820060831,110,498,1002640,1,16,0,0,1,1,0
0017049820060831,112,17,1004833,1,8,0,0,0,0,0
0017049820060831,121,17,1004771,1,7,0,0,0,0,0
0017049820060831,125,17,1004833,1,34,0,1,0,0,0
0017049820060831,126,17,1004806,1,2,0,0,0,0,0
0017049820060831,144,498,49937,1,16,0,1,0,0,0
0017049820060831,150,498,79148,1,18,1,1,0,0,0
0017049820060831,160,17,1004806,1,0,0,0,0,0,0
0017049820060831,161,17,1004833,1,14,0,1,0,0,0
0017049820060831,162,17,1004806,1,24,0,1,0,0,0
0207052820060831,10,207,79999,1,4,0,0,0,0,0
0207052820060831,14,528,50348,1,21,1,1,0,0,0
0207052820060831,19,207,79994,1,5,0,0,0,0,0
0207052820060831,27,207,79999,1,6,0,0,0,0,0
0207052820060831,36,528,58303,1,6,0,0,0,0,0
0207052820060831,39,207,68650,1,10,0,1,0,0,0
0207052820060831,41,207,79994,1,9,0,0,0,0,0
0207052820060831,45,528,58303,1,20,0,1,0,0,0
0207052820060831,58,207,1005182,1,30,0,1,0,0,0
0207052820060831,63,528,81637,1,3,0,0,0,0,0
0207052820060831,64,528,58303,1,6,0,1,0,0,0
0207052820060831,65,528,58286,1,35,1,1,0,0,0
0207052820060831,68,207,79999,1,12,0,1,0,0,0
0207052820060831,73,528,72661,1,15,0,1,0,0,0
0207052820060831,80,207,1005182,1,8,0,0,0,0,0
0207052820060831,89,528,72661,1,14,0,1,0,0,0
0207052820060831,91,528,50348,1,8,0,1,0,0,0
0207052820060831,96,528,50348,1,15,0,0,0,0,0
0207052820060831,98,528,50348,1,4,1,0,0,0,0
0207052820060831,111,528,50348,1,9,0,0,0,0,0
0207052820060831,118,528,81637,1,9,0,0,0,0,0
0207052820060831,119,528,1002952,1,6,0,1,0,0,0
0207052820060831,123,207,1005182,1,6,0,0,0,0,0
0207052820060831,137,528,1002971,1,3,0,0,0,0,0
0207052820060831,139,528,1002940,1,11,0,0,0,0,0
0207052820060831,148,528,1002946,1,13,0,1,0,0,0
0207052820060831,150,528,81637,1,67,1,1,0,0,0
0207052820060831,156,207,79994,1,24,0,1,0,0,0
0207052820060831,157,207,79994,1,3,0,0,0,0,0
0207052820060831,158,207,80022,1,23,0,1,0,0,0
0207052820060831,170,528,1002972,1,9,0,0,0,0,0
0704062620060831,2,704,69678,1,36,0,1,0,0,0
0704062620060831,3,704,63168,1,2,0,0,1,0,0
0704062620060831,5,704,52077,1,14,0,1,0,0,0
0704062620060831,6,704,52077,1,8,0,0,0,0,0
0704062620060831,10,626,58073,1,7,0,0,0,0,0
0704062620060831,13,626,58082,1,2,0,0,0,0,0
0704062620060831,17,626,58073,1,12,0,0,0,0,0
0704062620060831,26,626,58073,1,9,0,0,0,0,0
0704062620060831,33,626,58085,1,1,0,0,0,0,0
0704062620060831,39,626,80684,1,23,0,1,0,0,0
0704062620060831,42,626,58085,1,1,0,0,0,0,0
0704062620060831,44,704,52077,1,3,0,0,0,0,0
0704062620060831,45,704,52077,1,41,0,1,0,0,0
0704062620060831,48,704,69670,1,13,1,1,0,0,0
0704062620060831,52,626,80682,1,12,0,0,0,0,0
0704062620060831,63,626,50984,1,11,0,0,0,0,0
0704062620060831,64,626,58082,1,6,0,1,0,0,0
0704062620060831,69,704,69681,1,3,0,0,0,0,0
0704062620060831,80,626,58085,1,10,0,1,0,0,0
0704062620060831,81,626,80646,1,3,0,0,0,0,0
0704062620060831,83,704,69681,1,2,0,0,0,0,0
0704062620060831,84,704,69678,1,6,0,0,0,0,0
0704062620060831,85,704,69670,1,5,0,1,0,0,0
0704062620060831,87,704,83498,1,4,0,0,0,0,0
0704062620060831,88,704,52077,1,11,0,1,0,0,0
0704062620060831,90,704,52077,1,2,0,0,0,0,0
0704062620060831,91,704,52077,1,11,1,1,0,0,0
0704062620060831,101,626,58085,1,7,0,0,0,0,0
0704062620060831,103,626,50984,1,12,0,1,0,0,0
0704062620060831,104,626,58073,1,20,0,1,0,0,0
0704062620060831,105,626,58073,1,9,0,0,0,0,0
0704062620060831,108,626,80646,1,2,0,0,0,0,0
0704062620060831,119,626,58085,1,36,0,1,0,0,0
0704062620060831,122,626,58085,1,9,0,0,0,0,0
0704062620060831,137,704,56684,1,6,0,0,0,0,0
0704062620060831,138,704,69681,1,9,0,1,0,0,0
0704062620060831,142,626,58073,1,10,0,0,0,0,0
