"Game Code","Play Number","Team Code","Player Code","Reception","Yards","Touchdown","1st Down","Fumble","Fumble Lost","Safety"
0204004720120830,122,204,1031756,1,5,0,0,0,0,0
0204004720120830,128,47,1023175,1,20,0,1,0,0,0
0204004720120830,131,47,1023175,1,16,0,1,0,0,0
0204004720120830,146,47,1023172,1,8,0,0,0,0,0
0204004720120830,150,47,1023175,1,8,0,1,0,0,0
0204004720120830,167,47,1023171,1,42,0,1,0,0,0
0204004720120830,174,204,1031749,1,14,0,1,0,0,0
0204004720120830,176,204,1031756,1,41,0,1,0,0,0
0204004720120830,177,204,1047027,1,8,0,0,0,0,0
0204004720120830,181,204,1047019,1,7,1,0,0,0,0
0204004720120830,191,204,1039296,1,28,0,1,0,0,0
0204004720120830,195,204,1047017,1,10,0,1,0,0,0
0204004720120830,196,204,1047027,1,17,0,1,0,0,0
0204004720120830,213,204,1023812,1,-17,0,0,1,1,0
0754007720120830,3,77,1031265,1,6,0,0,0,0,0
0754007720120830,4,77,1023357,1,6,0,1,0,0,0
0754007720120830,12,754,1034871,1,4,0,0,0,0,0
0754007720120830,13,754,1034871,1,1,0,0,0,0,0
0754007720120830,14,754,1026981,1,5,0,1,0,0,0
0754007720120830,16,754,1042412,1,20,0,1,0,0,0
0754007720120830,21,754,1050305,1,7,0,1,0,0,0
0754007720120830,23,754,1034889,1,13,0,1,0,0,0
0754007720120830,24,754,1026982,1,4,0,0,0,0,0
0754007720120830,26,754,1026982,1,-5,0,0,0,0,0
0754007720120830,31,77,1023357,1,28,0,1,0,0,0
0754007720120830,35,77,1023357,1,12,0,1,0,0,0
0754007720120830,37,77,1023326,1,11,0,1,0,0,0
0754007720120830,39,77,1038844,1,7,1,0,0,0,0
0754007720120830,47,77,1008404,1,10,0,1,0,0,0
0754007720120830,48,77,1038844,1,9,0,0,0,0,0
0754007720120830,49,77,1031265,1,7,0,1,0,0,0
0754007720120830,51,77,1031265,1,11,0,1,0,0,0
0754007720120830,56,77,1008404,1,18,1,1,0,0,0
0754007720120830,60,754,1034871,1,26,0,1,0,0,0
0754007720120830,62,754,1050305,1,5,0,0,0,0,0
0754007720120830,64,754,1034871,1,6,0,1,0,0,0
0754007720120830,74,77,1008404,1,12,0,1,0,0,0
0754007720120830,76,77,1023326,1,9,0,1,0,0,0
0754007720120830,81,77,1031265,1,7,0,0,0,0,0
0754007720120830,93,77,1038844,1,11,0,1,0,0,0
0754007720120830,94,77,1038844,1,7,0,0,0,0,0
0754007720120830,96,77,1008404,1,25,1,1,0,0,0
0754007720120830,99,754,1026982,1,-1,0,0,0,0,0
0754007720120830,101,754,1034871,1,1,0,0,0,0,0
0754007720120830,102,754,1050277,1,22,0,1,0,0,0
0754007720120830,111,754,1034889,1,16,0,0,0,0,0
0754007720120830,118,754,1050286,1,2,0,0,0,0,0
0754007720120830,119,754,1034871,1,0,0,0,0,0,0
0754007720120830,120,754,1042414,1,11,0,1,0,0,0
0754007720120830,121,754,1026971,1,3,0,0,0,0,0
0754007720120830,122,754,1026971,1,4,0,0,0,0,0
0754007720120830,126,77,1038844,1,11,0,0,0,0,0
0754007720120830,130,77,1008404,1,13,0,0,0,0,0
0754007720120830,131,77,1008404,1,23,0,1,0,0,0
0754007720120830,133,77,1023326,1,21,0,1,0,0,0
0754007720120830,134,77,1023326,1,4,0,0,0,0,0
0754007720120830,139,754,1050305,1,4,0,0,0,0,0
0754007720120830,144,77,1031306,1,9,0,0,0,0,0
0754007720120830,153,754,1042414,1,11,0,0,0,0,0
0754007720120830,154,754,1034889,1,23,0,1,0,0,0
0754007720120830,158,754,1034889,1,9,0,0,0,0,0
0754007720120830,161,77,1015685,1,7,0,0,0,0,0
0754007720120830,164,77,1023326,1,10,0,0,0,0,0
0754007720120830,167,754,1042414,1,8,0,0,0,0,0
0754007720120830,170,754,1042414,1,10,0,1,0,0,0
0754007720120830,172,754,1042412,1,5,0,0,0,0,0
0754007720120830,173,754,1042414,1,10,0,1,0,0,0
0754007720120830,174,754,1026971,1,3,0,0,0,0,0
0754007720120830,175,754,1019273,1,2,0,0,0,0,0
0754007720120830,181,77,1038844,1,9,0,1,0,0,0
0654012920120830,2,129,1031508,1,16,0,1,0,0,0
0654012920120830,3,129,1023542,1,-2,0,0,0,0,0
0654012920120830,4,129,1039057,1,6,0,0,0,0,0
0654012920120830,10,654,1029335,1,1,0,0,0,0,0
0654012920120830,17,129,1039039,1,6,0,0,0,0,0
0654012920120830,21,129,1039057,1,6,0,0,0,0,0
0654012920120830,43,129,1039057,1,26,0,1,0,0,0
0654012920120830,54,654,1029358,1,43,0,1,0,0,0
0654012920120830,56,654,1029358,1,11,0,0,0,0,0
0654012920120830,73,654,1029358,1,15,1,0,0,0,0
0654012920120830,78,129,1023542,1,18,0,1,0,0,0
0654012920120830,102,654,1029358,1,13,0,1,0,0,0
0654012920120830,107,654,1021529,1,10,0,1,0,0,0
0654012920120830,112,654,1029358,1,7,0,0,0,0,0
0654012920120830,113,654,1036119,1,7,0,0,0,0,0
0654012920120830,117,654,1045249,1,5,0,0,0,0,0
0654012920120830,120,129,1031500,1,17,0,1,0,0,0
0654012920120830,122,129,1039045,1,9,0,0,0,0,0
0654012920120830,128,129,1031508,1,20,1,1,0,0,0
0654012920120830,133,654,1029358,1,8,0,0,0,0,0
0654012920120830,146,129,1039059,1,13,0,1,0,0,0
0654012920120830,149,129,1039059,1,16,0,1,0,0,0
0654012920120830,151,129,1039057,1,13,0,1,0,0,0
0654012920120830,153,129,1023571,1,7,0,1,0,0,0
0654012920120830,159,654,1045223,1,0,0,0,0,0,0
0400016420120830,4,400,1045462,1,5,0,0,0,0,0
0400016420120830,10,164,1031654,1,16,0,1,0,0,0
0400016420120830,13,164,1031672,1,6,0,1,0,0,0
0400016420120830,16,164,1023691,1,16,0,1,0,0,0
0400016420120830,22,400,1027907,1,9,0,0,0,0,0
0400016420120830,32,400,1045442,1,-3,0,0,0,0,0
0400016420120830,40,164,1016068,1,9,0,0,0,0,0
0400016420120830,41,164,1016068,1,7,0,1,0,0,0
0400016420120830,44,164,1031659,1,12,0,1,0,0,0
0400016420120830,56,164,1031672,1,13,0,1,0,0,0
0400016420120830,67,164,1016068,1,14,0,1,0,0,0
0400016420120830,74,400,1045441,1,2,0,0,0,0,0
0400016420120830,82,400,1027907,1,8,0,0,0,0,0
0400016420120830,85,164,1031672,1,26,0,1,0,0,0
0400016420120830,87,164,1031672,1,18,0,1,0,0,0
0400016420120830,93,400,1047874,1,15,0,1,0,0,0
0400016420120830,95,400,1045462,1,5,0,0,0,0,0
0400016420120830,99,164,1031224,1,6,0,0,0,0,0
0400016420120830,100,164,1031224,1,15,0,1,0,0,0
0400016420120830,112,400,1045441,1,11,0,1,0,0,0
0400016420120830,115,400,1045462,1,4,0,0,0,0,0
0400016420120830,120,164,1031659,1,11,0,0,0,0,0
0400016420120830,122,164,1031672,1,16,0,1,0,0,0
0400016420120830,132,164,1016074,1,34,0,1,0,0,0
0400016420120830,143,164,1031671,1,6,0,1,0,0,0
0207029520120830,4,207,1028979,1,35,0,1,0,0,0
0207029520120830,16,207,1028952,1,23,0,1,0,0,0
0207029520120830,18,207,1028952,1,5,0,0,0,0,0
0207029520120830,31,295,1047350,1,66,0,1,0,0,0
0207029520120830,39,207,1028954,1,3,0,0,0,0,0
0207029520120830,41,207,1028979,1,58,0,1,0,0,0
0207029520120830,48,295,1024138,1,3,0,0,0,0,0
0207029520120830,49,295,1047378,1,9,0,0,0,0,0
0207029520120830,53,207,1028976,1,33,0,1,0,0,0
0207029520120830,57,207,1043015,1,3,1,0,0,0,0
0207029520120830,61,295,1039619,1,6,0,1,0,0,0
0207029520120830,62,295,1047350,1,-6,0,0,0,0,0
0207029520120830,76,207,1028979,1,16,0,1,0,0,0
0207029520120830,85,295,1024161,1,10,0,0,0,0,0
0207029520120830,90,295,1047350,1,7,0,0,0,0,0
0207029520120830,94,207,1028979,1,6,0,1,0,0,0
0207029520120830,101,295,1024138,1,9,0,1,0,0,0
0207029520120830,108,207,1028976,1,29,0,1,0,0,0
0207029520120830,142,207,1028979,1,33,0,1,0,0,0
0207029520120830,146,207,1028954,1,14,0,1,0,0,0
0207029520120830,154,295,1047350,1,14,0,1,0,0,0
0207029520120830,157,295,1047385,1,5,0,0,0,0,0
0207029520120830,162,207,1050575,1,2,0,1,0,0,0
0207029520120830,174,295,1047350,1,3,0,0,0,0,0
0207029520120830,176,295,1047350,1,6,0,0,0,0,0
0207029520120830,181,295,1047350,1,8,0,0,0,0,0
0207029520120830,182,295,1039619,1,8,0,1,0,0,0
0207029520120830,183,295,1024138,1,9,0,0,0,0,0
0207029520120830,184,295,1047350,1,7,0,0,1,1,0
0711033120120830,3,331,1016747,1,5,0,0,0,0,0
0711033120120830,5,331,1039910,1,3,0,0,0,0,0
0711033120120830,6,331,1039896,1,9,0,1,0,0,0
0711033120120830,16,711,1036421,1,9,0,1,0,0,0
0711033120120830,18,711,1022138,1,1,0,0,1,1,0
0711033120120830,21,331,1039919,1,10,0,1,0,0,0
0711033120120830,26,331,1024397,1,8,0,0,0,0,0
0711033120120830,34,711,1028662,1,5,0,0,0,0,0
0711033120120830,35,711,1022138,1,7,0,1,0,0,0
0711033120120830,37,711,1045905,1,24,0,1,0,0,0
0711033120120830,38,711,1045905,1,5,0,0,0,0,0
0711033120120830,45,331,1039902,1,10,0,1,0,0,0
0711033120120830,47,331,1039902,1,22,0,1,0,0,0
0711033120120830,52,331,1032333,1,6,0,0,0,0,0
0711033120120830,55,711,1022138,1,13,0,1,0,0,0
0711033120120830,60,711,1045902,1,16,0,1,0,0,0
0711033120120830,66,711,1050798,1,5,0,1,0,0,0
0711033120120830,72,711,1045906,1,5,0,0,0,0,0
0711033120120830,88,711,1045905,1,24,0,1,0,0,0
0711033120120830,89,711,1028662,1,7,0,0,0,0,0
0711033120120830,99,711,1022138,1,10,0,0,0,0,0
0711033120120830,100,711,1045902,1,9,0,0,0,0,0
0711033120120830,111,711,1022138,1,9,0,0,0,0,0
0711033120120830,115,331,1032333,1,4,0,0,0,0,0
0711033120120830,116,331,1039896,1,5,0,1,0,0,0
0711033120120830,120,711,1045873,1,9,0,0,0,0,0
0711033120120830,125,331,1039902,1,63,1,1,0,0,0
0711033120120830,128,711,1045873,1,1,0,0,0,0,0
0711033120120830,129,711,1022138,1,16,0,1,0,0,0
0711033120120830,130,711,1045906,1,7,0,0,0,0,0
0711033120120830,132,711,1028662,1,10,0,1,0,0,0
0711033120120830,138,711,1045906,1,3,0,0,0,0,0
0711033120120830,140,711,1045905,1,23,0,1,0,0,0
0711033120120830,146,331,1032324,1,10,0,1,0,0,0
0711033120120830,147,331,1016749,1,11,0,1,0,0,0
0711033120120830,154,711,1045905,1,4,0,0,0,0,0
0711033120120830,157,711,1045877,1,8,0,0,0,0,0
0711033120120830,160,711,1045900,1,12,0,1,0,0,0
0711033120120830,165,711,1045902,1,4,1,0,0,0,0
0402041920120830,2,419,1023730,1,17,0,1,0,0,0
0402041920120830,3,419,1032762,1,10,0,1,0,0,0
0402041920120830,12,402,1037300,1,25,0,1,0,0,0
0402041920120830,20,419,1024833,1,5,0,1,0,0,0
0402041920120830,21,419,1032762,1,7,0,0,0,0,0
0402041920120830,33,402,1030007,1,9,0,0,0,0,0
0402041920120830,37,419,1048103,1,12,0,1,0,0,0
0402041920120830,41,419,1040330,1,6,0,0,0,0,0
0402041920120830,42,419,1023730,1,14,0,1,0,0,0
0402041920120830,51,402,1043343,1,24,0,1,0,0,0
0402041920120830,58,402,1043371,1,2,1,0,0,0,0
0402041920120830,61,419,1032740,1,4,0,0,0,0,0
0402041920120830,65,419,1032762,1,-1,0,0,0,0,0
0402041920120830,66,419,1024462,1,3,0,0,0,0,0
0402041920120830,70,402,1030006,1,11,0,1,0,0,0
0402041920120830,76,402,1037300,1,10,0,0,0,0,0
0402041920120830,79,402,1030006,1,20,0,1,0,0,0
0402041920120830,80,402,1030006,1,8,1,0,0,0,0
0402041920120830,89,402,1030005,1,4,0,0,0,0,0
0402041920120830,91,402,1030005,1,16,0,1,0,0,0
0402041920120830,100,419,1048103,1,12,0,1,0,0,0
0402041920120830,112,419,1024833,1,6,0,0,0,0,0
0402041920120830,115,419,1024833,1,9,0,0,0,0,0
0402041920120830,122,402,1030006,1,-7,0,0,0,0,0
0402041920120830,124,402,1043344,1,30,0,1,0,0,0
0402041920120830,133,419,1048105,1,-2,0,0,0,0,0
0402041920120830,146,419,1032762,1,8,0,1,0,0,0
0402041920120830,147,419,1024862,1,6,0,0,0,0,0
0402041920120830,149,419,1032762,1,12,0,0,0,0,0
0402041920120830,150,419,1032762,1,4,0,1,0,0,0
0402041920120830,153,419,1024862,1,16,0,1,0,0,0
0402041920120830,155,419,1024833,1,4,0,0,0,0,0
0402041920120830,156,419,1032762,1,10,0,1,0,0,0
0402041920120830,157,419,1040330,1,7,0,0,0,0,0
0402041920120830,158,419,1040330,1,17,0,1,0,0,0
0402041920120830,162,419,1023730,1,4,0,0,0,0,0
0402041920120830,164,419,1032762,1,6,1,0,0,0,0
0402041920120830,175,419,1023730,1,15,1,1,0,0,0
0402041920120830,188,419,1023730,1,13,0,0,0,0,0
0402041920120830,188,419,1032762,0,14,0,0,0,0,0
0402041920120830,188,419,1040330,0,11,0,0,0,0,0
0402041920120830,188,419,1032735,0,-9,0,0,1,1,0
0428046520120830,6,428,1048156,1,13,0,1,0,0,0
0428046520120830,12,465,1032999,1,3,0,0,0,0,0
0428046520120830,21,428,1032779,1,8,0,0,0,0,0
0428046520120830,25,465,1040582,1,10,0,1,0,0,0
0428046520120830,31,428,1048141,1,7,0,1,0,0,0
0428046520120830,37,465,1040582,1,4,0,0,0,0,0
0428046520120830,47,465,1033001,1,6,0,0,0,0,0
0428046520120830,53,428,1048156,1,8,0,1,0,0,0
0428046520120830,55,428,1024889,1,39,0,1,0,0,0
0428046520120830,60,465,1032999,1,6,0,0,0,0,0
0428046520120830,62,465,1033001,1,18,0,1,0,0,0
0428046520120830,66,465,1033002,1,5,0,1,0,0,0
0428046520120830,67,465,1033001,1,0,0,0,0,0,0
0428046520120830,71,428,1048144,1,33,0,1,0,0,0
0428046520120830,72,428,1048156,1,2,0,0,0,0,0
0428046520120830,75,428,1040354,1,6,0,0,0,0,0
0428046520120830,82,465,1033001,1,20,0,1,0,0,0
0428046520120830,84,465,1033002,1,5,0,0,0,0,0
0428046520120830,85,465,1033002,1,7,0,1,0,0,0
0428046520120830,87,465,1033001,1,9,0,0,0,0,0
0428046520120830,95,428,1040380,1,6,0,0,0,0,0
0428046520120830,102,428,1048140,1,7,0,0,0,0,0
0428046520120830,118,465,1040582,1,9,0,1,0,0,0
0428046520120830,125,465,1048376,1,10,0,1,0,0,0
0428046520120830,133,428,1024889,1,22,0,1,0,0,0
0428046520120830,136,428,1040380,1,17,0,0,0,0,0
0428046520120830,137,428,1040380,1,4,0,0,0,0,0
0428046520120830,145,428,1024889,1,40,0,1,0,0,0
0428046520120830,166,465,1040582,1,-2,0,0,0,0,0
0428046520120830,171,428,1040380,1,22,0,1,0,0,0
0428046520120830,184,428,1040381,1,10,1,0,0,0,0
0428046520120830,186,428,1040381,1,25,1,1,0,0,0
0428046520120830,195,465,1040582,1,6,1,0,0,0,0
0102047220120830,6,102,1027368,1,11,0,1,0,0,0
0102047220120830,7,102,1042781,1,10,0,1,0,0,0
0102047220120830,20,472,1033117,1,9,0,0,0,0,0
0102047220120830,23,472,1040635,1,10,0,0,1,0,0
0102047220120830,23,472,67044,0,0,0,1,0,0,0
0102047220120830,24,472,1040646,1,53,1,1,0,0,0
0102047220120830,30,102,1027376,1,3,0,0,0,0,0
0102047220120830,34,472,1040646,1,-2,0,0,0,0,0
0102047220120830,35,472,1040635,1,21,0,1,0,0,0
0102047220120830,36,472,1040646,1,7,0,0,0,0,0
0102047220120830,50,102,1042809,1,8,0,0,0,0,0
0102047220120830,58,472,1040646,1,50,0,1,0,0,0
0102047220120830,66,102,1042781,1,4,0,0,0,0,0
0102047220120830,67,102,1050560,1,-1,0,0,0,0,0
0102047220120830,68,102,1027376,1,4,0,0,0,0,0
0102047220120830,74,472,1040646,1,2,0,0,0,0,0
0102047220120830,75,472,1033117,1,50,1,1,0,0,0
0102047220120830,86,102,1042786,1,12,0,1,0,0,0
0102047220120830,88,102,1042778,1,8,0,0,0,0,0
0102047220120830,94,472,1040646,1,84,1,1,0,0,0
0102047220120830,97,102,1027368,1,5,0,0,0,0,0
0102047220120830,98,102,1042781,1,59,0,1,0,0,0
0102047220120830,105,102,1042781,1,8,1,1,0,0,0
0102047220120830,111,102,1042809,1,26,0,1,0,0,0
0102047220120830,113,102,1042809,1,11,0,0,0,0,0
0102047220120830,114,102,1027368,1,12,0,1,0,0,0
0102047220120830,124,102,1027368,1,5,0,0,0,0,0
0102047220120830,125,102,1050560,1,21,0,1,0,0,0
0102047220120830,126,102,1027368,1,42,0,1,0,0,0
0102047220120830,129,102,1042809,1,25,1,1,0,0,0
0102047220120830,134,472,1040646,1,35,0,1,0,0,0
0102047220120830,140,102,1027368,1,6,0,0,0,0,0
0102047220120830,144,472,1040635,1,13,0,1,0,0,0
0102047220120830,152,102,1050560,1,21,0,1,0,0,0
0102047220120830,153,102,1042809,1,5,0,0,0,0,0
0102047220120830,156,102,1027368,1,3,0,0,0,0,0
0102047220120830,161,472,1040646,1,7,0,0,0,0,0
0102047220120830,167,472,1040661,1,28,0,1,0,0,0
0110057420120830,3,574,1017081,1,11,0,0,0,0,0
0110057420120830,15,110,1017732,1,36,0,1,0,0,0
0110057420120830,17,110,1015831,1,11,1,1,0,0,0
0110057420120830,21,574,1025814,1,2,0,0,0,0,0
0110057420120830,33,574,1018067,1,8,1,0,0,0,0
0110057420120830,40,574,1033651,1,28,0,1,0,0,0
0110057420120830,49,110,1031430,1,4,0,0,0,0,0
0110057420120830,50,110,1023477,1,2,0,0,0,0,0
0110057420120830,57,574,1025813,1,18,0,1,0,0,0
0110057420120830,58,574,1017081,1,7,0,0,0,0,0
0110057420120830,70,110,1031430,1,12,0,1,0,0,0
0110057420120830,81,574,1033651,1,19,0,1,0,0,0
0110057420120830,83,574,1017081,1,7,0,0,0,0,0
0110057420120830,84,574,1017018,1,10,0,1,0,0,0
0110057420120830,85,574,1017081,1,13,0,1,0,0,0
0110057420120830,94,574,1033656,1,0,0,0,0,0,0
0110057420120830,97,574,1025816,1,14,0,1,0,0,0
0110057420120830,99,574,1017081,1,7,0,0,0,0,0
0110057420120830,100,574,1017081,1,2,1,0,0,0,0
0110057420120830,103,110,1017732,1,13,0,1,0,0,0
0110057420120830,104,110,1038972,1,6,0,0,0,0,0
0110057420120830,106,110,1025426,1,9,0,1,0,0,0
0110057420120830,109,574,1025816,1,12,0,1,0,0,0
0110057420120830,117,110,1038972,1,8,0,0,0,0,0
0110057420120830,122,110,1023477,1,4,0,0,0,0,0
0110057420120830,140,574,1017081,1,14,0,1,0,0,0
0110057420120830,146,110,1015828,1,4,0,0,0,0,0
0110057420120830,149,110,1038963,1,7,0,0,0,0,0
0110057420120830,157,110,1025426,1,11,0,1,0,0,0
0110057420120830,159,110,1015834,1,6,0,0,0,0,0
0110057420120830,161,110,1025426,1,17,0,1,0,0,0
0110057420120830,166,110,1023477,1,6,0,0,0,0,0
0110057420120830,168,110,1017732,1,4,1,0,0,0,0
0110057420120830,171,574,1017081,1,2,0,0,0,0,0
0110057420120830,173,574,1018067,1,10,0,0,0,0,0
0110057420120830,176,110,1038972,1,8,0,0,0,0,0
0110057420120830,178,110,1031430,1,18,0,1,0,0,0
0110057420120830,179,110,1031430,1,11,0,1,0,0,0
0110057420120830,181,110,1025426,1,5,0,0,0,0,0
0110057420120830,189,110,1038963,1,38,0,1,0,0,0
0110057420120830,193,110,1023477,1,30,0,0,0,0,0
0110057420120830,194,110,1015834,1,33,0,1,0,0,0
0667073120120830,8,731,1019089,1,8,0,1,0,0,0
0667073120120830,11,731,1042188,1,9,0,0,0,0,0
0667073120120830,14,731,1042189,1,0,0,0,0,0,0
0667073120120830,15,731,1034666,1,7,0,1,0,0,0
0667073120120830,16,731,1042188,1,48,1,1,0,0,0
0667073120120830,25,731,1050073,1,10,0,1,0,0,0
0667073120120830,26,731,1026778,1,35,1,1,0,0,0
0667073120120830,39,731,1026778,1,21,0,1,0,0,0
0667073120120830,49,667,1050748,1,18,0,1,0,0,0
0667073120120830,52,667,1045621,1,5,0,0,0,0,0
0667073120120830,55,667,1050740,1,2,0,0,0,0,0
0667073120120830,56,667,1029378,1,14,0,1,0,0,0
0667073120120830,65,731,1042189,1,7,0,0,0,0,0
0667073120120830,70,667,1045621,1,7,0,1,0,0,0
0667073120120830,76,731,1034666,1,11,0,0,0,0,0
0667073120120830,78,731,1026750,1,9,0,0,0,0,0
0667073120120830,80,731,1042188,1,0,0,0,0,0,0
0667073120120830,86,667,1029378,1,7,0,0,0,0,0
0667073120120830,93,731,1034666,1,0,0,0,0,0,0
0667073120120830,94,731,1026778,1,14,0,1,0,0,0
0667073120120830,95,731,1026778,1,10,0,1,0,0,0
0667073120120830,97,731,1042188,1,7,0,0,0,0,0
0667073120120830,98,731,1026778,1,39,0,1,0,0,0
0667073120120830,107,667,1029367,1,29,0,1,0,0,0
0667073120120830,110,667,1045621,1,20,0,0,0,0,0
0667073120120830,112,667,1045621,1,7,0,0,0,0,0
0667073120120830,115,731,1019089,1,13,0,1,0,0,0
0667073120120830,117,731,1034650,1,17,0,1,0,0,0
0667073120120830,122,731,1034645,1,16,0,0,0,0,0
0667073120120830,129,731,1050073,1,9,0,0,0,0,0
0667073120120830,131,731,1026777,1,8,0,0,0,0,0
0667073120120830,138,731,1026750,1,6,0,0,0,0,0
0667073120120830,145,667,1029378,1,3,0,0,0,0,0
0667073120120830,173,667,1045621,1,29,0,1,0,0,0
0667073120120830,175,667,1050746,1,12,0,1,0,0,0
