"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Fair Catch","Touchback","Downed","Out Of Bounds","Onside","Onside Success"
0654012920120830,39,654,1029340,1,65,0,0,0,0,0,0
0654012920120830,46,129,1023552,1,60,0,0,0,0,0,0
0654012920120830,61,654,1029340,1,59,0,0,0,0,0,0
0654012920120830,75,654,1029340,1,56,0,0,0,0,0,0
0654012920120830,81,129,1023552,1,65,0,1,0,0,0,0
0654012920120830,96,129,1023552,1,65,0,0,0,0,0,0
0654012920120830,100,129,1023552,1,65,0,1,0,0,0,0
0654012920120830,119,654,1029340,1,58,0,0,0,0,0,0
0654012920120830,130,129,1023552,1,65,0,1,0,0,0,0
0654012920120830,157,129,1023552,1,46,0,0,0,0,0,0
0400016420120830,1,164,1023687,1,62,0,0,0,0,0,0
0400016420120830,21,164,1023687,1,64,0,0,0,0,0,0
0400016420120830,50,164,1023687,1,65,0,1,0,0,0,0
0400016420120830,72,164,1023687,1,65,0,1,0,0,0,0
0400016420120830,77,164,1023687,1,65,0,0,0,0,0,0
0400016420120830,83,400,1027912,1,60,0,0,0,0,0,0
0400016420120830,109,164,1023687,1,65,0,0,0,0,0,0
0400016420120830,136,164,1023687,1,65,0,0,0,0,0,0
0400016420120830,150,164,1023687,1,65,0,1,0,0,0,0
0207029520120830,1,295,1024136,1,70,0,1,0,0,0,0
0207029520120830,37,295,1024136,1,65,0,1,0,0,0,0
0207029520120830,46,207,1028973,1,65,0,1,0,0,0,0
0207029520120830,59,207,1028973,1,65,0,1,0,0,0,0
0207029520120830,99,207,1028973,1,65,0,1,0,0,0,0
0207029520120830,123,207,1028973,1,65,0,1,0,0,0,0
0207029520120830,153,207,1028973,1,65,0,1,0,0,0,0
0711033120120830,1,711,1036427,1,65,0,0,0,0,0,0
0711033120120830,14,331,1024402,1,65,0,1,0,0,0,0
0711033120120830,24,331,1024402,1,65,0,0,0,0,0,0
0711033120120830,32,331,1024402,1,58,0,0,0,0,0,0
0711033120120830,69,711,1036427,1,63,0,0,0,0,0,0
0711033120120830,71,331,1024402,1,65,0,1,0,0,0,0
0711033120120830,85,331,1024402,1,65,0,1,0,0,0,0
0711033120120830,119,331,1047620,1,65,0,0,0,0,0,0
0711033120120830,127,331,1047620,1,65,0,0,0,0,0,0
0711033120120830,143,711,1036427,0,11,0,0,0,0,1,0
0711033120120830,167,711,1036427,1,37,0,0,0,0,0,0
0402041920120830,1,402,1050604,1,59,0,0,0,0,0,0
0402041920120830,8,419,1048110,1,58,0,0,0,0,0,0
0402041920120830,47,419,1048110,1,65,0,0,0,0,0,0
0402041920120830,60,402,1050604,1,63,0,0,0,0,0,0
0402041920120830,82,402,1050604,1,59,0,0,0,0,0,0
0402041920120830,87,419,1048110,1,54,0,0,0,0,0,0
0402041920120830,96,402,1050604,1,59,0,0,0,0,0,0
0402041920120830,131,402,1050604,1,65,0,0,0,0,0,0
0402041920120830,166,419,1048110,0,11,0,0,0,0,1,0
0402041920120830,174,402,1050604,1,65,0,0,0,0,0,0
0402041920120830,177,419,1048110,1,59,0,0,0,0,0,0
0428046520120830,1,465,1040571,1,49,0,0,0,0,0,0
0428046520120830,19,465,1040571,1,45,0,0,0,0,0,0
0428046520120830,58,428,1032786,1,63,0,0,0,0,0,0
0428046520120830,88,428,1032786,1,51,0,0,0,0,0,0
0428046520120830,131,465,1040571,1,65,0,0,0,0,0,0
0428046520120830,151,428,1032786,1,65,0,1,0,0,0,0
0428046520120830,160,428,1032786,1,65,0,1,0,0,0,0
0428046520120830,168,465,1040571,1,64,0,0,0,0,0,0
0102047220120830,1,102,1050546,1,65,0,0,0,0,0,0
0102047220120830,27,472,1040647,1,63,0,0,0,0,0,0
0102047220120830,65,472,1040647,1,65,0,1,0,0,0,0
0102047220120830,77,472,1040647,1,65,0,1,0,0,0,0
0102047220120830,92,102,1050546,1,70,0,0,0,0,0,0
0102047220120830,96,472,1040647,1,65,0,1,0,0,0,0
0102047220120830,107,102,1050546,1,41,0,0,0,0,0,0
0102047220120830,108,472,1040647,1,65,0,1,0,0,0,0
0102047220120830,119,102,1050546,1,64,0,0,0,0,0,0
0102047220120830,131,102,1050546,1,64,0,0,0,0,0,0
0102047220120830,151,472,1040647,1,65,0,1,0,0,0,0
0102047220120830,171,472,1040647,1,65,0,1,0,0,0,0
0102047220120830,186,472,1040647,1,65,0,1,0,0,0,0
0110057420120830,1,110,1015819,1,65,0,1,0,0,0,0
0110057420120830,11,110,1015819,1,65,0,1,0,0,0,0
0110057420120830,19,110,1015819,1,65,0,1,0,0,0,0
0110057420120830,26,110,1015819,1,65,0,1,0,0,0,0
0110057420120830,35,574,1025817,1,65,0,0,0,0,0,0
0110057420120830,48,574,1025817,1,57,0,0,0,0,0,0
0110057420120830,65,574,1025817,1,65,0,1,0,0,0,0
0110057420120830,77,110,1015819,1,65,0,1,0,0,0,0
0110057420120830,93,110,1015819,1,65,0,1,0,0,0,0
0110057420120830,102,574,1025817,1,65,0,1,0,0,0,0
0110057420120830,112,110,1015819,1,65,0,1,0,0,0,0
0110057420120830,114,574,1025817,1,65,0,1,0,0,0,0
0110057420120830,170,110,1015819,1,65,0,1,0,0,0,0
0110057420120830,184,110,1015819,1,65,0,1,0,0,0,0
0667073120120830,1,731,1042175,1,65,0,0,0,0,0,0
0667073120120830,18,731,1042175,1,65,0,1,0,0,0,0
0667073120120830,28,731,1042175,1,60,0,0,0,1,0,0
0667073120120830,43,731,1050095,1,65,0,0,0,0,0,0
0667073120120830,61,667,1045631,1,65,0,0,0,0,0,0
0667073120120830,92,667,1045631,1,65,0,0,0,0,0,0
0667073120120830,102,731,1050095,1,65,0,0,0,0,0,0
0667073120120830,141,731,1050095,1,65,0,0,0,0,0,0
0502073220120830,1,502,1028259,1,65,0,1,0,0,0,0
0502073220120830,40,732,1026796,1,63,0,0,0,0,0,0
0502073220120830,65,732,1026796,1,65,0,0,0,0,0,0
0502073220120830,79,732,1026796,1,65,0,1,0,0,0,0
0502073220120830,90,732,1026796,1,65,0,0,0,0,0,0
0502073220120830,102,732,1026796,1,63,0,0,0,0,0,0
0502073220120830,137,732,1026796,1,54,0,0,0,0,0,0
0502073220120830,142,732,1026796,1,65,0,1,0,0,0,0
0648073620120830,1,648,1041345,1,65,0,1,0,0,0,0
0648073620120830,29,648,1041345,1,63,0,0,0,0,0,0
0648073620120830,50,648,1041345,1,50,0,0,0,0,0,0
0648073620120830,54,736,1034736,1,65,0,1,0,0,0,0
0648073620120830,65,736,1034736,1,65,0,1,0,0,0,0
0648073620120830,88,736,1034736,1,65,0,1,0,0,0,0
0648073620120830,113,736,1034736,1,65,0,1,0,0,0,0
0648073620120830,135,648,1041345,1,65,0,0,0,0,0,0
0748022920120831,1,748,1050899,1,65,0,0,0,0,0,0
0748022920120831,43,748,1050899,1,65,0,0,0,0,0,0
0748022920120831,74,229,1047062,1,65,0,1,0,0,0,0
0748022920120831,116,229,1047062,1,51,0,0,0,0,0,0
0066041620120831,1,416,1024755,1,65,0,1,0,0,0,0
0066041620120831,19,416,1024755,1,63,0,0,0,0,0,0
0066041620120831,33,66,1023255,1,58,0,0,0,0,0,0
0066041620120831,45,416,1024755,1,64,0,0,0,0,0,0
0066041620120831,67,66,1023255,1,53,0,0,0,0,0,0
0066041620120831,82,66,1023255,1,61,0,0,0,0,0,0
0066041620120831,102,66,1023255,1,61,0,0,0,0,0,0
0066041620120831,160,416,1024755,1,61,0,0,0,0,0,0
0694049020120831,1,490,1040714,1,60,0,0,0,0,0,0
0694049020120831,16,694,1034090,1,65,0,1,0,0,0,0
0694049020120831,40,490,1040714,1,65,0,1,0,0,0,0
0694049020120831,57,694,1034090,1,64,0,0,0,0,0,0
0694049020120831,59,490,1040717,1,57,0,0,0,0,0,0
0694049020120831,62,694,1034090,1,65,0,1,0,0,0,0
0694049020120831,99,490,1040714,1,65,0,1,0,0,0,0
0694049020120831,114,694,1034090,1,64,0,0,0,0,0,0
0694049020120831,142,694,1034090,1,65,0,1,0,0,0,0
0694049020120831,152,694,1034090,1,63,0,0,0,0,0,0
0694049020120831,162,490,1040714,1,65,0,1,0,0,0,0
0694049020120831,193,694,1034090,1,46,0,0,0,0,0,0
0630067420120831,1,630,1025894,1,64,0,0,0,0,0,0
0630067420120831,17,674,1033988,1,65,0,0,0,0,0,0
0630067420120831,29,674,1033988,1,65,0,1,0,0,0,0
0630067420120831,53,630,1025894,1,58,0,0,0,0,0,0
0630067420120831,84,674,1033988,1,65,0,0,0,0,0,0
0630067420120831,95,630,1025894,1,58,0,0,0,0,0,0
0630067420120831,115,630,1025894,1,65,0,1,0,0,0,0
0630067420120831,131,674,1033988,1,61,0,0,0,1,0,0
0739069020120831,1,690,1026199,1,65,0,1,0,0,0,0
0739069020120831,21,690,1026199,1,60,0,0,0,0,0,0
0739069020120831,36,739,1044053,1,65,0,0,0,0,0,0
0739069020120831,55,690,1026199,1,65,0,0,0,0,0,0
0739069020120831,62,690,1026199,1,65,0,1,0,0,0,0
0739069020120831,87,739,1044053,1,39,0,0,0,0,0,0
0739069020120831,94,690,1026199,1,65,0,1,0,0,0,0
0739069020120831,97,739,1044053,1,53,0,0,0,0,0,0
0739069020120831,104,690,1026199,1,65,0,1,0,0,0,0
0739069020120831,145,690,1026199,1,65,0,1,0,0,0,0
0739069020120831,157,690,1026199,1,65,0,1,0,0,0,0
0418000820120901,1,418,1040301,1,65,0,1,0,0,0,0
0418000820120901,25,8,1030863,1,60,0,0,0,0,0,0
0418000820120901,35,8,1030863,1,65,0,0,0,0,0,0
0418000820120901,46,8,1030863,1,60,0,0,0,0,0,0
0418000820120901,64,8,1030863,1,65,0,0,0,0,0,0
0418000820120901,79,8,1030863,1,65,0,0,0,0,0,0
0418000820120901,85,418,1040301,1,65,0,1,0,0,0,0
0418000820120901,92,8,1030863,1,65,0,0,0,0,0,0
0418000820120901,118,8,1030863,1,63,0,0,0,0,0,0
0418000820120901,126,418,1040301,1,65,0,1,0,0,0,0
0418000820120901,151,8,1030863,1,63,0,0,0,0,0,0
0716000920120901,1,716,1049838,1,65,0,1,0,0,0,0
0716000920120901,15,716,1049838,1,65,0,1,0,0,0,0
0716000920120901,49,716,1049838,1,64,0,0,0,0,0,0
0716000920120901,62,716,1049838,1,51,0,0,0,0,0,0
0716000920120901,95,9,1038477,1,65,0,1,0,0,0,0
0716000920120901,99,9,1038477,0,21,0,0,0,0,1,1
0716000920120901,106,9,1038477,1,65,0,0,0,0,0,0
0716000920120901,128,9,1038477,1,70,0,0,0,0,0,0
0716000920120901,140,9,1038477,1,65,0,1,0,0,0,0
0716000920120901,146,716,1049838,1,59,0,0,0,0,0,0
0716000920120901,159,9,1038477,1,65,0,1,0,0,0,0
0716000920120901,175,716,1049838,1,65,0,0,0,0,0,0
0716000920120901,180,716,1049838,1,63,0,0,0,0,0,0
0716000920120901,190,9,1038477,0,12,0,0,0,0,1,0
0709002920120901,1,29,1030542,1,65,0,1,0,0,0,0
0709002920120901,23,29,1030542,1,65,0,1,0,0,0,0
0709002920120901,57,709,1041908,1,65,0,1,0,0,0,0
0709002920120901,65,29,1030542,1,65,0,0,0,0,0,0
0709002920120901,91,709,1041908,1,65,0,0,0,0,0,0
0709002920120901,122,709,1041908,1,65,0,1,0,0,0,0
0709002920120901,140,29,1030542,0,13,0,0,0,0,1,1
0709002920120901,178,709,1041908,1,65,0,1,0,0,0,0
0315003120120901,1,315,1035526,1,62,0,0,0,0,0,0
0315003120120901,27,31,1031019,1,64,0,0,0,0,0,0
0315003120120901,42,315,1035526,1,65,0,0,0,0,0,0
0315003120120901,50,315,1035526,1,65,0,0,0,0,0,0
0315003120120901,58,31,1031019,1,65,0,1,0,0,0,0
0315003120120901,70,31,1031019,1,65,0,1,0,0,0,0
0315003120120901,83,31,1031019,1,65,0,1,0,0,0,0
0315003120120901,93,31,1031019,1,65,0,1,0,0,0,0
0315003120120901,108,315,1035526,1,54,0,0,0,0,0,0
0315003120120901,109,31,1031019,1,65,0,1,0,0,0,0
0315003120120901,126,315,1035526,1,65,0,1,0,0,0,0
0315003120120901,133,31,1031019,1,65,0,0,0,0,0,0
0315003120120901,148,31,1031019,1,65,0,1,0,0,0,0
0147003720120901,1,37,1031074,1,65,0,1,0,0,0,0
0147003720120901,29,147,1015951,1,65,0,1,0,0,0,0
0147003720120901,35,37,1031074,1,65,0,1,0,0,0,0
0147003720120901,63,147,1015951,1,65,0,1,0,0,0,0
0147003720120901,73,147,1015951,1,65,0,1,0,0,0,0
0147003720120901,89,37,1031074,1,65,0,1,0,0,0,0
0147003720120901,105,147,1015951,1,65,0,1,0,0,0,0
0147003720120901,125,37,1031074,1,65,0,0,0,0,0,0
0147003720120901,140,147,1015951,1,65,0,1,0,0,0,0
0147003720120901,151,37,1031074,1,65,0,0,0,0,0,0
0147003720120901,164,37,1031074,1,65,0,1,0,0,0,0
0147003720120901,177,147,1015951,1,65,0,0,0,0,0,0
0147003720120901,198,147,1015951,1,65,0,1,0,0,0,0
0415006720120901,1,415,1017025,1,65,0,1,0,0,0,0
0415006720120901,11,67,1038780,1,63,0,0,0,0,0,0
0415006720120901,27,67,1038780,1,56,0,0,0,0,0,0
0415006720120901,52,415,1017025,1,57,0,0,0,0,0,0
0415006720120901,56,415,1017025,1,65,0,1,0,0,0,0
0415006720120901,66,67,1038780,1,65,0,0,0,0,0,0
0415006720120901,74,415,1017025,1,63,0,0,0,0,0,0
0415006720120901,88,67,1038780,1,56,0,0,0,0,0,0
0415006720120901,103,67,1023275,1,40,0,0,0,0,0,0
0415006720120901,118,67,1023275,1,43,0,0,0,0,0,0
0415006720120901,135,415,1017025,1,55,0,0,0,0,0,0
0415006720120901,147,415,1017025,1,61,0,0,0,0,0,0
0415006720120901,161,415,1017025,1,47,0,0,0,0,0,0
0415006720120901,175,415,1017025,1,61,0,0,0,0,0,0
0415006720120901,188,67,1023275,1,65,0,1,0,0,0,0
0415006720120901,218,415,1017025,1,45,0,0,0,0,0,0
0758009620120901,1,96,1046656,1,65,0,0,0,0,0,0
0758009620120901,18,96,1046656,1,74,0,1,0,0,0,0
0758009620120901,35,96,1046656,1,72,0,1,0,0,0,0
0758009620120901,49,96,1046656,1,64,0,0,0,0,0,0
0758009620120901,66,758,1051966,1,60,0,0,0,0,0,0
0758009620120901,88,96,1046656,1,68,0,0,0,0,0,0
0758009620120901,91,758,1051966,1,64,0,0,0,0,0,0
0758009620120901,106,758,1051966,1,58,0,0,0,0,0,0
0758009620120901,152,96,1046656,1,68,0,0,0,0,0,0
0758009620120901,169,96,1046656,1,65,0,0,0,0,0,0
0466010720120901,1,466,1025136,1,62,0,0,0,0,0,0
0466010720120901,35,466,1025136,1,42,0,0,0,0,0,0
0466010720120901,56,466,1025136,1,59,0,0,0,0,0,0
0466010720120901,86,107,1023439,1,65,0,1,0,0,0,0
0466010720120901,101,107,1023439,1,64,0,0,0,0,0,0
0466010720120901,125,466,1025136,1,52,0,0,0,0,0,0
0466010720120901,129,107,1023439,1,60,0,0,0,0,0,0
0466010720120901,134,107,1023439,1,65,0,0,0,0,0,0
0466010720120901,167,466,1025136,1,40,0,0,0,0,0,0
0466010720120901,175,107,1023439,1,56,0,0,0,0,0,0
0466010720120901,201,466,1025136,1,63,0,0,0,0,0,0
0156015720120901,1,157,1031627,1,65,0,0,0,0,0,0
0156015720120901,20,156,1045394,1,65,0,0,0,0,0,0
0156015720120901,53,157,1031627,1,65,0,0,0,0,0,0
0156015720120901,72,157,1031627,1,64,0,0,0,0,0,0
0156015720120901,97,156,1045394,1,65,0,1,0,0,0,0
0156015720120901,99,156,1045394,1,65,0,1,0,0,0,0
0156015720120901,118,156,1045394,1,69,0,0,0,0,0,0
0156015720120901,143,157,1031627,1,65,0,0,0,0,0,0
0156015720120901,158,156,1045394,1,65,0,1,0,0,0,0
0156015720120901,168,156,1045394,1,65,0,1,0,0,0,0
0231019320120901,1,193,1046970,1,53,0,0,0,0,0,0
0231019320120901,5,231,1023857,1,61,0,0,0,0,0,0
0231019320120901,25,193,1046970,1,65,0,0,0,0,0,0
0231019320120901,56,193,1046970,1,73,0,0,0,0,0,0
0231019320120901,65,193,1046970,1,65,0,1,0,0,0,0
0231019320120901,89,231,1023857,1,65,0,1,0,0,0,0
0231019320120901,95,193,1046970,1,65,0,1,0,0,0,0
0231019320120901,102,193,1046970,1,65,0,0,0,0,0,0
0231019320120901,112,231,1023857,1,64,0,0,0,0,0,0
0231019320120901,123,193,1046970,1,65,0,1,0,0,0,0
0231019320120901,198,231,1023857,0,15,0,0,0,0,1,1
0231019320120901,206,231,1023857,0,11,0,0,0,0,1,0
0027019620120901,1,27,1019752,1,65,0,1,0,0,0,0
0027019620120901,20,27,1019752,1,65,0,1,0,0,0,0
0027019620120901,51,196,1039256,1,65,0,0,0,0,0,0
0027019620120901,69,196,1039256,1,65,0,0,0,0,0,0
0027019620120901,104,196,1039256,1,65,0,1,0,0,0,0
0027019620120901,144,27,1019752,1,55,0,0,0,0,0,0
0027019620120901,146,196,1039256,1,65,0,1,0,0,0,0
0027019620120901,160,196,1039256,1,65,0,0,0,0,0,0
0027019620120901,176,196,1039256,1,63,0,0,0,0,0,0
0454023420120901,1,234,1023887,1,65,0,0,0,0,0,0
0454023420120901,7,234,1023887,1,64,0,0,0,0,0,0
0454023420120901,34,234,1023887,1,59,0,0,0,0,0,0
0454023420120901,70,234,1023887,1,59,0,0,0,0,0,0
0454023420120901,79,454,1051475,1,60,0,0,0,0,0,0
0454023420120901,98,234,1023887,1,61,0,0,0,0,0,0
0454023420120901,100,454,1051475,1,59,0,0,0,0,0,0
0454023420120901,107,234,1023887,1,65,0,1,0,0,0,0
0454023420120901,120,234,1023887,1,64,0,0,0,0,0,0
0454023420120901,127,234,1023887,1,65,0,1,0,0,0,0
0454023420120901,150,234,1023887,1,65,0,0,0,0,0,0
0454023420120901,168,234,1023887,1,65,0,1,0,0,0,0
0454023420120901,181,234,1023887,1,65,0,1,0,0,0,0
0454023420120901,192,234,1023887,1,65,0,1,0,0,0,0
0071023520120901,1,235,1016285,1,61,0,0,0,0,0,0
0071023520120901,34,71,1046562,1,50,0,0,0,0,0,0
0071023520120901,50,235,1016285,1,58,0,0,0,0,0,0
0071023520120901,67,235,1016285,1,65,0,1,0,0,0,0
0071023520120901,93,71,1046562,1,42,0,0,0,0,0,0
0071023520120901,110,71,1046562,1,65,0,0,0,0,0,0
0071023520120901,124,235,1016285,1,65,0,0,0,0,0,0
0071023520120901,146,235,1016285,1,65,0,1,0,0,0,0
0071023520120901,159,235,1016285,1,65,0,1,0,0,0,0
0086025720120901,1,257,1047245,1,65,0,0,0,0,0,0
0086025720120901,16,257,1047245,1,65,0,1,0,0,0,0
0086025720120901,30,86,1038877,1,65,0,0,0,0,0,0
0086025720120901,32,257,1047245,1,65,0,1,0,0,0,0
0086025720120901,58,257,1047245,1,65,0,0,0,0,0,0
0086025720120901,68,257,1047245,1,65,0,1,0,0,0,0
0086025720120901,88,86,1038877,1,65,0,0,0,0,0,0
0086025720120901,103,86,1038877,1,45,0,0,0,0,0,0
0086025720120901,104,86,1038877,1,47,1,0,0,0,0,0
0086025720120901,112,257,1047245,1,65,0,1,0,0,0,0
0086025720120901,153,257,1047245,1,65,0,1,0,0,0,0
0086025720120901,169,257,1016391,1,65,0,1,0,0,0,0
0086025720120901,181,86,1038877,1,47,0,0,0,0,0,0
0670028820120901,1,670,1043910,1,65,0,1,0,0,0,0
0670028820120901,18,670,1043910,1,65,0,0,0,0,0,0
0670028820120901,27,288,1032038,1,64,0,0,0,0,0,0
0670028820120901,30,670,1043910,1,65,0,1,0,0,0,0
0670028820120901,44,288,1032038,1,62,0,0,0,0,0,0
0670028820120901,57,670,1043910,1,65,0,1,0,0,0,0
0670028820120901,81,670,1043910,1,61,0,0,0,0,0,0
0670028820120901,99,288,1032038,1,65,0,0,0,0,0,0
0670028820120901,123,288,1032038,1,70,0,0,0,0,0,0
0670028820120901,162,670,1043910,1,65,0,0,0,0,0,0
0774030120120901,1,774,1042552,1,65,0,1,0,0,0,0
0774030120120901,7,301,1039662,1,65,0,0,0,0,0,0
0774030120120901,28,301,1039662,1,65,0,1,0,0,0,0
0774030120120901,63,301,1039662,1,65,0,1,0,0,0,0
0774030120120901,90,301,1039662,1,57,0,0,0,0,0,0
0774030120120901,133,774,1042552,1,65,0,1,0,0,0,0
0774030120120901,150,301,1039662,1,65,0,1,0,0,0,0
0305030620120901,1,306,1024214,1,65,0,1,0,0,0,0
0305030620120901,27,305,1043266,1,59,0,0,0,0,0,0
0305030620120901,32,306,1024214,1,65,0,1,0,0,0,0
0305030620120901,56,306,1024214,1,65,0,0,0,0,0,0
0305030620120901,83,306,1024214,1,59,0,0,0,0,0,0
0305030620120901,107,305,1043266,1,65,0,1,0,0,0,0
0305030620120901,120,306,1024214,1,65,0,0,0,0,0,0
0305030620120901,132,305,1043266,1,65,0,1,0,0,0,0
0719031120120901,1,719,1042002,1,65,0,1,0,0,0,0
0719031120120901,26,311,1039750,1,61,0,0,0,0,0,0
0719031120120901,33,311,1032177,1,46,0,0,0,0,0,0
0719031120120901,46,719,1042002,1,65,0,1,0,0,0,0
0719031120120901,55,719,1042002,1,65,0,1,0,0,0,0
0719031120120901,71,311,1039750,1,65,0,1,0,0,0,0
0719031120120901,83,311,1039750,1,65,0,0,0,0,0,0
0719031120120901,121,311,1039750,1,65,0,0,0,0,0,0
0719031120120901,155,311,1039750,1,65,0,0,0,0,0,0
0719031120120901,186,719,1042002,1,57,0,0,0,0,0,0
0719031120120901,217,311,1039750,1,65,0,1,0,0,0,0
0669032720120901,1,669,1037566,1,65,0,1,0,0,0,0
0669032720120901,13,327,1024311,1,62,0,0,0,0,0,0
0669032720120901,47,669,1037566,1,65,0,1,0,0,0,0
0669032720120901,71,327,1024311,1,65,0,1,0,0,0,0
0669032720120901,79,669,1037566,1,34,0,0,0,0,0,0
0669032720120901,93,327,1024311,1,65,0,1,0,0,0,0
0669032720120901,95,327,1024311,1,65,0,1,0,0,0,0
0669032720120901,107,669,1037566,1,29,0,0,0,0,0,0
0669032720120901,116,327,1024311,1,65,0,1,0,0,0,0
0669032720120901,145,327,1024311,1,63,0,0,0,0,0,0
0669032720120901,158,327,1024311,1,65,0,0,0,0,0,0
0669032720120901,165,327,1024311,1,65,0,1,0,0,0,0
0669032720120901,182,327,1024311,1,60,0,0,0,0,0,0
0669032720120901,190,327,1024311,1,65,0,1,0,0,0,0
0649032820120901,1,649,1037970,1,65,0,1,0,0,0,0
0649032820120901,21,649,1037970,1,65,0,1,0,0,0,0
0649032820120901,46,328,1032294,1,60,0,0,0,0,0,0
0649032820120901,75,328,1032294,1,64,0,0,0,0,0,0
0649032820120901,94,328,1032294,1,64,0,0,0,0,0,0
0649032820120901,111,328,1032294,1,64,0,0,0,0,0,0
0649032820120901,122,328,1032294,1,65,0,0,0,0,0,0
0649032820120901,150,649,1037970,1,65,0,1,0,0,0,0
0649032820120901,167,649,1037970,1,65,0,1,0,0,0,0
0649032820120901,177,328,1032294,1,56,0,0,0,0,0,0
0497036520120901,1,365,1039975,1,65,0,1,0,0,0,0
0497036520120901,12,365,1039975,1,65,0,1,0,0,0,0
0497036520120901,28,365,1039975,1,65,0,1,0,0,0,0
0497036520120901,49,365,1039975,1,60,0,0,0,0,0,0
0497036520120901,77,365,1039975,1,65,0,0,0,0,0,0
0497036520120901,94,497,1033185,1,65,0,0,0,0,0,0
0497036520120901,104,497,1033185,1,65,0,1,0,0,0,0
0497036520120901,135,365,1039975,1,58,0,0,0,0,0,0
0497036520120901,147,365,1039975,1,57,0,0,0,0,0,0
0497036520120901,163,497,1033185,1,65,0,1,0,0,0,0
0497036520120901,174,365,1039975,1,65,0,1,0,0,0,0
0786039220120901,1,786,1038174,1,65,0,1,0,0,0,0
0786039220120901,12,786,1038174,1,65,0,1,0,0,0,0
0786039220120901,34,786,1038174,1,65,0,1,0,0,0,0
0786039220120901,81,392,1047839,1,65,0,0,0,0,0,0
0786039220120901,125,392,1047839,1,62,0,0,0,0,0,0
0695040420120901,1,404,1024691,1,65,0,1,0,0,0,0
0695040420120901,31,404,1024691,1,65,0,1,0,0,0,0
0695040420120901,68,695,1029835,1,64,0,0,0,0,0,0
0695040420120901,94,695,1029835,1,65,0,1,0,0,0,0
0695040420120901,113,404,1024691,1,65,0,1,0,0,0,0
0695040420120901,126,695,1029835,1,61,0,0,0,0,0,0
0695040420120901,164,695,1029835,1,36,1,0,0,0,0,0
0695040420120901,179,404,1024691,1,65,0,1,0,0,0,0
0695040420120901,189,695,1029835,1,52,0,0,0,0,0,0
