"Team Code","Game Code","Rush Att","Rush Yard","Rush TD","Pass Att","Pass Comp","Pass Yard","Pass TD","Pass Int","Pass Conv","Kickoff Ret","Kickoff Ret Yard","Kickoff Ret TD","Punt Ret","Punt Ret Yard","Punt Ret TD","Fum Ret","Fum Ret Yard","Fum Ret TD","Int Ret","Int Ret Yard","Int Ret TD","Misc Ret","Misc Ret Yard","Misc Ret TD","Field Goal Att","Field Goal Made","Off XP Kick Att","Off XP Kick Made","Off 2XP Att","Off 2XP Made","Def 2XP Att","Def 2XP Made","Safety","Points","Punt","Punt Yard","Kickoff","Kickoff Yard","Kickoff Touchback","Kickoff Out-Of-Bounds","Kickoff Onside","Fumble","Fumble Lost","Tackle Solo","Tackle Assist","Tackle For Loss","Tackle For Loss Yard","Sack","Sack Yard","QB Hurry","Fumble Forced","Pass Broken Up","Kick/Punt Blocked","1st Down Rush","1st Down Pass","1st Down Penalty","Time Of Possession","Penalty","Penalty Yard","Third Down Att","Third Down Conv","Fourth Down Att","Fourth Down Conv","Red Zone Att","Red Zone TD","Red Zone Field Goal"
5,0400000520121110,27,95,1,51,34,332,1,4,0,3,48,0,1,5,0,1,3,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,6,204,3,192,2,0,0,4,1,38,28,6.0,17,3.0,10,0,1,5,0,7,17,0,1624,12,75,12,4,1,0,2,2,0
5,0005070920121120,30,67,1,46,30,265,2,1,0,5,121,0,1,12,0,0,0,0,1,7,0,0,0,0,1,1,2,2,1,0,0,0,0,23,6,220,4,236,1,0,1,0,0,40,32,5.0,21,3.0,12,1,1,0,0,4,12,7,1794,11,63,18,8,1,0,4,2,1
8,0418000820120901,42,232,2,21,11,199,2,0,0,0,0,0,4,56,0,0,0,0,3,51,1,0,0,0,3,2,5,5,0,0,0,0,0,41,4,188,8,506,0,0,0,1,1,32,26,5.0,16,1.0,10,0,0,6,0,12,7,1,1886,7,55,10,3,0,0,4,3,1
8,0772000820120908,31,103,1,20,15,225,4,0,0,1,22,0,3,21,0,1,7,0,1,15,0,0,0,0,0,0,5,5,0,0,0,0,0,35,5,224,6,402,3,0,0,1,0,43,18,6.0,30,3.0,22,4,3,2,0,7,9,1,1652,1,10,10,4,1,1,2,2,0
8,0008003120120915,45,225,6,20,14,213,1,0,0,0,0,0,2,4,0,0,0,0,2,59,0,0,0,0,2,1,7,7,0,0,0,0,0,52,2,70,9,580,8,0,0,1,0,28,36,10.0,47,4.0,20,3,5,4,0,11,11,0,1888,7,74,11,6,1,0,6,6,0
8,0229000820120922,47,256,1,26,16,247,3,0,0,2,25,0,6,89,0,0,0,0,0,0,0,1,0,0,4,4,4,4,0,0,0,0,0,40,1,29,9,580,6,0,0,4,1,21,40,5.0,20,3.0,18,2,0,1,1,16,8,1,1993,3,21,14,7,2,2,6,3,3
8,0433000820120929,34,125,0,30,22,180,2,0,0,3,142,1,2,22,0,0,0,0,3,20,0,0,0,0,4,4,3,3,0,0,0,0,0,33,3,123,8,520,7,0,0,3,1,37,28,8.0,35,5.0,31,6,0,8,0,5,12,0,2099,2,8,18,11,0,0,4,2,2
8,0008043420121013,47,362,6,21,16,171,0,0,0,2,38,0,4,48,0,1,0,0,2,10,0,0,0,0,0,0,6,6,0,0,0,0,0,42,4,152,7,430,3,0,0,2,2,30,18,7.0,32,3.0,19,2,2,7,1,15,6,0,2189,7,62,9,2,2,1,6,5,0
8,0008069420121020,45,233,2,22,17,306,4,0,0,2,36,0,4,59,0,0,0,0,2,0,0,0,0,0,3,1,6,5,0,0,0,0,0,44,2,88,8,498,4,0,0,2,1,30,32,2.0,11,0.0,0,2,0,5,0,11,12,0,2207,4,23,12,6,0,0,3,2,1
8,0430000820121027,40,179,2,24,17,235,3,0,0,2,76,0,1,4,0,0,0,0,1,0,0,1,6,0,1,1,5,5,0,0,0,0,0,38,5,211,7,433,0,0,0,0,0,34,20,3.0,23,1.0,8,10,2,5,1,13,8,1,2054,7,63,11,4,1,1,4,3,1
8,0008036520121103,25,166,2,27,14,165,1,0,0,1,9,0,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,7,316,4,236,1,0,0,2,2,36,74,10.0,41,3.0,22,0,0,2,0,8,9,1,1245,1,15,9,1,0,0,3,2,0
8,0697000820121110,31,122,2,34,21,309,1,2,0,2,35,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,4,226,5,321,2,0,0,1,1,45,44,7.0,20,4.0,15,1,0,5,0,4,13,0,1653,6,56,15,7,2,1,4,2,1
8,0769000820121117,40,300,5,12,8,160,1,0,0,0,0,0,4,24,0,1,57,1,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,49,2,84,8,512,3,0,0,3,1,30,20,6.0,18,1.0,8,3,0,2,0,15,7,0,1705,1,15,9,6,0,0,5,5,0
8,0037000820121124,47,267,3,22,15,216,4,0,0,0,0,0,0,0,0,1,17,0,2,31,0,0,0,0,0,0,7,7,0,0,0,0,0,49,2,97,8,494,0,0,0,1,1,31,28,7.0,14,2.0,3,4,3,2,0,12,10,3,1991,2,10,14,11,1,0,6,4,0
8,0008025720121201,51,350,3,21,13,162,1,1,0,4,89,0,1,8,0,0,0,0,1,35,0,0,0,0,2,1,3,3,1,1,0,0,0,32,5,209,5,325,5,0,0,3,1,34,16,5.0,22,3.0,15,7,0,5,0,18,5,3,2255,2,15,12,4,0,0,4,2,1
8,0008051320130107,45,265,2,28,20,264,4,0,0,2,31,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,42,4,197,7,448,4,0,0,0,0,31,20,5.0,26,2.0,16,2,0,4,0,13,14,1,2293,4,40,13,8,1,1,5,5,0
9,0716000920120901,44,134,2,34,19,325,2,1,0,5,82,0,3,-6,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,29,4,195,5,330,3,0,2,4,3,36,36,5.0,11,0.0,0,0,1,2,1,10,11,2,1873,9,47,16,8,2,0,3,2,1
9,0009064820120915,42,27,0,37,20,240,0,0,0,1,53,0,1,2,0,1,8,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,7,288,3,195,3,0,0,1,1,34,14,4.0,24,3.0,23,0,1,3,0,4,12,4,2173,6,63,19,5,3,0,3,0,1
9,0009051820120922,34,144,0,46,28,259,0,1,0,3,67,0,3,42,1,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,15,3,93,4,256,3,0,1,2,1,35,22,4.0,20,2.0,13,0,0,3,1,7,11,4,2035,9,99,17,7,1,0,1,0,1
9,0719000920120929,35,1,3,30,20,337,3,1,0,2,42,0,5,59,0,0,0,0,1,13,0,0,0,0,0,0,6,6,0,0,0,0,0,42,7,323,7,443,3,0,0,4,2,49,32,6.0,26,1.0,9,0,0,3,1,6,9,3,1692,12,115,12,4,1,1,4,4,0
9,0655000920121006,38,156,3,32,24,356,3,0,0,0,0,0,5,25,0,1,11,0,1,36,1,0,0,0,1,1,7,7,0,0,0,0,0,52,1,32,9,567,1,0,0,2,0,30,30,9.0,34,3.0,20,0,0,3,0,8,17,1,2028,7,70,12,8,2,1,4,4,0
9,0009028820121013,27,35,1,49,23,339,1,1,0,4,67,0,1,20,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,4,217,3,195,3,0,1,1,1,44,68,9.0,29,1.0,4,3,1,5,0,7,13,1,1582,11,90,15,5,5,1,4,2,1
9,0196000920121020,25,82,2,37,22,319,3,0,0,7,159,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,5,223,6,388,3,0,0,0,0,52,24,4.0,8,1.0,4,0,0,3,0,7,9,3,1649,7,55,12,5,2,2,4,4,0
9,0009071820121027,28,213,3,53,26,409,3,3,0,1,19,0,2,17,0,0,0,0,1,0,0,0,0,0,2,1,6,6,0,0,0,0,0,45,3,151,7,454,4,0,1,1,1,53,30,3.0,6,0.0,0,2,2,2,0,10,17,2,1501,6,46,13,5,3,2,6,5,1
9,0009066420121103,46,207,2,29,17,228,1,1,0,1,23,0,1,12,0,0,0,0,1,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,5,192,7,364,2,0,0,3,2,33,30,10.0,31,1.0,4,0,4,1,0,14,8,3,2017,6,61,14,6,1,0,5,3,2
9,0388000920121110,42,209,2,34,20,197,2,3,0,3,99,0,3,82,1,0,0,0,1,22,0,0,0,0,2,1,5,5,0,0,0,0,0,38,2,84,7,484,4,0,0,2,1,44,28,8.0,35,3.0,17,1,0,1,1,11,12,2,2071,5,30,15,7,0,0,3,2,1
9,0404000920121117,28,26,0,42,23,187,1,1,0,2,24,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9,8,323,3,195,2,0,0,1,1,49,12,13.0,40,3.0,19,0,1,0,0,3,11,2,1735,6,54,16,4,3,1,1,1,0
9,0009012820121124,27,89,1,56,37,510,2,1,0,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,3,118,4,233,1,0,1,1,1,34,40,3.0,9,1.0,5,1,0,2,0,6,20,0,1797,3,31,16,6,5,2,7,2,1
28,0501002820120830,51,305,7,20,16,249,1,0,0,1,7,0,2,13,0,0,0,0,3,117,1,0,0,0,0,0,9,9,0,0,0,0,0,63,4,168,10,641,5,0,0,1,1,36,24,9.0,44,2.0,19,0,1,3,1,12,11,2,1816,4,30,13,7,1,1,8,8,0
28,0301002820120908,38,192,3,29,23,318,3,0,0,2,47,0,0,0,0,0,0,0,3,53,0,0,0,0,1,1,6,6,0,0,0,0,0,45,3,135,8,496,3,0,0,2,2,57,18,12.0,49,6.0,35,0,0,0,0,12,14,0,1484,1,5,7,3,0,0,9,6,1
28,0028043420120915,37,113,2,27,16,183,1,2,0,4,90,0,4,36,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,20,7,303,4,252,1,0,0,2,2,49,36,8.0,23,2.0,11,3,0,9,0,6,9,3,1509,7,54,12,2,2,1,4,2,0
28,0732002820120922,43,140,1,31,23,372,3,0,0,1,14,0,2,19,0,0,0,0,1,2,0,0,0,0,5,3,4,4,0,0,0,0,0,37,3,120,8,519,6,0,0,1,0,36,24,10.0,32,4.0,24,0,3,1,0,6,15,3,1870,8,51,16,7,0,0,6,3,2
28,0028010720120929,48,116,0,46,27,293,3,0,0,3,66,0,2,22,0,0,0,0,0,0,0,0,0,0,5,2,3,3,0,0,0,0,0,27,6,260,6,342,0,0,0,3,0,36,30,11.0,57,6.0,46,2,2,6,0,8,16,5,2143,2,20,20,9,0,0,7,2,2
28,0028015720121011,44,261,1,33,23,332,5,0,0,2,117,1,3,1,0,0,0,0,1,8,0,0,0,0,1,1,7,6,0,0,0,0,0,51,2,88,9,573,6,0,0,2,2,50,4,10.0,49,5.0,32,2,0,8,0,14,15,2,1648,5,33,15,9,2,0,3,3,0
28,0529002820121018,47,192,0,37,20,216,2,4,0,6,118,0,5,29,0,1,9,0,1,36,1,0,0,0,1,0,3,3,0,0,0,0,0,21,7,345,3,188,1,0,1,1,0,62,16,7.0,28,2.0,17,0,2,2,0,10,11,0,1836,2,10,18,6,3,1,3,0,0
28,0110002820121027,59,220,1,35,25,315,4,1,0,1,21,0,2,25,0,0,0,0,1,0,0,0,0,0,3,3,4,4,1,0,0,0,0,43,5,263,8,505,4,1,0,0,0,56,12,9.0,31,5.0,19,0,0,2,0,13,14,2,1974,4,36,19,7,2,1,8,5,3
28,0028052820121103,32,150,1,41,22,153,1,1,0,3,72,0,4,26,0,1,1,1,1,2,0,0,0,0,2,1,3,3,0,0,0,0,1,26,9,412,4,247,0,0,1,0,0,36,30,7.0,51,5.0,47,0,1,8,1,9,8,2,1590,3,30,17,4,1,1,4,2,1
28,0028065720121110,35,71,0,33,20,179,1,3,0,6,114,0,0,0,0,1,15,0,3,70,1,0,0,0,1,1,2,2,0,0,0,0,0,17,5,236,4,119,0,1,0,1,1,46,26,6.0,18,2.0,13,0,2,2,0,8,7,0,1421,7,49,16,6,3,1,1,0,1
28,0754002820121117,61,260,1,32,27,301,5,1,0,0,0,0,4,25,0,0,0,0,2,35,0,0,0,0,2,1,5,5,1,1,0,0,0,46,4,163,8,509,3,0,0,3,1,32,16,10.0,48,7.0,36,0,1,5,0,15,17,0,2169,4,30,17,7,3,1,8,4,1
28,0028002920121123,55,269,5,29,16,191,0,0,0,1,1,0,3,26,0,0,0,0,3,66,0,0,0,0,2,2,5,5,0,0,0,0,0,41,6,277,8,508,5,0,0,3,2,58,18,8.0,18,1.0,3,0,1,7,1,12,11,1,1758,7,86,17,8,0,0,5,4,1
28,0726002820121229,49,380,5,20,17,268,4,0,0,4,94,0,2,47,0,0,0,0,1,-6,0,0,0,0,0,0,9,8,0,0,0,0,0,62,0,0,10,612,1,0,0,1,1,48,34,11.0,45,4.0,28,0,0,1,0,21,12,3,1599,2,25,7,5,1,0,5,5,0
29,0709002920120901,41,237,1,47,30,387,2,1,0,1,16,0,2,23,0,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,24,5,228,3,195,2,0,1,4,2,46,30,8.0,29,2.0,16,0,1,7,0,13,16,4,1691,7,56,15,5,1,0,5,1,1
29,0521002920120908,49,181,4,41,28,320,2,0,1,0,0,0,2,18,0,0,0,0,3,80,1,0,0,0,3,3,6,6,1,1,0,0,0,59,4,147,11,675,4,0,0,1,0,55,32,3.0,7,0.0,0,0,1,8,0,11,15,6,1924,4,27,17,8,2,1,8,5,3
29,0647002920120915,56,323,4,46,36,366,4,0,0,0,0,0,3,4,0,0,0,0,1,0,0,0,0,0,1,0,8,8,0,0,0,0,0,56,1,44,9,583,7,0,0,2,1,33,12,6.0,24,1.0,10,0,0,4,0,22,17,4,2102,4,34,14,9,3,2,9,7,0
29,0029052920120922,32,89,0,52,27,243,0,4,0,7,116,0,0,0,0,0,0,0,1,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,264,1,37,0,0,0,2,1,51,36,6.0,21,0.0,0,0,3,9,0,8,8,3,1587,5,51,17,6,4,0,6,0,0
29,0528002920120929,23,142,2,53,31,403,3,2,0,3,43,0,2,12,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,35,5,234,6,390,4,0,0,2,0,52,24,5.0,27,2.0,13,0,1,7,0,9,16,3,1399,6,59,10,4,0,0,5,4,0
29,0029067420121006,34,126,3,69,45,491,3,1,1,1,13,0,1,6,0,0,0,0,0,0,0,0,0,0,2,2,4,4,2,1,0,0,0,48,4,169,8,488,2,1,0,0,0,46,32,5.0,16,1.0,3,2,2,2,0,12,25,1,1562,8,53,19,10,2,2,9,6,2
29,0756002920121020,49,277,2,22,14,256,4,1,0,1,17,0,1,63,1,0,0,0,2,72,0,0,0,0,1,1,7,7,0,0,0,0,0,52,2,82,9,585,6,0,0,2,1,46,20,7.0,37,4.0,31,0,1,3,0,12,11,2,1654,8,75,12,6,2,2,4,3,1
29,0657002920121027,43,219,2,51,27,369,3,1,0,1,56,0,1,4,0,0,0,0,2,14,0,0,0,0,3,2,3,3,2,0,0,0,0,39,6,257,8,489,4,0,0,0,0,44,24,4.0,13,2.0,7,0,3,5,0,13,13,4,1798,14,129,17,6,1,0,7,5,1
29,0029011020121103,40,121,1,30,17,136,0,0,0,2,42,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,7,296,3,171,2,0,0,4,3,61,22,5.0,18,1.0,9,0,0,2,0,7,5,6,1576,15,124,14,3,2,1,2,1,1
29,0157002920121110,38,438,6,14,12,136,2,0,0,4,69,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,8,8,0,0,0,0,0,56,2,82,9,479,2,0,0,1,1,51,34,5.0,22,2.0,16,0,1,1,0,16,5,0,1092,4,40,6,3,1,1,7,7,0
29,0029073220121117,46,320,3,27,12,160,1,0,0,2,31,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,3,125,7,301,0,1,0,3,2,50,32,3.0,4,0.0,0,0,1,4,0,15,10,2,1497,3,30,12,6,1,0,7,4,1
29,0028002920121123,57,292,1,39,19,230,3,3,0,3,51,0,1,12,0,0,0,0,0,0,0,0,0,0,2,2,3,2,1,1,0,0,0,34,6,219,6,322,4,1,0,1,1,46,34,4.0,11,1.0,5,0,2,6,0,20,10,6,1842,1,15,18,10,1,0,5,2,2
29,0466002920121215,36,196,4,47,28,382,3,2,0,4,106,0,1,24,0,0,0,0,2,28,0,0,0,0,0,0,7,7,0,0,0,0,0,49,4,161,7,448,5,0,1,2,1,65,40,5.0,11,0.0,0,0,2,0,0,10,19,2,1250,4,23,11,4,3,2,5,5,0
30,0030052920120901,37,226,1,44,29,304,3,1,0,6,111,0,0,0,0,0,0,0,1,5,0,0,0,0,3,2,4,4,0,0,0,0,0,34,4,124,7,272,1,0,0,3,2,57,27,6.0,26,1.0,9,0,0,4,0,15,11,1,1647,6,57,12,4,1,0,4,2,1
30,0404003020120908,54,317,3,43,23,302,1,0,0,1,19,0,2,-10,0,0,0,0,0,0,0,0,0,0,3,2,3,3,1,0,0,0,0,33,5,178,7,414,0,1,0,1,1,24,58,6.0,10,1.0,3,0,1,1,0,17,14,2,1968,4,32,17,8,2,1,6,3,2
30,0030046320120915,37,148,0,32,16,138,0,1,0,3,77,0,1,22,0,2,34,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,5,198,4,223,1,0,0,2,1,45,44,3.0,25,2.0,23,0,3,1,0,9,7,1,1524,6,39,16,6,2,0,3,0,2
30,0017003020120922,56,396,4,16,14,238,3,0,0,1,31,0,1,-2,0,1,7,1,1,23,0,0,0,0,0,0,8,8,0,0,0,0,0,56,2,89,9,513,1,2,0,2,1,27,50,11.0,49,2.0,20,0,3,2,0,23,7,0,1704,5,65,10,4,4,3,8,6,0
30,0772003020120929,39,127,0,41,24,208,1,1,0,5,66,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,5,184,4,229,0,0,0,1,1,26,50,5.0,11,1.0,2,0,0,4,0,9,10,4,1778,8,81,18,7,3,1,3,1,2
30,0030023120121004,37,198,4,23,15,223,1,0,0,2,45,0,0,0,0,0,0,0,2,31,0,0,0,0,1,0,5,4,0,0,0,0,0,34,6,242,6,387,1,0,0,1,0,58,18,4.0,21,1.0,8,1,0,1,0,6,8,0,1328,7,60,12,5,0,0,5,4,0
30,0646003020121013,37,113,2,22,17,203,3,0,0,4,97,0,1,19,0,0,0,0,1,38,0,0,0,0,0,0,4,4,1,1,0,0,0,36,3,41,6,381,4,0,0,4,3,28,76,6.0,32,1.0,6,0,0,4,0,11,9,3,1461,2,20,9,6,0,0,6,5,0
30,0030067120121023,50,257,4,31,21,269,1,0,0,2,36,0,2,-5,0,1,6,0,3,49,0,0,0,0,5,5,5,5,0,0,0,0,0,50,3,133,11,644,3,0,0,2,0,47,4,5.0,18,3.0,13,0,2,3,0,15,11,3,2198,4,30,15,7,0,0,6,3,3
30,0030049720121103,33,146,3,32,25,328,2,0,0,2,13,0,0,0,0,1,26,0,1,0,0,0,0,0,1,1,5,4,0,0,0,0,0,37,4,135,8,530,4,0,0,1,0,41,26,7.0,17,1.0,4,0,1,7,0,12,10,0,1677,8,89,12,7,0,0,4,4,0
30,0498003020121108,34,200,4,34,26,334,2,1,0,2,53,0,0,0,0,0,0,0,1,36,0,0,0,0,1,1,6,6,0,0,0,0,0,45,3,102,7,383,0,1,1,1,0,41,52,8.0,22,3.0,14,0,1,6,1,11,9,2,1650,5,36,13,6,1,1,5,3,1
30,0030071620121117,41,226,2,42,28,369,4,1,0,6,93,0,1,-8,0,0,0,0,0,0,0,0,0,0,1,0,6,5,0,0,0,0,0,41,3,109,7,323,1,0,0,1,0,42,20,4.0,21,2.0,15,0,1,2,0,11,17,5,2045,5,44,12,6,0,0,4,4,0
30,0419003020121201,47,274,3,21,19,238,3,0,0,0,0,0,1,5,0,0,0,0,2,45,0,0,0,0,1,1,6,6,0,0,0,0,0,45,1,31,8,439,2,0,0,1,0,26,44,5.0,12,0.0,0,0,0,6,0,15,11,0,2055,1,10,13,10,1,1,6,5,1
30,0331003020130106,38,72,1,30,21,213,1,0,0,3,71,0,1,24,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,7,247,4,152,0,0,0,1,0,33,40,4.0,10,1.0,4,1,0,5,0,5,12,2,1615,3,35,14,5,0,0,2,1,1
31,0315003120120901,35,164,4,34,23,400,3,0,0,4,96,0,5,29,0,1,6,0,0,0,0,1,0,0,0,0,7,7,0,0,0,0,0,49,2,58,8,519,6,0,0,4,3,37,46,11.0,69,3.0,44,4,2,4,1,11,11,3,1541,6,38,9,5,2,0,5,5,0
31,0031049820120908,26,96,1,40,17,281,3,2,0,3,40,0,0,0,0,0,0,0,1,33,0,0,0,0,1,1,4,4,0,0,0,0,0,31,7,325,5,354,4,0,0,1,0,42,54,5.0,26,3.0,24,5,2,6,0,8,11,2,1241,9,70,12,3,0,0,4,3,1
31,0008003120120915,37,58,0,25,11,79,0,2,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,220,1,65,1,0,0,8,3,35,34,1.0,2,0.0,0,3,0,2,0,8,4,3,1712,1,6,14,3,3,1,2,0,0
31,0587003120120922,19,73,0,39,20,419,3,2,0,3,66,0,3,22,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,26,6,295,6,375,5,0,0,2,0,32,52,6.0,22,1.0,12,3,0,3,0,4,11,2,1258,7,65,11,2,1,0,4,1,2
31,0031069720120929,39,142,0,59,29,373,1,2,0,3,72,0,1,5,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,5,240,3,194,2,0,0,5,1,37,40,2.0,6,0.0,0,3,0,4,0,9,15,1,1920,4,29,22,9,5,1,5,0,1
31,0031003720121006,30,116,2,30,23,256,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,1,3,3,0,0,0,0,0,24,5,255,5,320,2,0,0,3,2,45,22,11.0,88,8.0,80,7,2,2,0,7,11,1,1735,4,36,12,3,0,0,4,2,1
31,0334003120121013,27,161,2,34,23,372,5,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,49,2,84,8,519,6,0,0,0,0,15,30,2.0,14,2.0,14,4,0,2,0,10,12,2,1395,3,20,11,8,0,0,5,5,0
31,0433003120121027,37,167,1,43,24,297,2,2,0,2,4,0,2,6,0,0,0,0,1,1,0,0,0,0,2,2,3,3,0,0,0,0,0,27,6,195,6,384,4,0,0,1,0,32,48,7.0,43,3.0,26,2,0,3,0,9,13,2,1970,12,70,16,5,2,2,4,2,2
31,0719003120121103,33,135,2,31,21,272,0,1,0,1,4,0,3,37,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,19,3,175,5,319,4,0,0,3,1,38,38,5.0,20,2.0,15,3,1,8,1,7,11,0,1819,5,21,15,7,1,0,6,2,1
31,0031064820121110,27,83,0,41,26,277,2,2,0,3,65,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,4,166,4,260,3,0,1,3,1,45,20,12.0,45,3.0,17,3,0,4,0,7,12,3,1695,7,58,12,4,1,0,5,2,2
31,0031043020121117,33,126,0,30,24,233,2,2,0,7,108,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,5,225,3,193,1,0,0,3,3,26,52,6.0,20,3.0,12,11,1,1,0,5,13,1,1773,9,70,12,6,1,0,1,1,0
