"Game Code","Drive Number","Team Code","Start Period","Start Clock","Start Spot","Start Reason","End Period","End Clock","End Spot","End Reason","Plays","Yards","Time Of Possession","Red Zone Attempt"
0501002820120830,3,28,1,516,81,"PUNT",1,370,0,"TOUCHDOWN",7,81,146,1
0501002820120830,4,501,1,363,61,"KICKOFF",1,272,56,"PUNT",3,5,91,0
0501002820120830,5,28,1,272,85,"PUNT",1,154,29,"FUMBLE",7,56,118,0
0501002820120830,6,501,1,154,71,"FUMBLE",1,27,77,"PUNT",3,-6,127,0
0501002820120830,7,28,1,27,64,"PUNT",2,799,0,"TOUCHDOWN",6,64,128,1
0501002820120830,8,501,2,792,74,"KICKOFF",2,672,68,"INTERCEPTION",4,6,120,0
0501002820120830,9,501,2,672,75,"KICKOFF",2,588,79,"PUNT",3,-4,84,0
0501002820120830,10,28,2,588,57,"PUNT",2,463,0,"TOUCHDOWN",5,57,125,1
0501002820120830,11,501,2,463,75,"KICKOFF",2,296,53,"INTERCEPTION",8,22,167,0
0501002820120830,12,28,2,296,3,"INTERCEPTION",2,265,0,"TOUCHDOWN",2,3,31,1
0501002820120830,13,501,2,259,81,"KICKOFF",2,68,29,"INTERCEPTION",8,52,191,0
0501002820120830,14,28,2,68,51,"INTERCEPTION",2,9,39,"PUNT",5,12,59,0
0501002820120830,15,501,2,9,93,"PUNT",2,0,94,"END OF HALF",1,-1,9,0
0501002820120830,16,501,3,900,75,"KICKOFF",3,823,69,"PUNT",3,6,77,0
0501002820120830,17,28,3,823,64,"PUNT",3,683,75,"PUNT",3,-11,140,0
0501002820120830,18,501,3,683,54,"PUNT",3,651,0,"TOUCHDOWN",2,54,32,1
0501002820120830,19,28,3,651,75,"KICKOFF",3,493,55,"PUNT",5,20,158,0
0501002820120830,20,501,3,493,85,"PUNT",3,229,26,"DOWNS",8,59,264,1
0501002820120830,21,28,3,229,74,"DOWNS",3,66,0,"TOUCHDOWN",8,74,163,1
0501002820120830,22,501,3,60,76,"KICKOFF",4,890,82,"PUNT",3,-6,70,0
0501002820120830,23,28,4,890,56,"PUNT",4,724,0,"TOUCHDOWN",5,56,166,1
0501002820120830,24,501,4,724,75,"KICKOFF",4,590,74,"PUNT",3,1,134,0
0501002820120830,25,28,4,590,57,"PUNT",4,366,0,"TOUCHDOWN",7,57,224,1
0501002820120830,26,501,4,366,75,"KICKOFF",4,308,68,"PUNT",3,7,58,0
0501002820120830,27,28,4,308,69,"PUNT",4,164,60,"PUNT",3,9,144,0
0501002820120830,28,501,4,164,89,"PUNT",4,0,65,"END OF HALF",5,24,164,0
0204004720120830,1,47,1,900,80,"KICKOFF",1,702,0,"TOUCHDOWN",10,80,198,1
0204004720120830,2,204,1,697,81,"KICKOFF",1,402,49,"DOWNS",10,32,295,0
0204004720120830,3,47,1,402,51,"DOWNS",1,118,35,"FIELD GOAL",9,16,284,1
0204004720120830,4,204,1,112,80,"KICKOFF",1,75,82,"PUNT",3,-2,37,0
0204004720120830,5,47,1,75,45,"PUNT",2,849,29,"MISSED FIELD GOAL",7,16,126,0
0204004720120830,6,204,2,849,71,"MISSED FIELD GOAL",2,716,0,"TOUCHDOWN",6,71,133,1
0204004720120830,7,47,2,708,71,"KICKOFF",2,634,65,"PUNT",3,6,74,0
0204004720120830,8,204,2,634,91,"PUNT",2,388,61,"PUNT",7,30,246,0
0204004720120830,9,47,2,388,85,"PUNT",2,357,63,"FUMBLE",3,22,31,0
0204004720120830,10,204,2,357,37,"FUMBLE",2,277,0,"TOUCHDOWN",5,37,80,0
0204004720120830,11,47,2,270,77,"KICKOFF",2,147,48,"PUNT",7,29,123,0
0204004720120830,12,204,2,147,85,"PUNT",2,91,67,"PUNT",5,18,56,0
0204004720120830,13,47,2,91,77,"PUNT",2,3,12,"FIELD GOAL",10,65,88,1
0204004720120830,14,204,2,2,74,"KICKOFF",2,0,74,"END OF HALF",1,0,2,0
0204004720120830,15,204,3,900,75,"KICKOFF",3,778,50,"PUNT",5,25,122,0
0204004720120830,16,47,3,778,86,"PUNT",3,751,0,"TOUCHDOWN",2,86,27,0
0204004720120830,17,204,3,751,75,"KICKOFF",3,605,67,"PUNT",3,8,146,0
0204004720120830,18,47,3,605,97,"PUNT",3,424,0,"TOUCHDOWN",9,97,181,1
0204004720120830,19,204,3,416,67,"KICKOFF",3,383,82,"PUNT",3,-15,33,0
0204004720120830,20,47,3,383,50,"PUNT",3,8,0,"TOUCHDOWN",17,50,375,1
0204004720120830,21,204,3,8,75,"KICKOFF",4,860,68,"PUNT",3,7,48,0
0204004720120830,22,47,4,860,76,"PUNT",4,701,3,"FIELD GOAL",8,73,159,1
0204004720120830,23,204,4,701,75,"KICKOFF",4,602,0,"TOUCHDOWN",9,75,99,1
0204004720120830,24,47,4,593,78,"KICKOFF",4,418,57,"PUNT",6,21,175,0
0204004720120830,25,204,4,418,87,"PUNT",4,315,0,"TOUCHDOWN",6,87,103,1
0204004720120830,26,47,4,309,54,"KICKOFF",4,49,32,"DOWNS",9,22,260,1
0204004720120830,27,204,4,49,68,"DOWNS",4,21,85,"FUMBLE",2,-17,28,0
0204004720120830,28,47,4,21,15,"FUMBLE",4,0,18,"END OF HALF",1,-3,21,1
0754007720120830,1,77,1,900,75,"KICKOFF",1,689,58,"PUNT",9,17,211,0
0754007720120830,2,754,1,689,80,"PUNT",1,360,23,"INTERCEPTION",14,57,329,1
0754007720120830,3,77,1,360,80,"INTERCEPTION",1,96,0,"TOUCHDOWN",10,80,264,1
0754007720120830,4,754,1,91,78,"KICKOFF",1,63,78,"PUNT",3,0,28,0
0754007720120830,5,77,1,63,71,"PUNT",2,806,0,"TOUCHDOWN",10,71,157,1
0754007720120830,6,754,2,801,86,"KICKOFF",2,642,29,"FIELD GOAL",10,57,159,0
0754007720120830,7,77,2,642,75,"KICKOFF",2,269,10,"FIELD GOAL",16,65,373,1
0754007720120830,8,754,2,265,87,"KICKOFF",2,175,94,"PUNT",3,-7,90,0
0754007720120830,9,77,2,175,46,"PUNT",2,103,0,"TOUCHDOWN",4,46,72,0
0754007720120830,10,754,2,98,76,"KICKOFF",2,0,23,"FIELD GOAL",7,53,98,0
0754007720120830,11,754,3,888,35,"KICKOFF",3,784,36,"INTERCEPTION",3,-1,104,0
0754007720120830,12,77,3,784,9,"INTERCEPTION",3,712,3,"FIELD GOAL",4,6,72,1
0754007720120830,13,754,3,703,73,"KICKOFF",3,544,53,"PUNT",6,20,159,0
0754007720120830,14,77,3,544,80,"PUNT",3,180,14,"FIELD GOAL",12,66,364,1
0754007720120830,15,754,3,180,75,"KICKOFF",3,117,69,"PUNT",3,6,63,0
0754007720120830,16,77,3,117,23,"PUNT",4,846,9,"MISSED FIELD GOAL",7,14,171,1
0754007720120830,17,754,4,846,80,"MISSED FIELD GOAL",4,650,50,"PUNT",6,30,196,0
0754007720120830,18,77,4,650,84,"PUNT",4,497,62,"PUNT",5,22,153,0
0754007720120830,19,754,4,497,91,"PUNT",4,194,58,"PUNT",10,33,303,0
0754007720120830,20,77,4,194,58,"PUNT",4,0,44,"END OF HALF",5,14,194,0
0654012920120830,1,129,1,900,75,"KICKOFF",1,823,55,"PUNT",4,20,77,0
0654012920120830,2,654,1,823,70,"PUNT",1,750,79,"PUNT",3,-9,73,0
0654012920120830,3,129,1,750,74,"PUNT",1,533,7,"FIELD GOAL",10,67,217,1
0654012920120830,4,654,1,533,69,"KICKOFF",1,466,0,"TOUCHDOWN",3,69,67,0
0654012920120830,5,129,1,466,82,"KICKOFF",1,418,76,"INTERCEPTION",2,6,48,0
0654012920120830,6,654,1,418,31,"INTERCEPTION",1,266,20,"FIELD GOAL",7,11,152,1
0654012920120830,7,129,1,266,86,"KICKOFF",1,126,0,"TOUCHDOWN",5,86,140,0
0654012920120830,8,654,1,126,88,"KICKOFF",1,0,80,"PUNT",3,8,126,0
0654012920120830,9,129,2,900,63,"PUNT",2,860,38,"FUMBLE",3,25,40,0
0654012920120830,10,654,2,860,62,"FUMBLE",2,689,0,"TOUCHDOWN",6,62,171,1
0654012920120830,11,129,2,689,82,"KICKOFF",2,593,74,"PUNT",4,8,96,0
0654012920120830,12,654,2,593,46,"PUNT",2,433,0,"TOUCHDOWN",6,46,160,1
0654012920120830,13,129,2,433,70,"KICKOFF",2,324,0,"TOUCHDOWN",4,70,109,0
0654012920120830,14,654,2,324,75,"KICKOFF",2,194,77,"PUNT",3,-2,130,0
0654012920120830,15,129,2,194,38,"PUNT",2,39,0,"TOUCHDOWN",8,38,155,1
0654012920120830,16,654,2,39,76,"KICKOFF",2,0,65,"END OF HALF",2,11,39,0
0654012920120830,17,654,3,900,75,"KICKOFF",3,362,23,"FIELD GOAL",15,52,538,0
0654012920120830,18,129,3,362,76,"KICKOFF",3,139,0,"TOUCHDOWN",9,76,223,1
0654012920120830,19,654,3,139,75,"KICKOFF",4,849,45,"PUNT",7,30,190,0
0654012920120830,20,129,4,849,86,"PUNT",4,392,0,"TOUCHDOWN",16,86,457,1
0654012920120830,21,654,4,392,69,"KICKOFF",4,241,69,"PUNT",3,0,151,0
0654012920120830,22,129,4,241,99,"PUNT",4,130,70,"FUMBLE",4,29,111,0
0654012920120830,23,654,4,130,30,"FUMBLE",4,75,40,"DOWNS",4,-10,55,0
0654012920120830,24,129,4,75,60,"DOWNS",4,0,61,"END OF HALF",1,-1,75,0
0400016420120830,1,400,1,900,80,"KICKOFF",1,808,74,"PUNT",3,6,92,0
0400016420120830,2,164,1,808,75,"PUNT",1,359,0,"TOUCHDOWN",12,75,449,1
0400016420120830,3,400,1,359,79,"KICKOFF",1,231,79,"PUNT",3,0,128,0
0400016420120830,4,164,1,231,30,"PUNT",1,127,31,"INTERCEPTION",3,-1,104,0
0400016420120830,5,400,1,127,63,"INTERCEPTION",2,888,76,"PUNT",3,-13,139,0
0400016420120830,6,164,2,888,70,"PUNT",2,544,19,"FIELD GOAL",13,51,344,1
0400016420120830,7,400,2,544,75,"KICKOFF",2,452,84,"PUNT",3,-9,92,0
0400016420120830,8,164,2,452,60,"PUNT",2,335,43,"PUNT",5,17,117,0
0400016420120830,9,400,2,335,80,"PUNT",2,284,80,"PUNT",3,0,51,0
0400016420120830,10,164,2,284,55,"PUNT",2,167,30,"FIELD GOAL",7,25,117,0
0400016420120830,11,400,2,167,75,"KICKOFF",2,109,73,"INTERCEPTION",3,2,58,0
0400016420120830,12,400,2,109,83,"KICKOFF",2,0,62,"END OF HALF",5,21,109,0
0400016420120830,13,164,3,900,58,"KICKOFF",3,671,5,"FUMBLE",7,53,229,1
0400016420120830,14,400,3,671,95,"FUMBLE",3,494,76,"PUNT",6,19,177,0
0400016420120830,15,164,3,494,57,"PUNT",3,292,31,"INTERCEPTION",6,26,202,0
0400016420120830,16,400,3,292,81,"INTERCEPTION",3,252,79,"PUNT",3,2,40,0
0400016420120830,17,400,3,252,76,"KICKOFF",3,31,77,"PUNT",6,-1,221,0
0400016420120830,18,164,3,31,62,"PUNT",4,723,38,"PUNT",6,24,208,0
0400016420120830,19,400,4,723,97,"PUNT",4,629,97,"PUNT",3,0,94,0
0400016420120830,20,164,4,629,47,"PUNT",4,504,0,"TOUCHDOWN",4,47,125,1
0400016420120830,21,400,4,504,81,"KICKOFF",4,381,78,"PUNT",3,3,123,0
0400016420120830,22,164,4,381,35,"PUNT",4,96,2,"FIELD GOAL",9,33,285,1
0400016420120830,23,400,4,96,75,"KICKOFF",4,17,70,"PUNT",3,5,79,0
0400016420120830,24,164,4,17,70,"PUNT",4,0,73,"END OF HALF",1,-3,17,0
0207029520120830,1,207,1,900,75,"KICKOFF",1,750,42,"PUNT",6,33,150,0
0207029520120830,2,295,1,750,80,"PUNT",1,669,85,"PUNT",3,-5,81,0
0207029520120830,3,207,1,669,54,"PUNT",1,587,41,"PUNT",4,13,82,0
0207029520120830,4,295,1,587,96,"PUNT",1,243,10,"FIELD GOAL",11,86,344,1
0207029520120830,5,207,1,243,75,"KICKOFF",1,101,17,"FIELD GOAL",7,58,142,1
0207029520120830,6,295,1,101,75,"KICKOFF",2,893,73,"PUNT",3,2,108,0
0207029520120830,7,207,2,893,67,"PUNT",2,749,0,"TOUCHDOWN",6,67,144,1
0207029520120830,8,295,2,749,75,"KICKOFF",2,608,77,"PUNT",5,-2,141,0
0207029520120830,9,207,2,608,36,"PUNT",2,561,32,"INTERCEPTION",4,4,47,0
0207029520120830,10,295,2,561,73,"INTERCEPTION",2,509,66,"PUNT",3,7,52,0
0207029520120830,11,207,2,509,72,"PUNT",2,396,54,"PUNT",5,18,113,0
0207029520120830,12,295,2,396,89,"PUNT",2,139,59,"PUNT",9,30,257,0
0207029520120830,13,207,2,139,88,"PUNT",2,0,73,"END OF HALF",6,15,139,0
0207029520120830,14,295,3,900,75,"KICKOFF",3,700,42,"PUNT",7,33,200,0
0207029520120830,15,207,3,700,81,"PUNT",3,572,52,"PUNT",4,29,128,0
0207029520120830,16,295,3,572,90,"PUNT",3,558,90,"INTERCEPTION",2,0,14,0
0207029520120830,17,207,3,558,20,"INTERCEPTION",3,417,5,"FIELD GOAL",6,15,141,1
0207029520120830,18,295,3,417,75,"KICKOFF",3,360,72,"PUNT",3,3,57,0
0207029520120830,19,207,3,360,64,"PUNT",3,237,54,"PUNT",5,10,123,0
0207029520120830,20,295,3,237,80,"PUNT",3,126,79,"PUNT",3,1,111,0
0207029520120830,21,207,3,126,65,"PUNT",4,769,0,"TOUCHDOWN",11,65,257,1
0207029520120830,22,295,4,769,75,"KICKOFF",4,649,54,"PUNT",4,21,120,0
0207029520120830,23,207,4,649,85,"PUNT",4,251,39,"PUNT",10,46,398,0
0207029520120830,24,295,4,251,80,"PUNT",4,49,36,"FUMBLE",10,44,202,0
0207029520120830,25,207,4,49,64,"FUMBLE",4,0,65,"END OF HALF",2,-1,49,0
0711033120120830,1,331,1,900,43,"KICKOFF",1,601,0,"TOUCHDOWN",11,43,299,1
0711033120120830,2,711,1,601,75,"KICKOFF",1,473,66,"FUMBLE",4,9,128,0
0711033120120830,3,331,1,473,34,"FUMBLE",1,397,0,"TOUCHDOWN",3,34,76,1
0711033120120830,4,331,1,390,28,"FUMBLE",1,268,18,"FIELD GOAL",6,10,122,1
0711033120120830,5,711,1,261,78,"KICKOFF",2,842,43,"PUNT",8,35,319,0
0711033120120830,6,331,2,842,87,"PUNT",2,479,26,"MISSED FIELD GOAL",12,61,363,0
0711033120120830,7,711,2,479,74,"MISSED FIELD GOAL",2,111,0,"TOUCHDOWN",12,74,368,1
0711033120120830,8,711,2,99,75,"KICKOFF",2,67,70,"INTERCEPTION",2,5,32,0
0711033120120830,9,331,2,67,44,"INTERCEPTION",2,16,48,"PUNT",3,-4,51,0
0711033120120830,10,331,2,16,7,"FUMBLE",2,0,5,"FIELD GOAL",4,2,16,1
0711033120120830,11,711,3,900,75,"KICKOFF",3,724,52,"PUNT",6,23,176,0
0711033120120830,12,331,3,724,72,"PUNT",3,635,68,"PUNT",3,4,89,0
0711033120120830,13,711,3,635,68,"PUNT",3,501,72,"DOWNS",4,-4,134,0
0711033120120830,14,331,3,501,28,"DOWNS",3,296,19,"MISSED FIELD GOAL",8,9,205,1
0711033120120830,15,711,3,296,80,"MISSED FIELD GOAL",3,241,70,"FUMBLE",3,10,55,0
0711033120120830,16,331,3,241,30,"FUMBLE",3,138,0,"TOUCHDOWN",4,30,103,1
0711033120120830,17,711,3,131,81,"KICKOFF",3,36,56,"INTERCEPTION",4,25,95,0
0711033120120830,18,331,3,36,66,"INTERCEPTION",4,888,0,"TOUCHDOWN",2,66,48,0
0711033120120830,19,711,4,882,67,"KICKOFF",4,578,0,"TOUCHDOWN",12,67,304,1
0711033120120830,20,331,4,576,46,"KICKOFF",4,307,42,"DOWNS",8,4,269,1
0711033120120830,21,711,4,307,58,"DOWNS",4,20,0,"TOUCHDOWN",12,58,287,1
0711033120120830,22,331,4,19,72,"KICKOFF",4,0,74,"END OF HALF",1,-2,19,0
0402041920120830,1,419,1,900,37,"KICKOFF",1,760,3,"FIELD GOAL",6,34,140,1
0402041920120830,2,402,1,760,72,"KICKOFF",1,631,16,"MISSED FIELD GOAL",8,56,129,1
0402041920120830,3,419,1,631,80,"MISSED FIELD GOAL",1,456,51,"PUNT",8,29,175,0
0402041920120830,4,402,1,456,81,"PUNT",1,226,50,"PUNT",7,31,230,0
0402041920120830,5,419,1,226,65,"PUNT",2,893,10,"FIELD GOAL",11,55,233,1
0402041920120830,6,402,2,893,70,"KICKOFF",2,560,0,"TOUCHDOWN",11,70,333,1
0402041920120830,7,419,2,560,83,"KICKOFF",2,376,71,"PUNT",6,12,184,0
0402041920120830,8,402,2,376,87,"PUNT",2,33,0,"TOUCHDOWN",10,87,343,1
0402041920120830,9,419,2,33,67,"KICKOFF",2,0,55,"END OF HALF",2,12,33,0
0402041920120830,10,402,3,900,80,"KICKOFF",3,720,29,"FIELD GOAL",8,51,180,0
0402041920120830,11,419,3,720,75,"KICKOFF",3,582,41,"INTERCEPTION",8,34,138,0
0402041920120830,12,402,3,582,67,"INTERCEPTION",3,497,60,"PUNT",4,7,85,0
0402041920120830,13,419,3,497,72,"PUNT",3,323,54,"PUNT",7,18,174,0
0402041920120830,14,402,3,323,75,"PUNT",3,208,76,"PUNT",3,-1,115,0
0402041920120830,15,402,3,208,49,"FUMBLE",3,80,0,"TOUCHDOWN",5,49,128,1
0402041920120830,16,419,3,80,57,"KICKOFF",3,5,59,"PUNT",3,-2,75,0
0402041920120830,17,402,3,5,74,"PUNT",4,675,44,"PUNT",6,30,230,0
0402041920120830,18,419,4,675,97,"PUNT",4,418,0,"TOUCHDOWN",17,97,257,1
0402041920120830,19,402,4,418,41,"KICKOFF",4,321,16,"FIELD GOAL",5,25,97,1
0402041920120830,20,419,4,321,15,"KICKOFF",4,301,0,"TOUCHDOWN",1,15,20,1
0402041920120830,21,402,4,301,78,"KICKOFF",4,6,38,"PUNT",7,40,295,0
0402041920120830,22,419,4,6,98,"PUNT",4,0,69,"FUMBLE",1,29,6,0
0428046520120830,1,428,1,900,79,"KICKOFF",1,702,18,"INTERCEPTION",9,61,198,1
0428046520120830,2,465,1,702,44,"INTERCEPTION",1,553,22,"FIELD GOAL",7,22,149,0
0428046520120830,3,428,1,546,67,"KICKOFF",1,417,63,"PUNT",3,4,129,0
0428046520120830,4,465,1,417,72,"PUNT",1,339,50,"INTERCEPTION",3,22,78,0
0428046520120830,5,428,1,339,86,"INTERCEPTION",1,114,72,"PUNT",6,14,225,0
0428046520120830,6,465,1,114,47,"PUNT",2,885,48,"PUNT",3,-1,129,0
0428046520120830,7,428,2,885,98,"PUNT",2,810,91,"PUNT",3,7,75,0
0428046520120830,8,465,2,810,56,"PUNT",2,714,55,"PUNT",3,1,96,0
0428046520120830,9,428,2,714,80,"PUNT",2,566,0,"TOUCHDOWN",6,80,148,1
0428046520120830,10,465,2,560,85,"KICKOFF",2,233,47,"PUNT",10,38,327,0
0428046520120830,11,428,2,233,80,"PUNT",2,55,15,"MISSED FIELD GOAL",10,65,178,1
0428046520120830,12,465,2,55,80,"MISSED FIELD GOAL",2,0,39,"END OF HALF",6,41,55,0
0428046520120830,13,465,3,895,77,"KICKOFF",3,861,77,"PUNT",3,0,34,0
0428046520120830,14,428,3,861,81,"PUNT",3,579,38,"PUNT",10,43,282,0
0428046520120830,15,465,3,579,84,"PUNT",3,490,84,"PUNT",3,0,89,0
0428046520120830,16,428,3,490,63,"PUNT",3,397,57,"PUNT",5,6,93,0
0428046520120830,17,465,3,397,82,"PUNT",3,264,73,"PUNT",6,9,133,0
0428046520120830,18,465,3,264,33,"FUMBLE",3,112,0,"TOUCHDOWN",6,33,152,1
0428046520120830,19,428,3,107,82,"KICKOFF",4,824,50,"PUNT",5,32,183,0
0428046520120830,20,465,4,824,80,"PUNT",4,713,79,"PUNT",3,1,111,0
0428046520120830,21,428,4,713,63,"PUNT",4,535,16,"FIELD GOAL",6,47,178,1
0428046520120830,22,465,4,535,75,"KICKOFF",4,483,70,"INTERCEPTION",3,5,52,0
0428046520120830,23,428,4,483,25,"INTERCEPTION",4,340,5,"FIELD GOAL",5,20,143,1
0428046520120830,24,465,4,340,75,"KICKOFF",4,166,18,"FIELD GOAL",7,57,174,1
0428046520120830,25,428,4,159,76,"KICKOFF",4,31,46,"PUNT",6,30,128,0
0428046520120830,26,465,4,31,80,"PUNT",4,0,77,"END OF HALF",1,3,31,0
0428046520120830,27,465,5,,25,"POSSESSION",5,,0,"TOUCHDOWN",3,25,,1
0428046520120830,28,428,5,,25,"POSSESSION",5,,0,"TOUCHDOWN",3,25,,1
0428046520120830,29,428,5,,25,"POSSESSION",5,,0,"TOUCHDOWN",1,25,,0
0428046520120830,30,465,5,,25,"POSSESSION",5,,0,"TOUCHDOWN",7,25,,1
0428046520120830,31,465,5,,25,"POSSESSION",5,,11,"INTERCEPTION",2,14,,1
0428046520120830,32,428,5,,25,"POSSESSION",5,,16,"FIELD GOAL",4,9,,1
0102047220120830,1,472,1,900,86,"KICKOFF",1,842,86,"PUNT",3,0,58,0
0102047220120830,2,102,1,842,53,"PUNT",1,688,21,"MISSED FIELD GOAL",10,32,154,0
0102047220120830,3,472,1,688,79,"MISSED FIELD GOAL",1,551,0,"TOUCHDOWN",5,79,137,0
0102047220120830,4,102,1,544,61,"KICKOFF",1,447,45,"PUNT",4,16,97,0
0102047220120830,5,472,1,447,80,"PUNT",1,249,55,"PUNT",6,25,198,0
0102047220120830,6,102,1,249,84,"PUNT",1,200,80,"PUNT",3,4,49,0
0102047220120830,7,472,1,200,60,"PUNT",1,140,60,"PUNT",3,0,60,0
0102047220120830,8,102,1,140,88,"PUNT",2,887,72,"PUNT",5,16,153,0
0102047220120830,9,472,2,887,79,"PUNT",2,713,0,"TOUCHDOWN",8,79,174,1
0102047220120830,10,102,2,713,75,"KICKOFF",2,631,68,"PUNT",3,7,82,0
0102047220120830,11,472,2,631,56,"PUNT",2,502,0,"TOUCHDOWN",6,56,129,0
0102047220120830,12,102,2,502,75,"KICKOFF",2,155,15,"FIELD GOAL",13,60,347,1
0102047220120830,13,472,2,146,88,"KICKOFF",2,89,0,"TOUCHDOWN",2,88,57,0
0102047220120830,14,102,2,89,75,"KICKOFF",2,17,0,"TOUCHDOWN",6,75,72,1
0102047220120830,15,102,3,900,75,"KICKOFF",3,661,9,"FIELD GOAL",10,66,239,1
0102047220120830,16,472,3,652,75,"KICKOFF",3,560,80,"PUNT",3,-5,92,0
0102047220120830,17,102,3,560,88,"PUNT",3,402,0,"TOUCHDOWN",6,88,158,1
0102047220120830,18,472,3,396,78,"KICKOFF",3,199,53,"PUNT",5,25,197,0
0102047220120830,19,102,3,199,70,"PUNT",3,107,62,"FUMBLE",3,8,92,0
0102047220120830,20,472,3,107,38,"FUMBLE",4,825,0,"TOUCHDOWN",7,38,182,1
0102047220120830,21,102,4,825,65,"KICKOFF",4,668,49,"PUNT",4,16,157,0
0102047220120830,22,472,4,668,97,"PUNT",4,531,91,"PUNT",3,6,137,0
0102047220120830,23,102,4,531,58,"PUNT",4,502,66,"FUMBLE",1,-8,29,0
0102047220120830,24,472,4,502,34,"FUMBLE",4,405,0,"TOUCHDOWN",4,34,97,1
0102047220120830,25,102,4,405,75,"KICKOFF",4,400,75,"INTERCEPTION",1,0,5,0
0102047220120830,26,472,4,400,28,"INTERCEPTION",4,23,0,"TOUCHDOWN",10,28,377,1
0102047220120830,27,102,4,23,75,"KICKOFF",4,0,71,"END OF HALF",1,4,23,0
0110057420120830,1,574,1,900,75,"KICKOFF",1,760,60,"PUNT",6,15,140,0
0110057420120830,2,110,1,760,72,"PUNT",1,747,0,"TOUCHDOWN",1,72,13,0
0110057420120830,3,574,1,747,75,"KICKOFF",1,667,69,"INTERCEPTION",3,6,80,0
0110057420120830,4,110,1,667,47,"INTERCEPTION",1,622,0,"TOUCHDOWN",3,47,45,1
0110057420120830,5,574,1,622,75,"KICKOFF",1,521,66,"PUNT",3,9,101,0
0110057420120830,6,110,1,521,74,"PUNT",1,508,0,"TOUCHDOWN",1,74,13,0
0110057420120830,7,574,1,508,75,"KICKOFF",1,368,0,"TOUCHDOWN",7,75,140,1
0110057420120830,8,110,1,359,83,"KICKOFF",1,300,78,"PUNT",3,5,59,0
0110057420120830,9,574,1,300,69,"PUNT",1,138,36,"FIELD GOAL",5,33,162,0
0110057420120830,10,110,1,132,58,"KICKOFF",1,91,52,"PUNT",3,6,41,0
0110057420120830,11,574,1,91,65,"PUNT",1,0,75,"PUNT",3,-10,91,0
0110057420120830,12,574,2,900,47,"FUMBLE",2,788,0,"TOUCHDOWN",7,47,112,1
0110057420120830,13,110,2,788,75,"KICKOFF",2,557,9,"FIELD GOAL",11,66,231,1
