"Game Code","Date","Visit Team Code","Home Team Code","Stadium Code","Site"
0709009620050927,09/27/2005,709,96,13,TEAM
0140041420050928,09/28/2005,140,414,101,TEAM
0721015620050929,09/29/2005,721,156,23,TEAM
0545058720050930,09/30/2005,545,587,86,TEAM
0029010720051001,10/01/2005,29,107,12,TEAM
0030049820051001,10/01/2005,30,498,57,TEAM
0047006720051001,10/01/2005,47,67,61,TEAM
0051069720051001,10/01/2005,51,697,120,TEAM
0066027720051001,10/01/2005,66,277,39,TEAM
0077062620051001,10/01/2005,77,626,16,TEAM
0086077420051001,10/01/2005,86,774,69,TEAM
0128067120051001,10/01/2005,128,671,56,TEAM
0129000520051001,10/01/2005,129,5,94,TEAM
0147074920051001,10/01/2005,147,749,83,TEAM
0157052120051001,10/01/2005,157,521,104,TEAM
0164072520051001,10/01/2005,164,725,93,TEAM
0228023120051001,10/01/2005,228,231,31,TEAM
0229036720051001,10/01/2005,229,367,54,TEAM
0235000820051001,10/01/2005,235,8,5,TEAM
0288071920051001,10/01/2005,288,719,105,TEAM
0301031220051001,10/01/2005,301,312,41,TEAM
0306079620051001,10/01/2005,306,796,141,TEAM
0311046320051001,10/01/2005,311,463,84,TEAM
0327052220051001,10/01/2005,327,522,103,TEAM
0328070020051001,10/01/2005,328,700,129,TEAM
0331020420051001,10/01/2005,331,204,71,TEAM
0365043020051001,10/01/2005,365,430,77,TEAM
0418041620051001,10/01/2005,418,416,68,TEAM
0419073620051001,10/01/2005,419,736,117,TEAM
0428053920051001,10/01/2005,428,539,111,TEAM
0433069420051001,10/01/2005,433,694,114,TEAM
0465081120051001,10/01/2005,465,811,144,TEAM
0466063020051001,10/01/2005,466,630,18,TEAM
0472036620051001,10/01/2005,472,366,59,TEAM
0473069820051001,10/01/2005,473,698,125,TEAM
0513055920051001,10/01/2005,513,559,50,TEAM
0529067420051001,10/01/2005,529,674,19,TEAM
0574000920051001,10/01/2005,574,9,2,TEAM
0648003720051001,10/01/2005,648,37,1,TEAM
0651041520051001,10/01/2005,651,415,29,TEAM
0655071820051001,10/01/2005,655,718,55,TEAM
0657002820051001,10/01/2005,657,28,10,TEAM
0663038820051001,10/01/2005,663,388,142,TEAM
0664019620051001,10/01/2005,664,196,81,TEAM
0688023420051001,10/01/2005,688,234,33,TEAM
0690007120051001,10/01/2005,690,71,96,TEAM
0703043420051001,10/01/2005,703,434,73,TEAM
0704040420051001,10/01/2005,704,404,115,TEAM
0726019320051001,10/01/2005,726,193,80,TEAM
0731029520051001,10/01/2005,731,295,43,TEAM
0732045720051001,10/01/2005,732,457,78,TEAM
0742076820051001,10/01/2005,742,768,143,TEAM
0746039220051001,10/01/2005,746,392,64,TEAM
0754052820051001,10/01/2005,754,528,107,TEAM
0756011020051001,10/01/2005,756,110,15,TEAM
0716049720051004,10/04/2005,716,497,123,TEAM
0414050320051005,10/05/2005,414,503,45,TEAM
0229067120051006,10/06/2005,229,671,56,TEAM
0490025520051006,10/06/2005,490,255,37,TEAM
0688016420051007,10/07/2005,688,164,25,TEAM
0005008620051008,10/08/2005,5,86,91,TEAM
0029065720051008,10/08/2005,29,657,14,TEAM
0047077420051008,10/08/2005,47,774,69,TEAM
0051031120051008,10/08/2005,51,311,40,TEAM
0077047320051008,10/08/2005,77,473,87,TEAM
0096047220051008,10/08/2005,96,472,88,TEAM
0107011020051008,10/08/2005,107,110,15,TEAM
0129072520051008,10/08/2005,129,725,93,TEAM
0140054520051008,10/08/2005,140,545,110,TEAM
0141043320051008,10/08/2005,141,433,76,TEAM
0193041520051008,10/08/2005,193,415,29,TEAM
0204070920051008,10/08/2005,204,709,102,TEAM
0257069420051008,10/08/2005,257,694,114,TEAM
0277036620051008,10/08/2005,277,366,59,TEAM
0288071820051008,10/08/2005,288,718,56,TEAM
0295046620051008,10/08/2005,295,466,90,TEAM
0301030620051008,10/08/2005,301,306,47,TEAM
0312055920051008,10/08/2005,312,559,50,TEAM
0328032720051008,10/08/2005,328,327,52,TEAM
0334064820051008,10/08/2005,334,648,113,TEAM
0365073620051008,10/08/2005,365,736,117,TEAM
0388074220051008,10/08/2005,388,742,136,TEAM
0392069020051008,10/08/2005,392,690,109,TEAM
0404012820051008,10/08/2005,404,128,32,TEAM
0428041820051008,10/08/2005,428,418,66,TEAM
0430023520051008,10/08/2005,430,235,27,TEAM
0434052120051008,10/08/2005,434,521,104,TEAM
0457036720051008,10/08/2005,457,367,54,TEAM
0498003120051008,10/08/2005,498,31,8,TEAM
0518053920051008,10/08/2005,518,539,111,TEAM
0519007120051008,10/08/2005,519,71,96,TEAM
0522070320051008,10/08/2005,522,703,121,NEUTRAL
0529002820051008,10/08/2005,529,28,10,TEAM
0550006620051008,10/08/2005,550,66,42,TEAM
0574019620051008,10/08/2005,574,196,81,TEAM
0626046520051008,10/08/2005,626,465,89,TEAM
0630073120051008,10/08/2005,630,731,133,TEAM
0663000920051008,10/08/2005,663,9,2,TEAM
0674075420051008,10/08/2005,674,754,138,TEAM
0697015720051008,10/08/2005,697,157,20,TEAM
0698081120051008,10/08/2005,698,811,144,TEAM
0700046320051008,10/08/2005,700,463,84,TEAM
0719066420051008,10/08/2005,719,664,75,TEAM
0721072620051008,10/08/2005,721,726,62,TEAM
0732015620051008,10/08/2005,732,156,23,TEAM
0746006720051008,10/08/2005,746,67,61,TEAM
0749023420051008,10/08/2005,749,234,33,TEAM
0768058720051008,10/08/2005,768,587,86,TEAM
0796050920051008,10/08/2005,796,509,46,TEAM
0147049020051013,10/13/2005,147,490,82,TEAM
0671003020051013,10/13/2005,671,30,7,TEAM
0704071820051014,10/14/2005,704,718,59,TEAM
0005041420051015,10/15/2005,5,414,101,TEAM
0008043320051015,10/15/2005,8,433,76,TEAM
0009038820051015,10/15/2005,9,388,142,TEAM
0037003120051015,10/15/2005,37,31,6,TEAM
0071008620051015,10/15/2005,71,86,91,TEAM
0110075420051015,10/15/2005,110,754,138,TEAM
0128066420051015,10/15/2005,128,664,75,TEAM
0156007720051015,10/15/2005,156,77,134,TEAM
0157070320051015,10/15/2005,157,703,119,TEAM
0164014020051015,10/15/2005,164,140,97,TEAM
0196066320051015,10/15/2005,196,663,122,TEAM
0204050320051015,10/15/2005,204,503,45,TEAM
0234074620051015,10/15/2005,234,746,137,TEAM
0235036520051015,10/15/2005,235,365,55,TEAM
0255019320051015,10/15/2005,255,193,80,TEAM
0257073620051015,10/15/2005,257,736,117,TEAM
0306031220051015,10/15/2005,306,312,41,TEAM
0311043420051015,10/15/2005,311,434,73,TEAM
0327070020051015,10/15/2005,327,700,129,TEAM
0331072620051015,10/15/2005,331,726,62,TEAM
0366046620051015,10/15/2005,366,466,90,TEAM
0367076820051015,10/15/2005,367,768,143,TEAM
0404028820051015,10/15/2005,404,288,126,TEAM
0415069020051015,10/15/2005,415,690,109,TEAM
0416051820051015,10/15/2005,416,518,99,TEAM
0419022920051015,10/15/2005,419,229,26,TEAM
0463005120051015,10/15/2005,463,51,132,TEAM
0465072120051015,10/15/2005,465,721,21,TEAM
0472027720051015,10/15/2005,472,277,39,TEAM
0473081120051015,10/15/2005,473,811,144,TEAM
0497023120051015,10/15/2005,497,231,31,TEAM
0509055920051015,10/15/2005,509,559,50,TEAM
0519012920051015,10/15/2005,519,129,70,TEAM
0521069720051015,10/15/2005,521,697,120,TEAM
0522032820051015,10/15/2005,522,328,74,NEUTRAL
0528010720051015,10/15/2005,528,107,12,TEAM
0539041820051015,10/15/2005,539,418,66,TEAM
0587068820051015,10/15/2005,587,688,92,TEAM
0626073220051015,10/15/2005,626,732,135,TEAM
0630006620051015,10/15/2005,630,66,42,TEAM
0651054520051015,10/15/2005,651,545,110,TEAM
0657051320051015,10/15/2005,657,513,49,TEAM
0674002920051015,10/15/2005,674,29,11,TEAM
0709004720051015,10/15/2005,709,47,48,TEAM
0716049820051015,10/15/2005,716,498,57,TEAM
0719057420051015,10/15/2005,719,574,127,TEAM
0725069820051015,10/15/2005,725,698,125,TEAM
0731009620051015,10/15/2005,731,96,13,TEAM
0749006720051015,10/15/2005,749,67,61,TEAM
0756052920051015,10/15/2005,756,529,108,TEAM
0796042820051015,10/15/2005,796,428,72,TEAM
0231071620051020,10/20/2005,231,716,4,TEAM
0742039220051020,10/20/2005,742,392,64,TEAM
0664000920051021,10/21/2005,664,9,2,TEAM
0718012820051021,10/21/2005,718,128,32,TEAM
0028067420051022,10/22/2005,28,674,19,TEAM
0031025720051022,10/22/2005,31,257,36,TEAM
0037036520051022,10/22/2005,37,365,55,TEAM
0047051920051022,10/22/2005,47,519,95,TEAM
0051052220051022,10/22/2005,51,522,103,TEAM
0066073120051022,10/22/2005,66,731,133,TEAM
0077051320051022,10/22/2005,77,513,49,TEAM
0086070920051022,10/22/2005,86,709,102,TEAM
0096029520051022,10/22/2005,96,295,43,TEAM
0196040420051022,10/22/2005,196,404,115,TEAM
0229003020051022,10/22/2005,229,30,7,TEAM
0234019320051022,10/22/2005,234,193,80,TEAM
0277063020051022,10/22/2005,277,630,18,TEAM
0288043020051022,10/22/2005,288,430,77,TEAM
0328015720051022,10/22/2005,328,157,20,TEAM
0334043320051022,10/22/2005,334,433,76,TEAM
0367014020051022,10/22/2005,367,140,97,TEAM
0388070420051022,10/22/2005,388,704,124,TEAM
0414020420051022,10/22/2005,414,204,71,TEAM
0418031220051022,10/22/2005,418,312,41,TEAM
0463043420051022,10/22/2005,463,434,73,TEAM
0473062620051022,10/22/2005,473,626,16,TEAM
0490074920051022,10/22/2005,490,749,83,TEAM
0497036620051022,10/22/2005,497,366,59,TEAM
0503033120051022,10/22/2005,503,331,100,TEAM
0509041620051022,10/22/2005,509,416,68,TEAM
0518030620051022,10/22/2005,518,306,47,TEAM
0521031120051022,10/22/2005,521,311,40,TEAM
0528011020051022,10/22/2005,528,110,15,TEAM
0529002920051022,10/22/2005,529,29,11,TEAM
0539030120051022,10/22/2005,539,301,44,TEAM
0559079620051022,10/22/2005,559,796,141,TEAM
0587016420051022,10/22/2005,587,164,25,TEAM
0657075620051022,10/22/2005,657,756,139,TEAM
0663071920051022,10/22/2005,663,719,105,TEAM
0671041920051022,10/22/2005,671,419,116,TEAM
0688054520051022,10/22/2005,688,545,110,TEAM
0690014720051022,10/22/2005,690,147,112,TEAM
0694000820051022,10/22/2005,694,8,5,TEAM
0697032720051022,10/22/2005,697,327,52,TEAM
0698072120051022,10/22/2005,698,721,21,TEAM
0700070320051022,10/22/2005,700,703,119,TEAM
0725000520051022,10/22/2005,725,5,94,TEAM
0726057420051022,10/22/2005,726,574,127,TEAM
0732046520051022,10/22/2005,732,465,89,TEAM
0736064820051022,10/22/2005,736,648,113,TEAM
0746045720051022,10/22/2005,746,457,78,TEAM
0754010720051022,10/22/2005,754,107,12,TEAM
0774007120051022,10/22/2005,774,71,96,TEAM
0811015620051022,10/22/2005,811,156,23,TEAM
0067074220051027,10/27/2005,67,742,136,TEAM
0156047320051028,10/28/2005,156,473,87,TEAM
0005007120051029,10/29/2005,5,71,96,TEAM
0029052820051029,10/29/2005,29,528,107,TEAM
0047050320051029,10/29/2005,47,503,45,TEAM
0096027720051029,10/29/2005,96,277,39,TEAM
0110067420051029,10/29/2005,110,674,19,TEAM
0128019620051029,10/29/2005,128,196,81,TEAM
0140068820051029,10/29/2005,140,688,92,TEAM
0147025520051029,10/29/2005,147,255,37,TEAM
0157032720051029,10/29/2005,157,327,52,TEAM
0257023520051029,10/29/2005,257,235,28,NEUTRAL
0295047220051029,10/29/2005,295,472,88,TEAM
0306041620051029,10/29/2005,306,416,68,TEAM
0311069720051029,10/29/2005,311,697,120,TEAM
0331077420051029,10/29/2005,331,774,69,TEAM
0388071820051029,10/29/2005,388,718,3,TEAM
0392023420051029,10/29/2005,392,234,33,TEAM
0414069020051029,10/29/2005,414,690,109,TEAM
0418050920051029,10/29/2005,418,509,46,TEAM
0430033420051029,10/29/2005,430,334,53,TEAM
0433003720051029,10/29/2005,433,37,1,TEAM
0434032820051029,10/29/2005,434,328,51,TEAM
0457041520051029,10/29/2005,457,415,29,TEAM
0466006620051029,10/29/2005,466,66,42,TEAM
0497036520051029,10/29/2005,497,365,55,TEAM
0518042820051029,10/29/2005,518,428,72,TEAM
0519008620051029,10/29/2005,519,86,91,TEAM
0522046320051029,10/29/2005,522,463,84,TEAM
0559053920051029,10/29/2005,559,539,111,TEAM
0630036620051029,10/29/2005,630,366,59,TEAM
0648069420051029,10/29/2005,648,694,114,TEAM
0664049020051029,10/29/2005,664,490,82,TEAM
0698062620051029,10/29/2005,698,626,16,TEAM
0700005120051029,10/29/2005,700,51,132,TEAM
0703052120051029,10/29/2005,703,521,104,TEAM
0704057420051029,10/29/2005,704,574,127,TEAM
0709012920051029,10/29/2005,709,129,70,TEAM
0716067120051029,10/29/2005,716,671,56,TEAM
0721007720051029,10/29/2005,721,77,134,TEAM
0726058720051029,10/29/2005,726,587,86,TEAM
0731000820051029,10/29/2005,731,8,5,TEAM
0749019320051029,10/29/2005,749,193,80,TEAM
0754065720051029,10/29/2005,754,657,14,TEAM
0756002820051029,10/29/2005,756,28,10,TEAM
0796030120051029,10/29/2005,796,301,44,TEAM
0009040420051101,11/01/2005,9,404,115,TEAM
0164076820051102,11/02/2005,164,768,143,TEAM
0545036720051103,11/03/2005,545,367,54,TEAM
0709051920051104,11/04/2005,709,519,95,TEAM
0005004720051105,11/05/2005,5,47,48,TEAM
0008043020051105,11/05/2005,8,430,77,TEAM
0027036520051105,11/05/2005,27,365,55,TEAM
0028075420051105,11/05/2005,28,754,138,TEAM
0030041920051105,11/05/2005,30,419,116,TEAM
0037033420051105,11/05/2005,37,334,53,TEAM
0067045720051105,11/05/2005,67,457,78,TEAM
0071033120051105,11/05/2005,71,331,100,TEAM
0077046520051105,11/05/2005,77,465,89,TEAM
0086041420051105,11/05/2005,86,414,101,TEAM
0107052920051105,11/05/2005,107,529,108,TEAM
0110002920051105,11/05/2005,110,29,11,TEAM
0156069820051105,11/05/2005,156,698,125,TEAM
0193014720051105,11/05/2005,193,147,112,TEAM
0229071620051105,11/05/2005,229,716,4,TEAM
0231049820051105,11/05/2005,231,498,57,TEAM
0277046620051105,11/05/2005,277,466,90,TEAM
0288012820051105,11/05/2005,288,128,32,TEAM
0301051820051105,11/05/2005,301,518,99,TEAM
0312050920051105,11/05/2005,312,509,46,TEAM
0327031120051105,11/05/2005,327,311,40,TEAM
0366073120051105,11/05/2005,366,731,133,TEAM
0415074220051105,11/05/2005,415,742,136,TEAM
0416055920051105,11/05/2005,416,559,50,TEAM
0428030620051105,11/05/2005,428,306,47,TEAM
0434015720051105,11/05/2005,434,157,20,TEAM
0463032820051105,11/05/2005,463,328,51,TEAM
0472006620051105,11/05/2005,472,66,42,TEAM
0490023420051105,11/05/2005,490,234,33,TEAM
0503012920051105,11/05/2005,503,129,70,TEAM
0528075620051105,11/05/2005,528,756,139,TEAM
0574066320051105,11/05/2005,574,663,122,TEAM
0630009620051105,11/05/2005,630,96,13,TEAM
0648003120051105,11/05/2005,648,31,6,TEAM
0651058720051105,11/05/2005,651,587,86,TEAM
0671049720051105,11/05/2005,671,497,123,TEAM
0674065720051105,11/05/2005,674,657,14,TEAM
0690074620051105,11/05/2005,690,746,137,TEAM
0694051320051105,11/05/2005,694,513,49,TEAM
0697070020051105,11/05/2005,697,700,129,TEAM
0703005120051105,11/05/2005,703,51,132,TEAM
0718072620051105,11/05/2005,718,726,62,TEAM
0719070420051105,11/05/2005,719,704,124,TEAM
0725072120051105,11/05/2005,725,721,21,TEAM
0736023520051105,11/05/2005,736,235,27,TEAM
0749025520051105,11/05/2005,749,255,37,TEAM
0774020420051105,11/05/2005,774,204,67,NEUTRAL
0796053920051105,11/05/2005,796,539,111,TEAM
0811073220051105,11/05/2005,811,732,135,TEAM
0664038820051108,11/08/2005,664,388,142,TEAM
0768014020051109,11/09/2005,768,140,97,TEAM
0066009620051110,11/10/2005,66,96,13,TEAM
0587036720051111,11/11/2005,587,367,54,TEAM
0028011020051112,11/12/2005,28,110,15,TEAM
0031043320051112,11/12/2005,31,433,76,TEAM
0037025720051112,11/12/2005,37,257,36,TEAM
0047020420051112,11/12/2005,47,204,71,TEAM
0051043420051112,11/12/2005,51,434,73,TEAM
0077081120051112,11/12/2005,77,811,144,TEAM
0086033120051112,11/12/2005,86,331,100,TEAM
0128000920051112,11/12/2005,128,9,2,TEAM
0129077420051112,11/12/2005,129,774,69,TEAM
0157031120051112,11/12/2005,157,311,40,TEAM
0164054520051112,11/12/2005,164,545,110,TEAM
