"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Fair Catch","Touchback","Downed","Out Of Bounds","Onside","Onside Success"
0786038820050901,94,388,59477,1,60,0,0,0,0,0,0
0786038820050901,99,388,59477,1,65,0,1,0,0,0,0
0786038820050901,113,786,41887,1,60,0,0,0,0,0,0
0786038820050901,130,786,41887,1,63,0,0,0,0,0,0
0786038820050901,139,388,59477,1,61,0,0,0,0,0,0
0786038820050901,157,388,59477,1,65,0,1,0,0,0,0
0508049820050901,1,508,72406,1,64,0,0,0,0,0,0
0508049820050901,51,498,49932,1,65,0,1,0,0,0,0
0508049820050901,55,508,72406,1,57,0,0,0,0,0,0
0508049820050901,63,498,49932,1,65,0,1,0,0,0,0
0508049820050901,87,498,49932,1,56,0,0,0,0,0,0
0508049820050901,102,498,49932,1,62,0,0,0,0,0,0
0508049820050901,133,508,72406,1,62,0,0,0,0,0,0
0508049820050901,139,508,72406,1,62,0,0,0,0,0,0
0508049820050901,154,508,72406,1,53,0,0,0,1,0,0
0508049820050901,170,508,72406,1,62,0,0,0,0,0,0
0128064820050901,1,128,53514,1,65,0,0,0,0,0,0
0128064820050901,8,648,84527,1,60,0,0,0,0,0,0
0128064820050901,22,648,84527,1,65,0,1,0,0,0,0
0128064820050901,34,128,53514,1,68,0,0,0,0,0,0
0128064820050901,75,648,84527,1,65,0,0,0,0,0,0
0128064820050901,86,648,84527,1,65,0,1,0,0,0,0
0128064820050901,108,648,84527,1,65,0,1,0,0,0,0
0128064820050901,132,128,53514,1,65,0,0,0,0,0,0
0128064820050901,147,128,53514,1,64,0,0,0,0,0,0
0128064820050901,163,648,39045,1,53,0,0,0,1,0,0
0771070920050901,1,709,59246,1,65,0,1,0,0,0,0
0771070920050901,10,709,59246,1,58,0,0,0,0,0,0
0771070920050901,23,709,59246,1,65,0,1,0,0,0,0
0771070920050901,38,709,59246,1,65,0,1,0,0,0,0
0771070920050901,51,709,59246,1,38,0,0,0,0,0,0
0771070920050901,69,709,59246,1,40,0,0,0,0,0,0
0771070920050901,91,709,59246,1,65,0,0,0,0,0,0
0771070920050901,102,709,59246,1,41,0,0,0,0,0,0
0771070920050901,103,771,79557,1,59,0,0,0,0,0,0
0771070920050901,105,709,59246,1,65,0,0,0,0,0,0
0771070920050901,143,709,59246,1,60,0,0,0,0,0,0
0771070920050901,164,709,59246,1,65,0,1,0,0,0,0
0771070920050901,173,771,79557,1,42,0,0,1,0,0,0
0771070920050901,189,771,79557,1,28,1,0,0,0,0,0
0428071920050901,1,719,52240,1,65,0,0,0,0,0,0
0428071920050901,4,428,84611,1,58,0,0,0,0,0,0
0428071920050901,26,428,84611,1,62,0,0,0,0,0,0
0428071920050901,38,428,84611,1,65,0,0,0,0,0,0
0428071920050901,52,719,52240,1,61,0,0,0,0,0,0
0428071920050901,98,428,84611,1,50,0,0,0,0,0,0
0428071920050901,99,428,84611,1,65,0,0,0,0,0,0
0428071920050901,135,428,84611,1,65,0,0,0,0,0,0
0428071920050901,155,719,52240,1,58,0,0,0,0,0,0
0428071920050901,165,428,84611,1,60,0,0,0,0,0,0
0428071920050901,178,428,84611,1,65,0,0,0,0,0,0
0736074920050901,1,736,75700,1,62,0,0,0,0,0,0
0736074920050901,13,749,75916,1,53,0,0,0,0,0,0
0736074920050901,21,736,75700,1,54,0,0,0,0,0,0
0736074920050901,48,736,75700,1,47,0,0,0,0,0,0
0736074920050901,91,749,75916,1,47,0,0,0,0,0,0
0736074920050901,118,736,75700,1,49,0,0,0,0,0,0
0736074920050901,135,749,75916,1,65,0,1,0,0,0,0
0736074920050901,152,749,75916,1,65,0,0,0,0,0,0
0736074920050901,173,736,75690,1,53,0,0,0,0,0,0
0295075420050901,1,295,48055,1,65,0,1,0,0,0,0
0295075420050901,4,754,41352,1,63,0,0,0,0,0,0
0295075420050901,9,754,41352,1,48,0,0,0,0,0,0
0295075420050901,23,295,48055,1,65,0,0,0,0,0,0
0295075420050901,45,754,41352,1,65,0,0,0,0,0,0
0295075420050901,72,295,48055,1,62,0,0,0,0,0,0
0295075420050901,89,295,48055,1,65,0,0,0,0,0,0
0295075420050901,105,754,41352,1,65,0,1,0,0,0,0
0295075420050901,125,754,41352,1,46,0,0,0,0,0,0
0295075420050901,136,295,48055,1,65,0,0,0,0,0,0
0295075420050901,144,754,41352,1,58,0,0,0,0,0,0
0295075420050901,164,754,41352,1,65,0,0,0,0,0,0
0295075420050901,189,295,48055,1,60,0,0,0,0,0,0
0306012920050902,1,306,72163,1,53,0,0,0,1,0,0
0306012920050902,75,129,31819,1,39,0,0,0,0,0,0
0306012920050902,84,306,72163,1,65,0,0,0,0,0,0
0306012920050902,93,306,72163,1,36,1,0,0,0,0,0
0306012920050902,100,129,31819,1,22,1,0,0,0,0,0
0306012920050902,139,129,31819,1,42,0,0,0,0,0,0
0306012920050902,156,129,31819,1,54,0,0,0,0,0,0
0306012920050902,161,306,72163,1,58,0,0,0,0,0,0
0029073220050902,1,29,45556,1,65,0,0,0,0,0,0
0029073220050902,52,29,45556,1,65,0,1,0,0,0,0
0029073220050902,66,732,83808,1,65,0,0,0,0,0,0
0029073220050902,83,732,83808,1,65,0,1,0,0,0,0
0029073220050902,95,732,83808,1,65,0,1,0,0,0,0
0029073220050902,108,29,45556,1,65,0,1,0,0,0,0
0029073220050902,113,732,83808,1,65,0,1,0,0,0,0
0029073220050902,123,732,83808,1,53,0,0,0,0,0,0
0029073220050902,139,732,69720,1,50,0,0,0,0,0,0
0029073220050902,152,29,45556,1,65,0,0,0,0,0,0
0029073220050902,171,29,45556,1,65,0,1,0,0,0,0
0419000820050903,1,419,49278,1,60,0,0,0,0,0,0
0419000820050903,23,419,49278,1,58,0,0,0,0,0,0
0419000820050903,46,8,84907,1,65,0,1,0,0,0,0
0419000820050903,59,419,49278,1,56,0,0,0,0,0,0
0419000820050903,77,8,84907,1,61,0,0,0,0,0,0
0419000820050903,90,8,84907,1,61,0,0,0,0,0,0
0419000820050903,108,8,84907,1,65,0,1,0,0,0,0
0419000820050903,125,8,84907,1,61,0,0,0,0,0,0
0434003020050903,1,30,43963,1,50,0,0,0,0,0,0
0434003020050903,25,434,74306,1,56,0,0,0,0,0,0
0434003020050903,41,434,74306,1,65,0,1,0,0,0,0
0434003020050903,70,434,74306,1,65,0,1,0,0,0,0
0434003020050903,90,434,74306,1,65,0,0,0,0,0,0
0434003020050903,104,434,74306,1,65,0,1,0,0,0,0
0434003020050903,106,434,74306,1,62,0,0,0,0,0,0
0434003020050903,124,434,74306,1,65,0,1,0,0,0,0
0434003020050903,147,30,43963,1,65,0,1,0,0,0,0
0434003020050903,161,30,43963,1,60,0,0,0,0,0,0
0434003020050903,178,30,43963,1,65,0,1,0,0,0,0
0434003020050903,186,434,74306,1,65,0,0,0,0,0,0
0669003120050903,1,669,51629,1,15,0,0,0,0,0,0
0669003120050903,20,669,51629,1,55,0,0,0,0,0,0
0669003120050903,32,31,85029,1,63,0,0,0,0,0,0
0669003120050903,45,31,85029,1,63,0,0,0,0,0,0
0669003120050903,55,31,85029,1,50,0,0,0,0,0,0
0669003120050903,99,31,85029,1,64,0,0,0,0,0,0
0669003120050903,100,31,85029,1,60,0,0,0,0,0,0
0669003120050903,118,669,51629,1,59,0,0,0,0,0,0
0669003120050903,129,669,51629,1,64,0,0,0,0,0,0
0669003120050903,152,31,85029,1,60,0,0,0,0,0,0
0669003120050903,162,31,85029,1,59,0,0,0,0,0,0
0669003120050903,176,31,85029,1,62,0,0,0,0,0,0
0255003720050903,1,37,81785,1,64,0,0,0,1,0,0
0255003720050903,11,255,47573,1,55,0,0,0,0,0,0
0255003720050903,29,255,47573,1,55,0,0,0,0,0,0
0255003720050903,55,37,81785,1,63,0,0,0,0,0,0
0255003720050903,89,255,85013,1,39,0,0,0,0,0,0
0255003720050903,98,37,81785,1,55,0,0,0,0,0,0
0255003720050903,101,255,85013,1,65,0,1,0,0,0,0
0255003720050903,156,255,85013,1,65,0,0,0,0,0,0
0255003720050903,190,255,85013,1,43,0,0,0,0,0,0
0067007720050903,1,67,69978,1,65,0,0,0,0,0,0
0067007720050903,48,67,69978,1,65,0,0,0,0,0,0
0067007720050903,97,67,69978,1,47,0,0,0,0,0,0
0067007720050903,98,77,79693,1,78,0,1,0,0,0,0
0067007720050903,112,77,79690,1,65,0,0,0,0,0,0
0067007720050903,140,67,69978,1,65,0,1,0,0,0,0
0067007720050903,169,67,69978,1,65,0,1,0,0,0,0
0102010720050903,1,102,61484,1,65,0,0,0,0,0,0
0102010720050903,13,107,70251,1,52,0,0,0,0,0,0
0102010720050903,66,102,61484,1,54,0,0,0,0,0,0
0102010720050903,73,107,70251,1,61,0,0,0,0,0,0
0102010720050903,84,107,70251,1,60,0,0,0,0,0,0
0102010720050903,104,107,70251,1,65,0,1,0,0,0,0
0102010720050903,125,107,70251,1,65,0,1,0,0,0,0
0102010720050903,134,107,70251,1,65,0,1,0,0,0,0
0102010720050903,142,107,70251,1,51,0,0,0,0,0,0
0102010720050903,173,107,70251,1,60,0,0,0,0,0,0
0697014720050903,1,147,62628,1,65,0,1,0,0,0,0
0697014720050903,14,697,83323,1,65,0,0,0,0,0,0
0697014720050903,48,147,62628,1,65,0,1,0,0,0,0
0697014720050903,56,147,62628,1,64,0,0,0,0,0,0
0697014720050903,66,697,83323,1,65,0,1,0,0,0,0
0697014720050903,78,147,62628,1,61,0,0,0,0,0,0
0697014720050903,93,147,62628,1,30,0,0,1,0,0,0
0697014720050903,94,697,83323,1,65,0,0,0,0,0,0
0697014720050903,121,147,62628,1,65,0,0,0,0,0,0
0697014720050903,131,697,83323,1,65,0,1,0,0,0,0
0697014720050903,144,147,62628,1,65,0,1,0,0,0,0
0697014720050903,150,697,83323,1,63,0,0,0,0,0,0
0697014720050903,176,147,62628,1,51,0,0,0,0,0,0
0156015720050903,1,157,58524,1,65,0,1,0,0,0,0
0156015720050903,32,156,32034,1,65,0,1,0,0,0,0
0156015720050903,48,157,58524,1,65,0,0,0,0,0,0
0156015720050903,72,157,58524,1,65,0,0,0,0,0,0
0156015720050903,86,156,32034,1,65,0,1,0,0,0,0
0156015720050903,90,156,32034,1,65,0,1,0,0,0,0
0156015720050903,119,156,32034,1,65,0,1,0,0,0,0
0156015720050903,142,157,58524,1,65,0,0,0,0,0,0
0156015720050903,168,157,58524,1,65,0,0,0,0,0,0
0156015720050903,173,157,58524,1,65,0,1,0,0,0,0
0156015720050903,184,156,32034,1,55,0,0,0,0,0,0
0156015720050903,190,157,58524,1,65,0,1,0,0,0,0
0193019620050903,1,193,70707,1,53,0,0,0,0,0,0
0193019620050903,14,196,47028,1,65,0,0,0,0,0,0
0193019620050903,16,193,70707,1,41,1,0,0,0,0,0
0193019620050903,24,196,47028,1,37,0,0,0,0,0,0
0193019620050903,64,193,70707,1,31,1,0,0,0,0,0
0193019620050903,74,196,47028,1,54,0,0,0,0,0,0
0193019620050903,88,196,47028,1,43,0,0,0,0,0,0
0193019620050903,125,196,47028,1,38,0,0,0,0,0,0
0193019620050903,137,193,70707,1,37,0,0,0,0,0,0
0811023520050903,1,235,57629,1,55,0,0,0,0,0,0
0811023520050903,38,235,57629,1,64,0,0,0,0,0,0
0811023520050903,54,235,57629,1,54,0,0,0,0,0,0
0811023520050903,65,235,57629,1,65,0,1,0,0,0,0
0811023520050903,79,811,61570,1,65,0,1,0,0,0,0
0811023520050903,88,235,57629,1,65,0,0,0,0,0,0
0811023520050903,98,811,61570,1,64,0,0,0,0,0,0
0811023520050903,107,235,57629,1,65,0,0,0,0,0,0
0811023520050903,140,235,57629,1,62,0,0,0,0,0,0
0811023520050903,153,811,61570,1,65,0,1,0,0,0,0
0066025720050903,1,257,73447,1,62,0,0,0,0,0,0
0066025720050903,8,257,73447,1,60,0,0,0,0,0,0
0066025720050903,19,257,73447,1,58,0,0,0,0,0,0
0066025720050903,66,257,73447,1,59,0,0,0,0,0,0
0066025720050903,89,257,73447,1,65,0,0,0,0,0,0
0066025720050903,93,66,66051,1,62,0,0,0,0,0,0
0066025720050903,98,257,73447,1,60,0,0,0,0,0,0
0066025720050903,111,257,73447,1,55,0,0,0,0,0,0
0066025720050903,121,66,66051,1,59,0,0,0,0,0,0
0066025720050903,131,257,73447,1,53,0,0,0,0,0,0
0066025720050903,146,257,84865,1,60,0,0,0,0,0,0
0066025720050903,154,66,66051,1,62,0,0,0,0,0,0
0657027720050903,1,657,80976,1,65,0,0,0,0,0,0
0657027720050903,11,657,80976,1,65,0,1,0,0,0,0
0657027720050903,34,277,85008,1,45,0,0,0,0,0,0
0657027720050903,47,657,80976,1,65,0,0,0,0,0,0
0657027720050903,65,657,80976,1,65,0,0,0,0,0,0
0657027720050903,89,277,85008,1,41,0,0,0,0,0,0
0657027720050903,107,657,80976,1,64,0,0,0,0,0,0
0657027720050903,112,277,85008,1,31,1,0,0,0,0,0
0657027720050903,116,657,80976,1,64,0,0,0,0,0,0
0657027720050903,134,657,80976,1,65,0,0,0,0,0,0
0657027720050903,136,657,80976,1,65,0,0,0,0,0,0
0657027720050903,149,657,80976,1,65,0,1,0,0,0,0
0657027720050903,178,277,85008,0,9,0,0,0,0,1,0
0657027720050903,184,657,80976,1,61,0,0,0,0,0,0
0587030120050903,1,301,34047,1,65,0,1,0,0,0,0
0587030120050903,23,587,80557,1,46,0,0,0,0,0,0
0587030120050903,46,301,34047,1,65,0,1,0,0,0,0
0587030120050903,52,587,80557,1,62,0,0,0,0,0,0
0587030120050903,66,587,80557,1,65,0,1,0,0,0,0
0587030120050903,92,587,80557,1,65,0,1,0,0,0,0
0587030120050903,95,587,80557,1,65,0,1,0,0,0,0
0587030120050903,109,587,80557,1,65,0,1,0,0,0,0
0587030120050903,120,301,34047,1,65,0,0,0,0,0,0
0587030120050903,152,301,34047,1,65,0,1,0,0,0,0
0587030120050903,163,301,34047,1,65,0,1,0,0,0,0
0587030120050903,186,301,34047,1,65,0,1,0,0,0,0
0299031120050903,1,311,4384,1,65,0,1,0,0,0,0
0299031120050903,33,299,34032,1,48,0,0,0,0,0,0
0299031120050903,43,299,81323,1,59,0,0,0,0,0,0
0299031120050903,56,311,4384,1,64,0,0,0,0,0,0
0299031120050903,94,299,81323,1,65,0,1,0,0,0,0
0299031120050903,109,311,4384,1,65,0,1,0,0,0,0
0299031120050903,121,299,81323,1,64,0,0,0,0,0,0
0299031120050903,129,311,4384,1,63,0,0,0,0,0,0
0299031120050903,153,311,4384,1,65,0,1,0,0,0,0
0299031120050903,156,299,81323,1,63,0,0,0,0,0,0
0299031120050903,172,311,4384,1,65,0,0,0,0,0,0
0047031220050903,1,47,59445,1,57,0,0,0,0,0,0
0047031220050903,13,312,56319,1,65,0,0,0,0,0,0
0047031220050903,26,312,56319,1,62,0,0,0,0,0,0
0047031220050903,39,312,56319,1,65,0,1,0,0,0,0
0047031220050903,48,312,56319,1,65,0,0,0,0,0,0
0047031220050903,59,312,56319,1,56,0,0,0,0,0,0
0047031220050903,71,312,56319,1,62,0,0,0,0,0,0
0047031220050903,87,312,56319,1,65,0,0,0,0,0,0
0047031220050903,92,312,56319,1,54,0,0,0,0,0,0
0047031220050903,129,312,81398,1,56,0,0,0,0,0,0
0231032720050903,1,327,82953,1,65,0,1,0,0,0,0
0231032720050903,37,327,82953,1,65,0,1,0,0,0,0
0231032720050903,48,327,82953,1,60,0,0,0,0,0,0
0231032720050903,80,327,82953,1,45,0,0,0,0,0,0
0231032720050903,90,231,53256,1,65,0,1,0,0,0,0
0231032720050903,93,231,53256,1,65,0,1,0,0,0,0
0231032720050903,96,327,82953,1,65,0,1,0,0,0,0
0231032720050903,103,327,82953,1,64,0,0,0,0,0,0
0231032720050903,112,231,53256,1,65,0,1,0,0,0,0
0231032720050903,135,231,53256,1,65,0,1,0,0,0,0
0231032720050903,157,327,82953,1,65,0,1,0,0,0,0
0229032820050903,1,328,63589,1,65,0,1,0,0,0,0
0229032820050903,18,229,82007,1,55,0,0,0,0,0,0
0229032820050903,41,328,63589,1,65,0,0,0,0,0,0
0229032820050903,44,229,82007,1,65,0,0,0,0,0,0
0229032820050903,91,229,82007,1,56,0,0,0,0,0,0
0229032820050903,101,328,63589,1,65,0,0,0,0,0,0
0229032820050903,126,229,82007,1,61,0,0,0,0,0,0
0229032820050903,135,328,63589,1,65,0,0,0,0,0,0
0229032820050903,150,328,63589,1,65,0,1,0,0,0,0
0229032820050903,161,328,63589,1,65,0,1,0,0,0,0
0331041620050903,1,331,82972,1,44,0,0,0,0,0,0
0331041620050903,11,416,49175,1,45,0,0,0,1,0,0
0331041620050903,24,416,49175,1,64,0,0,0,0,0,0
0331041620050903,52,331,82972,1,62,0,0,0,0,0,0
0331041620050903,63,416,49175,1,65,0,0,0,0,0,0
0331041620050903,73,416,49175,1,65,0,1,0,0,0,0
0331041620050903,84,331,82972,1,32,0,0,0,1,0,0
0331041620050903,109,416,49175,1,65,0,0,0,0,0,0
0331041620050903,111,416,49175,1,65,0,1,0,0,0,0
0331041620050903,154,416,49175,1,65,0,0,0,0,0,0
0331041620050903,173,416,84656,1,65,0,0,0,0,0,0
0503041820050903,1,503,74791,1,55,0,0,0,0,0,0
0503041820050903,18,418,61698,1,65,0,0,0,0,0,0
0503041820050903,35,503,74791,1,60,0,0,0,0,0,0
0503041820050903,43,418,61698,1,65,0,1,0,0,0,0
0503041820050903,47,503,74791,1,50,0,0,0,0,0,0
0503041820050903,65,418,61698,1,65,0,1,0,0,0,0
0503041820050903,92,418,61698,1,65,0,1,0,0,0,0
0503041820050903,94,418,61698,1,65,0,1,0,0,0,0
0503041820050903,137,418,61698,1,65,0,0,0,0,0,0
0503041820050903,149,418,61698,1,65,0,1,0,0,0,0
0503041820050903,165,503,74791,1,9,0,0,1,0,0,0
0454043020050903,1,430,49325,1,65,0,0,0,0,0,0
0454043020050903,25,430,49325,1,65,0,1,0,0,0,0
0454043020050903,32,454,69511,1,58,0,0,0,0,0,0
0454043020050903,58,430,49325,1,63,0,0,0,0,0,0
0454043020050903,67,430,49325,1,53,0,0,0,0,0,0
0454043020050903,87,454,69511,1,60,0,0,0,0,0,0
0454043020050903,95,430,49325,1,65,0,1,0,0,0,0
0454043020050903,114,430,49325,1,59,0,0,0,0,0,0
0454043020050903,124,430,49325,1,69,0,0,0,0,0,0
0380046320050903,1,463,83132,1,65,0,1,0,0,0,0
0380046320050903,67,463,83132,1,56,0,0,0,0,0,0
0380046320050903,76,463,83132,1,48,0,0,1,0,0,0
0380046320050903,95,380,63033,1,57,0,0,0,0,0,0
0380046320050903,105,463,83132,1,60,0,0,0,0,0,0
0380046320050903,121,463,83132,1,56,0,0,0,0,0,0
0380046320050903,152,380,63033,1,38,1,0,0,0,0,0
0380046320050903,165,463,83132,1,65,0,0,0,0,0,0
0380046320050903,183,463,83132,1,61,0,0,0,0,0,0
0704047220050903,1,472,12,1,60,0,0,0,0,0,0
0704047220050903,14,704,63160,1,65,0,1,0,0,0,0
0704047220050903,29,704,63160,1,65,0,0,0,0,0,0
0704047220050903,53,704,63160,1,65,0,0,0,0,0,0
0704047220050903,58,704,63160,1,65,0,0,0,0,0,0
0704047220050903,79,704,63160,1,60,0,0,0,0,0,0
0704047220050903,104,704,63160,1,64,0,0,0,0,0,0
0704047220050903,169,472,12,1,59,0,0,0,0,0,0
0704047220050903,183,472,12,0,10,0,0,0,0,1,0
0704047220050903,190,704,63160,1,65,0,0,0,0,0,0
0704047220050903,201,472,12,0,11,0,0,0,0,1,0
0519050920050903,1,509,50154,1,65,0,1,0,0,0,0
0519050920050903,23,509,50154,1,61,0,0,0,1,0,0
0519050920050903,56,509,50154,1,65,0,0,0,0,0,0
0519050920050903,70,509,50154,1,52,0,0,0,0,0,0
0519050920050903,77,519,81546,1,58,0,0,0,0,0,0
0519050920050903,89,509,50154,1,61,0,0,0,0,0,0
0519050920050903,96,509,50154,1,37,0,0,0,0,0,0
0519050920050903,98,519,81546,1,65,0,1,0,0,0,0
0519050920050903,134,509,50154,1,64,0,0,0,0,0,0
0519050920050903,154,519,72539,1,42,0,0,0,0,0,0
0414051820050903,1,414,49162,1,53,0,0,0,0,0,0
0414051820050903,15,518,81503,1,65,0,1,0,0,0,0
0414051820050903,35,518,81503,1,65,0,1,0,0,0,0
0414051820050903,71,518,81503,1,65,0,1,0,0,0,0
0414051820050903,80,518,81503,1,65,0,0,0,0,0,0
0414051820050903,91,518,81503,1,57,0,0,0,0,0,0
0414051820050903,112,518,81503,1,62,0,0,0,0,0,0
0414051820050903,128,518,81503,1,65,0,1,0,0,0,0
0414051820050903,167,414,49162,1,53,0,0,0,0,0,0
0414051820050903,173,414,49162,0,12,0,0,0,0,1,0
0440052120050903,1,521,72585,1,65,0,1,0,0,0,0
0440052120050903,17,521,72585,1,65,0,0,0,0,0,0
0440052120050903,33,440,77044,1,64,0,0,0,0,0,0
0440052120050903,58,440,77044,1,60,0,0,0,0,0,0
0440052120050903,88,440,77044,1,65,0,1,0,0,0,0
0440052120050903,97,521,72585,1,65,0,0,0,0,0,0
0698052220050903,1,522,72623,1,64,0,0,0,0,0,0
0698052220050903,64,698,69632,1,65,0,1,0,0,0,0
0698052220050903,75,698,69632,1,61,0,0,0,0,0,0
0698052220050903,107,698,69632,1,40,0,0,0,0,0,0
0698052220050903,118,522,72623,1,65,0,0,0,0,0,0
0698052220050903,142,522,72623,1,65,0,1,0,0,0,0
0698052220050903,163,698,83368,1,58,0,0,0,0,0,0
0550052820050903,1,550,59740,1,65,0,0,0,0,0,0
0550052820050903,22,528,66114,1,65,0,0,0,0,0,0
0550052820050903,27,528,66114,1,65,0,0,0,0,0,0
0550052820050903,42,550,59740,1,57,0,0,0,0,0,0
0550052820050903,70,528,66114,1,65,0,0,0,0,0,0
0550052820050903,91,528,66114,1,65,0,1,0,0,0,0
0550052820050903,98,528,66114,1,65,0,0,0,0,0,0
0550052820050903,116,528,66114,1,65,0,1,0,0,0,0
0550052820050903,122,528,66114,1,60,0,0,0,0,0,0
0550052820050903,136,550,59740,1,55,0,0,0,0,0,0
0550052820050903,148,528,66114,1,65,0,1,0,0,0,0
0651053920050903,1,651,76823,1,56,0,0,0,0,0,0
0651053920050903,23,539,84777,1,65,0,0,0,0,0,0
0651053920050903,28,539,84777,1,65,0,1,0,0,0,0
0651053920050903,50,539,84777,1,65,0,1,0,0,0,0
0651053920050903,92,651,76823,1,47,0,0,0,0,0,0
0651053920050903,93,539,84777,1,57,0,0,0,0,0,0
0651053920050903,145,539,84777,1,62,0,0,0,0,0,0
0651053920050903,166,651,76823,1,9,0,0,1,0,0,0
0513054520050903,1,513,60166,1,59,0,0,0,0,0,0
0513054520050903,12,545,65094,1,54,0,0,0,0,0,0
0513054520050903,21,513,60166,1,56,0,0,0,0,0,0
0513054520050903,38,545,65094,1,49,0,0,0,1,0,0
0513054520050903,49,513,60166,1,28,0,0,0,0,0,0
0513054520050903,64,513,50180,1,57,0,0,0,0,0,0
0513054520050903,68,513,60166,1,59,0,0,0,0,0,0
0513054520050903,76,545,65094,1,59,0,0,0,0,0,0
0513054520050903,88,513,60166,1,41,1,0,0,0,0,0
0513054520050903,100,545,65094,1,65,0,1,0,0,0,0
0513054520050903,127,513,60166,1,65,0,1,0,0,0,0
0513054520050903,158,545,65094,1,35,0,0,0,1,0,0
0110062620050903,1,110,46297,1,65,0,0,0,0,0,0
0110062620050903,10,110,46297,1,65,0,1,0,0,0,0
0110062620050903,41,626,13,1,50,0,1,0,0,0,0
0110062620050903,59,110,46297,1,61,0,0,0,0,0,0
0110062620050903,65,110,46297,1,65,0,1,0,0,0,0
0110062620050903,73,110,46297,1,65,0,1,0,0,0,0
0110062620050903,90,626,13,1,45,0,0,0,0,0,0
0110062620050903,102,110,46297,1,65,0,1,0,0,0,0
0110062620050903,113,626,13,1,63,0,0,0,0,0,0
0110062620050903,118,110,46297,1,65,0,0,0,0,0,0
0110062620050903,130,110,46297,1,64,0,0,0,0,0,0
0110062620050903,147,626,58083,1,59,0,0,0,0,0,0
0110062620050903,171,110,46297,1,65,0,1,0,0,0,0
0207063020050903,1,630,80747,1,65,0,1,0,0,0,0
0207063020050903,26,207,68649,1,43,0,0,0,0,0,0
0207063020050903,33,630,80747,1,65,0,1,0,0,0,0
0207063020050903,45,207,68649,1,57,0,0,0,0,0,0
0207063020050903,73,207,68649,1,65,0,1,0,0,0,0
0207063020050903,95,630,80747,1,54,0,0,0,0,0,0
0207063020050903,111,207,68649,1,65,0,0,0,0,0,0
