"Team Code","Game Code","Rush Att","Rush Yard","Rush TD","Pass Att","Pass Comp","Pass Yard","Pass TD","Pass Int","Pass Conv","Kickoff Ret","Kickoff Ret Yard","Kickoff Ret TD","Punt Ret","Punt Ret Yard","Punt Ret TD","Fum Ret","Fum Ret Yard","Fum Ret TD","Int Ret","Int Ret Yard","Int Ret TD","Misc Ret","Misc Ret Yard","Misc Ret TD","Field Goal Att","Field Goal Made","Off XP Kick Att","Off XP Kick Made","Off 2XP Att","Off 2XP Made","Def 2XP Att","Def 2XP Made","Safety","Points","Punt","Punt Yard","Kickoff","Kickoff Yard","Kickoff Touchback","Kickoff Out-Of-Bounds","Kickoff Onside","Fumble","Fumble Lost","Tackle Solo","Tackle Assist","Tackle For Loss","Tackle For Loss Yard","Sack","Sack Yard","QB Hurry","Fumble Forced","Pass Broken Up","Kick/Punt Blocked","1st Down Rush","1st Down Pass","1st Down Penalty","Time Of Possession","Penalty","Penalty Yard","Third Down Att","Third Down Conv","Fourth Down Att","Fourth Down Conv","Red Zone Att","Red Zone TD","Red Zone Field Goal"
5,0331000520051124,46,161,1,18,7,66,2,0,0,0,0,0,2,17,1,1,16,1,1,32,0,0,0,0,0,0,5,5,0,0,0,0,0,35,5,209,6,380,3,0,1,0,0,38,24,10.0,30,1.0,5,0,2,1,1,7,3,1,2064,7,52,17,5,6,2,5,3,0
5,0005050320051201,32,105,3,52,30,413,1,1,0,3,75,0,0,0,0,0,0,0,0,0,0,1,7,0,2,1,4,4,0,0,0,0,0,31,5,190,6,373,0,0,0,1,1,42,38,8.0,29,2.0,17,0,0,4,1,7,20,0,1616,8,70,14,6,1,1,3,3,0
5,0404000520051226,23,47,0,59,34,455,4,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,8,324,4,225,0,0,2,0,0,49,36,7.0,17,0.0,0,0,1,3,0,3,18,3,1812,10,61,18,8,1,0,2,2,0
8,0419000820050903,37,133,2,25,17,212,1,1,0,3,59,0,3,39,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,1,26,3,108,5,313,2,0,0,2,0,25,30,9.0,36,5.0,25,3,0,3,0,9,10,1,1986,7,50,11,4,1,0,5,3,1
8,0664000820050910,43,140,2,37,21,330,2,1,0,2,97,0,4,34,0,0,0,0,1,0,0,0,0,0,2,1,4,3,0,0,0,0,0,30,5,157,6,344,3,0,0,1,1,29,16,7.0,43,4.0,33,4,0,3,0,8,12,4,2178,10,95,16,6,2,2,6,3,1
8,0008064820050917,52,338,2,22,13,151,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,4,0,0,0,0,0,37,3,117,8,482,3,1,0,1,0,31,16,4.0,21,2.0,19,3,3,8,0,18,5,0,2227,2,20,17,10,1,1,3,1,2
8,0031000820050924,37,128,1,27,13,173,2,0,0,3,63,0,2,10,0,1,2,0,1,7,0,0,0,0,2,1,3,3,0,0,0,0,0,24,7,275,5,308,1,0,0,0,0,34,42,5.0,20,2.0,12,4,1,8,0,8,8,0,1868,5,40,14,4,1,0,3,2,1
8,0235000820051001,37,121,1,18,15,286,3,0,0,1,16,0,2,-2,0,0,0,0,2,35,0,0,0,0,1,1,4,4,0,0,0,0,0,31,4,167,6,370,0,0,0,3,2,41,24,6.0,23,4.0,20,8,1,4,0,6,8,3,1867,8,60,12,5,1,0,4,2,1
8,0008043320051015,30,121,1,37,22,234,0,0,0,1,18,0,2,9,0,1,0,0,1,39,0,1,1,0,3,2,1,1,0,0,0,0,0,13,6,220,3,186,2,0,0,2,2,37,20,7.0,19,0.0,0,0,1,0,0,6,11,0,1633,6,40,16,7,1,0,2,0,1
8,0694000820051022,35,67,0,27,17,190,0,0,0,1,19,0,2,-1,0,0,0,0,1,7,0,0,0,0,3,2,0,0,0,0,0,0,0,6,6,231,3,190,0,0,0,2,1,33,30,6.0,17,0.0,0,1,3,2,0,7,7,1,1927,4,19,15,4,1,0,2,0,2
8,0731000820051029,32,205,1,36,23,288,4,0,0,0,0,0,4,48,0,0,0,0,1,50,0,0,0,0,1,0,5,5,0,0,0,0,0,35,6,194,6,347,1,0,0,1,1,37,46,5.0,19,1.0,5,4,0,4,0,7,11,1,1701,2,17,16,8,0,0,5,4,0
8,0008043020051105,47,182,0,22,14,116,0,2,0,1,17,0,4,17,0,1,15,1,3,17,1,0,0,0,2,1,2,2,0,0,0,0,0,17,5,187,4,254,2,0,0,2,1,34,6,6.0,25,2.0,18,0,1,4,1,11,6,2,2161,7,66,15,4,1,0,4,0,1
8,0365000820051112,32,97,0,40,19,187,1,0,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,13,7,272,3,176,1,0,0,2,0,31,32,7.0,44,2.0,25,4,0,3,0,9,8,3,1882,7,54,17,5,1,0,3,1,2
8,0008003720051119,37,33,2,29,16,155,0,0,1,2,41,0,1,33,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,18,10,378,4,206,1,0,0,2,0,31,34,9.0,15,1.0,3,3,2,2,0,4,7,0,1942,12,65,16,4,1,0,4,2,1
8,0700000820060102,44,145,0,31,19,275,1,0,0,2,32,0,3,8,0,0,0,0,0,0,0,1,4,0,4,2,1,1,0,0,0,0,0,13,5,189,3,182,1,0,0,0,0,28,16,5.0,33,4.0,32,0,0,4,1,10,9,2,2338,4,35,18,8,1,1,1,0,1
9,0009069420050903,23,53,0,38,27,282,1,1,0,4,82,0,0,0,0,0,0,0,3,2,0,0,0,0,1,1,1,1,0,0,0,0,0,10,4,186,3,166,0,0,0,1,1,57,22,1.0,3,0.0,0,2,0,2,0,4,14,3,1783,9,50,12,5,1,0,2,0,0
9,0009071620050910,39,164,0,38,25,296,2,0,0,2,44,0,2,12,0,0,0,0,4,24,1,0,0,0,3,2,3,3,0,0,0,0,0,27,4,149,6,364,1,0,0,0,0,26,18,5.0,27,4.0,26,0,0,3,1,9,15,0,2377,9,75,14,5,2,1,5,2,2
9,0315000920050917,40,151,3,24,16,231,2,0,0,2,51,0,2,3,0,1,18,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,5,152,6,339,0,1,0,0,0,28,48,6.0,20,3.0,11,4,3,1,0,9,9,0,1839,4,40,11,5,1,1,5,5,0
9,0574000920051001,31,134,3,36,27,372,3,0,0,5,119,0,1,22,0,1,10,0,3,15,0,0,0,0,2,1,6,6,0,0,0,0,0,45,1,52,8,460,3,2,0,2,0,39,36,5.0,10,1.0,2,1,3,2,1,8,16,0,1687,8,78,12,7,2,1,6,5,1
9,0663000920051008,23,73,1,35,22,344,2,2,0,2,27,0,3,5,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,5,174,6,361,0,0,0,3,1,41,58,9.0,48,4.0,31,0,2,6,0,6,12,1,1461,4,45,11,4,0,0,3,1,2
9,0009038820051015,37,187,1,35,20,245,1,1,0,3,50,0,4,20,0,0,0,0,1,28,0,0,0,0,3,2,1,1,1,0,0,0,0,19,6,127,5,319,1,0,0,1,0,27,46,4.0,14,1.0,8,1,1,5,0,9,11,2,1967,15,112,15,5,1,0,4,2,2
9,0664000920051021,28,80,1,42,29,407,3,1,0,8,144,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,7,266,5,294,0,0,0,1,0,32,48,2.0,3,0.0,0,5,1,5,0,5,17,1,1746,10,89,13,5,1,1,3,3,0
9,0009040420051101,37,217,0,42,25,334,4,1,0,2,48,0,1,5,0,0,0,0,2,3,0,0,0,0,3,3,4,4,0,0,0,0,0,37,1,35,8,457,1,1,0,0,0,53,16,10.0,27,0.0,0,0,1,1,0,10,19,3,1955,4,30,12,3,3,2,4,2,2
9,0128000920051112,30,190,2,39,20,240,1,2,0,5,118,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,5,188,4,224,0,0,0,3,2,44,38,5.0,15,1.0,3,0,2,5,0,9,10,0,1659,4,40,16,7,1,0,0,0,0
9,0009070420051119,45,189,1,17,11,184,4,1,0,4,56,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,5,5,0,0,0,0,0,35,4,191,6,346,1,0,0,1,1,52,48,6.0,26,3.0,23,0,3,4,0,11,8,3,1670,5,50,13,5,1,1,4,3,0
9,0009019620051126,31,130,2,43,23,278,0,3,0,3,72,0,3,39,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,23,4,178,6,356,0,0,0,0,0,55,22,8.0,26,1.0,11,3,0,4,0,8,12,2,1822,3,30,16,7,1,0,4,2,2
28,0690002820050901,44,300,4,31,19,259,5,2,0,1,38,0,5,58,0,0,0,0,2,27,0,0,0,0,0,0,9,9,0,0,0,0,0,63,2,93,11,735,8,0,0,3,1,39,30,7.0,19,0.0,0,0,2,5,0,13,14,0,1798,11,101,11,7,1,1,8,7,0
28,0365002820050910,25,99,0,56,35,461,4,0,0,0,0,0,2,14,0,1,4,0,0,0,0,0,0,0,2,1,4,4,0,0,0,0,0,31,3,101,6,375,5,0,0,2,1,39,28,8.0,37,3.0,26,0,1,3,0,5,21,3,1659,6,31,17,9,2,1,4,2,1
28,0509002820050917,45,290,2,39,27,483,5,0,0,3,58,0,4,52,0,0,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0,0,52,4,158,9,583,7,0,0,2,1,43,22,6.0,13,0.0,0,0,2,5,0,11,19,0,2147,15,142,14,7,2,2,6,4,1
28,0028052820050924,32,95,2,38,21,380,4,0,0,3,42,0,2,10,0,0,0,0,3,5,0,0,0,0,0,0,6,6,0,0,0,0,0,42,8,284,7,454,4,0,0,0,0,51,48,10.0,45,8.0,42,0,3,9,1,6,13,1,1442,9,91,16,7,1,0,2,2,0
28,0657002820051001,32,68,1,45,26,347,2,5,0,3,107,0,3,111,1,1,14,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,6,284,5,325,4,0,0,1,0,47,42,5.0,20,2.0,12,0,1,5,0,4,16,0,1508,5,50,14,6,2,1,4,3,0
28,0529002820051008,25,53,0,56,31,277,2,2,0,5,135,0,1,15,0,0,0,0,2,22,0,1,5,0,1,1,2,2,0,0,0,0,0,17,8,330,4,258,2,0,0,3,0,56,18,6.0,14,0.0,0,0,2,5,2,4,15,2,1749,7,56,18,5,3,1,4,2,1
28,0028067420051022,42,126,2,41,29,402,3,1,1,3,71,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,35,6,157,6,246,1,0,0,0,0,35,24,8.0,24,3.0,13,0,0,4,0,6,20,1,1934,11,100,17,9,1,0,4,4,0
28,0756002820051029,43,77,2,34,27,401,3,0,0,3,110,0,1,21,0,1,-1,0,2,58,1,0,0,0,2,1,5,5,0,0,0,0,0,44,3,125,6,387,3,0,0,2,0,38,24,4.0,10,1.0,5,0,2,5,0,7,18,1,2076,14,91,15,10,1,1,5,4,1
28,0028075420051105,39,124,0,44,29,424,3,1,0,2,43,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,4,103,6,364,1,0,0,1,1,41,26,6.0,27,2.0,18,2,2,6,0,6,18,7,2039,14,134,14,7,0,0,5,2,2
28,0028011020051112,45,181,2,37,27,334,3,0,0,6,136,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,3,88,6,384,4,0,0,3,3,41,26,2.0,10,1.0,9,0,1,1,0,12,15,2,1815,2,25,14,8,3,2,6,5,0
28,0029002820051125,30,123,1,37,18,246,0,0,1,2,60,0,2,84,1,0,0,0,1,0,0,0,0,0,2,2,1,1,1,1,0,0,1,23,7,261,5,321,3,0,0,0,0,46,28,10.0,32,1.0,9,0,0,2,0,8,11,1,1435,9,59,13,4,1,0,3,1,2
28,0028058720051227,45,212,2,35,23,467,4,0,1,5,85,0,2,18,0,0,0,0,1,12,0,0,0,0,1,1,4,4,2,1,0,0,0,45,4,157,8,490,4,0,0,2,2,43,20,3.0,7,0.0,0,0,1,4,0,11,21,1,1875,11,102,10,2,0,0,4,3,1
29,0029073220050902,33,104,1,42,24,287,2,2,0,3,70,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,6,255,5,325,3,0,0,2,2,32,44,6.0,12,0.0,0,0,0,4,0,7,15,3,1731,7,50,14,6,1,1,3,2,1
29,0501002920050910,44,187,2,31,19,255,2,1,0,1,9,0,2,20,0,0,0,0,0,0,0,0,0,0,2,1,4,4,0,0,0,0,0,31,2,119,7,480,4,0,0,1,1,40,10,7.0,24,5.0,17,0,3,6,0,13,12,3,1990,8,85,12,6,1,0,6,3,1
29,0559002920050917,24,13,0,40,23,283,3,1,0,1,32,0,2,7,0,0,0,0,1,2,0,0,0,0,1,1,3,3,0,0,0,0,0,24,7,403,5,325,5,0,0,1,1,43,10,5.0,24,1.0,7,0,0,2,0,2,12,3,1682,12,75,15,4,3,2,2,2,0
29,0029010720051001,28,37,0,36,19,169,0,3,0,4,73,0,4,44,0,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,254,1,65,1,0,0,0,0,48,20,7.0,30,5.0,24,0,1,1,0,5,6,2,1554,11,60,16,5,1,0,2,0,0
29,0029065720051008,23,64,0,25,16,181,3,1,0,5,159,0,1,13,0,0,0,0,1,34,0,0,0,0,0,0,3,3,0,0,0,0,0,21,6,276,4,260,3,0,0,0,0,62,20,3.0,9,1.0,4,0,2,4,0,4,6,2,1380,2,15,9,1,2,1,3,2,0
29,0674002920051015,40,110,2,39,21,161,0,2,0,3,69,0,5,37,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,16,6,282,3,195,3,0,0,4,3,35,14,7.0,36,2.0,22,0,0,4,0,6,9,2,2065,6,69,19,9,1,0,2,2,0
29,0529002920051022,37,212,1,41,22,199,2,2,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0,1,0,3,3,0,0,0,0,0,21,7,219,4,260,4,0,0,3,2,31,20,4.0,23,2.0,11,0,1,5,0,7,10,2,1998,9,61,20,8,3,1,3,2,0
29,0029052820051029,30,49,1,22,13,335,2,0,0,6,111,0,1,6,0,0,0,0,6,49,1,0,0,0,1,1,4,2,0,0,0,0,0,29,8,336,6,364,3,1,0,2,1,47,52,2.0,4,1.0,2,1,2,2,0,2,8,4,1403,1,15,12,3,0,0,3,2,1
29,0110002920051105,43,315,3,24,14,204,2,0,0,0,0,0,3,77,1,0,0,1,0,0,0,0,0,0,1,1,7,7,0,0,0,0,0,52,4,159,9,566,7,0,0,0,0,43,28,9.0,29,4.0,16,0,1,3,0,16,9,1,1743,7,68,11,6,1,0,5,4,1
29,0756002920051112,30,87,0,41,22,235,2,3,0,2,60,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,6,280,3,184,1,0,0,2,2,44,30,4.0,21,2.0,16,0,0,2,0,4,13,4,1688,5,55,14,6,0,0,3,2,0
29,0029002820051125,50,164,1,27,18,213,1,1,0,2,53,0,1,21,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,20,3,158,6,366,4,0,0,2,0,43,10,5.0,21,1.0,7,0,0,6,0,12,9,1,2165,5,28,17,8,2,0,3,2,1
30,0434003020050903,29,117,1,38,19,206,1,1,0,4,75,0,3,39,0,0,0,0,1,20,0,0,0,0,1,1,2,2,0,0,0,0,0,17,9,390,4,240,2,0,0,4,1,39,54,0.0,0,0.0,0,0,2,3,0,9,6,3,1756,10,73,15,2,1,1,4,2,1
30,0695003020050910,35,279,4,16,10,145,3,0,0,2,62,0,6,127,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,56,4,133,9,556,2,2,0,2,1,42,42,13.0,54,6.0,39,0,0,4,0,7,7,1,1299,8,56,9,4,1,1,4,4,0
30,0030052120050917,47,200,1,24,11,122,0,1,0,5,101,0,3,16,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,6,187,3,151,0,1,0,3,2,36,1,4.0,17,3.0,13,0,2,5,1,11,5,0,2107,16,100,17,8,1,0,3,1,1
30,0231003020050924,35,304,6,13,11,194,2,0,0,5,73,0,2,13,0,0,0,0,5,238,1,0,0,0,1,1,9,9,0,0,0,0,0,66,0,0,11,601,0,0,0,3,2,59,36,8.0,38,4.0,28,0,3,4,0,13,6,3,1212,9,98,6,2,1,1,5,4,1
30,0030049820051001,51,175,2,32,22,275,1,1,0,2,37,0,2,20,0,0,0,0,0,0,0,0,0,0,3,2,3,3,0,0,0,0,0,27,2,94,6,365,0,0,0,5,1,41,14,4.0,14,0.0,0,0,0,2,0,11,17,1,2058,13,85,18,12,1,0,3,2,0
30,0671003020051013,41,264,2,20,10,194,3,0,1,7,150,0,1,7,0,0,0,0,1,0,0,0,0,0,2,1,4,4,1,1,0,0,0,39,5,156,6,334,3,0,0,0,0,56,32,4.0,4,0.0,0,0,2,3,0,15,5,1,1456,8,59,9,2,0,0,3,2,1
30,0229003020051022,46,185,0,28,14,208,0,3,0,1,22,0,4,14,0,0,0,0,2,-3,0,0,0,0,2,1,0,0,0,0,0,0,0,3,6,220,1,65,0,0,0,2,1,39,28,12.0,44,4.0,20,0,0,4,0,11,8,1,1836,11,70,16,6,1,0,3,0,1
30,0030041920051105,35,146,0,28,16,119,1,1,0,6,101,0,2,38,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,7,242,2,130,2,0,0,2,0,53,8,6.0,21,2.0,15,0,0,4,0,9,7,0,1606,8,51,13,3,2,0,2,1,0
30,0716003020051112,44,127,0,20,9,117,0,0,0,2,37,0,7,60,0,0,0,0,1,4,0,1,0,0,3,3,0,0,0,0,0,0,0,9,8,329,3,186,1,0,0,1,0,38,18,7.0,31,4.0,26,0,0,4,1,7,6,0,1868,14,139,18,7,0,0,2,0,2
30,0030072520051119,39,165,1,30,17,125,0,2,0,5,75,0,4,32,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,5,163,3,192,1,0,0,4,1,42,34,2.0,5,0.0,0,0,1,2,0,7,8,1,1771,9,79,16,6,3,0,2,1,1
30,0030049720051126,39,237,3,31,13,205,1,0,0,3,41,0,3,13,0,0,0,0,2,48,0,0,0,0,4,1,4,4,0,0,0,0,0,31,7,267,6,343,0,0,0,0,0,56,32,8.0,42,4.0,32,0,0,2,0,10,8,0,1613,6,52,16,5,0,0,5,2,1
30,0664003020051220,40,119,1,19,10,213,1,1,0,3,81,0,2,12,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,1,19,6,187,4,213,0,1,0,2,2,64,6,6.0,17,0.0,0,0,2,2,0,8,6,2,1536,9,49,13,4,0,0,3,2,0
31,0669003120050903,51,483,5,25,13,108,1,1,0,4,74,0,5,63,0,1,44,1,2,16,0,0,0,0,1,0,7,7,0,0,0,0,0,49,1,39,8,481,0,0,0,5,4,58,21,9.0,22,1.0,4,3,3,4,0,20,6,1,1638,6,55,10,5,2,1,6,4,0
31,0736003120050910,43,194,1,30,17,204,2,1,0,3,87,0,5,13,0,0,0,0,1,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,6,256,5,320,2,0,0,3,0,52,31,5.5,20,3.0,18,4,0,11,0,12,8,0,1723,9,88,15,5,3,1,4,2,1
31,0031065720050917,52,197,0,26,12,129,2,2,0,6,184,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,7,287,4,221,0,0,0,1,0,47,6,2.0,10,1.0,9,0,0,4,0,11,9,1,2049,7,48,18,8,0,0,3,2,1
31,0031000820050924,40,237,1,27,11,81,0,1,0,4,95,0,3,41,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,7,257,4,234,1,0,0,1,1,29,44,6.0,26,3.0,17,4,0,4,1,9,4,1,1732,7,40,17,3,3,2,3,0,2
31,0498003120051008,49,321,5,20,12,119,1,1,0,1,64,0,4,46,0,0,0,0,1,27,0,0,0,0,1,1,6,5,0,0,0,0,0,44,2,91,9,538,1,0,0,1,1,57,22,10.0,39,2.0,20,4,1,2,1,18,8,3,1566,7,55,9,4,2,2,5,5,0
31,0037003120051015,30,148,2,28,17,174,0,1,0,6,137,0,1,27,0,0,0,0,2,22,0,0,0,0,2,1,2,2,0,0,0,0,0,17,3,116,4,260,2,0,0,1,1,65,39,6.0,32,2.0,24,4,0,4,0,7,7,2,1390,4,40,11,3,2,1,4,2,1
31,0031025720051022,49,216,2,20,11,116,0,1,0,2,38,0,4,23,0,0,0,0,1,0,0,0,0,0,3,2,2,2,0,0,0,0,0,20,4,193,5,294,1,0,0,3,1,34,16,8.0,27,4.0,14,0,1,0,0,10,5,1,2144,10,59,17,5,4,2,3,1,2
31,0648003120051105,48,219,0,24,12,137,1,1,0,1,18,0,2,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,5,212,3,167,1,0,0,1,0,41,22,9.0,73,4.5,30,2,1,7,0,12,4,1,1927,7,77,14,4,4,0,3,1,1
31,0031043320051112,40,89,0,24,17,175,3,0,0,1,27,0,3,34,0,0,0,0,2,42,1,0,0,0,0,0,4,4,0,0,0,0,0,28,6,272,5,320,1,0,0,2,2,53,10,14.0,61,4.0,37,1,2,2,0,2,14,1,1638,7,43,15,9,0,0,1,1,0
31,0430003120051119,45,247,2,26,14,132,2,2,0,2,123,1,2,23,0,1,25,0,1,0,0,0,0,0,3,3,5,5,0,0,0,0,0,44,2,82,9,572,3,0,0,1,0,49,18,12.0,73,6.0,53,4,2,4,0,13,5,1,1858,10,91,14,7,2,1,6,3,3
31,0031036520051125,34,35,1,30,14,206,1,1,0,3,118,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,2,1,0,0,0,17,7,286,5,277,1,0,0,1,0,34,24,5.0,23,1.0,14,1,0,4,0,2,8,2,1702,6,48,17,4,3,1,3,1,1
37,0255003720050903,23,50,0,44,22,342,2,4,0,5,117,0,1,12,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,4,152,3,182,0,1,0,2,1,50,24,2.0,12,1.0,9,7,0,7,0,6,18,0,1538,11,86,11,4,1,0,1,1,0
37,0430003720050910,41,118,1,18,12,202,2,0,0,0,0,0,3,29,0,1,7,1,1,11,0,0,0,0,1,0,4,4,0,0,0,0,0,28,6,280,5,306,0,2,0,1,1,51,12,8.0,42,5.0,38,9,3,3,0,8,7,1,1727,1,10,14,7,0,0,3,2,0
37,0047003720050917,35,390,7,22,17,182,1,0,0,2,145,1,4,46,0,0,0,0,1,-8,0,0,0,0,0,0,9,9,0,0,0,0,0,63,0,0,10,622,2,1,0,0,0,33,26,6.0,31,3.0,24,5,1,2,0,14,11,0,1668,6,47,8,7,1,1,6,6,0
37,0772003720050924,42,209,1,22,13,200,3,0,0,2,74,0,3,23,0,0,0,0,2,35,0,0,0,0,3,3,4,4,0,0,0,0,0,37,3,118,8,500,3,1,0,1,1,34,26,7.0,27,3.0,13,5,1,1,0,12,7,1,1934,8,65,9,3,0,0,6,3,3
37,0648003720051001,39,123,5,34,21,265,1,0,0,2,64,0,7,74,0,0,0,0,0,0,0,0,0,0,3,2,6,6,0,0,0,0,0,48,3,147,9,571,4,0,0,0,0,19,68,11.0,42,4.0,13,5,2,2,0,7,13,1,1869,3,35,14,6,2,1,8,6,1
37,0037003120051015,52,233,1,26,17,203,3,2,0,2,61,0,1,0,0,1,1,0,1,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,2,97,7,447,1,0,0,0,0,50,23,2.0,13,0.0,0,0,0,3,1,15,12,1,2210,6,43,13,8,0,0,6,4,2
