"Game Code","Attendance","Duration"
0433073620050917,34847,225
0465046620050917,23457,209
0472047320050917,44760,199
0498025720050917,92476,210
0504031220050917,70585,185
0508067120050917,17341,193
0509002820050917,55029,196
0519074220050917,65115,176
0522011020050917,56522,214
0528036720050917,42647,218
0545046320050917,77336,192
0559002920050917,56400,200
0574070320050917,83055,197
0587008620050917,17620,216
0624070020050917,50171,220
0626051820050917,104533,184
0659077420050917,24497,205
0663069720050917,75128,210
0692050320050917,26123,176
0693040420050917,30772,181
0694023520050917,90716,204
0709069020050917,9055,192
0716043420050917,50167,204
0719049720050917,23112,183
0741019320050917,10126,171
0746068820050917,40027,189
0768039220050917,52413,195
0769014020050917,22637,195
0796045720050917,60000,210
0811072120050917,41240,193
0071006620050921,30561,195
0498022920050922,11426,206
0670069720050922,72741,218
0721073220050922,41935,207
0107047220050923,11312,208
0311072520050923,25007,196
0028052820050924,41374,234
0031000820050924,81018,191
0067014720050924,79000,205
0157041520050924,51228,214
0193074620050924,61021,165
0196076820050924,57295,201
0204012920050924,15013,210
0231003020050924,16423,209
0235033420050924,66820,206
0255074220050924,65115,199
0257043020050924,49903,194
0277029520050924,15635,192
0305070020050924,44681,200
0312051820050924,105225,190
0331051920050924,16721,201
0367065120050924,33586,216
0388012820050924,22127,187
0392074920050924,26022,201
0404071920050924,20645,218
0416030120050924,51469,205
0418079620050924,83022,207
0457049020050924,57100,210
0465073120050924,12408,198
0466015620050924,29101,193
0473070420050924,50425,178
0497032720050924,46514,182
0503000520050924,15612,190
0513075620050924,71473,202
0539050920050924,24395,214
0559042820050924,48116,225
0575073620050924,38446,198
0630062620050924,55868,237
0657052920050924,59129,208
0698007720050924,58320,282
0716064820050924,79125,199
0718066320050924,15681,167
0772003720050924,80632,180
0774069020050924,8922,220
0811043320050924,53652,199
0817054520050924,43135,173
0694036520050926,91986,231
0709009620050927,34637,180
0140041420050928,19163,220
0721015620050929,26711,213
0545058720050930,37514,235
0029010720051001,55944,186
0030049820051001,14929,210
0047006720051001,40162,160
0051069720051001,79280,219
0066027720051001,31695,230
0077062620051001,41680,206
0086077420051001,14198,177
0128067120051001,18262,175
0129000520051001,10093,190
0147074920051001,32153,214
0157052120051001,47908,193
0164072520051001,38482,211
0228023120051001,16512,168
0229036720051001,40219,218
0235000820051001,81018,199
0288071920051001,15580,221
0301031220051001,70585,180
0306079620051001,82330,205
0311046320051001,77433,217
0327052220051001,84501,216
0328070020051001,52601,220
0331020420051001,6294,190
0365043020051001,48344,184
0418041620051001,79401,213
0419073620051001,37257,190
0428053920051001,106604,195
0433069420051001,107709,199
0465081120051001,18022,214
0466063020051001,17492,200
0472036620051001,17318,190
0473069820051001,32251,211
0513055920051001,65491,211
0529067420051001,27690,200
0574000920051001,10580,193
0648003720051001,87451,178
0651041520051001,58308,204
0655071820051001,16826,206
0657002820051001,71706,243
0663038820051001,25218,211
0664019620051001,35510,172
0688023420051001,83717,209
0690007120051001,19462,200
0703043420051001,57231,214
0704040420051001,30053,229
0726019320051001,15246,180
0731029520051001,15006,161
0732045720051001,50000,219
0742076820051001,60193,177
0746039220051001,52656,215
0754052820051001,42908,235
0756011020051001,64249,207
0716049720051004,17644,190
0414050320051005,20023,189
0229067120051006,14208,195
0490025520051006,51432,210
0688016420051007,40000,193
0005008620051008,8279,180
0029065720051008,90221,193
0047077420051008,18183,253
0051031120051008,45992,180
0077047320051008,39233,205
0096047220051008,8312,181
0107011020051008,84811,224
0129072520051008,31018,171
0140054520051008,30343,203
0141043320051008,50272,170
0193041520051008,40315,208
0204070920051008,25266,173
0257069420051008,108470,223
0277036620051008,16242,187
0288071820051008,15454,187
0295046620051008,11584,197
0301030620051008,35829,220
0312055920051008,64785,198
0328032720051008,49798,197
0334064820051008,71009,200
0365073620051008,37309,203
0388074220051008,65115,198
0392069020051008,11311,170
0404012820051008,20562,172
0428041820051008,111117,210
0430023520051008,90104,191
0434052120051008,42511,213
0457036720051008,41334,202
0498003120051008,54209,216
0518053920051008,109839,180
0519007120051008,14177,196
0522070320051008,75452,215
0529002820051008,62789,221
0550006620051008,30603,193
0574019620051008,33213,195
0626046520051008,18372,200
0630073120051008,12542,210
0663000920051008,23255,197
0674075420051008,33442,185
0697015720051008,50686,220
0698081120051008,27723,197
0700046320051008,77580,197
0719066420051008,28375,201
0721072620051008,35211,167
0732015620051008,32713,187
0746006720051008,35286,220
0749023420051008,82589,205
0768058720051008,21717,191
0796050920051008,33859,227
0147049020051013,57500,201
0671003020051013,12944,212
0704071820051014,13153,212
0005041420051015,14312,198
0008043320051015,60135,200
0009038820051015,27182,222
0037003120051015,71673,178
0071008620051015,6436,170
0110075420051015,35117,223
0128066420051015,28366,195
0156007720051015,58165,183
0157070320051015,83474,207
0164014020051015,21039,203
0196066320051015,11715,173
0204050320051015,27641,185
0234074620051015,63106,247
0235036520051015,92402,222
0255019320051015,17451,210
0257073620051015,38822,197
0306031220051015,70585,215
0311043420051015,55016,192
0327070020051015,50813,228
0331072620051015,30316,199
0366046620051015,8377,201
0367076820051015,59797,242
0404028820051015,12800,220
0415069020051015,23129,176
0416051820051015,105122,199
0419022920051015,10117,191
0463005120051015,40857,196
0465072120051015,30573,185
0472027720051015,29002,227
0473081120051015,21453,220
0497023120051015,14433,184
0509055920051015,62866,231
0519012920051015,16017,201
0521069720051015,78451,202
0522032820051015,54109,193
0528010720051015,57174,224
0539041820051015,111249,220
0587068820051015,39022,213
0626073220051015,41341,208
0630006620051015,30342,208
0651054520051015,33497,191
0657051320051015,80795,240
0674002920051015,54216,193
0709004720051015,16533,
0716049820051015,10813,120
0719057420051015,10893,181
0725069820051015,34478,199
0731009620051015,42701,190
0749006720051015,33632,230
0756052920051015,58269,273
0796042820051015,65089,200
0231071620051020,18232,196
0742039220051020,54838,197
0664000920051021,31363,208
0718012820051021,15009,198
0028067420051022,31711,200
0031025720051022,92746,199
0037036520051022,92664,217
0047051920051022,17959,198
0051052220051022,83456,252
0066073120051022,12922,189
0077051320051022,80795,226
0086070920051022,23904,181
0096029520051022,15047,198
0196040420051022,31710,210
0229003020051022,20367,184
0234019320051022,21731,222
0277063020051022,18129,194
0288043020051022,40957,175
0328015720051022,48025,207
0334043320051022,48457,180
0367014020051022,21086,211
0388070420051022,51500,181
0414020420051022,5785,189
0418031220051022,70585,200
0463043420051022,60641,207
0473062620051022,26670,208
0490074920051022,33316,185
0497036620051022,19481,191
0503033120051022,3554,162
0509041620051022,74636,192
0518030620051022,52866,210
0521031120051022,43964,182
0528011020051022,49932,201
0529002920051022,48052,209
0539030120051022,52633,194
0559079620051022,82828,195
0587016420051022,40000,216
0657075620051022,64096,186
0663071920051022,22502,197
0671041920051022,17806,167
0688054520051022,33059,198
0690014720051022,75000,192
0694000820051022,81018,194
0697032720051022,45915,212
0698072120051022,33210,206
0700070320051022,83919,150
0725000520051022,12203,160
0726057420051022,12714,174
0732046520051022,19108,227
0736064820051022,76427,206
0746045720051022,52000,186
0754010720051022,52569,221
0774007120051022,13959,209
0811015620051022,32801,216
0067074220051027,65115,189
0156047320051028,36390,197
0005007120051029,9608,184
0029052820051029,40759,210
0047050320051029,18732,185
0096027720051029,28196,203
0110067420051029,42850,198
0128019620051029,34410,154
0140068820051029,42457,208
0147025520051029,55000,210
0157032720051029,43890,225
0257023520051029,84501,192
0295047220051029,11325,233
0306041620051029,74063,198
0311069720051029,86172,210
0331077420051029,14168,210
0388071820051029,13290,190
0392023420051029,82626,209
0414069020051029,11257,170
0418050920051029,47130,206
0430033420051029,55163,193
0433003720051029,85791,195
0434032820051029,48238,181
0457041520051029,30618,205
0466006620051029,29843,205
0497036520051029,88887,188
0518042820051029,54825,205
0519008620051029,5814,200
0522046320051029,77438,219
0559053920051029,109467,204
0630036620051029,12758,173
0648069420051029,107716,209
0664049020051029,52500,215
0698062620051029,21698,203
0700005120051029,43525,215
0703052120051029,48035,227
0704057420051029,9326,208
0709012920051029,12801,213
0716067120051029,21204,185
0721007720051029,57687,231
0726058720051029,41716,175
0731000820051029,81018,186
0749019320051029,15347,205
0754065720051029,92021,210
0756002820051029,57678,196
0796030120051029,52158,203
0009040420051101,47669,204
0164076820051102,52808,189
0545036720051103,42692,197
0709051920051104,21034,204
0005004720051105,10401,181
0008043020051105,52125,206
0027036520051105,91414,160
0028075420051105,31054,219
0030041920051105,9952,170
0037033420051105,60519,197
0067045720051105,48000,201
0071033120051105,6357,187
0077046520051105,23677,230
0086041420051105,20023,204
0107052920051105,58309,228
0110002920051105,55775,195
0156069820051105,36284,183
0193014720051105,77000,190
0229071620051105,21053,195
0231049820051105,10111,186
0277046620051105,11723,220
0288012820051105,32635,195
0301051820051105,104799,175
0312050920051105,34550,146
0327031120051105,42686,195
0366073120051105,9457,200
0415074220051105,65115,201
0416055920051105,62467,193
0428030620051105,30656,200
0434015720051105,49196,199
0463032820051105,51750,182
0472006620051105,28545,204
0490023420051105,83912,213
0503012920051105,13812,204
0528075620051105,60717,186
0574066320051105,15236,209
0630009620051105,41039,191
0648003120051105,65837,180
0651058720051105,31131,212
0671049720051105,14153,189
0674065720051105,90212,198
0690074620051105,57060,183
0694051320051105,80795,222
0697070020051105,55755,210
0703005120051105,44783,207
0718072620051105,33608,172
0719070420051105,49160,202
0725072120051105,44782,193
0736023520051105,90140,218
0749025520051105,51571,187
0774020420051105,11191,198
0796053920051105,109865,193
0811073220051105,39026,193
0664038820051108,22238,213
0768014020051109,25893,195
0066009620051110,42781,180
0587036720051111,41219,197
0028011020051112,84983,216
0031043320051112,53289,193
0037025720051112,92746,216
0047020420051112,3167,210
0051043420051112,46425,206
0077081120051112,15889,190
0086033120051112,3151,161
0128000920051112,12199,180
0129077420051112,23484,225
0157031120051112,49242,216
0164054520051112,35145,188
0196071920051112,21995,191
0231067120051112,16942,170
0234014720051112,80500,213
0235064820051112,83421,190
0255074620051112,60061,195
0301055920051112,57611,174
0306041820051112,110580,195
0312079620051112,83184,190
0327046320051112,77761,230
0328070320051112,83696,209
0334073620051112,29506,160
0365000820051112,81018,225
0366029520051112,15012,230
0392045720051112,50000,226
0400072520051112,34055,212
0404069420051112,106647,194
0415074920051112,27106,209
0416042820051112,45187,192
0465069820051112,28035,193
0466047220051112,7345,215
0473073220051112,36746,209
0490006720051112,42826,191
0497022920051112,7939,188
0498041920051112,11654,202
0509051820051112,105181,185
0529075420051112,27595,217
0626015620051112,25411,199
0651068820051112,40144,195
0657010720051112,72981,193
0674052820051112,42960,212
0697052220051112,84943,238
0699070420051112,42784,165
0700052120051112,40035,203
0716003020051112,10474,184
0718057420051112,9162,186
0726051320051112,80795,190
0731027720051112,27892,203
0756002920051112,52505,189
0664028820051113,15119,208
0071041420051115,5749,200
0519000520051115,7614,188
0503070920051116,20912,214
0008003720051119,87451,204
0009070420051119,47967,205
0030072520051119,25692,181
0067039220051119,51585,207
0096065720051119,90007,237
0107067420051119,71743,190
0128057420051119,8267,174
0129004720051119,7386,207
0140065120051119,27204,225
0147064820051119,83368,183
0156046520051119,16543,208
0193045720051119,50000,204
0196038820051119,22408,196
0204008620051119,6423,184
0255041520051119,53764,203
0295006620051119,30394,225
0334025720051119,92746,191
0365043320051119,59543,190
0404066420051119,25667,195
0419049020051119,37217,170
0428031220051119,70585,195
0430003120051119,55712,191
0434032720051119,46039,233
0466073120051119,7153,178
0472063020051119,6985,209
0498049720051119,19632,200
0509030120051119,31465,190
0518041820051119,111591,195
0521005120051119,28753,211
0522070020051119,52625,223
0528052920051119,58525,210
0539041620051119,75005,191
0559030620051119,50023,189
0663028820051119,14650,194
0688051320051119,80795,211
0690072620051119,30261,182
0719071820051119,10306,178
0721047320051119,33791,191
0732007720051119,64312,255
0736069420051119,107487,210
0742074620051119,63344,186
0754075620051119,70713,199
0772023120051119,13388,180
0811062620051119,20713,226
0414051920051121,9908,204
0709007120051122,17438,237
0774050320051123,18361,183
0331000520051124,8942,200
0545076820051124,52997,206
0029002820051125,67635,207
0031036520051125,92127,214
0463015720051125,54831,218
0703069720051125,86617,232
0796027720051125,34031,203
0009019620051126,26990,203
0030049720051126,7691,203
0066036620051126,16281,191
0096046620051126,17765,210
0140058720051126,34611,178
0229023120051126,15322,176
0234023520051126,90669,211
0257025520051126,56412,212
0295063020051126,8045,189
0311032820051126,42826,205
0388040420051126,46403,184
0392049020051126,52312,215
0419071620051126,17005,190
0433043020051126,53655,180
0457074220051126,65115,199
0513067420051126,56057,196
0521052220051126,84875,212
0574028820051126,12125,196
0651016420051126,40000,203
0671049820051126,15505,210
0688036720051126,37896,207
0694033420051126,61924,195
0704066320051126,17194,213
0718066420051126,28730,166
0731047220051126,6702,187
0746041520051126,37629,201
0005050320051201,12051,211
0366009620051202,36525,228
0110065720051203,92000,216
0257036520051203,73717,207
0367016420051203,40000,219
0419023120051203,16730,185
0626027720051203,28326,225
0703015720051203,71107,203
0719012820051203,51978,206
0726072520051203,69322,196
0742023420051203,72749,250
0768065120051203,45274,185
0664003020051220,18338,215
0709070420051221,35422,213
0077010720051222,40053,229
0156072620051222,36842,229
0328028820051223,33505,222
0466012820051224,26254,245
0404000520051226,50616,237
0028058720051227,43536,241
0147015720051227,31470,193
0066006720051228,30493,228
0418046320051228,62000,244
0255073220051229,25742,207
0529052220051229,65416,228
0415036520051230,65620,211
0428074620051230,40519,201
0509011020051230,50426,255
0648043420051230,41332,219
0096071920051231,54894,207
0651049020051231,57937,193
0698031120051231,37286,243
0312023520060102,65881,225
0367074220060102,63780,211
0518051320060102,76196,221
0700000820060102,74222,214
0768025720060102,74458,234
0796003720060102,57221,203
0539023420060103,77773,285
0703065720060104,93986,239
