"Game Code","Drive Number","Team Code","Start Period","Start Clock","Start Spot","Start Reason","End Period","End Clock","End Spot","End Reason","Plays","Yards","Time Of Possession","Red Zone Attempt"
0086016420050901,23,164,4,800,46,"PUNT",4,542,0,"TOUCHDOWN",10,46,258,1
0086016420050901,24,86,4,542,84,"KICKOFF",4,289,74,"PUNT",6,10,253,0
0086016420050901,25,164,4,289,57,"PUNT",4,0,16,"END OF HALF",8,41,289,1
0529028820050901,1,529,1,900,68,"KICKOFF",1,802,66,"PUNT",3,2,98,0
0529028820050901,2,288,1,802,61,"PUNT",1,701,53,"PUNT",3,8,101,0
0529028820050901,3,529,1,701,46,"PUNT",1,582,5,"FIELD GOAL",8,41,119,1
0529028820050901,4,288,1,582,12,"KICKOFF",1,485,0,"TOUCHDOWN",3,12,97,1
0529028820050901,5,529,1,485,66,"KICKOFF",1,226,22,"FIELD GOAL",7,44,259,0
0529028820050901,6,288,1,226,70,"KICKOFF",1,211,0,"TOUCHDOWN",1,70,15,0
0529028820050901,7,529,1,211,72,"KICKOFF",1,35,0,"TOUCHDOWN",10,72,176,1
0529028820050901,8,288,1,25,70,"KICKOFF",1,0,0,"TOUCHDOWN",5,70,25,0
0529028820050901,9,529,2,900,60,"KICKOFF",2,701,34,"FIELD GOAL",10,26,199,0
0529028820050901,10,288,2,701,75,"KICKOFF",2,597,76,"PUNT",3,-1,104,0
0529028820050901,11,529,2,597,53,"PUNT",2,489,53,"PUNT",3,0,108,0
0529028820050901,12,288,2,489,87,"PUNT",2,245,41,"PUNT",7,46,244,0
0529028820050901,13,529,2,245,80,"PUNT",2,0,15,"MISSED FIELD GOAL",13,65,245,1
0529028820050901,14,288,3,900,80,"KICKOFF",3,839,72,"INTERCEPTION",4,8,61,0
0529028820050901,15,529,3,839,43,"INTERCEPTION",3,775,12,"FIELD GOAL",6,31,64,1
0529028820050901,16,288,3,775,56,"KICKOFF",3,624,9,"DOWNS",8,47,151,1
0529028820050901,17,529,3,624,91,"DOWNS",3,442,0,"TOUCHDOWN",9,91,182,1
0529028820050901,18,288,3,442,62,"KICKOFF",3,339,57,"PUNT",3,5,103,0
0529028820050901,19,529,3,339,69,"PUNT",3,127,7,"FIELD GOAL",9,62,212,1
0529028820050901,20,288,3,127,95,"KICKOFF",4,879,67,"PUNT",6,28,148,0
0529028820050901,21,529,4,879,51,"PUNT",4,796,0,"TOUCHDOWN",6,51,83,1
0529028820050901,22,288,4,796,77,"KICKOFF",4,679,66,"PUNT",7,11,117,0
0529028820050901,23,529,4,679,58,"PUNT",4,620,58,"PUNT",3,0,59,0
0529028820050901,24,288,4,620,67,"PUNT",4,447,47,"INTERCEPTION",9,20,173,0
0529028820050901,25,529,4,447,95,"INTERCEPTION",4,260,10,"INTERCEPTION",7,85,187,1
0529028820050901,26,288,4,260,84,"INTERCEPTION",4,3,26,"FIELD GOAL",11,58,257,0
0786038820050901,1,388,1,900,78,"KICKOFF",1,817,11,"FIELD GOAL",5,67,83,1
0786038820050901,2,786,1,812,72,"KICKOFF",1,747,30,"FIELD GOAL",5,42,65,0
0786038820050901,3,388,1,747,65,"KICKOFF",1,622,47,"PUNT",5,18,125,0
0786038820050901,4,786,1,622,89,"PUNT",1,532,88,"PUNT",3,1,90,0
0786038820050901,5,388,1,532,43,"PUNT",1,338,0,"TOUCHDOWN",7,43,194,1
0786038820050901,6,786,1,338,80,"KICKOFF",1,278,76,"PUNT",3,4,60,0
0786038820050901,7,388,1,278,50,"PUNT",1,112,45,"PUNT",6,5,166,0
0786038820050901,8,786,1,112,82,"PUNT",1,55,73,"PUNT",3,9,57,0
0786038820050901,9,388,1,55,61,"PUNT",2,803,35,"MISSED FIELD GOAL",8,26,152,0
0786038820050901,10,786,2,803,65,"MISSED FIELD GOAL",2,625,40,"INTERCEPTION",6,25,178,0
0786038820050901,11,388,2,625,80,"INTERCEPTION",2,582,81,"INTERCEPTION",2,-1,43,0
0786038820050901,12,786,2,582,27,"INTERCEPTION",2,450,0,"TOUCHDOWN",6,27,132,1
0786038820050901,13,388,2,444,80,"KICKOFF",2,338,0,"TOUCHDOWN",5,80,106,0
0786038820050901,14,786,2,331,65,"KICKOFF",2,237,24,"FUMBLE",4,41,94,0
0786038820050901,15,388,2,237,71,"FUMBLE",2,92,0,"TOUCHDOWN",7,71,145,0
0786038820050901,16,786,2,86,81,"KICKOFF",2,0,56,"END OF HALF",4,25,86,0
0786038820050901,17,786,3,900,80,"KICKOFF",3,629,0,"TOUCHDOWN",12,80,271,1
0786038820050901,18,388,3,621,83,"KICKOFF",3,523,80,"PUNT",3,3,98,0
0786038820050901,19,786,3,523,62,"PUNT",3,183,0,"TOUCHDOWN",11,62,340,1
0786038820050901,20,388,3,177,71,"KICKOFF",3,160,66,"FUMBLE",3,5,17,0
0786038820050901,21,786,3,160,34,"FUMBLE",3,68,30,"FUMBLE",4,4,92,1
0786038820050901,22,786,3,63,68,"KICKOFF",4,839,45,"PUNT",4,23,124,0
0786038820050901,23,388,4,839,84,"PUNT",4,586,0,"TOUCHDOWN",11,84,253,1
0786038820050901,24,786,4,586,80,"KICKOFF",4,444,68,"PUNT",5,12,142,0
0786038820050901,25,388,4,444,70,"PUNT",4,218,51,"PUNT",6,19,226,0
0786038820050901,26,786,4,218,77,"PUNT",4,154,73,"PUNT",3,4,64,0
0786038820050901,27,388,4,154,41,"PUNT",4,0,32,"END OF HALF",6,9,154,0
0508049820050901,1,498,1,900,70,"KICKOFF",1,762,65,"PUNT",3,5,138,0
0508049820050901,2,508,1,762,78,"PUNT",1,668,70,"PUNT",3,8,94,0
0508049820050901,3,498,1,668,63,"PUNT",1,527,37,"PUNT",5,26,141,0
0508049820050901,4,508,1,527,80,"PUNT",1,394,84,"PUNT",3,-4,133,0
0508049820050901,5,498,1,394,93,"PUNT",1,184,27,"MISSED FIELD GOAL",9,66,210,0
0508049820050901,6,508,1,184,73,"MISSED FIELD GOAL",1,116,67,"PUNT",3,6,68,0
0508049820050901,7,498,1,116,64,"PUNT",2,809,0,"TOUCHDOWN",13,64,207,1
0508049820050901,8,508,2,809,80,"KICKOFF",2,743,100,"SAFETY",3,-20,66,0
0508049820050901,9,498,2,743,63,"KICKOFF",2,592,0,"TOUCHDOWN",5,63,151,0
0508049820050901,10,508,2,592,80,"KICKOFF",2,273,23,"INTERCEPTION",11,57,319,1
0508049820050901,11,498,2,273,78,"INTERCEPTION",2,136,58,"PUNT",6,20,137,0
0508049820050901,12,508,2,136,74,"PUNT",2,108,70,"INTERCEPTION",2,4,28,0
0508049820050901,13,508,2,108,72,"KICKOFF",2,62,38,"INTERCEPTION",4,34,46,0
0508049820050901,14,498,2,62,68,"INTERCEPTION",2,0,38,"END OF HALF",7,30,62,0
0508049820050901,15,508,3,900,63,"KICKOFF",3,594,6,"MISSED FIELD GOAL",11,57,306,1
0508049820050901,16,498,3,594,80,"MISSED FIELD GOAL",3,336,55,"PUNT",7,25,258,0
0508049820050901,17,508,3,336,80,"PUNT",3,244,80,"PUNT",3,0,92,0
0508049820050901,18,498,3,244,67,"PUNT",3,128,60,"PUNT",3,7,116,0
0508049820050901,19,508,3,128,85,"PUNT",3,115,0,"TOUCHDOWN",1,85,13,0
0508049820050901,20,498,3,115,79,"KICKOFF",3,81,74,"FUMBLE",2,5,34,0
0508049820050901,21,508,3,81,21,"FUMBLE",3,48,0,"TOUCHDOWN",2,21,33,1
0508049820050901,22,498,3,48,73,"KICKOFF",4,783,57,"PUNT",6,16,165,0
0508049820050901,23,508,4,783,28,"PUNT",4,676,0,"TOUCHDOWN",5,28,107,1
0508049820050901,24,498,4,676,65,"KICKOFF",4,615,52,"PUNT",4,13,61,0
0508049820050901,25,508,4,615,80,"PUNT",4,406,0,"TOUCHDOWN",7,80,209,0
0508049820050901,26,498,4,406,78,"KICKOFF",4,200,22,"INTERCEPTION",8,56,206,0
0508049820050901,27,508,4,200,93,"INTERCEPTION",4,128,89,"PUNT",3,4,72,0
0508049820050901,28,498,4,128,54,"PUNT",4,79,28,"FUMBLE",3,26,49,0
0508049820050901,29,508,4,79,52,"FUMBLE",4,0,88,"DOWNS",4,-36,79,0
0128064820050901,1,648,1,900,76,"KICKOFF",1,766,0,"TOUCHDOWN",5,76,134,0
0128064820050901,2,128,1,766,70,"KICKOFF",1,624,61,"PUNT",3,9,142,0
0128064820050901,3,648,1,624,79,"PUNT",1,437,0,"TOUCHDOWN",6,79,187,1
0128064820050901,4,128,1,437,80,"KICKOFF",1,195,19,"FIELD GOAL",10,61,242,1
0128064820050901,5,648,1,195,83,"KICKOFF",2,801,33,"MISSED FIELD GOAL",11,50,294,1
0128064820050901,6,128,2,801,67,"MISSED FIELD GOAL",2,665,59,"PUNT",5,8,136,0
0128064820050901,7,648,2,665,83,"PUNT",2,561,83,"PUNT",3,0,104,0
0128064820050901,8,128,2,561,54,"PUNT",2,492,51,"PUNT",3,3,69,0
0128064820050901,9,648,2,492,92,"PUNT",2,166,5,"FIELD GOAL",12,87,326,1
0128064820050901,10,128,2,166,91,"KICKOFF",2,28,52,"INTERCEPTION",8,39,138,0
0128064820050901,11,648,2,28,64,"INTERCEPTION",2,0,63,"END OF HALF",1,1,28,0
0128064820050901,12,128,3,900,80,"KICKOFF",3,496,23,"MISSED FIELD GOAL",14,57,404,0
0128064820050901,13,648,3,496,77,"MISSED FIELD GOAL",3,395,0,"TOUCHDOWN",6,77,101,0
0128064820050901,14,128,3,395,80,"KICKOFF",3,106,35,"DOWNS",11,45,289,0
0128064820050901,15,648,3,106,65,"DOWNS",3,25,63,"FUMBLE",3,2,81,0
0128064820050901,16,128,3,25,37,"FUMBLE",4,848,45,"PUNT",3,-8,77,0
0128064820050901,17,128,4,848,17,"FUMBLE",4,779,0,"TOUCHDOWN",3,17,69,1
0128064820050901,18,648,4,779,88,"KICKOFF",4,636,87,"PUNT",3,1,143,0
0128064820050901,19,128,4,636,55,"PUNT",4,365,12,"FIELD GOAL",10,43,271,1
0128064820050901,20,128,4,357,20,"FUMBLE",4,129,1,"DOWNS",7,19,228,1
0128064820050901,21,648,4,129,98,"DOWNS",4,57,100,"SAFETY",4,-2,72,0
0128064820050901,22,128,4,57,50,"KICKOFF",4,0,2,"END OF HALF",6,48,57,1
0771070920050901,1,771,1,900,80,"KICKOFF",1,769,45,"INTERCEPTION",6,35,131,0
0771070920050901,2,771,1,764,61,"KICKOFF",1,568,52,"PUNT",5,9,196,0
0771070920050901,3,709,1,568,15,"PUNT",1,443,16,"FIELD GOAL",4,-1,125,1
0771070920050901,4,771,1,443,80,"KICKOFF",1,346,83,"PUNT",3,-3,97,0
0771070920050901,5,709,1,346,62,"PUNT",1,134,11,"FIELD GOAL",9,51,212,1
0771070920050901,6,771,1,134,80,"KICKOFF",1,87,64,"FUMBLE",2,16,47,0
0771070920050901,7,709,1,87,36,"FUMBLE",2,894,0,"TOUCHDOWN",7,36,93,1
0771070920050901,8,771,2,891,67,"KICKOFF",2,610,32,"DOWNS",9,35,281,0
0771070920050901,9,709,2,610,68,"DOWNS",2,554,66,"PUNT",3,2,56,0
0771070920050901,10,771,2,554,67,"PUNT",2,543,63,"FUMBLE",2,4,11,0
0771070920050901,11,771,2,538,60,"KICKOFF",2,303,11,"DOWNS",8,49,235,1
0771070920050901,12,709,2,303,89,"DOWNS",2,136,0,"TOUCHDOWN",9,89,167,0
0771070920050901,13,771,2,128,79,"KICKOFF",2,58,73,"INTERCEPTION",4,6,70,0
0771070920050901,14,709,2,58,27,"INTERCEPTION",2,7,0,"TOUCHDOWN",4,27,51,1
0771070920050901,15,771,3,881,73,"KICKOFF",3,795,68,"PUNT",3,5,86,0
0771070920050901,16,709,3,795,95,"PUNT",3,531,45,"PUNT",8,50,264,0
0771070920050901,17,771,3,531,87,"PUNT",3,461,93,"PUNT",3,-6,70,0
0771070920050901,18,709,3,461,76,"PUNT",3,81,0,"TOUCHDOWN",11,76,380,1
0771070920050901,19,771,3,77,79,"KICKOFF",4,670,40,"FUMBLE",12,39,307,1
0771070920050901,20,709,4,670,60,"FUMBLE",4,504,0,"TOUCHDOWN",5,60,166,1
0771070920050901,21,771,4,504,80,"KICKOFF",4,371,0,"TOUCHDOWN",7,80,133,0
0771070920050901,22,709,4,368,77,"KICKOFF",4,283,54,"PUNT",5,23,85,0
0771070920050901,23,771,4,283,80,"PUNT",4,262,80,"INTERCEPTION",1,0,21,0
0771070920050901,24,771,4,262,64,"FUMBLE",4,64,0,"TOUCHDOWN",7,64,198,1
0771070920050901,25,709,4,64,63,"KICKOFF",4,0,52,"END OF HALF",2,11,64,0
0428071920050901,1,428,1,900,67,"KICKOFF",1,884,0,"TOUCHDOWN",1,67,16,0
0428071920050901,2,719,1,879,79,"KICKOFF",1,641,70,"PUNT",6,9,238,0
0428071920050901,3,428,1,641,81,"PUNT",1,309,11,"FIELD GOAL",13,70,332,1
0428071920050901,4,719,1,303,75,"KICKOFF",1,104,62,"PUNT",6,13,199,0
0428071920050901,5,428,1,104,73,"PUNT",1,91,0,"TOUCHDOWN",1,73,13,0
0428071920050901,6,719,1,86,81,"KICKOFF",1,28,78,"PUNT",3,3,58,0
0428071920050901,7,719,1,28,45,"FUMBLE",2,749,28,"FIELD GOAL",7,17,179,1
0428071920050901,8,428,2,745,78,"KICKOFF",2,633,60,"PUNT",5,18,112,0
0428071920050901,9,719,2,633,95,"PUNT",2,528,77,"PUNT",6,18,105,0
0428071920050901,10,428,2,528,45,"PUNT",2,397,38,"DOWNS",4,7,131,0
0428071920050901,11,719,2,397,61,"DOWNS",2,304,52,"FUMBLE",3,9,93,0
0428071920050901,12,428,2,304,46,"FUMBLE",2,145,13,"INTERCEPTION",8,33,159,1
0428071920050901,13,719,2,145,99,"INTERCEPTION",2,51,72,"INTERCEPTION",4,27,94,0
0428071920050901,14,428,2,51,28,"INTERCEPTION",2,5,0,"TOUCHDOWN",7,28,46,1
0428071920050901,15,719,3,895,70,"KICKOFF",3,703,10,"MISSED FIELD GOAL",8,60,192,1
0428071920050901,16,428,3,703,80,"MISSED FIELD GOAL",3,553,56,"PUNT",7,24,150,0
0428071920050901,17,719,3,553,82,"PUNT",3,521,55,"FUMBLE",2,27,32,0
0428071920050901,18,428,3,521,45,"FUMBLE",3,440,47,"PUNT",3,-2,81,0
0428071920050901,19,719,3,440,77,"PUNT",3,354,75,"PUNT",3,2,86,0
0428071920050901,20,428,3,354,67,"PUNT",3,172,5,"FIELD GOAL",8,62,182,1
0428071920050901,21,719,3,167,85,"KICKOFF",4,704,0,"TOUCHDOWN",17,85,363,1
0428071920050901,22,428,4,699,64,"KICKOFF",4,494,0,"TOUCHDOWN",7,64,205,1
0428071920050901,23,719,4,488,70,"KICKOFF",4,368,62,"PUNT",3,8,120,0
0428071920050901,24,428,4,368,85,"PUNT",4,230,0,"TOUCHDOWN",6,85,138,0
0428071920050901,25,719,4,223,90,"KICKOFF",4,33,10,"FUMBLE",10,80,190,1
0428071920050901,26,428,4,33,90,"FUMBLE",4,0,83,"END OF HALF",1,7,33,0
0736074920050901,1,749,1,900,93,"KICKOFF",1,674,17,"FIELD GOAL",10,76,226,1
0736074920050901,2,736,1,666,69,"KICKOFF",1,521,16,"FIELD GOAL",7,53,145,1
0736074920050901,3,749,1,514,76,"KICKOFF",1,300,22,"MISSED FIELD GOAL",10,54,214,1
0736074920050901,4,736,1,300,78,"MISSED FIELD GOAL",2,866,0,"TOUCHDOWN",13,78,334,1
0736074920050901,5,749,2,859,70,"KICKOFF",2,755,61,"PUNT",3,9,104,0
0736074920050901,6,736,2,755,84,"PUNT",2,539,34,"DOWNS",10,50,216,0
0736074920050901,7,749,2,539,66,"DOWNS",2,375,38,"PUNT",5,28,164,0
0736074920050901,8,736,2,375,84,"PUNT",2,148,37,"PUNT",7,47,227,0
0736074920050901,9,749,2,148,80,"PUNT",2,0,5,"FIELD GOAL",9,75,148,1
0736074920050901,10,736,3,900,69,"KICKOFF",3,761,45,"PUNT",5,24,139,0
0736074920050901,11,749,3,761,80,"PUNT",3,527,4,"FUMBLE",9,76,234,1
0736074920050901,12,736,3,527,96,"FUMBLE",3,300,0,"TOUCHDOWN",9,96,227,1
0736074920050901,13,749,3,293,65,"KICKOFF",3,3,0,"TOUCHDOWN",13,65,290,1
0736074920050901,14,736,3,3,80,"KICKOFF",3,0,80,"INTERCEPTION",1,0,3,0
0736074920050901,15,749,4,900,29,"INTERCEPTION",4,778,40,"PUNT",3,-11,122,0
0736074920050901,16,736,4,778,99,"PUNT",4,686,93,"PUNT",3,6,92,0
0736074920050901,17,749,4,686,41,"PUNT",4,622,0,"TOUCHDOWN",4,41,64,1
0736074920050901,18,736,4,617,84,"KICKOFF",4,378,48,"PUNT",7,36,239,0
0736074920050901,19,749,4,378,73,"PUNT",4,182,80,"PUNT",5,-7,196,0
0736074920050901,20,736,4,182,49,"PUNT",4,108,0,"TOUCHDOWN",4,49,74,1
0736074920050901,21,749,4,103,69,"KICKOFF",4,16,48,"DOWNS",9,21,87,0
0736074920050901,22,736,4,16,52,"DOWNS",4,0,54,"END OF HALF",1,-2,16,0
0295075420050901,1,754,1,900,80,"KICKOFF",1,888,0,"TOUCHDOWN",1,80,12,0
0295075420050901,2,754,1,881,19,"FUMBLE",1,831,0,"TOUCHDOWN",3,19,50,1
0295075420050901,3,295,1,831,73,"KICKOFF",1,535,0,"TOUCHDOWN",11,73,296,1
0295075420050901,4,754,1,535,73,"KICKOFF",1,415,49,"PUNT",4,24,120,0
0295075420050901,5,295,1,415,93,"PUNT",1,281,99,"PUNT",3,-6,134,0
0295075420050901,6,754,1,281,39,"PUNT",1,12,8,"FIELD GOAL",11,31,269,1
0295075420050901,7,295,1,12,86,"KICKOFF",2,842,83,"PUNT",3,3,70,0
0295075420050901,8,754,2,842,49,"PUNT",2,731,13,"INTERCEPTION",6,36,111,1
0295075420050901,9,295,2,731,90,"INTERCEPTION",2,397,6,"FIELD GOAL",14,84,334,1
0295075420050901,10,754,2,397,79,"KICKOFF",2,314,86,"PUNT",3,-7,83,0
0295075420050901,11,295,2,314,57,"PUNT",2,288,52,"PUNT",3,5,26,0
0295075420050901,12,754,2,288,84,"PUNT",2,257,91,"INTERCEPTION",2,-7,31,0
0295075420050901,13,295,2,257,11,"INTERCEPTION",2,176,7,"FIELD GOAL",4,4,81,1
0295075420050901,14,754,2,176,80,"KICKOFF",2,120,79,"PUNT",3,1,56,0
0295075420050901,15,295,2,120,59,"PUNT",2,71,55,"PUNT",3,4,49,0
0295075420050901,16,754,2,71,90,"PUNT",2,0,65,"END OF HALF",4,25,71,0
0295075420050901,17,295,3,900,80,"KICKOFF",3,764,76,"PUNT",5,4,136,0
0295075420050901,18,754,3,764,56,"PUNT",3,675,47,"PUNT",3,9,89,0
0295075420050901,19,295,3,675,80,"PUNT",3,583,87,"PUNT",3,-7,92,0
0295075420050901,20,754,3,583,26,"PUNT",3,577,0,"TOUCHDOWN",1,26,6,0
0295075420050901,21,295,3,577,54,"KICKOFF",3,327,0,"TOUCHDOWN",9,54,250,1
0295075420050901,22,754,3,327,86,"KICKOFF",3,234,0,"TOUCHDOWN",5,86,93,0
0295075420050901,23,295,3,234,90,"KICKOFF",3,127,85,"PUNT",3,5,107,0
0295075420050901,24,754,3,127,50,"PUNT",4,799,0,"TOUCHDOWN",10,50,228,1
0295075420050901,25,295,4,799,84,"KICKOFF",4,694,91,"PUNT",3,-7,105,0
0295075420050901,26,295,4,694,48,"FUMBLE",4,595,47,"PUNT",3,1,99,0
0295075420050901,27,754,4,595,80,"PUNT",4,471,71,"PUNT",3,9,124,0
0295075420050901,28,295,4,471,75,"PUNT",4,170,0,"TOUCHDOWN",11,75,301,1
0295075420050901,29,754,4,170,79,"KICKOFF",4,0,69,"END OF HALF",6,10,170,0
0306012920050902,1,129,1,900,65,"KICKOFF",1,823,73,"PUNT",3,-8,77,0
0306012920050902,2,306,1,823,61,"PUNT",1,770,53,"PUNT",3,8,53,0
0306012920050902,3,129,1,770,80,"PUNT",1,714,36,"PUNT",4,44,56,0
0306012920050902,4,306,1,714,80,"PUNT",1,579,78,"PUNT",3,2,135,0
0306012920050902,5,129,1,579,72,"PUNT",1,324,54,"PUNT",8,18,255,0
0306012920050902,6,306,1,324,71,"PUNT",1,300,71,"PUNT",3,0,24,0
0306012920050902,7,129,1,300,71,"PUNT",1,45,23,"MISSED FIELD GOAL",9,48,255,0
0306012920050902,8,306,1,45,77,"MISSED FIELD GOAL",2,879,81,"PUNT",3,-4,66,0
