"Game Code","Drive Number","Team Code","Start Period","Start Clock","Start Spot","Start Reason","End Period","End Clock","End Spot","End Reason","Plays","Yards","Time Of Possession","Red Zone Attempt"
0270012920100902,26,129,4,471,48,"PUNT",4,246,14,"MISSED FIELD GOAL",6,34,225,1
0270012920100902,27,270,4,246,80,"MISSED FIELD GOAL",4,102,76,"PUNT",3,4,144,0
0270012920100902,28,129,4,102,57,"PUNT",4,0,47,"END OF HALF",3,10,102,0
0657027720100902,1,277,1,900,80,"KICKOFF",1,787,65,"PUNT",5,15,113,0
0657027720100902,2,657,1,787,79,"PUNT",1,607,0,"TOUCHDOWN",6,79,180,0
0657027720100902,3,277,1,607,80,"KICKOFF",1,393,7,"FIELD GOAL",11,73,214,1
0657027720100902,4,657,1,384,73,"KICKOFF",1,98,0,"TOUCHDOWN",10,73,286,1
0657027720100902,5,277,1,94,85,"KICKOFF",1,29,78,"PUNT",3,7,65,0
0657027720100902,6,657,1,29,69,"PUNT",2,739,0,"TOUCHDOWN",9,69,190,1
0657027720100902,7,277,2,739,80,"KICKOFF",2,447,22,"FIELD GOAL",12,58,292,0
0657027720100902,8,657,2,442,79,"KICKOFF",2,267,60,"PUNT",5,19,175,0
0657027720100902,9,277,2,267,76,"PUNT",2,177,0,"TOUCHDOWN",5,76,90,0
0657027720100902,10,657,2,170,56,"KICKOFF",2,66,0,"TOUCHDOWN",8,56,104,1
0657027720100902,11,277,2,66,80,"KICKOFF",2,3,1,"FIELD GOAL",11,79,63,1
0657027720100902,12,657,3,895,74,"KICKOFF",3,705,56,"PUNT",5,18,190,0
0657027720100902,13,277,3,705,96,"PUNT",3,437,39,"PUNT",8,57,268,0
0657027720100902,14,277,3,432,84,"KICKOFF",3,114,0,"TOUCHDOWN",12,84,318,1
0657027720100902,15,657,3,109,79,"KICKOFF",3,27,0,"TOUCHDOWN",4,79,82,1
0657027720100902,16,277,3,21,72,"KICKOFF",4,713,44,"DOWNS",7,28,208,0
0657027720100902,17,657,4,713,56,"DOWNS",4,526,26,"FUMBLE",8,30,187,0
0657027720100902,18,277,4,526,76,"FUMBLE",4,408,0,"TOUCHDOWN",4,76,118,0
0657027720100902,19,657,4,395,44,"KICKOFF",4,395,0,"TOUCHDOWN",1,44,0,0
0657027720100902,20,277,4,387,68,"KICKOFF",4,232,0,"TOUCHDOWN",7,68,155,0
0657027720100902,21,657,4,232,62,"KICKOFF",4,0,35,"END OF HALF",7,27,232,0
0494029520100902,1,295,1,900,85,"KICKOFF",1,628,39,"MISSED FIELD GOAL",10,46,272,0
0494029520100902,2,494,1,628,61,"MISSED FIELD GOAL",1,582,58,"PUNT",3,3,46,0
0494029520100902,3,295,1,582,88,"PUNT",1,321,5,"FIELD GOAL",11,83,261,1
0494029520100902,4,494,1,311,74,"KICKOFF",1,260,75,"INTERCEPTION",3,-1,51,0
0494029520100902,5,295,1,260,5,"INTERCEPTION",1,255,0,"TOUCHDOWN",1,5,5,1
0494029520100902,6,494,1,255,60,"KICKOFF",1,110,40,"PUNT",5,20,145,0
0494029520100902,7,295,1,110,84,"PUNT",1,1,76,"PUNT",3,8,109,0
0494029520100902,8,494,1,1,68,"PUNT",2,770,65,"PUNT",5,3,131,0
0494029520100902,9,295,2,770,82,"PUNT",2,585,90,"PUNT",6,-8,185,0
0494029520100902,10,494,2,585,39,"PUNT",2,513,45,"PUNT",3,-6,72,0
0494029520100902,11,295,2,513,80,"PUNT",2,319,0,"TOUCHDOWN",8,80,194,0
0494029520100902,12,494,2,319,80,"KICKOFF",2,70,16,"FUMBLE",11,64,249,1
0494029520100902,13,295,2,70,84,"FUMBLE",2,20,65,"INTERCEPTION",6,19,50,0
0494029520100902,14,494,2,20,93,"INTERCEPTION",2,0,93,"END OF HALF",1,0,20,0
0494029520100902,15,295,3,900,60,"FUMBLE",3,747,0,"TOUCHDOWN",6,60,153,1
0494029520100902,16,494,3,742,77,"KICKOFF",3,664,71,"PUNT",4,6,78,0
0494029520100902,17,295,3,664,69,"PUNT",3,530,0,"TOUCHDOWN",7,69,134,1
0494029520100902,18,494,3,528,80,"KICKOFF",3,369,16,"FUMBLE",9,64,159,0
0494029520100902,19,295,3,369,74,"FUMBLE",3,289,69,"PUNT",3,5,80,0
0494029520100902,20,494,3,289,67,"PUNT",3,206,61,"PUNT",3,6,83,0
0494029520100902,21,295,3,206,83,"PUNT",3,76,70,"PUNT",5,13,130,0
0494029520100902,22,494,3,76,53,"PUNT",4,839,14,"INTERCEPTION",7,39,137,1
0494029520100902,23,295,4,839,54,"INTERCEPTION",4,831,0,"TOUCHDOWN",1,54,8,0
0494029520100902,24,494,4,823,69,"KICKOFF",4,572,44,"PUNT",8,25,251,0
0494029520100902,25,295,4,572,90,"PUNT",4,481,71,"PUNT",4,19,91,0
0494029520100902,26,494,4,481,73,"PUNT",4,289,29,"DOWNS",6,44,192,0
0494029520100902,27,295,4,289,71,"DOWNS",4,86,0,"TOUCHDOWN",7,71,203,0
0494029520100902,28,494,4,76,53,"KICKOFF",4,0,50,"END OF HALF",2,3,76,0
0711030620100902,1,306,1,900,63,"KICKOFF",1,774,58,"PUNT",3,5,126,0
0711030620100902,2,711,1,774,77,"PUNT",1,697,71,"INTERCEPTION",3,6,77,0
0711030620100902,3,306,1,697,37,"INTERCEPTION",1,603,0,"TOUCHDOWN",5,37,94,1
0711030620100902,4,711,1,598,78,"KICKOFF",1,543,73,"INTERCEPTION",2,5,55,0
0711030620100902,5,306,1,543,50,"INTERCEPTION",1,506,0,"TOUCHDOWN",2,50,37,0
0711030620100902,6,711,1,499,75,"KICKOFF",1,408,67,"PUNT",3,8,91,0
0711030620100902,7,306,1,408,74,"PUNT",1,140,6,"FIELD GOAL",11,68,268,1
0711030620100902,8,711,1,135,64,"KICKOFF",2,741,0,"TOUCHDOWN",10,64,294,1
0711030620100902,9,306,2,741,46,"KICKOFF",2,706,0,"TOUCHDOWN",2,46,35,0
0711030620100902,10,711,2,700,70,"KICKOFF",2,616,0,"TOUCHDOWN",3,70,84,0
0711030620100902,11,306,2,616,48,"KICKOFF",2,562,46,"PUNT",3,2,54,0
0711030620100902,12,711,2,562,80,"PUNT",2,284,23,"MISSED FIELD GOAL",12,57,278,0
0711030620100902,13,306,2,284,77,"MISSED FIELD GOAL",2,105,0,"TOUCHDOWN",8,77,179,1
0711030620100902,14,711,2,105,73,"KICKOFF",2,53,66,"PUNT",3,7,52,0
0711030620100902,15,306,2,53,21,"PUNT",2,26,0,"TOUCHDOWN",2,21,27,1
0711030620100902,16,711,2,19,66,"KICKOFF",2,0,59,"END OF HALF",1,7,19,0
0711030620100902,17,711,3,900,70,"KICKOFF",3,806,62,"DOWNS",4,8,94,0
0711030620100902,18,306,3,806,38,"DOWNS",3,640,18,"FIELD GOAL",7,20,166,1
0711030620100902,19,711,3,640,80,"KICKOFF",3,517,47,"INTERCEPTION",6,33,123,0
0711030620100902,20,711,3,517,79,"KICKOFF",3,407,75,"PUNT",3,4,110,0
0711030620100902,21,306,3,407,59,"PUNT",3,329,55,"PUNT",3,4,78,0
0711030620100902,22,711,3,329,87,"PUNT",3,236,82,"PUNT",3,5,93,0
0711030620100902,23,306,3,236,65,"PUNT",3,184,66,"PUNT",3,-1,52,0
0711030620100902,24,711,3,184,84,"PUNT",4,698,12,"FIELD GOAL",13,72,386,1
0711030620100902,25,306,4,698,60,"KICKOFF",4,503,14,"FIELD GOAL",7,46,195,1
0711030620100902,26,711,4,503,54,"KICKOFF",4,313,35,"DOWNS",6,19,190,0
0711030620100902,27,306,4,313,64,"DOWNS",4,223,64,"PUNT",3,0,90,0
0711030620100902,28,711,4,223,69,"PUNT",4,0,42,"DOWNS",7,27,223,0
0503031120100902,1,311,1,900,80,"KICKOFF",1,639,26,"MISSED FIELD GOAL",12,54,261,0
0503031120100902,2,503,1,639,74,"MISSED FIELD GOAL",1,320,32,"MISSED FIELD GOAL",12,42,319,0
0503031120100902,3,311,1,320,68,"MISSED FIELD GOAL",1,147,0,"TOUCHDOWN",11,68,173,1
0503031120100902,4,503,1,141,68,"KICKOFF",2,893,43,"INTERCEPTION",5,25,148,0
0503031120100902,5,311,2,893,63,"INTERCEPTION",2,883,0,"TOUCHDOWN",1,63,10,0
0503031120100902,6,503,2,878,75,"KICKOFF",2,763,66,"PUNT",3,9,115,0
0503031120100902,7,311,2,763,63,"PUNT",2,513,23,"FIELD GOAL",8,40,250,0
0503031120100902,8,503,2,507,88,"KICKOFF",2,380,61,"PUNT",5,27,127,0
0503031120100902,9,311,2,380,69,"PUNT",2,200,34,"FUMBLE",7,35,180,0
0503031120100902,10,503,2,200,66,"FUMBLE",2,117,64,"PUNT",3,2,83,0
0503031120100902,11,311,2,117,84,"PUNT",2,57,70,"INTERCEPTION",3,14,60,0
0503031120100902,12,503,2,57,23,"INTERCEPTION",2,0,16,"MISSED FIELD GOAL",4,7,57,1
0503031120100902,13,503,3,895,69,"KICKOFF",3,593,2,"FIELD GOAL",14,67,302,1
0503031120100902,14,311,3,593,80,"KICKOFF",3,245,24,"INTERCEPTION",15,56,348,0
0503031120100902,15,503,3,245,58,"INTERCEPTION",3,31,20,"INTERCEPTION",8,38,214,1
0503031120100902,16,311,3,31,83,"INTERCEPTION",4,782,78,"PUNT",6,5,149,0
0503031120100902,17,503,4,782,40,"PUNT",4,531,0,"TOUCHDOWN",9,40,251,1
0503031120100902,18,311,4,528,73,"KICKOFF",4,305,0,"TOUCHDOWN",10,73,223,1
0503031120100902,19,503,4,305,80,"KICKOFF",4,296,80,"INTERCEPTION",2,0,9,0
0503031120100902,20,311,4,296,13,"INTERCEPTION",4,157,5,"FIELD GOAL",4,8,139,1
0503031120100902,21,503,4,151,79,"KICKOFF",4,109,87,"PUNT",3,-8,42,0
0503031120100902,22,311,4,109,45,"PUNT",4,0,52,"END OF HALF",3,-7,109,0
0454033120100902,1,454,1,900,78,"KICKOFF",1,775,69,"PUNT",3,9,125,0
0454033120100902,2,331,1,775,56,"PUNT",1,653,0,"TOUCHDOWN",6,56,122,1
0454033120100902,3,454,1,649,92,"KICKOFF",1,571,97,"PUNT",3,-5,78,0
0454033120100902,4,331,1,571,33,"PUNT",1,392,12,"FIELD GOAL",7,21,179,1
0454033120100902,5,454,1,386,76,"KICKOFF",1,199,0,"TOUCHDOWN",8,76,187,0
0454033120100902,6,331,1,194,77,"KICKOFF",1,19,0,"TOUCHDOWN",7,77,175,1
0454033120100902,7,454,1,12,90,"KICKOFF",2,790,72,"PUNT",6,18,122,0
0454033120100902,8,331,2,790,66,"PUNT",2,651,32,"INTERCEPTION",6,34,139,0
0454033120100902,9,454,2,651,31,"INTERCEPTION",2,557,24,"FIELD GOAL",4,7,94,0
0454033120100902,10,331,2,550,68,"KICKOFF",2,356,54,"PUNT",6,14,194,0
0454033120100902,11,454,2,356,98,"PUNT",2,298,97,"PUNT",3,1,58,0
0454033120100902,12,331,2,298,57,"PUNT",2,231,66,"PUNT",3,-9,67,0
0454033120100902,13,454,2,231,69,"PUNT",2,134,70,"PUNT",3,-1,97,0
0454033120100902,14,331,2,134,61,"PUNT",2,73,0,"TOUCHDOWN",5,61,61,0
0454033120100902,15,454,2,69,70,"KICKOFF",2,0,76,"END OF HALF",3,-6,69,0
0454033120100902,16,454,3,877,89,"KICKOFF",3,777,97,"PUNT",3,-8,100,0
0454033120100902,17,331,3,777,41,"PUNT",3,675,42,"PUNT",3,-1,102,0
0454033120100902,18,454,3,675,87,"PUNT",3,602,88,"PUNT",4,-1,73,0
0454033120100902,19,331,3,602,50,"PUNT",3,386,20,"FIELD GOAL",8,30,216,1
0454033120100902,20,454,3,380,71,"KICKOFF",3,310,71,"PUNT",3,0,70,0
0454033120100902,21,331,3,310,58,"PUNT",3,239,59,"PUNT",3,-1,71,0
0454033120100902,22,454,3,239,89,"PUNT",3,134,68,"PUNT",6,21,105,0
0454033120100902,23,331,3,134,76,"PUNT",3,0,44,"FUMBLE",5,32,134,0
0454033120100902,24,454,4,900,56,"FUMBLE",4,841,0,"FUMBLE",6,56,59,1
0454033120100902,25,331,4,841,80,"FUMBLE",4,489,0,"TOUCHDOWN",12,80,352,1
0454033120100902,26,454,4,482,74,"KICKOFF",4,249,30,"DOWNS",12,44,233,1
0454033120100902,27,331,4,249,70,"DOWNS",4,134,74,"PUNT",3,-4,115,0
0454033120100902,28,454,4,134,85,"PUNT",4,48,88,"PUNT",3,-3,86,0
0454033120100902,29,331,4,48,41,"PUNT",4,0,16,"END OF HALF",2,25,48,1
0228041520100902,1,415,1,900,63,"KICKOFF",1,800,0,"TOUCHDOWN",7,63,100,1
0228041520100902,2,228,1,800,83,"KICKOFF",1,544,72,"PUNT",6,11,256,0
0228041520100902,3,415,1,544,64,"PUNT",1,467,0,"TOUCHDOWN",6,64,77,0
0228041520100902,4,228,1,467,83,"KICKOFF",1,7,33,"MISSED FIELD GOAL",11,50,460,1
0228041520100902,5,415,1,7,67,"MISSED FIELD GOAL",2,707,0,"TOUCHDOWN",9,67,200,0
0228041520100902,6,228,2,707,81,"KICKOFF",2,580,99,"INTERCEPTION",3,-18,127,0
0228041520100902,7,228,2,580,86,"KICKOFF",2,433,77,"PUNT",3,9,147,0
0228041520100902,8,415,2,433,55,"PUNT",2,322,0,"TOUCHDOWN",6,55,111,1
0228041520100902,9,228,2,322,80,"KICKOFF",2,0,54,"PUNT",8,26,322,0
0228041520100902,10,228,3,900,75,"KICKOFF",3,788,81,"PUNT",3,-6,112,0
0228041520100902,11,415,3,788,58,"PUNT",3,722,55,"INTERCEPTION",3,3,66,0
0228041520100902,12,228,3,722,32,"INTERCEPTION",3,587,33,"MISSED FIELD GOAL",5,-1,135,0
0228041520100902,13,415,3,587,67,"MISSED FIELD GOAL",3,438,0,"TOUCHDOWN",6,67,149,1
0228041520100902,14,228,3,438,79,"KICKOFF",3,307,79,"PUNT",3,0,131,0
0228041520100902,15,415,3,307,52,"PUNT",4,848,7,"FIELD GOAL",13,45,359,1
0228041520100902,16,228,4,848,80,"KICKOFF",4,724,75,"PUNT",3,5,124,0
0228041520100902,17,415,4,724,59,"PUNT",4,434,26,"DOWNS",11,33,290,1
0228041520100902,18,228,4,434,73,"DOWNS",4,125,46,"PUNT",7,27,309,0
0228041520100902,19,415,4,125,99,"PUNT",4,0,98,"END OF HALF",3,1,125,0
0428041920100902,1,428,1,900,79,"KICKOFF",1,523,0,"TOUCHDOWN",12,79,377,1
0428041920100902,2,419,1,523,73,"KICKOFF",1,406,64,"PUNT",3,9,117,0
0428041920100902,3,428,1,406,80,"PUNT",1,345,79,"PUNT",3,1,61,0
0428041920100902,4,419,1,345,72,"PUNT",1,253,54,"INTERCEPTION",5,18,92,0
0428041920100902,5,428,1,253,43,"INTERCEPTION",1,193,44,"PUNT",3,-1,60,0
0428041920100902,6,419,1,193,83,"PUNT",1,118,77,"PUNT",3,6,75,0
0428041920100902,7,428,1,118,64,"PUNT",2,828,0,"TOUCHDOWN",8,64,190,1
0428041920100902,8,419,2,828,78,"KICKOFF",2,740,69,"PUNT",3,9,88,0
0428041920100902,9,428,2,740,67,"PUNT",2,409,22,"MISSED FIELD GOAL",10,45,331,1
0428041920100902,10,419,2,409,78,"MISSED FIELD GOAL",2,297,0,"TOUCHDOWN",8,78,112,1
0428041920100902,11,428,2,297,38,"KICKOFF",2,80,23,"MISSED FIELD GOAL",6,15,217,0
0428041920100902,12,419,2,80,77,"MISSED FIELD GOAL",2,36,0,"TOUCHDOWN",5,77,44,0
0428041920100902,13,428,2,36,68,"KICKOFF",2,0,66,"END OF HALF",1,2,36,0
0428041920100902,14,419,3,900,68,"KICKOFF",3,764,14,"FIELD GOAL",5,54,136,1
0428041920100902,15,428,3,764,72,"KICKOFF",3,432,38,"PUNT",12,34,332,0
0428041920100902,16,419,3,432,80,"PUNT",3,342,36,"PUNT",5,44,90,0
0428041920100902,17,428,3,342,99,"PUNT",4,851,2,"FIELD GOAL",13,97,391,1
0428041920100902,18,419,4,851,77,"KICKOFF",4,739,59,"PUNT",4,18,112,0
0428041920100902,19,428,4,739,77,"PUNT",4,189,0,"TOUCHDOWN",16,77,550,1
0428041920100902,20,428,4,182,28,"FUMBLE",4,0,8,"END OF HALF",6,20,182,1
0207046620100902,1,466,1,900,33,"KICKOFF",1,789,0,"TOUCHDOWN",4,33,111,1
0207046620100902,2,207,1,783,70,"KICKOFF",1,733,69,"PUNT",3,1,50,0
0207046620100902,3,466,1,733,41,"PUNT",1,521,0,"TOUCHDOWN",8,41,212,1
0207046620100902,4,207,1,515,77,"KICKOFF",1,503,0,"TOUCHDOWN",1,77,12,0
0207046620100902,5,466,1,503,80,"KICKOFF",1,207,0,"TOUCHDOWN",11,80,296,1
0207046620100902,6,207,1,202,71,"KICKOFF",2,848,23,"FIELD GOAL",12,48,254,0
0207046620100902,7,466,2,841,76,"KICKOFF",2,684,61,"PUNT",6,15,157,0
0207046620100902,8,207,2,684,86,"PUNT",2,573,65,"PUNT",4,21,111,0
0207046620100902,9,466,2,573,68,"PUNT",2,380,19,"FUMBLE",8,49,193,0
0207046620100902,10,207,2,380,81,"FUMBLE",2,147,51,"PUNT",7,30,233,0
0207046620100902,11,466,2,147,96,"PUNT",2,17,0,"TOUCHDOWN",8,96,130,0
0207046620100902,12,207,2,13,74,"KICKOFF",2,0,75,"END OF HALF",1,-1,13,0
0207046620100902,13,207,3,894,79,"KICKOFF",3,835,77,"PUNT",3,2,59,0
0207046620100902,14,466,3,835,59,"PUNT",3,746,0,"TOUCHDOWN",4,59,89,0
0207046620100902,15,207,3,746,80,"KICKOFF",3,676,0,"TOUCHDOWN",3,80,70,1
0207046620100902,16,466,3,670,81,"KICKOFF",3,502,46,"PUNT",5,35,168,0
0207046620100902,17,207,3,502,80,"PUNT",3,453,79,"PUNT",3,1,49,0
0207046620100902,18,466,3,453,67,"PUNT",3,396,67,"PUNT",3,0,57,0
0207046620100902,19,207,3,396,80,"PUNT",3,81,0,"TOUCHDOWN",13,80,315,1
