"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Blocked","Fair Catch","Touchback","Downed","Out Of Bounds"
0494029520100902,52,494,1028123,1,47,0,1,0,0,0
0494029520100902,60,295,1016473,1,29,0,0,0,1,0
0494029520100902,65,494,1028123,1,45,0,0,1,0,0
0494029520100902,116,494,1028123,1,39,0,0,0,0,0
0494029520100902,138,295,1016473,1,36,0,0,0,0,1
0494029520100902,142,494,1028123,1,44,0,1,0,0,0
0494029520100902,149,295,1016473,1,44,0,0,0,0,0
0494029520100902,168,494,1028123,1,34,0,1,0,0,0
0494029520100902,174,295,1016473,1,44,0,1,0,0,0
0711030620100902,5,306,1009249,1,41,0,0,0,0,0
0711030620100902,25,711,1036427,1,41,0,1,0,0,0
0711030620100902,65,306,1009249,1,46,0,0,1,0,0
0711030620100902,92,711,1022074,1,0,1,0,0,0,0
0711030620100902,123,711,1036427,1,34,0,0,0,1,0
0711030620100902,127,306,1009249,1,41,0,0,0,0,0
0711030620100902,131,711,1036427,1,47,0,0,0,1,0
0711030620100902,136,306,1009249,1,53,0,0,0,0,0
0711030620100902,169,306,1009249,1,33,0,1,0,0,0
0503031120100902,51,503,1025384,1,29,0,1,0,0,0
0503031120100902,67,503,1025384,1,30,0,1,0,0,0
0503031120100902,78,503,1025384,1,44,0,0,0,0,0
0503031120100902,136,311,1016584,1,18,0,0,0,0,1
0503031120100902,173,503,1025384,1,32,0,1,0,0,0
0454033120100902,5,454,1020896,1,30,0,0,0,0,1
0454033120100902,17,454,1020896,1,52,0,0,0,0,0
0454033120100902,54,454,1020896,1,38,0,0,0,1,0
0454033120100902,74,331,1016731,1,52,0,0,0,0,1
0454033120100902,78,454,1020896,1,50,0,0,0,0,0
0454033120100902,82,331,1016731,1,38,0,0,0,0,0
0454033120100902,86,454,1020896,1,44,0,0,0,0,0
0454033120100902,105,454,1020896,1,41,0,0,0,0,0
0454033120100902,110,331,1016731,1,29,0,0,0,0,1
0454033120100902,116,454,1020896,1,40,0,0,0,0,0
0454033120100902,129,454,1020896,1,36,0,0,0,0,0
0454033120100902,134,331,1016731,1,53,0,0,0,0,0
0454033120100902,141,454,1020896,1,46,0,0,0,0,0
0454033120100902,186,331,1016731,1,59,0,0,0,1,0
0454033120100902,190,454,1020896,1,45,0,0,0,0,0
0228041520100902,18,228,1030410,1,37,0,0,0,0,0
0228041520100902,63,228,1030410,1,48,0,0,0,0,0
0228041520100902,84,228,1030410,1,43,0,0,0,1,0
0228041520100902,89,228,1030410,1,44,0,0,0,0,0
0228041520100902,109,228,1030410,1,31,0,0,0,0,1
0228041520100902,130,228,1030410,1,35,0,0,0,1,0
0228041520100902,150,228,1030410,1,45,0,0,0,1,0
0428041920100902,19,419,1017127,1,53,0,0,0,0,0
0428041920100902,23,428,1024875,1,51,0,0,0,1,0
0428041920100902,33,428,1024875,1,27,0,0,0,1,0
0428041920100902,37,419,1032741,1,41,0,0,0,0,1
0428041920100902,51,419,1032741,1,36,0,1,0,0,0
0428041920100902,111,428,1024875,1,38,0,0,1,0,0
0428041920100902,117,419,1017127,1,35,0,0,0,1,0
0428041920100902,136,419,1017127,1,45,0,0,0,0,0
0207046620100902,11,207,1028961,1,10,0,0,0,0,1
0207046620100902,59,466,1017433,1,47,0,0,0,1,0
0207046620100902,64,207,1028961,1,51,0,0,0,0,0
0207046620100902,80,207,1028961,1,48,0,0,0,0,0
0207046620100902,97,207,1028961,1,50,0,0,0,0,0
0207046620100902,117,466,1017433,1,46,0,0,1,0,0
0207046620100902,121,207,1028961,1,46,0,0,0,1,0
0207046620100902,126,466,1017433,1,67,0,0,1,0,0
0207046620100902,156,466,1017433,1,41,0,0,0,1,0
0388051820100902,12,388,1016905,1,36,0,0,0,0,0
0388051820100902,27,518,1017743,1,40,0,0,1,0,0
0388051820100902,34,388,1016905,1,35,0,0,0,0,0
0388051820100902,53,388,1016905,1,36,0,0,0,0,0
0388051820100902,60,518,1017743,1,41,0,1,0,0,0
0388051820100902,69,388,1016905,1,37,0,1,0,0,0
0388051820100902,92,388,1016905,1,34,0,0,0,1,0
0388051820100902,131,518,1017743,1,30,0,1,0,0,0
0388051820100902,136,388,1016905,1,43,0,0,0,0,0
0388051820100902,147,388,1016905,1,33,0,0,0,0,1
0388051820100902,153,518,1017743,1,52,0,0,0,0,0
0388051820100902,159,388,1016905,1,41,0,0,0,0,1
0485058720100902,5,485,1035600,1,29,1,0,0,1,0
0485058720100902,30,587,1010831,1,28,0,0,0,0,1
0485058720100902,50,485,1035618,1,56,0,0,0,1,0
0485058720100902,55,587,1010831,1,50,0,0,0,1,0
0485058720100902,59,485,1035618,1,36,0,0,0,1,0
0485058720100902,70,485,1035618,1,26,0,0,0,1,0
0485058720100902,76,587,1010831,1,40,0,0,0,1,0
0485058720100902,84,485,1035618,1,41,0,0,0,0,0
0485058720100902,99,485,1035618,1,31,0,0,0,0,0
0485058720100902,115,485,1035600,1,0,1,0,0,0,0
0485058720100902,124,485,1035618,1,61,0,0,0,1,0
0485058720100902,129,587,1010831,1,29,0,0,0,1,0
0485058720100902,151,485,1035618,1,23,0,1,0,0,0
0485058720100902,161,485,1035618,1,33,0,0,0,1,0
0664064820100902,5,648,1003303,1,54,0,0,0,0,0
0664064820100902,59,664,1026083,1,41,0,0,0,1,0
0664064820100902,69,664,1026083,1,42,0,0,0,1,0
0664064820100902,108,664,1026083,1,34,0,0,0,1,0
0664064820100902,123,664,1026083,1,61,0,0,0,1,0
0664064820100902,172,648,1003303,1,51,0,0,0,0,0
0655071820100902,33,718,1034431,1,47,0,0,0,1,0
0655071820100902,37,655,1029787,1,25,0,0,0,0,0
0655071820100902,65,655,1029787,1,47,0,0,0,0,0
0655071820100902,70,718,1034431,1,41,0,0,0,1,0
0655071820100902,108,718,1034431,1,38,0,0,0,0,0
0655071820100902,112,655,1029787,1,28,0,0,0,0,1
0655071820100902,147,718,1034431,1,43,0,0,0,0,0
0655071820100902,151,655,1029787,1,37,0,0,0,0,0
0655071820100902,155,718,1034431,1,34,0,1,0,0,0
0655071820100902,159,655,1029787,1,43,0,0,0,0,1
0655071820100902,164,718,1034431,1,38,0,1,0,0,0
0545073220100902,8,545,1010707,1,39,0,0,0,0,1
0545073220100902,29,732,1019108,1,51,0,0,0,0,1
0545073220100902,37,545,1010707,1,37,0,0,0,0,0
0545073220100902,68,545,1010707,1,55,0,1,0,0,0
0545073220100902,101,545,1010707,1,47,0,0,0,0,1
0545073220100902,107,732,66684,1,0,1,0,0,0,0
0545073220100902,117,732,1019108,1,49,0,1,0,0,0
0545073220100902,160,732,1019108,1,25,0,0,0,0,1
1320074920100902,10,1320,1036649,1,29,0,0,0,0,1
1320074920100902,26,1320,1036649,1,41,0,0,0,0,0
1320074920100902,30,749,1011895,1,34,0,0,0,0,1
1320074920100902,39,1320,1036649,1,39,0,0,0,0,1
1320074920100902,47,749,1011895,1,38,0,1,0,0,0
1320074920100902,53,1320,1036649,1,37,0,0,0,0,1
1320074920100902,57,749,1011895,1,41,0,0,0,1,0
1320074920100902,62,1320,1036649,1,46,0,1,0,0,0
1320074920100902,129,1320,1036649,1,28,0,0,0,0,1
1320074920100902,133,749,1011895,1,43,0,0,1,0,0
1320074920100902,145,1320,1036688,1,35,0,0,1,0,0
1320074920100902,153,749,1011895,1,46,0,1,0,0,0
1320074920100902,159,1320,1036649,1,53,0,0,0,1,0
1320074920100902,187,1320,1036649,1,33,0,1,0,0,0
0739069020100903,42,690,1011174,1,32,0,0,0,0,1
0739069020100903,57,690,1011174,1,40,0,0,0,0,0
0739069020100903,85,690,1011174,1,32,0,1,0,0,0
0739069020100903,131,739,1014409,1,40,0,0,0,0,0
0739069020100903,141,739,1014409,1,51,0,0,0,0,0
0739069020100903,150,739,1014409,1,59,0,0,0,0,0
0029070920100903,5,709,1018724,1,39,0,0,0,0,1
0029070920100903,23,709,1018724,1,29,0,1,0,0,0
0029070920100903,28,29,1000164,1,47,0,0,0,0,0
0029070920100903,34,709,1018724,1,39,0,0,0,0,0
0029070920100903,39,29,1000164,1,33,0,0,0,0,0
0029070920100903,49,709,1034355,1,55,0,0,0,1,0
0029070920100903,58,709,1034355,1,51,0,0,0,0,0
0029070920100903,123,709,1034355,1,58,0,0,0,1,0
0029070920100903,138,709,1034355,1,35,0,1,0,0,0
0029070920100903,158,709,1034355,1,43,0,0,0,0,0
0029070920100903,162,29,1000164,1,49,0,0,0,0,0
0688000520100904,19,5,1007929,1,38,0,0,0,1,0
0688000520100904,27,688,1011121,1,22,0,0,0,0,1
0688000520100904,31,5,1007929,1,37,0,0,0,0,0
0688000520100904,38,688,1011121,1,26,0,0,0,0,1
0688000520100904,44,5,1007929,1,26,0,1,0,0,0
0688000520100904,57,5,1007929,1,33,0,0,0,1,0
0688000520100904,69,5,1007929,1,38,0,1,0,0,0
0688000520100904,98,5,1007929,1,31,0,1,0,0,0
0688000520100904,106,5,1007929,1,37,0,0,0,0,1
0688000520100904,110,688,1011121,1,70,0,0,1,0,0
0688000520100904,130,5,1007929,1,53,0,0,0,1,0
0688000520100904,136,688,1011121,1,47,0,0,0,1,0
0688000520100904,144,5,1007929,1,48,0,0,1,0,0
0688000520100904,160,5,1007929,1,42,0,1,0,0,0
0688000520100904,164,688,1011121,1,59,0,0,1,0,0
0630000820100904,38,630,1025894,1,34,0,0,0,1,0
0630000820100904,50,630,1025894,1,35,0,0,0,0,1
0630000820100904,63,630,1025894,1,42,0,0,0,0,1
0630000820100904,67,8,1030855,1,52,0,0,0,1,0
0630000820100904,77,8,1030855,1,52,0,1,0,0,0
0630000820100904,83,630,1025894,1,41,0,0,0,0,0
0630000820100904,97,630,1025894,1,49,0,0,0,0,0
0630000820100904,109,630,1025894,1,45,0,0,0,0,1
0630000820100904,122,630,1025894,1,40,0,0,0,0,0
0630000820100904,135,630,1025894,1,38,0,0,0,1,0
0630000820100904,146,8,1030855,1,18,0,0,0,0,1
0630000820100904,156,630,1025894,1,50,0,1,0,0,0
0550002820100904,6,28,1015326,1,55,0,0,0,0,0
0550002820100904,80,550,1028387,1,52,0,0,0,1,0
0550002820100904,103,550,1028387,1,22,0,0,0,0,1
0550002820100904,111,550,1028387,1,35,0,0,0,0,0
0550002820100904,135,550,1028387,1,42,0,1,0,0,0
0550002820100904,159,550,67077,1,0,1,0,0,0,0
0692003120100904,35,692,1021973,1,64,0,0,1,0,0
0692003120100904,63,692,1021971,1,34,0,0,0,1,0
0692003120100904,85,692,1021973,1,15,0,0,0,0,1
0692003120100904,95,692,1021971,1,31,0,0,0,0,1
0692003120100904,111,692,1021971,1,35,0,0,0,0,0
0692003120100904,123,692,1021971,1,40,0,0,0,0,1
0692003120100904,135,692,1021971,1,26,0,0,0,0,1
0692003120100904,152,692,1021973,1,19,0,0,0,0,1
0030003720100904,11,30,1015404,1,40,0,0,0,0,0
0030003720100904,17,37,1000242,1,45,0,0,0,0,0
0030003720100904,40,30,1015404,1,49,0,0,0,0,0
0030003720100904,48,30,1015404,1,41,0,1,0,0,0
0030003720100904,55,37,1000242,1,34,0,1,0,0,0
0030003720100904,60,30,1015404,1,17,0,0,0,0,1
0030003720100904,103,30,1015404,1,41,0,0,0,0,0
0030003720100904,130,37,1000242,1,39,0,1,0,0,0
0030003720100904,134,30,1015404,1,36,0,0,0,0,0
0030003720100904,147,30,1036817,1,52,0,0,0,0,0
0030003720100904,151,37,1000242,1,39,0,1,0,0,0
0030003720100904,173,30,1036817,1,33,0,1,0,0,0
0624005120100904,12,624,1035884,1,43,0,1,0,0,0
0624005120100904,24,624,1035884,1,26,0,0,0,0,1
0624005120100904,38,624,1035884,1,32,0,0,0,0,0
0624005120100904,45,51,1008237,1,37,0,0,0,0,0
0624005120100904,51,624,1035884,1,49,0,0,0,0,0
0624005120100904,72,624,1035884,1,42,0,0,0,0,0
0624005120100904,78,51,1008237,1,41,0,0,0,0,0
0624005120100904,82,624,1035884,1,36,0,1,0,0,0
0624005120100904,86,51,1008237,1,47,0,1,0,0,0
0624005120100904,93,624,1035884,1,48,0,1,0,0,0
0624005120100904,101,624,1035884,1,37,0,0,0,0,0
0624005120100904,114,51,1008237,1,23,0,0,0,0,1
0758006720100904,22,758,1028723,1,32,0,0,0,0,0
0758006720100904,126,67,1015612,1,43,0,0,1,0,0
0758006720100904,147,758,1028723,1,42,0,0,0,0,0
0758006720100904,163,758,1028723,1,55,0,0,0,0,1
0758006720100904,167,67,1015612,1,71,0,0,0,1,0
0758006720100904,179,758,1028723,1,47,0,0,0,0,0
0756007720100904,5,77,1023368,1,42,0,0,0,0,1
0756007720100904,48,756,1027023,1,46,0,0,0,0,0
0756007720100904,79,77,1023368,1,30,0,0,0,0,1
0756007720100904,83,756,1027023,1,56,0,0,0,0,0
0756007720100904,91,77,1023368,1,38,0,0,0,0,1
0756007720100904,114,756,1027023,1,26,0,0,0,1,0
0756007720100904,130,756,1027023,1,33,0,0,0,0,1
0756007720100904,140,756,1027023,1,64,0,0,1,0,0
0756007720100904,147,77,1023368,1,22,0,0,0,0,1
0756007720100904,164,77,1023368,1,44,0,0,1,0,0
0756007720100904,172,756,1027023,1,46,0,0,1,0,0
0756007720100904,176,77,1023368,1,47,0,0,0,1,0
0140009620100904,11,140,1023584,1,43,0,0,1,0,0
0140009620100904,15,96,1015743,1,49,0,1,0,0,0
0140009620100904,19,140,1023584,1,42,0,1,0,0,0
0140009620100904,24,96,1015743,1,43,0,1,0,0,0
0140009620100904,31,140,1023584,1,24,0,0,0,0,1
0140009620100904,42,96,1015743,1,47,0,1,0,0,0
0140009620100904,59,96,1015743,1,38,0,0,0,0,1
0140009620100904,65,140,1023584,1,51,0,0,0,1,0
0140009620100904,69,96,1015743,1,32,0,1,0,0,0
0140009620100904,73,140,1023584,1,39,0,0,0,0,1
0140009620100904,116,140,1023584,1,39,0,0,0,0,0
0140009620100904,121,96,1015743,1,38,0,0,0,0,0
0140009620100904,141,140,1023584,1,36,0,0,0,0,1
0140009620100904,146,96,1015743,1,39,0,0,0,0,1
0140009620100904,153,140,1023584,1,30,0,0,0,0,0
0140009620100904,158,96,1015743,1,34,0,0,0,0,1
0108010720100904,6,108,1027418,1,32,0,1,0,0,0
0108010720100904,17,108,1027418,1,37,0,0,1,0,0
0108010720100904,31,108,1027418,1,50,0,0,0,0,0
0108010720100904,44,108,1027418,1,48,0,0,0,0,0
0108010720100904,52,108,1027418,1,53,0,0,0,0,0
0108010720100904,63,108,1027418,1,38,0,1,0,0,0
0108010720100904,71,107,1008478,1,46,0,0,1,0,0
0108010720100904,75,108,1027418,1,40,0,1,0,0,0
0108010720100904,112,107,1008478,1,49,0,0,0,0,0
0108010720100904,116,108,1027418,1,30,0,1,0,0,0
0108010720100904,132,108,1027418,1,42,0,1,0,0,0
0108010720100904,136,107,1008478,1,52,0,0,0,0,0
0108010720100904,143,108,1027418,1,36,0,1,0,0,0
0650012820100904,22,650,1036084,1,51,0,0,0,0,0
0650012820100904,62,650,1036084,1,40,0,0,1,0,0
0650012820100904,82,650,1036084,1,52,0,1,0,0,0
0650012820100904,93,128,1008552,1,26,0,1,0,0,0
0650012820100904,98,650,1036084,1,48,0,0,0,0,0
0650012820100904,116,650,1036084,1,41,0,0,0,0,0
0650012820100904,129,650,1036084,1,42,0,0,0,0,1
0497014720100904,15,497,1025309,1,59,0,0,1,0,0
0497014720100904,22,147,1015973,1,39,0,1,0,0,0
0497014720100904,36,497,1025309,1,32,0,0,0,0,1
0497014720100904,43,147,1015973,1,42,0,0,0,1,0
0497014720100904,48,497,1025309,1,29,0,0,0,0,1
0497014720100904,52,147,1015973,1,79,0,0,0,1,0
0497014720100904,65,497,1025309,1,42,0,0,0,0,0
0497014720100904,97,497,1025309,1,49,0,0,0,0,1
0497014720100904,101,147,1015973,1,54,0,1,0,0,0
0497014720100904,120,497,1025309,1,49,0,0,0,0,0
0497014720100904,159,147,1015973,1,45,0,0,0,0,0
0497014720100904,164,497,1025309,1,34,0,0,0,1,0
0497014720100904,168,147,1015973,1,49,0,0,0,0,0
0157015620100904,5,156,1023631,1,56,0,0,0,0,0
0157015620100904,14,157,1023654,1,43,0,0,0,0,0
0157015620100904,33,156,1023631,1,43,0,0,0,0,0
0157015620100904,37,157,1023654,1,42,0,1,0,0,0
0157015620100904,45,156,1023631,1,30,0,1,0,0,0
0157015620100904,89,157,1023654,1,42,0,0,0,0,0
0157015620100904,94,156,1023631,1,40,0,0,0,0,0
0157015620100904,101,157,1023654,1,44,0,1,0,0,0
0157015620100904,105,156,1023631,1,31,0,0,0,0,1
0157015620100904,125,157,1023654,1,43,0,0,0,1,0
0157015620100904,138,157,1023654,1,41,0,0,0,0,0
0157015620100904,143,156,1023631,1,44,0,0,0,0,0
0157015620100904,148,157,1023654,1,35,0,0,0,0,0
1068019320100904,26,1068,1029620,1,34,0,0,0,1,0
1068019320100904,34,193,1000897,1,29,0,0,0,1,0
1068019320100904,39,1068,1029620,1,32,0,0,0,0,1
1068019320100904,54,1068,1029620,1,43,0,0,0,1,0
1068019320100904,107,193,1000897,1,35,0,0,0,1,0
0725020420100904,22,725,1011629,1,38,0,0,0,1,0
0725020420100904,128,204,1031761,1,40,0,0,0,1,0
0725020420100904,135,725,1011629,1,26,0,0,0,1,0
0625023420100904,8,625,1021385,1,34,0,0,0,0,1
0625023420100904,21,625,1021385,1,35,0,0,0,0,1
0625023420100904,35,625,1021385,1,27,0,0,0,0,1
0625023420100904,47,625,67103,1,0,1,0,0,0,0
0625023420100904,59,625,1021385,1,36,0,0,0,0,0
0625023420100904,72,625,1021385,1,30,0,0,0,0,1
0625023420100904,125,625,1021385,1,41,0,0,0,0,1
0414023520100904,8,414,1009769,1,11,0,0,0,0,0
0414023520100904,96,414,1032621,1,37,0,1,0,0,0
0414023520100904,100,235,1008997,1,27,0,0,0,1,0
0414023520100904,141,414,1032621,1,41,0,0,0,0,0
0647025520100904,71,647,1021400,1,36,0,0,0,0,0
0647025520100904,79,647,1021400,1,16,0,0,0,0,1
0647025520100904,95,647,1021400,1,25,0,1,0,0,0
0647025520100904,101,255,1009042,1,43,0,0,0,0,0
0647025520100904,112,647,1021400,1,25,0,0,0,1,0
0647025520100904,130,255,1009042,1,37,0,0,0,1,0
0647025520100904,139,647,1035996,1,41,0,0,1,0,0
0647025520100904,161,647,1035996,1,31,0,0,0,0,0
0671025720100904,5,671,1011065,1,23,0,0,0,1,0
0671025720100904,12,257,1009076,1,50,0,0,1,0,0
0671025720100904,20,671,1011065,1,39,0,0,0,0,0
0671025720100904,48,671,1011065,1,52,0,0,0,0,0
0671025720100904,57,671,1011065,1,53,0,0,0,0,0
0671025720100904,63,257,1009076,1,46,0,0,0,1,0
0671025720100904,67,671,1011065,1,43,0,1,0,0,0
0671025720100904,79,671,1011065,1,47,0,1,0,0,0
0671025720100904,106,671,1011065,1,48,0,0,0,1,0
0671025720100904,133,671,1011065,1,28,0,0,0,0,1
0671025720100904,137,257,1009076,1,59,0,0,0,1,0
0671025720100904,149,257,1009076,1,38,0,1,0,0,0
0671025720100904,153,671,1011065,1,38,0,0,0,1,0
0671025720100904,158,257,1009076,1,48,0,0,1,0,0
0671025720100904,162,671,1011065,1,44,0,0,0,0,1
0671025720100904,167,257,1009076,1,39,0,1,0,0,0
0366026120100904,29,366,1017890,1,40,0,0,0,1,0
0366026120100904,38,261,1035359,1,40,0,1,0,0,0
0366026120100904,57,261,1035359,1,6,0,0,0,0,1
0366026120100904,81,261,1035375,1,33,0,0,0,0,1
0366026120100904,86,366,1017890,1,40,0,1,0,0,0
0366026120100904,120,366,1017890,1,32,0,0,0,0,1
0366026120100904,127,261,1035375,1,42,0,0,0,0,0
0366026120100904,132,366,1017890,1,21,0,0,0,0,1
0366026120100904,136,261,1035375,1,36,0,0,0,0,1
0366026120100904,147,261,1035375,1,30,0,0,0,1,0
0366026120100904,162,261,1035375,1,15,0,1,0,0,0
0670028820100904,5,670,1029868,1,44,0,0,0,0,0
0670028820100904,50,670,1029868,1,31,0,0,0,1,0
0670028820100904,73,670,1029868,1,26,0,0,0,0,1
0670028820100904,94,670,1029868,1,55,0,0,0,0,0
0670028820100904,149,288,1032038,1,41,0,1,0,0,0
0670028820100904,175,288,1032038,1,40,0,0,0,0,0
0201031220100904,15,201,1005128,1,56,0,0,0,0,0
0201031220100904,33,201,66630,1,0,1,0,0,0,0
0201031220100904,59,201,1005128,1,41,0,0,0,1,0
0201031220100904,71,201,1005128,1,58,0,0,1,0,0
0201031220100904,80,201,1005128,1,33,0,0,0,0,1
0201031220100904,100,201,1005128,1,34,0,0,0,1,0
0201031220100904,110,312,1001536,1,43,0,0,0,1,0
0201031220100904,114,201,1005128,1,43,0,0,0,0,0
0201031220100904,131,201,1005128,1,51,0,0,0,1,0
0110032720100904,5,110,1015819,1,55,0,0,0,0,0
0110032720100904,28,110,1015819,1,42,0,0,0,0,1
0110032720100904,35,110,1015819,1,22,0,1,0,0,0
0110032720100904,45,327,1024352,1,36,0,1,0,0,0
0110032720100904,49,110,1015819,1,60,0,0,0,0,0
0110032720100904,59,327,1024352,1,52,0,0,0,0,1
0110032720100904,81,327,1024352,1,40,0,0,0,0,1
0110032720100904,89,110,1015819,1,56,0,0,0,0,0
0110032720100904,94,327,1024352,1,40,0,0,0,0,0
0110032720100904,143,110,1015819,1,39,0,0,0,0,1
0110032720100904,149,327,1024352,1,37,0,1,0,0,0
0110032720100904,154,327,1024352,1,43,0,0,0,0,0
0493032820100904,13,328,1000415,1,28,0,1,0,0,0
0493032820100904,24,493,1013587,1,33,0,0,0,0,1
0493032820100904,43,493,1013587,1,39,0,0,0,0,0
0493032820100904,47,328,1000415,1,48,0,0,0,0,0
0493032820100904,56,493,1013587,1,44,0,0,0,0,0
0493032820100904,61,328,66977,1,0,1,0,0,0,0
0493032820100904,68,328,1000415,1,60,0,0,0,0,0
0493032820100904,90,493,1013587,1,44,0,0,0,0,0
0493032820100904,116,493,1013587,1,48,0,0,0,0,0
0493032820100904,120,328,1000415,1,37,0,0,0,1,0
0493032820100904,124,493,1013587,1,52,0,0,1,0,0
0493032820100904,154,493,1013587,1,52,0,0,0,0,0
0493032820100904,161,493,1013587,1,41,0,0,1,0,0
0334036720100904,11,367,1032486,1,45,0,0,0,0,0
0334036720100904,20,334,1009527,1,53,0,0,1,0,0
0334036720100904,27,367,1032486,1,49,0,0,0,1,0
0334036720100904,76,334,1009527,1,62,0,0,0,0,0
0334036720100904,80,367,1032486,1,27,0,1,0,0,0
0334036720100904,90,367,1032486,1,25,0,0,0,0,1
0334036720100904,119,334,1009527,1,32,0,1,0,0,0
0334036720100904,131,334,1009527,1,52,0,1,0,0,0
0774041620100904,5,774,1012064,1,41,0,0,0,0,0
0774041620100904,13,774,1012064,1,38,0,0,0,1,0
0774041620100904,17,416,1009819,1,57,0,0,0,0,0
0774041620100904,29,416,1009819,1,43,0,0,0,0,0
0774041620100904,33,774,1012064,1,38,0,0,0,0,0
0774041620100904,49,416,1009819,1,45,0,0,0,0,0
0774041620100904,66,774,1012064,1,39,0,0,0,0,0
0774041620100904,72,416,1009819,1,45,0,1,0,0,0
0774041620100904,80,774,1012064,1,51,0,0,0,1,0
0774041620100904,91,774,1012064,1,62,0,0,1,0,0
0774041620100904,131,416,1009819,1,45,0,0,0,0,0
0774041620100904,139,774,1012064,1,25,0,0,0,0,1
0774041620100904,144,416,1009819,1,29,0,0,0,0,1
0774041620100904,161,774,1012064,1,33,0,0,0,1,0
0774041620100904,185,416,1009819,1,48,0,0,0,0,0
0164041820100904,6,164,1023707,1,66,0,0,0,1,0
0164041820100904,46,164,1023707,1,27,0,0,0,0,0
0164041820100904,56,164,1023707,1,5,0,0,0,1,0
0164041820100904,85,418,1032717,1,51,0,0,0,1,0
0404043020100904,5,404,1032585,1,56,0,0,0,0,0
0404043020100904,20,404,1032585,1,57,0,0,0,0,0
0404043020100904,35,404,1032585,1,46,0,0,0,1,0
0404043020100904,39,430,1024912,1,49,0,1,0,0,0
0404043020100904,43,404,1032585,1,40,0,1,0,0,0
0404043020100904,65,430,1024912,1,29,0,0,0,1,0
