"Game Code","Date","Visit Team Code","Home Team Code","Stadium Code","Site"
0663070020100905,09/05/2010,663,700,129,TEAM
0719019620100905,09/05/2010,719,196,81,TEAM
0066074220100906,09/06/2010,66,742,65,NEUTRAL
0726039220100906,09/06/2010,726,392,63,NEUTRAL
0037043020100909,09/09/2010,37,430,77,TEAM
0129069020100909,09/09/2010,129,690,109,TEAM
0704028820100910,09/10/2010,704,288,126,TEAM
0768038820100910,09/10/2010,768,388,142,TEAM
0009066320100911,09/11/2010,9,663,122,TEAM
0030067120100911,09/11/2010,30,671,56,TEAM
0031049820100911,09/11/2010,31,498,8,NEUTRAL
0043041920100911,09/11/2010,43,419,116,TEAM
0071071920100911,09/11/2010,71,719,105,TEAM
0077072120100911,09/11/2010,77,721,21,TEAM
0086005120100911,09/11/2010,86,51,132,TEAM
0141002920100911,09/11/2010,141,29,11,TEAM
0156046620100911,09/11/2010,156,466,90,TEAM
0157010720100911,09/11/2010,157,107,12,TEAM
0193074920100911,09/11/2010,193,749,83,TEAM
0202036720100911,09/11/2010,202,367,54,TEAM
0204041420100911,09/11/2010,204,414,101,TEAM
0234052220100911,09/11/2010,234,522,103,TEAM
0253072620100911,09/11/2010,253,726,62,TEAM
0255032820100911,09/11/2010,255,328,51,TEAM
0257064820100911,09/11/2010,257,648,113,TEAM
0277072520100911,09/11/2010,277,725,93,TEAM
0294073120100911,09/11/2010,294,731,133,TEAM
0295046320100911,09/11/2010,295,463,84,TEAM
0299050920100911,09/11/2010,299,509,46,TEAM
0305014020100911,09/11/2010,305,140,97,TEAM
0311031220100911,09/11/2010,311,312,41,TEAM
0317074220100911,09/11/2010,317,742,136,TEAM
0331006720100911,09/11/2010,331,67,61,TEAM
0355004720100911,09/11/2010,355,47,48,TEAM
0365073620100911,09/11/2010,365,736,117,TEAM
0366069720100911,09/11/2010,366,697,120,TEAM
0402043420100911,09/11/2010,402,434,73,TEAM
0404019620100911,09/11/2010,404,196,81,TEAM
0415051820100911,09/11/2010,415,518,99,TEAM
0416022920100911,09/11/2010,416,229,67,NEUTRAL
0418051320100911,09/11/2010,418,513,49,TEAM
0433071820100911,09/11/2010,433,718,58,TEAM
0440075420100911,09/11/2010,440,754,138,TEAM
0446039220100911,09/11/2010,446,392,64,TEAM
0465073220100911,09/11/2010,465,732,135,TEAM
0469054520100911,09/11/2010,469,545,110,TEAM
0483077420100911,09/11/2010,483,774,69,TEAM
0490012820100911,09/11/2010,490,128,146,TEAM
0494050320100911,09/11/2010,494,503,45,TEAM
0501002820100911,09/11/2010,501,28,10,TEAM
0529069420100911,09/11/2010,529,694,114,TEAM
0539000820100911,09/11/2010,539,8,5,TEAM
0553066420100911,09/11/2010,553,664,75,TEAM
0574049720100911,09/11/2010,574,497,123,TEAM
0587023120100911,09/11/2010,587,231,31,TEAM
0626047220100911,09/11/2010,626,472,88,TEAM
0630079620100911,09/11/2010,630,796,141,TEAM
0650042820100911,09/11/2010,650,428,153,TEAM
0651023520100911,09/11/2010,651,235,27,TEAM
0659030120100911,09/11/2010,659,301,44,TEAM
0669032720100911,09/11/2010,669,327,52,TEAM
0674011020100911,09/11/2010,674,110,15,TEAM
0688075620100911,09/11/2010,688,756,139,TEAM
0692069820100911,09/11/2010,692,698,125,TEAM
0699016420100911,09/11/2010,699,164,25,TEAM
0700047320100911,09/11/2010,700,473,87,TEAM
0709051920100911,09/11/2010,709,519,95,TEAM
0716052120100911,09/11/2010,716,521,104,TEAM
0746065720100911,09/11/2010,746,657,14,TEAM
0771055920100911,09/11/2010,771,559,50,TEAM
0772033420100911,09/11/2010,772,334,53,TEAM
0811070320100911,09/11/2010,811,703,119,TEAM
1092000520100911,09/11/2010,1092,5,154,TEAM
1320014720100911,09/11/2010,1320,147,112,TEAM
0140049020100916,09/16/2010,140,490,82,TEAM
0107046620100917,09/17/2010,107,466,90,TEAM
0328066420100917,09/17/2010,328,664,75,TEAM
0005033420100918,09/18/2010,5,334,53,TEAM
0008019320100918,09/18/2010,8,193,80,TEAM
0028079620100918,09/18/2010,28,796,141,TEAM
0031025720100918,09/18/2010,31,257,36,TEAM
0047055920100918,09/18/2010,47,559,50,TEAM
0051069820100918,09/18/2010,51,698,125,TEAM
0066081120100918,09/18/2010,66,811,144,TEAM
0077023420100918,09/18/2010,77,234,33,TEAM
0096073120100918,09/18/2010,96,731,133,TEAM
0128008620100918,09/18/2010,128,86,91,TEAM
0129020420100918,09/18/2010,129,204,71,TEAM
0147003720100918,09/18/2010,147,37,1,TEAM
0156041420100918,09/18/2010,156,414,101,TEAM
0164069020100918,09/18/2010,164,690,109,TEAM
0196074220100918,09/18/2010,196,742,136,TEAM
0231069720100918,09/18/2010,231,697,120,TEAM
0235069420100918,09/18/2010,235,694,114,TEAM
0244064820100918,09/18/2010,244,648,113,TEAM
0255045720100918,09/18/2010,255,457,78,TEAM
0277015720100918,09/18/2010,277,157,20,TEAM
0288011020100918,09/18/2010,288,110,15,TEAM
0306077220100918,09/18/2010,306,772,148,TEAM
0311032720100918,09/18/2010,311,327,74,NEUTRAL
0312002920100918,09/18/2010,312,29,11,TEAM
0331053920100918,09/18/2010,331,539,111,TEAM
0367052820100918,09/18/2010,367,528,107,TEAM
0380068820100918,09/18/2010,380,688,92,TEAM
0388007120100918,09/18/2010,388,71,96,TEAM
0392076820100918,09/18/2010,392,768,143,TEAM
0400041820100918,09/18/2010,400,418,66,TEAM
0419040420100918,09/18/2010,419,404,115,TEAM
0430036520100918,09/18/2010,430,365,55,TEAM
0463075620100918,09/18/2010,463,756,139,TEAM
0465029520100918,09/18/2010,465,295,43,TEAM
0472070420100918,09/18/2010,472,704,124,TEAM
0497072520100918,09/18/2010,497,725,93,TEAM
0498003020100918,09/18/2010,498,30,7,TEAM
0503030120100918,09/18/2010,503,301,44,TEAM
0509057420100918,09/18/2010,509,574,127,TEAM
0513041620100918,09/18/2010,513,416,68,TEAM
0519051820100918,09/18/2010,519,518,99,TEAM
0550052920100918,09/18/2010,550,529,108,TEAM
0626043420100918,09/18/2010,626,434,73,TEAM
0657042820100918,09/18/2010,657,428,153,TEAM
0667063020100918,09/18/2010,667,630,18,TEAM
0703070020100918,09/18/2010,703,700,129,TEAM
0709077420100918,09/18/2010,709,774,69,TEAM
0716000920100918,09/18/2010,716,9,2,TEAM
0719052120100918,09/18/2010,719,521,104,TEAM
0721052220100918,09/18/2010,721,522,103,TEAM
0726036620100918,09/18/2010,726,366,59,TEAM
0732047320100918,09/18/2010,732,473,87,TEAM
0736043320100918,09/18/2010,736,433,76,TEAM
0749067420100918,09/18/2010,749,674,19,TEAM
0754066320100918,09/18/2010,754,663,122,TEAM
0415054520100923,09/23/2010,415,545,110,TEAM
0698066320100924,09/24/2010,698,663,122,TEAM
0005030620100925,09/25/2010,5,306,47,TEAM
0008003120100925,09/25/2010,8,31,6,TEAM
0009069420100925,09/25/2010,9,694,114,TEAM
0030071620100925,09/25/2010,30,716,4,TEAM
0043079620100925,09/25/2010,43,796,141,TEAM
0047031220100925,09/25/2010,47,312,41,TEAM
0048027720100925,09/25/2010,48,277,39,TEAM
0051057420100925,09/25/2010,51,574,127,TEAM
0071041820100925,09/25/2010,71,418,66,TEAM
0086016420100925,09/25/2010,86,164,25,TEAM
0096043320100925,09/25/2010,96,433,76,TEAM
0107002920100925,09/25/2010,107,29,11,TEAM
0110070320100925,09/25/2010,110,703,119,TEAM
0128032720100925,09/25/2010,128,327,52,TEAM
0129050920100925,09/25/2010,129,509,46,TEAM
0153068820100925,09/25/2010,153,688,92,TEAM
0204051820100925,09/25/2010,204,518,99,TEAM
0231039220100925,09/25/2010,231,392,64,TEAM
0257043020100925,09/25/2010,257,430,77,TEAM
0295015620100925,09/25/2010,295,156,23,TEAM
0334023520100925,09/25/2010,334,235,27,TEAM
0404070420100925,09/25/2010,404,704,124,TEAM
0414043420100925,09/25/2010,414,434,73,TEAM
0419067120100925,09/25/2010,419,671,56,TEAM
0457058720100925,09/25/2010,457,587,86,TEAM
0466007720100925,09/25/2010,466,77,134,TEAM
0472032820100925,09/25/2010,472,328,51,TEAM
0473046520100925,09/25/2010,473,465,89,TEAM
0490025520100925,09/25/2010,490,255,37,TEAM
0497022920100925,09/25/2010,497,229,26,TEAM
0502041620100925,09/25/2010,502,416,68,TEAM
0503042820100925,09/25/2010,503,428,153,TEAM
0504031120100925,09/25/2010,504,311,40,TEAM
0519038820100925,09/25/2010,519,388,142,TEAM
0522014020100925,09/25/2010,522,140,97,TEAM
0528006620100925,09/25/2010,528,66,42,TEAM
0529002820100925,09/25/2010,529,28,10,TEAM
0630073220100925,09/25/2010,630,732,135,TEAM
0648003720100925,09/25/2010,648,37,1,TEAM
0649046320100925,09/25/2010,649,463,84,TEAM
0655049820100925,09/25/2010,655,498,57,TEAM
0657075420100925,09/25/2010,657,754,138,TEAM
0664036620100925,09/25/2010,664,366,59,TEAM
0674051320100925,09/25/2010,674,513,49,TEAM
0690053920100925,09/25/2010,690,539,111,TEAM
0709055920100925,09/25/2010,709,559,50,TEAM
0718028820100925,09/25/2010,718,288,126,TEAM
0721081120100925,09/25/2010,721,811,144,TEAM
0725019320100925,09/25/2010,725,193,80,TEAM
0731062620100925,09/25/2010,731,626,16,TEAM
0741074620100925,09/25/2010,741,746,137,TEAM
0742006720100925,09/25/2010,742,67,61,TEAM
0749023420100925,09/25/2010,749,234,33,TEAM
0768036520100925,09/25/2010,768,365,55,TEAM
0772065120100925,09/25/2010,772,651,35,TEAM
1004071920100925,09/25/2010,1004,719,105,TEAM
0697052120100930,09/30/2010,697,521,104,TEAM
0077073120101001,10/01/2010,77,731,133,TEAM
0017043020101002,10/02/2010,17,430,77,TEAM
0028052820101002,10/02/2010,28,528,107,TEAM
0047012920101002,10/02/2010,47,129,70,TEAM
0066047220101002,10/02/2010,66,472,88,TEAM
0086007120101002,10/02/2010,86,71,96,TEAM
0090009620101002,10/02/2010,90,96,13,TEAM
0108063020101002,10/02/2010,108,630,18,TEAM
0193039220101002,10/02/2010,193,392,64,TEAM
0196045720101002,10/02/2010,196,457,78,TEAM
0229065120101002,10/02/2010,229,651,35,TEAM
0231054520101002,10/02/2010,231,545,110,TEAM
0234074620101002,10/02/2010,234,746,137,TEAM
0235000820101002,10/02/2010,235,8,5,TEAM
0255074920101002,10/02/2010,255,749,83,TEAM
0257015720101002,10/02/2010,257,157,20,TEAM
0295077420101002,10/02/2010,295,774,69,TEAM
0328005120101002,10/02/2010,328,51,132,TEAM
0331041420101002,10/02/2010,331,414,101,TEAM
0334043320101002,10/02/2010,334,433,76,TEAM
0366027720101002,10/02/2010,366,277,39,TEAM
0367003020101002,10/02/2010,367,30,7,TEAM
0388066420101002,10/02/2010,388,664,75,TEAM
0415014720101002,10/02/2010,415,147,112,TEAM
0418030620101002,10/02/2010,418,306,47,TEAM
0466046520101002,10/02/2010,466,465,89,TEAM
0498003720101002,10/02/2010,498,37,1,TEAM
0503000520101002,10/02/2010,503,5,154,TEAM
0509042820101002,10/02/2010,509,428,153,TEAM
0513006720101002,10/02/2010,513,67,61,TEAM
0518030120101002,10/02/2010,518,301,44,TEAM
0519020420101002,10/02/2010,519,204,71,TEAM
0539031220101002,10/02/2010,539,312,41,TEAM
0663057420101002,10/02/2010,663,574,127,TEAM
0671049720101002,10/02/2010,671,497,123,TEAM
0674052920101002,10/02/2010,674,529,108,TEAM
0690072520101002,10/02/2010,690,725,93,TEAM
0694036520101002,10/02/2010,694,365,55,TEAM
0698015620101002,10/02/2010,698,156,23,TEAM
0700031120101002,10/02/2010,700,311,40,TEAM
0703052220101002,10/02/2010,703,522,121,NEUTRAL
0704047320101002,10/02/2010,704,473,87,TEAM
0718058720101002,10/02/2010,718,587,86,TEAM
0719040420101002,10/02/2010,719,404,115,TEAM
0726072120101002,10/02/2010,726,721,21,TEAM
0736016420101002,10/02/2010,736,164,25,TEAM
0742049020101002,10/02/2010,742,490,82,TEAM
0754011020101002,10/02/2010,754,110,15,TEAM
0756065720101002,10/02/2010,756,657,14,TEAM
0796041620101002,10/02/2010,796,416,68,TEAM
0811070920101002,10/02/2010,811,709,102,TEAM
0716041920101005,10/05/2010,716,419,116,TEAM
0009012820101006,10/06/2010,9,128,146,TEAM
0463032720101007,10/07/2010,463,327,52,TEAM
0164058720101008,10/08/2010,164,587,86,TEAM
0521067120101008,10/08/2010,521,671,56,TEAM
0005033120101009,10/09/2010,5,331,100,TEAM
0008064820101009,10/09/2010,8,648,113,TEAM
0028075620101009,10/09/2010,28,756,139,TEAM
0030049720101009,10/09/2010,30,497,123,TEAM
0031069720101009,10/09/2010,31,697,155,NEUTRAL
0037033420101009,10/09/2010,37,334,53,TEAM
0051070020101009,10/09/2010,51,700,121,NEUTRAL
0067049020101009,10/09/2010,67,490,82,TEAM
0071051920101009,10/09/2010,71,519,95,TEAM
0110010720101009,10/09/2010,110,107,12,TEAM
0129074220101009,10/09/2010,129,742,136,TEAM
0147045720101009,10/09/2010,147,457,78,TEAM
0156072120101009,10/09/2010,156,721,21,TEAM
0157043420101009,10/09/2010,157,434,73,TEAM
0196066420101009,10/09/2010,196,664,75,TEAM
0204073620101009,10/09/2010,204,736,117,TEAM
0229049820101009,10/09/2010,229,498,57,TEAM
0234041520101009,10/09/2010,234,415,30,TEAM
0277009620101009,10/09/2010,277,96,13,TEAM
0301053920101009,10/09/2010,301,539,111,TEAM
0306051820101009,10/09/2010,306,518,99,TEAM
0365023520101009,10/09/2010,365,235,27,TEAM
0404036720101009,10/09/2010,404,367,54,TEAM
0414014020101009,10/09/2010,414,140,97,TEAM
0416041820101009,10/09/2010,416,418,66,TEAM
0428079620101009,10/09/2010,428,796,141,TEAM
0430028820101009,10/09/2010,430,288,126,TEAM
0465076820101009,10/09/2010,465,768,143,TEAM
0473047220101009,10/09/2010,473,472,88,TEAM
0528002920101009,10/09/2010,528,29,11,TEAM
0529075420101009,10/09/2010,529,754,138,TEAM
0545051320101009,10/09/2010,545,513,49,TEAM
0559050920101009,10/09/2010,559,509,46,TEAM
0574070420101009,10/09/2010,574,704,124,TEAM
0626007720101009,10/09/2010,626,77,134,TEAM
0630046620101009,10/09/2010,630,466,90,TEAM
0657067420101009,10/09/2010,657,674,19,TEAM
0688065120101009,10/09/2010,688,651,35,TEAM
0690050320101009,10/09/2010,690,503,45,TEAM
0694025720101009,10/09/2010,694,257,36,TEAM
0709006620101009,10/09/2010,709,66,42,TEAM
0719066320101009,10/09/2010,719,663,122,TEAM
0725071820101009,10/09/2010,725,718,58,TEAM
0726074920101009,10/09/2010,726,749,83,TEAM
0731036620101009,10/09/2010,731,366,59,TEAM
0732031120101009,10/09/2010,732,311,40,TEAM
0746025520101009,10/09/2010,746,255,37,TEAM
0772023120101009,10/09/2010,772,231,31,TEAM
0774004720101009,10/09/2010,774,47,48,TEAM
0811069820101009,10/09/2010,811,698,125,TEAM
0128038820101013,10/13/2010,128,388,142,TEAM
0327032820101014,10/14/2010,327,328,51,TEAM
0651076820101014,10/14/2010,651,768,143,TEAM
0140036720101015,10/15/2010,140,367,54,TEAM
0005051920101016,10/16/2010,5,519,95,TEAM
0029075420101016,10/16/2010,29,754,138,TEAM
0030030620101016,10/16/2010,30,306,47,TEAM
0031003720101016,10/16/2010,31,37,1,TEAM
0051015720101016,10/16/2010,51,157,20,TEAM
0066063020101016,10/16/2010,66,630,18,TEAM
0067023420101016,10/16/2010,67,234,33,TEAM
0071069020101016,10/16/2010,71,690,109,TEAM
0077069820101016,10/16/2010,77,698,125,TEAM
0086050320101016,10/16/2010,86,503,45,TEAM
0107065720101016,10/16/2010,107,657,14,TEAM
0204004720101016,10/16/2010,204,47,48,TEAM
0231049720101016,10/16/2010,231,497,123,TEAM
0288057420101016,10/16/2010,288,574,127,TEAM
0295036620101016,10/16/2010,295,366,59,TEAM
0301041620101016,10/16/2010,301,416,68,TEAM
0311052220101016,10/16/2010,311,522,103,TEAM
0312041820101016,10/16/2010,312,418,66,TEAM
0331070920101016,10/16/2010,331,709,102,TEAM
0392014720101016,10/16/2010,392,147,112,TEAM
0402036520101016,10/16/2010,402,365,55,TEAM
0414012920101016,10/16/2010,414,129,70,TEAM
0415019320101016,10/16/2010,415,193,80,TEAM
0419025520101016,10/16/2010,419,255,37,TEAM
0428055920101016,10/16/2010,428,559,50,TEAM
0430023520101016,10/16/2010,430,235,27,TEAM
0433000820101016,10/16/2010,433,8,5,TEAM
0434069720101016,10/16/2010,434,697,120,TEAM
0457074620101016,10/16/2010,457,746,137,TEAM
0465015620101016,10/16/2010,465,156,23,TEAM
0466027720101016,10/16/2010,466,277,39,TEAM
0472009620101016,10/16/2010,472,96,13,TEAM
0490019620101016,10/16/2010,490,196,81,TEAM
0498077220101016,10/16/2010,498,772,148,TEAM
0518079620101016,10/16/2010,518,796,141,TEAM
0521070020101016,10/16/2010,521,700,129,TEAM
0528075620101016,10/16/2010,528,756,139,TEAM
0545068820101016,10/16/2010,545,688,92,TEAM
0648033420101016,10/16/2010,648,334,53,TEAM
0663072620101016,10/16/2010,663,726,62,TEAM
0664040420101016,10/16/2010,664,404,115,TEAM
0671071620101016,10/16/2010,671,716,4,TEAM
0703046320101016,10/16/2010,703,463,84,TEAM
0704000920101016,10/16/2010,704,9,2,TEAM
0718071920101016,10/16/2010,718,719,105,TEAM
0721062620101016,10/16/2010,721,626,16,TEAM
0725058720101016,10/16/2010,725,587,157,NEUTRAL
0732081120101016,10/16/2010,732,811,144,TEAM
0736025720101016,10/16/2010,736,257,36,TEAM
0749074220101016,10/16/2010,749,742,136,TEAM
0774051320101016,10/16/2010,774,513,49,TEAM
0110052920101021,10/21/2010,110,529,108,TEAM
0651014020101022,10/22/2010,651,140,97,TEAM
0008069420101023,10/23/2010,8,694,114,TEAM
0009043020101023,10/23/2010,9,430,77,TEAM
0028010720101023,10/23/2010,28,107,12,TEAM
0047070920101023,10/23/2010,47,709,102,TEAM
0096063020101023,10/23/2010,96,630,18,TEAM
0129050320101023,10/23/2010,129,503,45,TEAM
0156073220101023,10/23/2010,156,732,135,TEAM
0164036720101023,10/23/2010,164,367,54,TEAM
0193074220101023,10/23/2010,193,742,136,TEAM
0204074620101023,10/23/2010,204,746,137,TEAM
0229003020101023,10/23/2010,229,30,7,TEAM
0255014720101023,10/23/2010,255,147,112,TEAM
0257033420101023,10/23/2010,257,334,53,TEAM
0277073120101023,10/23/2010,277,731,133,TEAM
0288066320101023,10/23/2010,288,663,122,TEAM
0306030120101023,10/23/2010,306,301,44,TEAM
0311070320101023,10/23/2010,311,703,119,TEAM
0327005120101023,10/23/2010,327,51,132,TEAM
0331007120101023,10/23/2010,331,71,96,TEAM
0365003720101023,10/23/2010,365,37,1,TEAM
0388019620101023,10/23/2010,388,196,81,TEAM
0392006720101023,10/23/2010,392,67,61,TEAM
0416050920101023,10/23/2010,416,509,46,TEAM
0433003120101023,10/23/2010,433,31,6,TEAM
0457041520101023,10/23/2010,457,415,30,TEAM
0463052120101023,10/23/2010,463,521,104,TEAM
0472029520101023,10/23/2010,472,295,43,TEAM
0498041920101023,10/23/2010,498,419,116,TEAM
0513072620101023,10/23/2010,513,726,157,NEUTRAL
0519041420101023,10/23/2010,519,414,101,TEAM
0522043420101023,10/23/2010,522,434,73,TEAM
0539042820101023,10/23/2010,539,428,153,TEAM
0559051820101023,10/23/2010,559,518,99,TEAM
0574012820101023,10/23/2010,574,128,146,TEAM
0587054520101023,10/23/2010,587,545,110,TEAM
0626047320101023,10/23/2010,626,473,87,TEAM
0648073620101023,10/23/2010,648,736,117,TEAM
0688076820101023,10/23/2010,688,768,143,TEAM
0690008620101023,10/23/2010,690,86,91,TEAM
0697032820101023,10/23/2010,697,328,51,TEAM
0700015720101023,10/23/2010,700,157,20,TEAM
0718070420101023,10/23/2010,718,704,124,TEAM
0721069820101023,10/23/2010,721,698,125,TEAM
0754067420101023,10/23/2010,754,674,19,TEAM
0756002920101023,10/23/2010,756,29,11,TEAM
0772067120101023,10/23/2010,772,671,56,TEAM
0774000520101023,10/23/2010,774,5,154,TEAM
0796031220101023,10/23/2010,796,312,41,TEAM
0811007720101023,10/23/2010,811,77,134,TEAM
0366006620101026,10/26/2010,366,66,42,TEAM
0234049020101028,10/28/2010,234,490,82,TEAM
0768016420101029,10/29/2010,768,164,25,TEAM
0005069020101030,10/30/2010,5,690,109,TEAM
0009066420101030,10/30/2010,9,664,75,TEAM
0029011020101030,10/30/2010,29,110,15,TEAM
0037043320101030,10/30/2010,37,433,76,TEAM
0047033120101030,10/30/2010,47,331,100,TEAM
0051070320101030,10/30/2010,51,703,119,TEAM
0071012920101030,10/30/2010,71,129,70,TEAM
0107052820101030,10/30/2010,107,528,107,TEAM
0147006720101030,10/30/2010,147,67,61,TEAM
0157052220101030,10/30/2010,157,522,103,TEAM
0193072620101030,10/30/2010,193,726,62,TEAM
0196012820101030,10/30/2010,196,128,146,TEAM
0231022920101030,10/30/2010,231,229,26,TEAM
0235025720101030,10/30/2010,235,257,28,NEUTRAL
0288040420101030,10/30/2010,288,404,115,TEAM
0295027720101030,10/30/2010,295,277,39,TEAM
0328031120101030,10/30/2010,328,311,40,TEAM
0334043020101030,10/30/2010,334,430,77,TEAM
0367054520101030,10/30/2010,367,545,110,TEAM
0414008620101030,10/30/2010,414,86,91,TEAM
0415074620101030,10/30/2010,415,746,137,TEAM
0416031220101030,10/30/2010,416,312,41,TEAM
0418053920101030,10/30/2010,418,539,111,TEAM
0434046320101030,10/30/2010,434,463,84,TEAM
0473015620101030,10/30/2010,473,156,23,TEAM
0497077220101030,10/30/2010,497,772,148,TEAM
0503077420101030,10/30/2010,503,774,69,TEAM
0509030620101030,10/30/2010,509,306,47,TEAM
0518042820101030,10/30/2010,518,428,153,TEAM
0521032720101030,10/30/2010,521,327,52,TEAM
0529065720101030,10/30/2010,529,657,14,TEAM
0559030120101030,10/30/2010,559,301,44,TEAM
0626081120101030,10/30/2010,626,811,144,TEAM
0630047220101030,10/30/2010,630,472,88,TEAM
0663071820101030,10/30/2010,663,718,58,TEAM
0671051920101030,10/30/2010,671,519,95,TEAM
0674075620101030,10/30/2010,674,756,139,TEAM
0688014020101030,10/30/2010,688,140,97,TEAM
0694064820101030,10/30/2010,694,648,113,TEAM
0698046520101030,10/30/2010,698,465,89,TEAM
0700069720101030,10/30/2010,700,697,120,TEAM
0704038820101030,10/30/2010,704,388,142,TEAM
0709020420101030,10/30/2010,709,204,71,TEAM
0716049820101030,10/30/2010,716,498,57,TEAM
0719051320101030,10/30/2010,719,513,49,TEAM
0731046620101030,10/30/2010,731,466,90,TEAM
0732072120101030,10/30/2010,732,721,21,TEAM
0736003120101030,10/30/2010,736,31,6,TEAM
0741072520101030,10/30/2010,741,725,93,TEAM
0749039220101030,10/30/2010,749,392,64,TEAM
0754002820101030,10/30/2010,754,28,10,TEAM
0786045720101030,10/30/2010,786,457,78,TEAM
0419003020101102,11/02/2010,419,30,7,TEAM
0587065120101103,11/03/2010,587,651,35,TEAM
0086051920101104,11/04/2010,86,519,95,TEAM
0255074220101104,11/04/2010,255,742,136,TEAM
0128028820101105,11/05/2010,128,288,126,TEAM
0774012920101105,11/05/2010,774,129,70,TEAM
0005004720101106,11/06/2010,5,47,48,TEAM
0008036520101106,11/06/2010,8,365,55,TEAM
0028065720101106,11/06/2010,28,657,14,TEAM
0029067420101106,11/06/2010,29,674,19,TEAM
0031064820101106,11/06/2010,31,648,113,TEAM
0048033420101106,11/06/2010,48,334,53,TEAM
0051052120101106,11/06/2010,51,521,104,TEAM
0067074920101106,11/06/2010,67,749,83,TEAM
0096036620101106,11/06/2010,96,366,59,TEAM
0107075420101106,11/06/2010,107,754,138,TEAM
0156062620101106,11/06/2010,156,626,16,TEAM
0157032820101106,11/06/2010,157,328,51,TEAM
0229077220101106,11/06/2010,229,772,148,TEAM
0235073620101106,11/06/2010,235,736,117,TEAM
0277006620101106,11/06/2010,277,66,42,TEAM
0294025720101106,11/06/2010,294,257,36,TEAM
0301041820101106,11/06/2010,301,418,66,TEAM
